rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_SNORD8,rnaseq_gene__GENE_PPIAL4B,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SPO11,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CASP6,methylation_gene__GENE_TRAPPC2L;GALNS,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_OR5M3,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_FRY,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ENO2,methylation_gene__GENE_CNP,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_BID,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_ZNF44,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_YJU2B,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_B2M,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_ASAH1,methylation_gene__GENE_PTGR2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_UNCX,rnaseq_gene__GENE_CRYGC,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_KRTAP4-11,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_OR2W1,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_FGF6,methylation_gene__GENE_CNIH,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_GSR,methylation_gene__GENE_SIN3A,methylation_gene__GENE_MLST8,methylation_gene__GENE_ADK;AP3M1,rnaseq_gene__GENE_KIR3DP1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_TRIM8,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR56A1,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DIS3L,methylation_gene__GENE_DVL1,methylation_gene__GENE_LASS5,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.044805996,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.21471553,-0.054042384,-0.15076995,-0.042500064,0.15763564,0.014513793,-0.069158584,0.03282861,-0.054831173,-0.10884074,-0.059162382,-0.078358516,-0.053536013,-0.002074415,-0.12641746,-0.09654722,0.003462314,-0.065219104,-0.057666454,-0.06925289,-0.07056479,-0.062246185,25.13179,-0.3082564,-0.14370757,-0.25907356,-0.14935085,-0.09052681,-0.4728287,-0.31332415,-0.24360518,-0.605577,-0.05744497,-0.041330405,-0.15540017,-0.72269905,-0.044886343,-0.14581951,-0.06825314,-0.18237577,-0.2611396,-0.20130281,0.067775585,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.5489255,0.4717808,0.07882895,-0.07896766,-0.11783594,-0.09926551,-0.089901075,-0.14203855,-0.06664966,-0.09583388,-0.08948154,-0.3273295,0.0289785,-0.08795058,0.07981104,-0.18160944,-0.11526267,-0.34779522,-0.6833111,-0.48813805,-0.25256813,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.20757653,0.08270459,-0.23341642,-0.06940588,-0.59398925,-0.17625973,-0.16392021,-0.069542356,-0.96553653,-0.5643296,-0.30460897,-0.16179569,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.25048032,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.20247388,-0.054042384,-0.15698501,-0.042500064,0.018996278,0.09516703,-0.069158584,-0.05416806,-0.054831173,-0.049782883,-0.059162382,-0.078358516,-0.053536013,-0.21950643,0.18631285,-0.09654722,-0.080998875,-0.065219104,-0.057666454,-0.06925289,0.048936974,-0.062246185,0.15474066,0.2926517,-0.14370757,-0.32064873,-0.56404334,-0.09052681,0.020310476,-0.021556877,0.26059213,-0.06950619,0.34902152,-0.041330405,0.08356728,-0.52427727,-0.044886343,-0.1692108,-0.06825314,-0.23116514,-0.33818483,0.10314436,0.18730763,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.538576,0.13235298,-0.127743,-0.07896766,-0.11783594,-0.09926551,-0.057400282,-0.14203855,-0.06664966,-0.31453785,-0.08948154,0.087698884,-0.1796209,-0.08795058,0.03754077,-0.09533478,-0.11526267,-0.022919351,-0.1621555,0.20044635,-0.03349772,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.09972736,-0.028605502,-0.23341642,-0.06940588,-0.30631927,-0.17625973,-0.16392021,-0.069542356,-0.45803145,-0.4186711,-0.37521815,-0.32658687,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.20774914,-0.05803116,-0.05562216,-0.07355285,-0.06710228,30.849882,-0.09467098,-0.21009907,-0.054042384,-0.3608241,-0.042500064,-0.22542109,0.009917663,-0.069158584,-0.032560363,-0.054831173,-0.0886271,-0.059162382,-0.078358516,-0.053536013,0.037810013,-0.38457477,-0.09654722,0.090508,-0.065219104,-0.057666454,-0.06925289,0.08902547,-0.062246185,0.10100049,-0.2679946,0.5942466,-0.02465309,-0.44373378,-0.09052681,-0.25900412,0.055304565,-0.35848045,-0.13325696,0.11706656,-0.041330405,-0.12188958,-0.72824174,-0.044886343,-0.09996279,-0.06825314,-0.0016485436,-0.1996446,-0.59164274,-0.19549671,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.5894904,-0.215681,-0.098983906,-0.07896766,-0.11783594,-0.09926551,-0.25425398,-0.14203855,-0.06664966,0.0735008,-0.08948154,-0.3696487,-0.03864833,-0.08795058,-0.08565187,-0.24068025,-0.11526267,0.063075215,-0.34806287,-0.31014702,0.026223265,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.20982355,-0.25268728,1.7733567,-0.06940588,-0.44671473,-0.17625973,-0.16392021,-0.069542356,-0.24135824,-0.5404328,-0.37941867,-0.29824448,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,32.43656,-0.05578467,0.36859527,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.12972006,-0.054042384,-0.4575842,-0.042500064,0.14533088,-0.012745197,-0.069158584,-0.15158416,-0.054831173,-0.15536898,-0.059162382,-0.078358516,-0.053536013,-0.03805244,-0.44237104,-0.09654722,0.12777126,-0.065219104,-0.057666454,-0.06925289,-0.1273924,-0.062246185,-0.16043283,-0.48580244,-0.14370757,-0.08378082,-0.21313418,-0.09052681,-0.4401097,-0.12641901,-0.6211723,-0.3314083,-0.16069727,-0.041330405,-0.14818674,-0.607622,-0.044886343,0.32259062,-0.06825314,-0.21827883,-0.45494866,-0.49575645,-0.19646756,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.569823,0.19507927,-0.12636958,-0.07896766,-0.11783594,-0.09926551,-0.006032988,-0.14203855,-0.06664966,-0.17037652,-0.08948154,-0.29790673,0.033866946,-0.08795058,0.100875326,-0.08347748,-0.11526267,0.1278641,-0.52831894,-0.6402185,-0.34077665,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.20090677,-0.05695082,-0.23341642,-0.06940588,-0.44432834,-0.17625973,-0.16392021,-0.069542356,-0.94154876,-0.90201527,-0.1865873,-0.41417405,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.41104114,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.19650148,-0.054042384,-0.24966423,-0.042500064,0.09706884,-0.056403004,-0.069158584,0.0025343338,-0.054831173,-0.17183703,-0.059162382,-0.078358516,-0.053536013,-0.005810235,-0.35071158,-0.09654722,-0.07981106,-0.065219104,-0.057666454,-0.06925289,-0.04882149,-0.062246185,0.05347306,0.29909465,-0.14370757,-0.046456788,0.022280572,-0.09052681,-0.12825496,-0.14304827,-0.28899753,-0.5010143,0.33368132,-0.041330405,0.11476527,-0.871602,-0.044886343,-0.15259041,-0.06825314,-0.1792825,-0.2627374,0.022107055,-0.046889786,0.8710812,-0.089100406,-0.048288155,-0.071920976,0.5373201,-0.21098538,-0.104078345,-0.07896766,-0.11783594,-0.09926551,0.23675089,-0.14203855,-0.06664966,-0.021174693,-0.08948154,-0.14387679,0.016595338,-0.08795058,-0.011240966,0.05959235,-0.11526267,-0.36955482,0.23429851,-0.4601117,-0.12974095,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.03192345,-0.33910507,-0.23341642,-0.06940588,-0.04751172,-0.17625973,6.673465,-0.069542356,-0.4236379,-0.03175542,-0.7449479,-0.26880842,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.048675787,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.16729128,-0.054042384,-0.32540104,-0.042500064,-0.20895599,-0.012459681,-0.069158584,0.1619675,-0.054831173,-0.10890838,-0.059162382,-0.078358516,-0.053536013,-0.0005188379,-0.25481012,-0.09654722,-0.19619918,-0.065219104,-0.057666454,-0.06925289,0.025978068,-0.062246185,-0.14772722,-0.4948768,-0.14370757,-0.08052281,-0.20869267,-0.09052681,-0.3777206,-0.10749738,-0.48912913,-0.39120623,-0.13543485,-0.041330405,-0.064586304,-0.75075287,-0.044886343,-0.10056237,-0.06825314,-0.07597573,-0.49141833,-0.67139775,-0.2724032,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.6096178,0.43783656,-0.084341586,-0.07896766,-0.11783594,-0.09926551,-0.39585248,-0.14203855,-0.06664966,-0.18754518,-0.08948154,-0.23479891,-0.09097733,-0.08795058,0.0040592304,-0.032317087,-0.11526267,0.3142741,-0.46093127,-0.629908,0.010154121,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.11721231,-0.30162844,-0.23341642,-0.06940588,-0.71163553,-0.17625973,-0.16392021,-0.069542356,-0.4878154,-0.46770802,-0.39473993,0.25384924,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.060859878,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.29942763,-0.054042384,-0.2835547,-0.042500064,-0.2092184,-0.15055834,-0.069158584,-0.08358431,-0.054831173,-0.14476928,-0.059162382,-0.078358516,-0.053536013,-0.16714099,-0.45698372,-0.09654722,-0.14484037,-0.065219104,-0.057666454,-0.06925289,-0.16901553,-0.062246185,0.13481487,-0.39129537,-0.14370757,-0.43645608,-0.24434017,-0.09052681,-0.004919737,-0.03251584,0.030914571,-0.30837035,-0.62452894,-0.041330405,-0.045554757,-0.61633295,-0.044886343,0.08095412,-0.06825314,-0.22311167,-0.34818703,-0.57574683,-0.14243813,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.16636318,-0.1543621,-0.0463566,-0.07896766,-0.11783594,-0.09926551,0.34853366,-0.14203855,-0.06664966,-0.5617903,19.600163,1.8883132,-0.2093383,-0.08795058,-0.1568516,-0.034147143,-0.11526267,-0.21277553,-0.4148029,-0.4997438,0.10123288,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.15389623,0.19025886,-0.23341642,-0.06940588,-0.6984467,-0.17625973,-0.16392021,-0.069542356,-0.36835298,-0.7436598,-0.4481714,-0.11982216,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.09418021,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.053664163,-0.054042384,-0.6772389,-0.042500064,-0.16719402,-0.46733072,-0.069158584,-0.06544531,-0.054831173,-0.23360069,-0.059162382,-0.078358516,-0.053536013,-0.04825741,-0.4192475,-0.09654722,-0.09696283,-0.065219104,-0.057666454,-0.06925289,-0.06666804,-0.062246185,-0.34401724,-0.39366406,-0.14370757,-0.64371085,-0.21465783,-0.09052681,-0.352333,-0.10109661,-0.33855507,-0.18493673,-0.31426135,-0.041330405,-0.21728034,-0.6703455,-0.044886343,0.3966105,-0.06825314,-0.37516397,-0.16193631,0.029318804,0.010312832,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.5364532,-0.1323942,-0.05528454,-0.07896766,-0.11783594,-0.09926551,0.027928093,-0.14203855,-0.06664966,-0.19152948,-0.08948154,-0.2481933,-0.04565832,-0.08795058,-0.3125195,-0.04760071,-0.11526267,-0.00898216,-0.1992602,-0.2290867,-0.19481379,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.264036,-0.26614708,-0.23341642,-0.06940588,-0.9144804,-0.17625973,-0.16392021,-0.069542356,-0.951837,-0.7086793,-0.42659003,-0.31058034,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.08671775,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.047795195,-0.054042384,-0.35534453,-0.042500064,-0.11127817,-0.015105218,-0.069158584,0.105065286,-0.054831173,-0.12652904,-0.059162382,-0.078358516,-0.053536013,0.52463144,0.59269744,-0.09654722,-0.059795726,-0.065219104,-0.057666454,-0.06925289,-0.30891648,-0.062246185,-0.32333386,0.1642559,-0.14370757,-0.30299887,-0.05989026,-0.09052681,0.46329272,0.009467239,0.1943043,0.025208035,0.48474455,-0.041330405,-0.23878776,0.33841366,-0.044886343,0.03343168,-0.06825314,-0.24586818,-0.35907224,0.029717153,-0.2758118,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.80072707,1.4815276,-0.047835577,-0.07896766,-0.11783594,-0.09926551,0.13168901,-0.14203855,-0.06664966,-0.23551847,-0.08948154,-0.07881793,-0.25911227,-0.08795058,-0.15742591,-0.26634946,-0.11526267,0.2198125,-0.5066197,-0.52505994,-0.17491595,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.073754735,0.050109196,-0.23341642,-0.06940588,-0.11822657,-0.17625973,-0.16392021,-0.069542356,-0.24557179,-0.6163276,-0.28528935,-0.83176726,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.0029413346,-0.05803116,7.739961,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.029416464,-0.054042384,-0.13723545,-0.042500064,-0.08384263,0.11358821,-0.069158584,0.17303152,-0.054831173,-0.19099742,-0.059162382,-0.078358516,-0.053536013,-0.03626915,-0.12419365,-0.09654722,0.108565226,-0.065219104,-0.057666454,-0.06925289,0.46907163,-0.062246185,10.001546,-0.3783174,-0.14370757,-0.72151136,-0.06701329,-0.09052681,-0.16939881,-0.0071043046,-0.047065776,0.67986554,0.5445112,-0.041330405,-0.04902487,-0.75878006,-0.044886343,-0.029127646,-0.06825314,-0.31186104,-0.1652847,-0.43052608,-0.1287423,1.1503313,-0.089100406,-0.048288155,-0.071920976,0.28528604,1.7000364,0.022868829,-0.07896766,-0.11783594,-0.09926551,0.020102438,-0.14203855,-0.06664966,-0.18364248,-0.08948154,-0.4072832,13.383863,-0.08795058,-0.04575147,-0.042368624,-0.11526267,0.087824665,-0.3947566,-0.008850189,-0.12459382,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.16827345,1.1391323,-0.23341642,-0.06940588,0.301017,-0.17625973,-0.16392021,-0.069542356,-0.48029447,-0.53705716,-0.16231044,-0.68490666,1
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.5461205,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.0035096975,-0.054042384,0.24834588,-0.042500064,0.02187223,-0.069170915,-0.069158584,-0.037708685,-0.054831173,-0.022336857,-0.059162382,-0.078358516,-0.053536013,-0.1452397,-0.1785569,-0.09654722,-0.008568198,-0.065219104,-0.057666454,-0.06925289,0.6838762,-0.062246185,0.08681116,0.029308017,-0.14370757,0.45917338,-0.057203893,-0.09052681,0.115254015,1.9692763,-0.42513394,-0.19125211,-0.07365646,-0.041330405,0.8062351,0.14890999,-0.044886343,0.6780422,-0.06825314,0.13308084,0.8481728,-0.30714276,-0.15571895,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.32715043,-0.17719968,0.40212882,-0.07896766,-0.11783594,-0.09926551,0.062629625,-0.14203855,-0.06664966,0.11577545,-0.08948154,0.017877169,-0.20616326,-0.08795058,-0.1658603,-0.19826858,-0.11526267,0.41510957,0.3259741,0.1571721,-0.14466438,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.08639384,0.33871636,-0.23341642,-0.06940588,0.20035028,-0.17625973,-0.16392021,-0.069542356,0.7758209,0.34348515,0.16997275,0.1534774,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.22695851,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.11117771,-0.054042384,0.03659175,-0.042500064,0.8733975,0.02133906,-0.069158584,-0.048524577,-0.054831173,-0.076543406,-0.059162382,-0.078358516,-0.053536013,-0.1555248,-0.3609808,-0.09654722,-0.09397111,-0.065219104,-0.057666454,-0.06925289,0.08315212,-0.062246185,-0.368382,-0.11692476,-0.14370757,0.60242116,-0.37144428,-0.09052681,0.16547863,-0.2966349,-0.15374234,-0.10786077,-0.23828502,-0.041330405,-0.070180856,0.8385642,-0.044886343,0.493143,-0.06825314,-0.15871242,1.0432888,-0.24146906,-0.09842933,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.39613885,-0.097765334,0.15443501,-0.07896766,-0.11783594,-0.09926551,0.18784027,-0.14203855,-0.06664966,0.688675,-0.08948154,0.40784663,2.7915683,-0.08795058,-0.22473349,-0.068062946,-0.11526267,0.18512845,0.2492914,0.7196728,0.010603865,-0.12883839,-0.0583981,-0.052082743,-0.066061795,0.13494767,0.03535784,-0.23341642,-0.06940588,0.4570783,-0.17625973,-0.16392021,-0.069542356,1.0906465,0.2156264,0.3946093,0.20595054,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.47304174,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.26168746,-0.054042384,0.2958381,-0.042500064,-0.045882918,0.7457545,-0.069158584,-0.07612968,-0.054831173,0.29622707,-0.059162382,-0.078358516,-0.053536013,0.05342853,-0.07879169,-0.09654722,0.04137535,-0.065219104,-0.057666454,-0.06925289,0.014483668,-0.062246185,-0.276274,-0.4088539,0.86628157,0.40782005,0.29071593,-0.09052681,0.31724462,0.10067967,0.15344484,0.002414767,0.4199134,-0.041330405,0.21300966,0.4916578,-0.044886343,-0.07520387,-0.06825314,-0.09416633,0.13053644,-0.3495158,-0.184269,-0.21529208,-0.089100406,-0.048288155,-0.071920976,-0.07105797,0.17584309,-0.023629487,-0.07896766,-0.11783594,-0.09926551,0.37941167,-0.14203855,-0.06664966,0.38953662,-0.08948154,0.058515534,-0.08943092,-0.08795058,0.17616671,0.025087835,-0.11526267,0.4939116,-0.0023361037,-0.034091573,-0.03504983,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.1642982,0.52719927,-0.23341642,-0.06940588,0.34200364,-0.17625973,-0.16392021,-0.069542356,-0.15800448,-0.025989084,-0.109256625,0.6897284,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,0.0061186654,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.1142758,-0.054042384,0.12512232,-0.042500064,-0.29606962,-0.059391364,-0.069158584,-0.042438485,-0.054831173,0.36411384,-0.059162382,-0.078358516,-0.053536013,-0.2012295,-0.1960046,-0.09654722,0.19632423,-0.065219104,-0.057666454,-0.06925289,0.28226736,-0.062246185,-0.32114837,-0.23429367,-0.14370757,0.2596554,0.09526077,-0.09052681,-0.117017835,0.26046634,0.012121386,-0.11477068,0.7403725,-0.041330405,0.24484105,-0.17321971,-0.044886343,-0.07169373,-0.06825314,-0.16795845,0.13849908,-0.02255632,-0.20192634,0.8916759,-0.089100406,-0.048288155,-0.071920976,0.034010705,0.026138557,-0.031641338,-0.07896766,-0.11783594,-0.09926551,0.037652645,-0.14203855,-0.06664966,0.21140584,-0.08948154,1.2196214,0.465294,-0.08795058,-0.2616136,-0.014364273,-0.11526267,0.09639,0.17077899,-0.04293514,-0.24327019,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.07712708,0.46887746,-0.23341642,-0.06940588,-0.0017315522,-0.17625973,-0.16392021,-0.069542356,1.1419027,0.001443254,0.08481052,0.16109434,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.03736469,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,0.16615632,-0.054042384,0.58009785,-0.042500064,-0.3021607,0.2829134,-0.069158584,-0.050640732,-0.054831173,0.20763092,-0.059162382,-0.078358516,-0.053536013,-0.13997199,-0.12932955,-0.09654722,-0.106438,-0.065219104,-0.057666454,-0.06925289,-0.36984292,-0.062246185,-0.4062491,0.009042219,-0.14370757,-0.24016514,-0.063510835,-0.09052681,0.19536138,0.6181171,0.17135336,-0.10649814,0.184404,-0.041330405,-0.006294792,-0.050231397,-0.044886343,0.08608471,-0.06825314,-0.16717294,0.54278255,0.5005271,1.051356,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.09666932,0.011187913,1.1296852,-0.07896766,-0.11783594,-0.09926551,-0.2634173,-0.14203855,-0.06664966,0.2721861,-0.08948154,0.5032287,-0.21383607,-0.08795058,-0.21997479,0.25678882,-0.11526267,0.15858452,-0.004739701,2.371415,-0.09943454,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.41692188,2.364374,-0.23341642,-0.06940588,0.39319205,-0.17625973,-0.16392021,-0.069542356,1.307827,-0.05265205,0.27640566,-0.23827106,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.03489425,-0.05578467,-0.10928465,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,-0.13477838,-0.054042384,-0.09187505,-0.042500064,0.073640734,-0.08728128,-0.069158584,-0.1369959,-0.054831173,0.25316536,-0.059162382,-0.078358516,-0.053536013,-0.009477422,-0.29353017,-0.09654722,-0.027108379,-0.065219104,-0.057666454,-0.06925289,0.37153435,-0.062246185,-0.42008632,-0.09716694,-0.14370757,0.5600953,0.37529764,-0.09052681,0.9802926,0.251413,0.34551406,0.050456423,0.059951246,-0.041330405,0.5103075,-0.14434879,-0.044886343,0.04393158,-0.06825314,0.024134519,0.8521333,0.21285312,-0.31295806,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.40542448,0.047151476,0.751424,-0.07896766,-0.11783594,-0.09926551,-0.12769727,-0.14203855,-0.06664966,0.00026301164,-0.08948154,0.21038601,0.28639564,-0.08795058,0.4137607,0.66085523,-0.11526267,0.54459697,0.1141206,0.22184843,0.018451883,3.487494,-0.0583981,-0.052082743,-0.066061795,0.21895647,-0.042344254,-0.23341642,-0.06940588,1.0594883,2.1990569,-0.16392021,-0.069542356,0.7894343,-0.098055854,0.13360439,0.74359894,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,3.5730028,-0.03489425,-0.05578467,-0.123906344,-0.05803116,-0.05562216,-0.07355285,-0.06710228,-0.039025616,-0.09467098,3.6170566,-0.054042384,-0.43658438,-0.042500064,-0.25786796,0.004030519,-0.069158584,-0.17658533,-0.054831173,0.18261349,-0.059162382,-0.078358516,-0.053536013,-0.2755499,-0.29974696,-0.09654722,-0.09478201,-0.065219104,-0.057666454,-0.06925289,0.07202339,-0.062246185,-0.50146663,1.1291797,-0.14370757,0.0892717,0.62604475,-0.09052681,-0.40322253,-0.4240123,-0.33632195,-0.36853316,-0.09252251,-0.041330405,-0.38788956,-0.2629962,-0.044886343,-0.29367435,-0.06825314,0.020604605,0.73201436,-0.28646883,-0.2291025,-0.21529208,-0.089100406,-0.048288155,-0.071920976,0.16562219,-0.18519086,-0.5058389,-0.07896766,-0.11783594,-0.09926551,0.06514905,-0.14203855,-0.06664966,0.263179,-0.08948154,-0.33142775,-0.2734027,-0.08795058,-0.077064656,0.025939198,-0.11526267,0.99941486,-0.051024817,-0.12616822,0.19593777,-0.12883839,-0.0583981,-0.052082743,-0.066061795,-0.3681891,0.2190925,-0.23341642,-0.06940588,-0.061789006,1.6851896,-0.16392021,-0.069542356,-0.13323018,-0.37946126,-0.24669385,-0.28099474,1
