rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_GPI,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_USP14,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_FRY,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR4F6,methylation_gene__GENE_NRXN2,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_DEFB118,cnv_log2__GENE_PRKG1,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_SULT6B1,rnaseq_gene__GENE_SRY,methylation_gene__GENE_SIX5;DMPK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_OR6X1,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_GDF2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR7G3,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_IL3,target
-0.07355285,-0.06331775,-0.050053358,0.08938666,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.11435758,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.21468665,-0.06825314,-0.51459587,-0.071920976,-0.04756436,-0.10272443,-0.7761533,-0.1724362,-0.09654722,-0.16880867,-0.050438117,-0.050521668,-0.17204106,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.6013987,-0.11426283,-0.10974532,-0.1517402,-0.078748696,-0.0926184,-0.06690601,-0.80348563,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.33218718,-1.0658098,-0.19044563,-0.17408647,-0.37967095,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-1.3651795,-0.29778033,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.26004884,-0.12609917,-0.16757613,-0.3919628,-0.0848391,-0.3222999,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.05730777,-0.42449272,-0.34857932,-0.10364239,-1.4883018,-1.4883018,-0.12063365,-0.04067079,-0.07638114,-0.21053752,-0.07509167,-0.21880457,-0.059162382,-0.8977939,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.061793648,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.13641877,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.10892612,-0.06825314,-0.24929523,-0.071920976,-0.04756436,-0.10272443,0.7085622,-0.1724362,-0.09654722,-0.13258845,-0.050438117,-0.050521668,-0.23993942,-0.051938124,-0.07316671,-0.21476083,0.9776582,-0.11066106,1.8316425,-0.062246185,-0.074266955,-0.416235,-0.11426283,-0.10974532,-0.24039744,-0.078748696,-0.0926184,-0.037505604,-0.63189906,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,2.2308166,-0.20053582,-0.7868573,-0.19044563,-0.17408647,-0.351238,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.02469545,-0.34608775,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.25411034,-0.38386914,-0.16757613,-0.30305418,-0.0848391,-0.22584349,-0.07587367,-0.06812416,-0.06327252,1.6484779,-0.1383598,-0.06418999,-0.59011155,0.82930523,-0.18683022,-0.10364239,0.03737393,0.03737393,-0.12063365,-0.04067079,-0.07638114,-0.21081412,-0.07509167,-0.21880457,-0.059162382,-0.6349803,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.022043701,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.10168303,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.2665491,-0.06825314,-0.18889217,-0.071920976,-0.04756436,-0.10272443,-0.691311,-0.1724362,-0.09654722,-0.16155772,-0.050438117,-0.050521668,-0.1646621,-0.051938124,-0.07316671,-0.21476083,1.8590539,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.38749972,-0.11426283,-0.10974532,-0.29475316,-0.078748696,-0.0926184,0.011736707,-0.5260406,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.2746296,1.6369663,-0.19044563,-0.17408647,-0.24181566,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-1.5170424,-0.13807672,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.32377344,0.23844635,-0.16757613,-0.42416325,-0.0848391,-0.23598184,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.036109485,-0.34300813,-0.6536283,-0.10364239,-1.6550027,-1.6550027,-0.12063365,-0.04067079,-0.07638114,-0.2136933,-0.07509167,-0.21880457,-0.059162382,-0.46533614,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.1520848,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,0.04393737,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.5210772,-0.06825314,-0.51380324,-0.071920976,-0.04756436,-0.10272443,-0.54931444,-0.1724362,-0.09654722,-0.09757498,-0.050438117,-0.050521668,-0.49518174,-0.051938124,-0.07316671,-0.21476083,0.90445596,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.7247264,-0.11426283,-0.10974532,0.0027602883,-0.078748696,4.6896706,-0.12098287,-1.1472081,1.7942892,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.122411065,-0.90042603,-0.19044563,-0.17408647,-0.44301185,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.04780501,-0.005056622,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.74559724,-0.34714797,-0.16757613,-0.47358668,-0.0848391,-0.43134788,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.3358087,-0.3453083,-0.4388446,-0.10364239,0.06274146,0.06274146,-0.12063365,-0.04067079,-0.07638114,-0.21799313,-0.07509167,-0.21880457,-0.059162382,-0.16107501,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.26476395,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.23719348,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.3943702,-0.06825314,-0.55579877,-0.071920976,-0.04756436,-0.10272443,-0.76998,-0.1724362,-0.09654722,-0.20432575,-0.050438117,-0.050521668,-0.39547282,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.68186474,-0.11426283,-0.10974532,-0.42541182,-0.078748696,-0.0926184,-0.1391851,-0.6481996,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.5083992,-0.9526111,3.9911177,4.0469007,-0.428581,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-1.1770017,0.07848149,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.4861015,-0.23781696,-0.16757613,-0.35968024,-0.0848391,-0.5006311,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.27086073,0.66656864,0.11307616,-0.10364239,-1.2817376,-1.2817376,-0.12063365,-0.04067079,-0.07638114,-0.22189543,-0.07509167,-0.21880457,-0.059162382,-0.08670605,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.055001,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.0104709985,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.5973484,-0.06825314,-0.42593154,-0.071920976,-0.04756436,-0.10272443,-0.23868442,-0.1724362,-0.09654722,-0.0802211,-0.050438117,-0.050521668,-0.36449817,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.25606546,-0.11426283,-0.10974532,-0.35495114,-0.078748696,-0.0926184,-0.1236789,-0.7305903,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.1671405,-0.91685736,2.0278552,-0.17408647,28.45996,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.33172247,0.042104594,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.26168194,-0.4250325,-0.16757613,-0.3633752,-0.0848391,-0.26178855,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.04596018,-0.26830465,-0.46573263,-0.10364239,0.3743997,0.3743997,-0.12063365,-0.04067079,-0.07638114,-0.20735103,-0.07509167,-0.21880457,-0.059162382,25.187231,3.793521,1
-0.07355285,-0.06331775,-0.050053358,0.92153513,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,0.13242862,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.009312038,-0.06825314,-0.37494338,-0.071920976,-0.04756436,-0.10272443,0.8572237,-0.1724362,24.21274,-0.14070612,-0.050438117,-0.050521668,0.15033585,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.52435404,-0.11426283,-0.10974532,-0.37261808,-0.078748696,-0.0926184,1.0129292,-0.9381598,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.1434543,1.9407953,-0.19044563,-0.17408647,-0.1962663,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-0.051235966,0.4126402,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.4448746,-0.16980566,-0.16757613,-0.39618504,-0.0848391,-0.24091646,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.80263597,-0.17634767,-0.75546086,-0.10364239,-0.045976527,-0.045976527,-0.12063365,-0.04067079,-0.07638114,-0.13628015,-0.07509167,-0.21880457,-0.059162382,-0.4754984,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.10603352,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.11999852,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.5428571,-0.06825314,-0.5575422,-0.071920976,-0.04756436,-0.10272443,-0.8796096,-0.1724362,-0.09654722,-0.21018362,-0.050438117,-0.050521668,-0.37034273,-0.051938124,-0.07316671,1.2162987,1.0489538,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.31589118,-0.11426283,-0.10974532,-0.30021867,-0.078748696,-0.0926184,-0.07156988,-1.0857712,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.2799678,-0.80610573,-0.19044563,-0.17408647,-0.21026997,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.034599546,-0.14001177,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.48596326,-0.11846125,-0.16757613,-0.42601895,-0.0848391,-0.30854487,-0.07587367,-0.06812416,-0.06327252,1.7585844,-0.1383598,-0.06418999,-0.40452725,-0.0137438085,-0.68321764,-0.10364239,0.048245728,0.048245728,-0.12063365,-0.04067079,-0.07638114,-0.21176943,-0.07509167,-0.21880457,-0.059162382,-0.22832933,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.3006835,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,0.0001042054,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,0.5058482,-0.06825314,0.26566625,-0.071920976,-0.04756436,-0.10272443,-0.70653677,-0.1724362,-0.09654722,-0.045941915,-0.050438117,-0.050521668,-0.34994167,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,0.56558657,-0.11426283,-0.10974532,0.3163349,-0.078748696,-0.0926184,0.0030609593,0.020938933,-0.08846551,-0.055652253,-0.10578322,4.1955347,-0.0686956,-0.124685876,-0.18395357,0.92726,-0.34654748,-0.19044563,-0.17408647,0.06791318,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-0.6751941,-0.4903351,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,0.1281845,-0.1446857,-0.16757613,0.39536756,-0.0848391,0.2615009,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.22369047,-0.34335095,-0.26003975,-0.10364239,-0.73089975,-0.73089975,-0.12063365,-0.04067079,-0.07638114,-0.23668674,-0.07509167,-0.21880457,-0.059162382,-0.15492494,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.13226645,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.26110363,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,0.96679276,0.08705338,-0.06825314,-0.11855615,3.0856495,-0.04756436,-0.10272443,0.5686985,-0.1724362,-0.09654722,-0.10800718,-0.050438117,-0.050521668,-0.17114061,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,1.7631336,-0.062246185,-0.074266955,-0.04648841,-0.11426283,-0.10974532,0.23490198,-0.078748696,-0.0926184,-0.11346565,0.19732812,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.03340244,-0.4835936,-0.19044563,-0.17408647,0.8712304,-0.12371241,-0.08507758,-0.067872696,-0.04597636,3.320945,0.061010472,-0.48846596,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,0.14475022,-0.13871086,-0.16757613,0.28489438,-0.0848391,-0.29281905,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.14144465,0.063938774,-0.24040799,-0.10364239,0.07723719,0.07723719,-0.12063365,-0.04067079,-0.07638114,-0.19851646,-0.07509167,-0.21880457,-0.059162382,0.7617188,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.23133865,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.09912677,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,0.8232623,-0.033817276,-0.06825314,0.20281406,-0.071920976,-0.04756436,-0.10272443,0.8903489,-0.1724362,-0.09654722,-0.07774931,-0.050438117,-0.050521668,-0.13328125,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,0.1790699,-0.11426283,-0.10974532,-0.050098,-0.078748696,-0.0926184,-0.04995807,-0.2824872,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.4322648,-0.5010362,-0.19044563,-0.17408647,0.014065752,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-0.18659195,-0.59657794,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,0.29273733,-0.030612446,-0.16757613,0.29277754,-0.0848391,0.29341948,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.33396345,0.045407377,-0.0057243695,-0.10364239,-0.19455777,-0.19455777,-0.12063365,-0.04067079,-0.07638114,-0.18367288,-0.07509167,-0.21880457,-0.059162382,-0.42227063,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.27414072,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.16826218,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.08118171,-0.06825314,-0.0062575634,-0.071920976,-0.04756436,-0.10272443,0.17340632,-0.1724362,-0.09654722,-0.2040749,-0.050438117,-0.050521668,-0.075966984,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.17301653,-0.11426283,-0.10974532,0.20724267,-0.078748696,-0.0926184,0.22511189,-0.56904787,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.04588933,-0.05929959,-0.19044563,-0.17408647,-0.15381376,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-0.31534526,-0.4819555,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.055830013,-0.07404255,-0.16757613,0.15482713,-0.0848391,-0.034527503,23.056835,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.26776025,-0.14082137,-0.07353142,-0.10364239,-0.33589116,-0.33589116,-0.12063365,-0.04067079,-0.07638114,-0.18417457,-0.07509167,-0.21880457,-0.059162382,1.0101373,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.39163303,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,7.3801956,-0.20249745,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,0.91598713,-0.06707982,-0.06825314,0.19316004,-0.071920976,-0.04756436,-0.10272443,-0.64857876,-0.1724362,-0.09654722,-0.075118266,-0.050438117,-0.050521668,0.16445678,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,0.5006344,-0.11426283,-0.10974532,0.03991943,-0.078748696,-0.0926184,-0.08095591,-0.040041517,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.2771289,-0.32744288,-0.19044563,-0.17408647,-0.015154536,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.044503644,-0.34088042,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,0.2368134,-0.062984794,-0.16757613,-0.10416476,-0.0848391,-0.05194044,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.28377998,-0.18534438,0.16553254,-0.10364239,0.059117526,0.059117526,-0.12063365,-0.04067079,-0.07638114,-0.23154016,-0.07509167,-0.21880457,-0.059162382,0.1858114,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.09756996,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.11498831,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,0.42595303,-0.06825314,0.1498004,-0.071920976,-0.04756436,-0.10272443,0.20689742,-0.1724362,-0.09654722,-0.18193458,-0.050438117,-0.050521668,0.32132164,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.131077,-0.11426283,-0.10974532,-0.057339028,-0.078748696,-0.0926184,0.050332952,0.11363751,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.09006219,-0.39104196,-0.19044563,-0.17408647,0.0019394209,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.5364072,-0.53692764,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.35905254,-0.15845154,-0.16757613,0.012078536,-0.0848391,-0.049900543,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.47789893,-0.26256648,0.04602517,-0.10364239,0.59908354,0.59908354,-0.12063365,-0.04067079,-0.07638114,-0.19940926,-0.07509167,1.6168876,-0.059162382,0.6186883,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.020036673,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.120169245,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,0.6668264,-0.06825314,0.43408048,-0.071920976,-0.04756436,-0.10272443,-0.086456545,-0.1724362,-0.09654722,-0.07216535,-0.050438117,-0.050521668,-0.33502027,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,0.042334374,-0.11426283,-0.10974532,-0.033689585,-0.078748696,-0.0926184,0.07665462,0.012418921,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,3.0903308,0.13259274,-0.19044563,-0.17408647,-0.10801555,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,0.054407742,-0.34780413,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.124242015,0.26452377,-0.16757613,0.009105459,-0.0848391,0.06797475,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,0.005142268,-0.16602728,0.2055608,-0.10364239,0.06998932,0.06998932,-0.12063365,-0.04067079,-0.07638114,-0.1516793,-0.07509167,-0.21880457,-0.059162382,0.2624663,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,0.31308934,-0.07234395,-0.083192356,-0.030400893,1.2658471,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,-0.14967069,-0.07527141,-0.059134748,-0.067629814,-0.040199555,-0.035875507,-0.175216,-0.19999568,-0.06825314,-0.005914189,-0.071920976,-0.04756436,-0.10272443,0.5101005,-0.1724362,-0.09654722,0.009094157,-0.050438117,-0.050521668,-0.09441751,-0.051938124,-0.07316671,0.87246716,-0.21529208,-0.11066106,-0.16218084,-0.062246185,-0.074266955,-0.35981628,-0.11426283,-0.10974532,0.045427103,-0.078748696,-0.0926184,-0.1233689,-0.39007172,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,-0.20407292,0.006892554,-0.19044563,-0.17408647,-0.106862016,-0.12371241,-0.08507758,-0.067872696,-0.04597636,-0.13369994,-0.6124681,-0.35257787,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,-0.12910303,0.110517785,-0.16757613,17.645763,-0.0848391,-0.065878,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.4042594,-0.092883125,-0.2617829,-0.10364239,-0.66204506,-0.66204506,-0.12063365,-0.04067079,-0.07638114,-0.19992514,-0.07509167,-0.21880457,-0.059162382,-0.3467266,-0.22086798,0
-0.07355285,-0.06331775,-0.050053358,-0.074086696,-0.07234395,-0.083192356,-0.030400893,-0.08606776,-0.06427042,-0.06940588,-0.11696981,-0.054831173,-0.13939492,31.344276,-0.07527141,-0.059134748,1.1066972,-0.040199555,-0.035875507,8.250378,0.13639979,-0.06825314,0.44279462,-0.071920976,-0.04756436,-0.10272443,-0.064707555,-0.1724362,-0.09654722,-0.027492201,-0.050438117,-0.050521668,-0.22219498,-0.051938124,-0.07316671,-0.21476083,-0.21529208,-0.11066106,7.9418583,-0.062246185,-0.074266955,0.13014595,-0.11426283,-0.10974532,-0.2377336,-0.078748696,-0.0926184,-0.16248062,0.1930641,-0.08846551,-0.055652253,-0.10578322,-0.16951889,-0.0686956,-0.124685876,-0.18395357,0.11728859,-0.37470272,-0.19044563,2.6523318,-0.07733909,18.558447,-0.08507758,-0.067872696,-0.04597636,1.885961,0.25909242,-0.32422364,-0.09630276,-0.09939945,-0.052030247,-0.04578994,-0.08408102,0.17187126,-0.028702222,-0.16757613,0.12034055,-0.0848391,0.3460313,-0.07587367,-0.06812416,-0.06327252,-0.19387476,-0.1383598,-0.06418999,-0.17592934,-0.2481072,-0.043862276,-0.10364239,0.29467317,0.29467317,-0.12063365,-0.04067079,-0.07638114,-0.21413827,-0.07509167,-0.21880457,-0.059162382,-0.00035160797,-0.22086798,0
