methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SNORD115-13,rnaseq_gene__GENE_TTTY18,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNORA14A,methylation_gene__GENE_DERL1,methylation_gene__GENE_FHOD3,methylation_gene__GENE_NRXN2,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF296,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_HIC1,methylation_gene__GENE_EPN2,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_ATP5E,methylation_gene__GENE_MANBA,methylation_gene__GENE_RAB6B,methylation_gene__GENE_EMP1,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PLK4,methylation_gene__GENE_PRC1,rnaseq_gene__GENE_TTTY20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_RSAD2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_TARS,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_RMND5A,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_ZNF624,methylation_gene__GENE_TMED10,methylation_gene__GENE_YWHAG,methylation_gene__GENE_WDR5B,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_TRIB3,methylation_gene__GENE_VCP,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_KDM1A,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_SPAG1,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_YIF1A,methylation_gene__GENE_PXMP3,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_LRRFIP2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_DACT1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_FBXW8,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ZNF84,methylation_gene__GENE_EPHB2,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_ARL13B,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_VAMP2,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_NRCAM,methylation_gene__GENE_SREBF2,methylation_gene__GENE_USP13,target
0.04477892,0.026987268,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.15553558,-0.14942853,-0.06009327,0.06880356,-0.064376615,-0.015450696,-0.096067995,-0.0826291,0.25949737,0.10339892,0.003307405,0.07620729,-0.045044426,-0.20536667,-0.036523566,-0.05137616,-0.10266443,22.129038,0.15630533,0.003218902,0.32218894,-0.13729364,0.16619247,0.16265848,0.043049585,0.13627067,0.85031456,0.38974795,0.034098435,-0.052885056,-0.07671373,-0.012632164,-0.078769214,-0.046397783,-0.076208994,0.14588052,0.040064566,0.14987819,-0.11549203,0.017395278,0.05057699,0.07955973,0.11222544,-0.13412341,0.176188,0.19037881,0.56475914,-0.29720113,-0.34728304,-0.3766074,0.012569776,-0.059366826,-0.011991349,-0.12657547,0.08022074,-0.13736798,0.55614144,-0.06263095,0.04402553,-0.0719368,-0.054619074,-0.021383101,-0.36442077,0.124180764,0.3892484,0.29220134,0.1511194,0.6691133,0.15347534,0.43003356,-0.24369194,-0.04840829,0.008720807,-0.2514722,-0.07066515,0.31463465,0.65710825,0.27711877,0.23644188,0.16777286,0
-0.08593342,0.0329511,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.017864937,-0.17815998,0.08286945,0.5688533,0.19013916,-0.06334244,0.13693039,-0.0693964,0.57905585,-0.1916304,0.034810502,0.017592762,-0.19262895,-0.018416824,-0.2861279,-0.05137616,-0.033649545,0.0032377031,0.32432503,0.0062473635,-0.081911646,-0.25285605,0.10741356,-0.348222,-0.1406486,0.24371427,0.18455203,0.043605503,-0.052265547,-0.052885056,-0.07671373,-0.07323151,-0.078769214,0.18966252,-0.076208994,0.010483722,0.39142329,-0.5780772,-0.2568096,0.36865884,0.5803908,0.3247798,-0.038161274,0.95285165,-0.09279217,0.06080677,-0.10539495,0.4195191,-0.05141149,-0.2011154,0.103804015,-0.015764503,-0.004022738,-0.31409368,-0.24849184,-0.3032077,-0.044328164,0.2744058,0.19053358,0.0010239537,-0.054619074,-0.2313942,0.07729828,-0.10410782,0.7896446,-0.08102038,0.058919888,0.21735103,-0.401559,-0.36689168,-0.2155443,-0.28110018,0.1909082,0.066911414,0.22670497,-0.5582346,-0.33547613,-0.0048903716,-0.3299544,-0.2395036,0
-0.063994326,-0.10143439,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.16378647,0.14252044,-0.17264535,-0.07715841,0.09125489,0.27966353,0.6038657,0.25691265,0.55548745,0.018424388,0.075985104,-0.15243143,0.10290288,0.73912144,0.08822969,-0.05137616,-0.13195343,-0.047397606,0.5266492,0.37009737,0.8228627,0.23747809,-0.06959515,0.24705312,-0.1435183,0.16618152,0.05147487,-0.0062840437,0.012879704,-0.052885056,-0.07671373,0.2192248,-0.078769214,0.17169441,-0.076208994,0.21034697,0.23451996,0.6514605,-0.07447501,0.21251452,0.2106993,-0.31321827,-0.11907704,-0.05296452,0.19462034,0.24787568,-0.30855098,-0.37267143,0.9477339,-0.21844387,0.5153895,-0.12529384,-0.08155269,0.12053178,0.11991295,0.014664391,0.25984,0.6645971,-0.071930744,0.050763126,-0.054619074,0.01324261,0.77786434,0.6308211,-0.19946375,0.7266798,0.2274023,0.46643478,0.44337395,0.19752787,-0.21295579,0.12703256,0.14046952,0.1653107,0.1637867,0.32345158,0.007405077,0.34414065,0.15917064,0.063046396,1
0.061212275,-0.16262738,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.11804919,0.041823015,0.077089824,0.04044177,0.106224,0.04043607,-0.0770329,0.18745337,0.39800203,0.09033349,0.08694083,0.14061446,-0.09671587,0.22489458,-0.25653264,-0.05137616,0.21324766,-0.14069608,0.22170569,-0.06248687,-0.29263324,0.20928398,-0.094011165,0.03393635,-0.08290579,0.109965816,0.22593704,0.47423214,0.19013712,-0.052885056,-0.07671373,-0.13668525,-0.078769214,-0.22869904,-0.076208994,-0.3135396,0.4390614,-0.30478713,0.17800091,0.20344365,0.49637398,0.5373614,0.14666842,0.21076499,0.6727325,0.13127242,0.1385416,-0.23443879,-0.88789415,-0.12848864,-0.012003652,-0.20510933,0.09022357,-0.10833148,-0.17765595,-0.29825887,0.05730028,0.029182851,0.4895554,-0.028034108,-0.054619074,-0.08364606,-0.292011,0.832607,0.3167463,0.17940392,0.3739546,0.21081066,0.0023057172,-0.29132465,-0.016037518,0.14862949,-0.26811132,0.11832705,0.3101879,-0.28146672,-0.0019331344,0.8929334,-0.13100527,0.22389196,1
0.02269143,0.061798494,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.16065606,0.23816885,-0.02331627,0.06748573,0.36897403,0.4873565,0.73583806,0.046130024,0.15219995,0.029951632,0.020860333,0.1307536,0.19882555,0.9296425,0.06751238,-0.05137616,-0.1036768,-0.0678885,0.26991624,0.4855436,0.91449696,0.31493893,-0.0055083986,0.025839666,-0.1006807,0.024744103,0.25227374,0.17120671,0.016121011,-0.052885056,-0.07671373,0.36070794,-0.078769214,0.3264501,-0.076208994,0.10862076,0.5219506,0.60788316,-0.09243295,0.7380694,-0.08731419,-0.24952663,-0.15498859,-0.019280892,0.4910988,0.31216493,-0.09252246,-0.38160872,0.03698993,-0.17780444,-0.012913811,-0.15381975,-0.07380712,0.051023997,1.1440198,0.31506547,0.39316353,0.46736005,-0.67189187,-0.16939266,-0.054619074,-0.05047002,1.415722,0.2241897,-0.3643218,0.2139713,0.11864991,0.70550746,-0.11506337,0.629991,0.028949477,0.42666602,0.19783403,0.124533534,0.3077375,0.17491665,0.2207932,0.39558965,-0.11711419,-0.007985882,0
-0.19484052,-0.2235794,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.04384049,-0.17710498,-0.35082158,-0.19687915,-0.3263265,-0.04198958,-0.17751564,-0.3488786,-0.11925646,-0.08964972,-0.27758303,-0.07281255,-0.050330494,-0.14390215,-0.18717015,-0.05137616,-0.3656121,-0.17506686,0.06882228,0.043302447,-0.35836098,-0.15936181,-0.43300304,0.022588158,-0.1388571,-0.2930749,0.0481726,-0.46976757,-0.47794697,-0.052885056,-0.07671373,0.16978788,-0.078769214,-0.3477663,-0.076208994,-0.028788911,-0.13341163,-0.3918612,-0.20232342,-0.013192426,-0.16942057,-0.27023226,-0.31052932,-0.15306652,-0.28316593,-0.45585036,0.25723314,-0.41072482,0.21453243,-0.15066165,-0.4336053,-0.46645266,-0.21666574,-0.22174896,-0.28396526,0.066897094,0.044752683,-0.35127074,-0.018851314,-0.42116448,-0.054619074,-0.2602683,-0.21021308,-0.023768958,-0.065113254,-0.51225275,-0.39896953,-0.41328833,-0.10361072,-0.204927,-0.47617093,-0.4409354,-0.19353317,-0.09112417,-0.40140417,-0.8254985,-0.35030606,0.17611283,-0.42436078,-0.30678734,0
0.32181054,-0.14707619,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.03374125,0.07687261,0.06547684,0.07211835,0.16163799,-0.043566667,0.13503641,0.0038599432,0.5771798,0.18380694,0.3559679,0.0579313,0.47794628,-0.08056533,-0.22511637,-0.05137616,0.0004540041,-0.06976076,0.12968403,0.08981036,0.057049174,-0.14314474,0.2436721,0.037333027,0.037560098,0.11548293,0.13294166,0.10643132,0.6275313,-0.052885056,-0.07671373,0.05618592,-0.078769214,-0.050769895,-0.076208994,0.22233792,1.1019359,-0.03461508,-0.033275045,-0.29930797,0.1861536,-0.09018878,0.4955046,0.27179727,1.5508178,0.30650654,-0.15611005,-0.17718422,-0.58939105,-0.01941367,0.7075294,-0.07920216,-0.09529198,0.1743265,-0.07283608,0.16627993,-0.012475458,-0.03418456,0.16052347,-0.31862596,-0.054619074,0.15590572,0.0061235563,0.18126093,-0.099681504,0.044574115,0.24270143,0.4550528,9.483351,0.4203094,0.0037204903,-0.24455832,-0.21395476,0.19158557,0.12892705,0.42472082,0.7631675,0.14806688,0.18395904,-0.12934823,1
-0.15424272,0.041901197,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.052966192,-0.09493694,-0.19673003,0.31244907,-0.05664758,0.022736521,-0.0011842904,0.19602892,0.25193048,0.17181912,-0.02815529,-0.09808096,0.0031680274,-0.24643108,1.2861195,-0.05137616,-0.028255027,0.042295724,0.11239544,-0.11844549,-0.1816197,-0.16084479,0.023700131,0.046832666,-0.24372625,-0.070025,-0.029076457,-0.25122103,-0.4563787,-0.052885056,-0.07671373,-0.3147683,-0.078769214,-0.21726103,-0.076208994,0.442996,-0.18243197,-0.2186675,-0.29099455,-0.1328571,-0.12760642,0.52747774,-0.26336315,-0.2358544,0.07448302,0.13114336,21.452406,-0.40439764,0.7933957,-0.5383755,0.12767373,-0.41716716,-0.26332277,-0.24093549,0.6343546,0.013196091,0.5265883,-0.14008556,0.41869563,0.21835852,-0.054619074,-0.14761905,-0.34767404,-0.23838076,-0.4622692,-0.02115871,-0.25439224,-0.007179052,-0.25704738,-0.19902752,-0.44330305,-0.35030195,0.070129395,0.31666175,-0.049518038,0.12383426,0.34851387,-0.17602399,0.23147453,0.09186114,0
-0.17667922,-0.25942257,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.28365538,-0.12789172,-0.106660664,-0.13261417,-0.08681007,0.001196887,0.03476367,0.13251607,0.4583715,0.45834294,-0.064934835,-0.083044134,0.2819984,-0.32124844,0.02813379,-0.05137616,-0.28393644,-0.20417441,0.11719667,-0.20771478,-0.19806905,-0.046424787,-0.10853151,0.0148920175,-0.19249368,-0.10991121,-0.06867502,-0.1563222,-0.115554385,-0.052885056,-0.07671373,-0.14055291,-0.078769214,0.29340506,-0.076208994,-0.14120896,0.029211475,-0.25234735,0.016247123,0.249365,-0.10534965,-0.14359172,0.27130917,0.2526942,0.17394432,-0.04728611,-0.09999671,-0.44138455,0.3115352,-0.31441268,-0.02366083,-0.08985915,-0.11318712,-0.08679428,0.120913506,0.23165782,0.06251554,0.033195365,0.4344514,-0.164666,-0.054619074,-0.31193385,-0.12487292,0.32536668,-0.13815922,0.2435675,0.10722249,0.36838388,-0.051853586,0.10043542,-0.031437855,-0.05656584,-0.3262446,-0.011016527,-0.14279924,0.69885063,0.447769,0.040734384,-0.40765122,0.12714033,0
-0.04787204,-0.07241487,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.13329472,-0.060835063,-0.08179148,-0.24086536,-0.038491536,0.050758958,-0.1489827,0.09676291,0.11387818,-0.065218076,-0.042767305,-0.1666817,-0.03195513,-0.20893134,0.2808834,-0.05137616,-0.2107096,-0.14061628,0.08639394,-0.15421697,-0.16440248,0.026832344,0.17625503,-0.03188084,-0.12277165,-0.019811256,0.037876796,-0.1305093,0.025350789,-0.052885056,-0.07671373,0.13718331,-0.078769214,-0.17023738,-0.076208994,0.13515128,0.04923644,-0.20661825,-0.23950805,0.32989088,0.18220903,0.12283464,0.22552827,-0.18319178,-0.23439975,0.76008534,0.119972736,-0.41897395,-0.42963144,0.17098044,0.14477982,-0.32740894,3.8331635,0.44419983,0.09903068,0.17501819,0.04101259,0.46878925,0.4295043,0.11108443,-0.054619074,5.2165127,-0.10748546,0.05457819,-0.16091187,0.0041873786,-0.02976409,0.31107572,-0.009279392,1.2270914,0.015456238,0.22757754,-0.1483753,0.16228244,0.011013538,0.5702204,0.3456371,0.1981224,-0.17321391,0.114135385,0
0.037497945,-0.14639807,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.1334718,-0.075846404,-0.16746049,0.2286887,-0.045344956,0.3995598,-0.08156422,0.537796,0.09561187,0.4488301,-0.024588535,0.20289177,1.1109599,0.10685758,0.49320915,-0.05137616,-0.087673716,-0.16928937,0.29094934,-0.13472666,-0.19456783,0.62905943,0.3268763,0.16238874,-0.12337914,0.19554839,0.97427803,0.4201688,-0.031272758,-0.052885056,-0.07671373,-0.05052464,-0.078769214,0.17421232,-0.076208994,0.3339498,0.90627515,0.010876793,0.1625229,1.3235735,0.83235776,0.6485997,0.25747085,0.31013587,0.18994923,1.0777029,0.08812776,0.4012241,-0.50008833,0.5033824,0.63664263,0.00027625967,-0.08563475,-0.09376397,-0.3177014,0.08743519,0.8836986,0.5180179,0.51395935,0.3641034,-0.054619074,0.32156128,-0.04183206,0.38096583,0.7306225,0.47280732,0.26929277,0.65468645,1.131904,0.8091115,0.21771176,-0.08227834,-0.018276833,0.83006954,0.027186416,0.18231936,0.30829287,0.76352197,-0.083488785,0.37738392,1
-0.04564734,-0.123622954,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.01824648,-0.26280218,-0.21264766,0.18242234,-0.028925505,0.43970564,-0.14515758,0.1795454,-0.0013956666,-0.008346095,0.10695534,0.0709041,-0.01802929,0.02199196,0.07851223,-0.05137616,-0.095641404,-0.010735995,0.038657017,-0.13791038,-0.23805076,0.15569833,0.20247482,-0.14115809,-0.15914959,0.15763791,-0.0021031955,0.21693109,0.17395161,-0.052885056,-0.07671373,0.128693,-0.078769214,-0.0423379,-0.076208994,0.03272818,0.08291574,-0.047995508,-0.20471941,0.088539325,0.05926168,-0.4577003,-0.28840172,-0.27607036,0.023773275,0.022046987,0.20132983,-0.34061337,-0.51470345,0.037454672,0.14480492,0.06243431,0.0021896202,-0.20860884,-0.3400899,-0.20399843,-0.17622456,-0.058527704,0.2767825,-0.27783883,-0.054619074,-0.17900817,-0.12390333,0.4030002,-0.079305045,-0.105745584,-0.02803645,0.3140564,-0.20734404,0.09346855,0.06609696,0.1215575,-0.022880293,0.085518315,0.3093145,0.10406692,-0.09806751,0.03320374,0.4565363,-0.10488835,0
-0.07414323,0.04022947,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.04348523,-0.09370749,0.10545325,0.36101255,0.1405144,0.046143465,-0.25889754,0.4219931,0.1515329,0.12385906,0.029933443,0.11126495,-0.04683714,-0.11766577,-0.12987044,-0.05137616,0.01415428,-0.08909201,-0.025474692,-0.048557796,-0.03412932,0.10445391,0.26136518,0.18752682,-0.07559744,1.5345551,0.12305252,0.04548347,0.17449184,-0.052885056,-0.07671373,-0.19408306,-0.078769214,0.024562161,-0.076208994,0.10127067,0.09411759,0.14175312,-0.115404874,0.17896774,-0.103808045,0.05010882,0.24701518,-0.120777875,-0.067149095,-0.020743763,0.18575303,-0.28683302,0.26820397,-0.11359959,-0.03973796,-0.241974,0.06230226,-0.20290066,0.41269732,-0.10133973,0.30430448,0.28932622,0.302762,0.103605166,-0.054619074,-0.021263486,-0.029261338,0.38025066,0.0754614,0.21794616,-0.10893196,0.2293571,-0.13863285,0.09903088,0.041558836,-0.03373348,-0.33277005,0.20088491,0.18242113,0.50168514,-0.4530918,1.3691922,0.051324315,-0.06523748,1
-0.024442304,-0.09528635,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.057817366,-0.0371028,0.13330303,-0.09577133,-0.060258117,-0.0333683,-0.10758032,0.11079745,0.29169115,0.0508939,0.14589308,-0.18240431,-0.30287153,-0.4573111,-0.27830833,-0.05137616,-0.07671888,-0.13996898,-0.061524574,-0.28244054,-0.45680344,0.2669064,-0.16070835,0.18744424,-0.14518905,-0.10025987,0.10781016,0.10161187,0.06898426,-0.052885056,-0.07671373,0.5304,-0.078769214,-0.099791124,-0.076208994,0.6447968,-0.03945744,-0.22443835,-0.14950559,-0.13168982,0.18108487,-0.69602585,0.046734657,0.14836481,0.15120068,0.13564458,-0.19591303,-0.08371113,-0.59859,0.2076871,-0.11008102,-0.11889617,0.07599381,-0.115373924,-0.069352426,-0.08841686,-0.068592876,-0.06326901,-0.028531328,-0.080233276,-0.054619074,-0.29813945,-0.66011125,0.15864184,1.2041603,0.1865868,0.44974607,0.09327142,0.22413227,0.17402606,0.95346814,-0.18086946,0.2015188,0.15212154,-0.27875993,0.28354114,0.7188097,-0.20348409,0.4112079,-0.11165399,1
-0.15640593,0.062415,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.12997878,-0.14737645,-0.06698047,-0.3420918,-0.34916863,-0.18707474,-0.2554754,-0.07452589,-0.0855675,-0.21941938,-0.2942115,-0.2554001,0.079715304,-0.43323132,-0.58061475,-0.05137616,-0.116191,-0.2007168,0.006542538,-0.44567305,-0.24945769,-0.04563115,-0.21563315,0.0902541,-0.19390737,-0.42044565,-0.22827284,-0.026614558,-0.3351934,-0.052885056,-0.07671373,1.0377146,-0.078769214,-0.27599117,-0.076208994,-0.1534428,0.32856965,-0.5518223,-0.10030196,-0.2480826,0.042528022,0.06541384,-0.027078077,0.23086378,-0.12978245,-0.33473668,-0.59738207,0.08155647,-0.1021241,0.13012536,0.34407333,-0.15219986,-0.16799748,0.028666006,-0.5850612,-0.0985069,-0.36365655,0.39985085,0.44027793,0.5411695,-0.054619074,0.094778165,-0.19833317,1.2259974,0.45117843,-0.052572828,-0.49931943,-0.13374159,-0.57735515,-0.13042103,0.3200645,0.38082385,-0.56553924,-0.4264912,-0.42764813,-0.25869936,-0.09141318,-0.26241302,0.21982004,-0.13646382,1
-0.121411845,0.017947974,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,11.9974985,-0.062024266,-0.062137086,-0.062346518,-0.008218997,-0.18699652,-0.20421581,-0.148621,-0.34172043,0.13805184,-0.08895149,0.032111578,0.40892783,0.11708605,-0.22608693,-0.29478198,0.16748424,-0.1988406,0.3280313,-0.05137616,-0.24962056,-0.23091544,-0.061515577,0.579238,-0.19276452,0.017596357,-0.27080274,0.27242172,-0.06326922,0.092458256,-0.227477,-0.09267112,-0.21879813,-0.052885056,-0.07671373,0.07481884,-0.078769214,-0.17219044,-0.076208994,0.26706314,-0.1571928,-0.25595862,-0.051586293,0.30089343,-0.0820475,-0.07945447,0.3436087,-0.18738201,0.033026934,0.0364201,-0.17194916,0.23670891,-0.32462063,0.010550467,0.18812914,0.14731626,0.95281553,-0.019651772,-0.42398638,-0.055026136,-0.32105756,-0.044863533,0.17135686,0.12209381,-0.054619074,-0.09750492,-0.40744448,-0.0534458,0.2743023,-0.17546418,-0.19112231,0.6003326,-0.1484781,0.27836117,0.29601768,0.55667514,-0.37747538,0.10003998,-0.22826694,0.7340136,0.08631607,0.21532606,0.091125876,-0.11445259,1
-0.12926757,-0.05510936,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,0.11330295,-0.059058327,-0.07636085,-0.17362186,-0.26354972,-0.12182727,-0.41355437,-0.11535795,-0.26720876,0.31490037,-0.2796302,-0.2817548,-0.045035243,-0.39009947,-0.59086514,-0.05137616,0.24900635,-0.0700337,-0.34175846,-0.1565425,-0.44149932,5.3903904,-0.110575,-0.1235476,-0.20710973,0.019082857,-0.19940466,-0.036192816,0.01757882,-0.052885056,-0.07671373,-0.40906113,-0.078769214,-0.34473816,-0.076208994,-0.21773177,-0.27446377,-0.56180084,9.804642,-0.16921012,-0.057719048,0.058598578,-0.14783211,-0.27121538,0.06709116,-0.5207061,-0.3411457,0.69273776,-0.60317224,-0.2707329,-0.11076234,0.024356047,-0.3017837,-0.078945,-0.4663349,4.191589,-0.097999565,-0.4275934,0.39549038,-0.046768505,-0.054619074,-0.40780595,-0.63969934,0.5051067,0.21620578,5.7857637,-0.3383521,-0.38455546,-0.4255618,-0.4329504,1.0071328,0.10657632,-0.7929751,0.3156719,-0.2575898,-0.13171144,0.10967062,0.5967255,-0.26382038,0.031206068,1
0.06383339,0.010210685,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.06067567,-0.06078968,-0.062024266,-0.062137086,-0.062346518,-0.06883227,-0.05237115,-0.10403645,-0.17450051,-0.11015863,-0.011354356,-0.23885328,0.15647133,-0.02005792,0.07685048,0.24998073,-0.20022553,0.13783778,-0.5920212,0.0088562565,-0.05137616,0.033634786,0.026332743,-0.07821274,-0.2754322,-0.119275235,0.07727508,0.051044732,-0.077666245,-0.16193737,-0.22523475,-0.13683437,0.17941575,0.3245,-0.052885056,-0.07671373,0.14201814,-0.078769214,-0.03861621,-0.076208994,-0.02708785,-0.080048986,-0.13014291,0.18182702,0.20974335,0.33450064,0.1160122,0.43619964,-0.23826703,0.25270054,0.24297804,-0.16051176,-0.053458598,-0.95371395,0.45465976,0.06922329,0.06954173,-0.1646556,-0.103400275,-0.02874867,0.039823916,0.59596205,0.65022445,0.44482756,0.19271179,-0.054619074,-0.14412178,-0.27572453,0.19783604,-0.22097021,0.21649763,0.22555777,0.5060007,0.24478696,-0.27857125,0.37705788,0.0035404894,0.043087747,0.26740527,-0.00914096,0.1988966,0.6151651,0.045837943,0.81232995,0.10950214,1
