methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_DEFB136,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,methylation_gene__GENE_DECR1,methylation_gene__GENE_RASSF8,methylation_gene__GENE_ZKSCAN4,methylation_gene__GENE_CAB39L;SETDB2,methylation_gene__GENE_IL10RB,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_DCD,methylation_gene__GENE_ZFP36,methylation_gene__GENE_CCDC90B,methylation_gene__GENE_ZDHHC8,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_SPATA13,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_NEK4,methylation_gene__GENE_NAA50,methylation_gene__GENE_HSPD1;HSPE1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NIPAL3,methylation_gene__GENE_ESRP1,methylation_gene__GENE_MYH10,methylation_gene__GENE_LIG4,methylation_gene__GENE_H2AFX,methylation_gene__GENE_CARKD,methylation_gene__GENE_TMEM85,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_LOC283314;C1RL,methylation_gene__GENE_ZNF354B,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_PCGF2,methylation_gene__GENE_ABHD6,methylation_gene__GENE_SC65;FKBP10,methylation_gene__GENE_GBA2;RGP1,methylation_gene__GENE_CLSTN3,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_NF2,methylation_gene__GENE_MRPL35,methylation_gene__GENE_ANKRD5,methylation_gene__GENE_FOXN3,methylation_gene__GENE_EIF2C1,methylation_gene__GENE_FSIP1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_UBR1,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_PALB2;DCTN5,methylation_gene__GENE_COMMD3,methylation_gene__GENE_NUBP1,methylation_gene__GENE_LEPREL2,methylation_gene__GENE_GRAMD3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_TTTY23,rnaseq_gene__GENE_SNAR-E,methylation_gene__GENE_C7ORF23,methylation_gene__GENE_GOPC,methylation_gene__GENE_MICB,methylation_gene__GENE_MRPL40;HIRA,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TH1L,methylation_gene__GENE_LAP3,methylation_gene__GENE_SDCBP,rnaseq_gene__GENE_LGALS13,methylation_gene__GENE_TINF2,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_CTSC,rnaseq_gene__GENE_BARHL1,methylation_gene__GENE_BLMH,rnaseq_gene__GENE_CCDC105,methylation_gene__GENE_NLRX1,methylation_gene__GENE_STK10,methylation_gene__GENE_TPCN2,methylation_gene__GENE_TUBD1;RPS6KB1,methylation_gene__GENE_C6ORF57,methylation_gene__GENE_C14ORF102,methylation_gene__GENE_RSAD2,methylation_gene__GENE_FAH,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_UBE2G1,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_RBMS2,methylation_gene__GENE_MBIP,methylation_gene__GENE_IQCC,target
-0.1470177,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.13034788,-0.092029996,-0.13423203,-0.12845507,-0.2818251,-0.33090952,-0.42965007,-0.18201876,-0.18315223,-0.07261519,-0.37999138,-0.27485403,-0.46939415,-0.3600443,-0.24656177,-0.055644006,-0.15706444,-0.26069322,-0.38461322,-0.24533369,-0.61920995,0.2724925,-0.22553419,-0.1888093,-0.38538665,-0.24743305,-0.26604405,-0.27053627,-0.38758752,-0.014548231,-0.32779917,-0.038122326,0.28735146,-0.21284309,-0.02284744,0.83575994,-0.16521092,-0.4482804,-0.2422423,-0.26432917,-0.19336332,-0.36059755,-0.19521844,0.093740396,0.06571871,-0.053517476,0.19062513,-0.70398486,-0.07660628,-0.29640302,-0.5621498,-0.45575863,-0.06887509,-0.074598916,-0.03174672,-0.38543123,-0.10866458,-0.13345572,-0.06604976,-0.06748002,-0.4723437,-0.28813353,-0.31117958,-0.7481302,-0.5028051,-0.80995935,-0.33669603,-0.5964603,-0.0687474,-0.6264288,0.07237316,-0.4891469,-0.20651595,-0.2771246,-0.104986005,-0.1615345,0.0734384,0.28221068,-0.50224733,-0.16660777,-0.18243253,-0.22801402,-0.2955763,-0.11734243,-0.14804536,-0.39603072,-0.29563418,0.26648322,-0.23429127,-0.6664341,0
-0.18445253,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.22859918,-0.23456658,-0.18008962,-0.24714844,-0.28766522,-0.14813937,-0.40573162,-0.18920293,-0.11761046,-0.07261519,-0.13300623,-0.17500125,-0.35251734,-0.21654242,-0.3834064,-0.055644006,-0.101383895,-0.032685388,-0.1573195,-0.35413885,-0.40978017,-0.00028678818,-0.07622879,-0.20016073,-0.19756767,-0.35434958,0.33278897,-0.00033237468,-0.4630927,-0.26547524,-0.1205929,-0.15743701,0.020488335,-0.29077223,0.7245617,-0.21031982,-0.38279006,-0.40864417,-0.20993896,-0.0013387175,-0.24203785,-0.4080673,-0.014711951,-0.076788135,-0.8307649,0.12963809,0.051292766,-0.6785586,-0.07660628,-0.13638447,-0.24618018,-0.25008374,0.061149154,-0.8345718,-0.25969896,-0.0754566,-0.3234862,0.042714164,-0.06604976,-0.06748002,-0.3353849,-0.083794236,-0.4296575,-0.49538854,-0.052646052,0.099055566,-0.29048458,-0.41823265,-0.0687474,-0.40265545,-0.09598396,0.43494847,-0.20651595,-0.026964607,-0.104986005,-0.2539665,0.10075381,-0.18519068,0.42406666,-0.5560936,-0.08958193,-0.18707642,-0.22544838,-0.11734243,-0.2579329,0.123761676,-0.0077217207,-0.28503394,-0.2968103,-0.46817142,1
-0.13194653,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.19477071,-0.1966562,-0.16356386,-0.19933078,-0.15501134,-0.08732528,-0.34016314,-0.16915095,-0.25021058,-0.07261519,-0.25041437,-0.40607426,-0.35319147,-0.41339564,-0.16639262,-0.055644006,-0.1888434,-0.29591128,-0.10787479,-0.2366149,-0.39624453,-0.1676715,-0.40444526,-0.14576848,-0.14448151,-0.12351551,0.03348793,0.52021617,-0.34908006,-0.38760045,-0.22174373,-0.38929135,-0.4512755,-0.020772042,0.61323,-0.44588295,-0.06016439,-0.41330507,-0.18904443,-0.5244064,-0.30991727,0.05517419,-0.44464988,-0.3205478,-0.70739806,-0.08707261,0.42043307,-0.49091792,-0.07660628,0.015173524,-0.37136889,-0.36448836,-0.09155415,-0.8801689,-1.1668279,-0.18646681,-0.20749627,-0.31112525,-0.06604976,-0.06748002,-0.14309353,-0.68368,-0.46153304,-0.0032174243,0.013623835,-0.7171171,0.12123667,-0.7769711,-0.0687474,-0.7243537,-0.36579615,-0.37205008,-0.20651595,0.3646618,-0.104986005,-0.19034037,-0.6788692,-0.45128986,-0.012630903,-0.35562158,-0.1545538,-0.26277056,-0.20740016,-0.11734243,-0.36304474,-0.09771971,-0.355866,-0.28173038,-0.39394066,-0.103709675,1
-0.063865006,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.15292025,0.06638469,-0.25598606,-0.039485916,0.09268249,-0.12696458,0.0041662767,-0.19071849,-0.056563262,-0.07261519,-0.45672688,-0.28622225,-0.09391816,-0.0405889,-0.51651675,-0.055644006,-0.08511195,-0.23687762,0.17760642,0.024889043,-0.030374782,-0.26083794,-0.27344716,-0.08929803,-0.10566383,-0.22502236,-0.48571756,12.998435,-0.41669896,-0.3358433,-0.22585946,-0.49055916,8.610086,-0.2750359,-0.11745088,-0.80330265,-0.2633306,-0.00072411785,-0.17381193,-0.35315156,-0.19817087,-0.37862492,-0.23806964,-0.4596483,-0.7889854,-0.4464222,11.913324,-0.16304295,-0.07660628,-0.36395118,-0.2994921,6.522809,-0.5016188,-0.038057186,-0.12896992,-0.112827614,-0.0260262,0.55256575,-0.06604976,-0.06748002,-0.14371514,-0.19015671,0.032510687,-0.28857288,0.13396206,-0.4191381,1.3803877,-0.16684492,-0.0687474,-0.26079667,-0.32564202,-0.01738742,0.60945404,-0.6828144,-0.104986005,14.488056,-0.18306226,-0.18715328,-0.6355559,-0.23246129,-0.74313015,-0.42018953,-0.16136347,-0.11734243,-0.52314067,-0.22165197,-0.44585687,0.19502279,-0.1614631,-0.21850614,0
-0.10921468,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.066229954,-0.14944588,-0.117805555,-0.022702012,-0.1627108,-0.08455717,-0.037250575,-0.20045298,-0.13519941,-0.07261519,-0.072779596,-0.3654527,-0.24800716,-0.1335281,0.064611934,-0.055644006,-0.09498117,-0.16278954,0.47367546,0.16116661,-0.07670724,0.3794183,-0.23242351,-0.08096094,0.12044619,0.17871715,-0.42510676,-0.35987282,-0.10726945,-0.21686015,-0.074826375,-0.315143,-0.102476075,-0.23390609,0.0037561117,0.29772443,-0.16818514,0.22874966,-0.16047123,-0.21058896,-0.12169583,-0.3011517,-0.3911276,-0.1925091,0.032290515,-0.3349037,-0.6811735,0.34780803,-0.07660628,-0.2338071,-0.24623387,0.02840631,-0.29847094,-0.119244434,0.11957321,-0.10765867,0.006074134,-0.2576235,-0.06604976,-0.06748002,-0.52066225,-0.31291565,-0.52872044,-0.78279227,0.07477371,-0.50085104,-0.39525163,-0.1867542,-0.0687474,-0.51106864,0.21926221,-0.29284105,1.3773713,0.4030349,-0.104986005,-0.115680486,-0.07671764,-0.09500856,-0.4713194,-0.14008878,0.20484012,-0.39792612,-0.098548196,-0.11734243,-0.34083453,-0.056286015,0.13568734,-0.32618845,-0.047724262,-0.3175456,0
-0.16664402,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.21066575,-0.2196651,-0.16083333,-0.28122652,-0.39364937,-0.14482532,-0.019521518,-0.14460576,-0.3609925,-0.07261519,-0.3108764,-0.45973524,-0.20144384,-0.5088482,0.07790754,-0.055644006,-0.31024817,0.16540906,-0.22024466,-0.30393812,0.37827924,-0.39005777,0.0056335637,-0.21633762,12.025128,-0.19083357,-0.2763971,-0.34102017,-0.5732363,-0.23437472,-0.20512919,-0.25974882,-0.2013218,8.030998,-1.0564413,-0.4522093,-0.31800452,-0.82081443,0.31394958,-0.47702783,9.397204,-0.09433136,-0.27862418,-0.13464214,0.0119613,2.3016372,-0.30374777,-0.82111114,-0.07660628,-0.021768734,0.24314836,-0.47959247,-0.47134015,-0.8816732,-0.8834198,-0.57247806,-0.28106716,-0.25838083,-0.06604976,-0.06748002,10.460761,-0.23396477,-0.5524229,-0.50983983,-0.6662404,-0.5834004,-0.34325853,-1.0163555,-0.0687474,0.0144101605,-0.010832246,-0.26577577,-0.20651595,-0.1984755,-0.104986005,-0.39117867,-0.9221191,-0.550487,0.6515386,-0.70060736,-0.018586108,0.5021951,-0.43895674,-0.11734243,1.041708,3.891575,-0.38631037,-0.2581357,-0.34250855,-0.19286686,0
-0.20827542,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.20575655,-0.1874485,-0.14392312,-0.088110514,-0.25573975,-0.43034533,-0.37289634,-0.15377139,-0.16447599,-0.07261519,-0.34684414,-0.5031185,-0.71984565,-0.5788943,0.060675528,-0.055644006,-0.27660975,-0.50884545,-0.7436911,-0.40070844,-0.43734512,-0.32931495,-0.22203213,-0.20527105,0.18931666,-0.54957056,-0.48291734,-0.28403267,-0.54414636,-0.23281315,-0.38924322,0.05902956,-0.46835923,-0.23582555,-0.14564282,-0.46225476,-0.21083201,-0.6700533,-0.35088623,0.07217232,-0.33832255,-0.11424202,-0.76419854,-0.36919442,-0.8140589,-0.48832735,-0.23199235,-0.3385119,-0.07660628,-0.22993408,-0.1103101,-0.4313324,0.43578562,-1.1774156,-0.5872578,-0.24904276,-0.34115997,-0.3680239,-0.06604976,-0.06748002,-0.5198189,-0.44373074,-0.38906875,-1.1479986,1.3315648,-0.10317484,-0.81150115,-0.86679894,-0.0687474,-0.8788064,-0.30831516,-0.89672863,-0.20651595,-0.39903745,-0.104986005,-0.20252898,-0.828505,-0.9239616,-0.45338142,-0.5060081,-0.45171463,-0.21854143,-0.28383064,-0.11734243,-0.30575672,-0.20295034,-0.14263472,-0.2517122,10.951097,-1.0065081,0
-0.1609769,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,0.0050658286,-0.186767,-0.19450255,-0.42102566,-0.34440693,-0.2527533,-0.434932,-0.11807644,-0.20560753,-0.07261519,-0.184781,-0.3801245,-0.47208777,-0.12277252,-0.14505471,-0.055644006,-0.25288868,-0.40205887,-0.35516068,-0.4748851,0.14066635,-0.17920023,-0.3452817,-0.124395855,-0.2259019,-0.25837284,-0.27563533,-0.22995254,-0.54411954,-0.37478223,-0.21088225,0.32805905,-0.7655913,-0.021694904,-0.9962832,-0.64703476,-0.27071947,-0.630271,-0.12598671,-0.7215066,-0.32962894,-0.17879567,-0.4974254,-0.31198952,-0.16635926,-0.6163379,-0.24632463,-0.033221032,-0.07660628,-0.610085,0.881233,-0.38837793,-0.74192613,-0.7425638,-0.6731718,-0.425621,-0.33467525,-0.3461738,-0.06604976,-0.06748002,-0.032628044,-0.01644625,-0.9476705,-0.4285945,-0.6119762,-0.5168438,-0.6580505,-0.6856496,-0.0687474,-0.05086419,0.069116585,-0.95918185,-0.20651595,-0.20815337,-0.104986005,-0.25166276,-0.36579555,-0.78682685,0.37750024,-0.4787821,-0.27494118,-0.081741035,-0.43176636,-0.11734243,-0.32418364,-0.13931899,-0.141873,-0.49750987,-0.40322617,-0.50315285,1
-0.019792136,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454543,0.04012006,-0.058486246,-0.062684864,-0.04153966,-0.24204853,15.436078,0.05426456,-0.04865993,0.10114631,5.951762,0.12626155,-0.043279815,0.023656601,-0.3690941,-0.00095801946,-0.055644006,-0.11272875,-0.007180831,0.26119924,-0.22458275,0.013053857,-0.09007943,0.20170033,-0.0094318595,0.028178204,0.29703078,0.3962363,-0.31837684,0.20636351,-0.18281238,-0.05509392,0.2655122,0.023229582,0.04261136,0.3533918,-0.000744667,-0.12969632,0.26801196,-0.12808254,0.17704473,-0.13531522,0.09366677,0.33597407,0.17340778,-0.7839801,-0.36389574,0.8014735,-0.34257153,-0.07660628,0.48352495,0.48188987,1.2178324,0.2562805,0.27346393,-0.27546352,-0.10804758,-0.16046315,-0.14503254,-0.06604976,-0.06748002,0.110820785,-0.11049391,-0.24812038,-0.3426022,0.087885894,-0.19959284,-0.10632056,0.8619749,-0.0687474,-0.10906804,-0.32532293,0.66316414,0.42028552,-0.25186983,-0.104986005,-0.13702412,0.31983078,-0.019234918,-0.1877763,0.044610873,-0.10576779,-0.07035598,-0.009584671,-0.11734243,-0.17863739,-0.14830194,-0.0660464,0.015205832,-0.26191968,0.9839415,1
-0.103792496,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.1801167,-0.15821944,-0.16231193,-0.17696004,-0.19165169,-0.3568162,1.394731,-0.20066057,0.002496396,-0.07261519,-0.12344679,-0.48393807,-0.7898601,-0.22964166,-0.11100279,-0.055644006,0.70495236,0.2266463,-0.5035464,-0.3213608,12.3398,-0.16702552,-0.2887505,-0.23350349,-0.29127184,-0.42694932,-0.56253994,-0.4189047,-0.28943598,-0.26068226,-0.120199084,-0.050122757,-0.54310334,-0.17899427,0.016379472,-0.39249074,-0.31836185,-0.7151932,-0.15250728,-0.12225239,7.6840844,-0.4757719,0.2342003,-0.38239792,-0.06831884,-0.49949652,0.16775835,-0.40351412,-0.07660628,-0.2500176,-0.43727162,-0.40839237,-0.4503302,-0.60074985,-0.89973736,0.015653448,-0.18757853,0.09209065,-0.06604976,-0.06748002,-0.18623725,-0.008594103,-0.78009707,-1.3829601,-0.4883523,-0.6369421,11.013404,-0.27596745,-0.0687474,-0.54482496,-0.1224005,-0.5297637,-0.20651595,-0.13764112,-0.104986005,-0.22252123,-0.18548103,-0.035745893,0.40979728,-0.088510886,-0.079322554,-0.2853521,-0.061038475,-0.11734243,-0.5563526,-0.21092707,-0.4679068,0.114842616,-0.10184684,-0.12562427,1
-0.067251064,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.07911979,-0.05022911,0.06703947,-0.06550877,0.3747399,0.0015325516,0.14326565,-0.08225874,0.379734,-0.07261519,0.2623491,-0.022913102,0.48115316,-0.016422795,1.1256042,-0.055644006,-0.07777119,-0.1750755,0.39486653,1.202234,0.056832206,0.5359026,0.2077852,-0.058367573,0.18070325,0.6011299,-0.29166782,0.68747985,-0.20234157,0.050603077,0.7759059,-0.095061295,0.05931981,-0.4902372,-0.407444,0.41566983,-0.05524607,0.68086976,0.2825565,-0.14590712,-0.17481588,0.701498,0.5583692,0.2022478,1.344603,0.1381957,-0.036413323,-0.18376946,-0.07660628,0.08938007,-0.1972447,0.22838165,0.35869405,0.40985742,0.67865175,-0.03513152,0.02846002,-0.22048956,-0.06604976,-0.06748002,0.15284924,0.113732345,-0.027228544,-0.04956201,-0.19467524,0.61847484,0.75252926,0.16220744,-0.0687474,0.29992566,0.028307436,1.1728166,-0.20651595,0.54887867,-0.104986005,0.10006169,0.6826627,0.08457612,0.4916104,0.08751563,0.5993399,-0.07678033,-0.104330614,-0.11734243,1.8916897,0.1244346,0.25038847,0.13003017,0.26477173,0.25442678,1
-0.10937002,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.031567466,-0.1568862,-0.15689698,-0.14620863,-0.0032580248,-0.110578656,0.2740271,-0.16796985,-0.090063594,-0.07261519,-0.24173476,0.10785447,0.30208296,-0.038867623,-0.34810895,-0.055644006,-0.22087993,-0.050047755,-0.45747662,0.3379229,-0.0985294,-0.14235432,-0.20140824,-0.19163461,-0.27331284,-0.07685838,0.4179831,-0.13637206,-0.33800247,-0.18719713,-0.14182854,-0.13536723,0.1253242,-0.28485647,-0.5170931,-0.31407773,-0.24019028,-0.38641033,-0.16308364,-0.047701918,0.07782742,-0.85573715,0.4805979,0.035469986,-0.33470362,-0.13102028,-0.13755777,-0.25814354,-0.07660628,-0.25870493,-0.248882,-0.44284943,-0.09884101,-0.5859145,-0.29677477,-0.2786499,-0.08529582,-0.21607813,-0.06604976,-0.06748002,-0.15608029,0.0051950375,0.07494373,-0.577542,-0.45527947,-0.01547152,0.26431188,-0.8229156,-0.0687474,-0.6842605,-0.2985629,-0.30556616,-0.20651595,-0.31318375,-0.104986005,-0.091149546,-0.80631155,0.22421631,-0.1580601,-0.04422951,-0.43682268,-0.32135627,-0.22537819,-0.11734243,-0.17399685,-0.65528864,-0.17621435,-0.5124998,0.048181362,0.11721725,1
-0.1347287,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454543,-0.0579632,-0.17705324,-0.05669055,-0.04889874,-0.044319134,-0.21510273,-0.11544527,-0.07020933,0.07062828,-0.07261519,-0.32050228,-0.019173784,0.044406787,-0.25261423,-0.37429577,-0.055644006,-0.27657318,0.041067097,-0.36941972,-0.012696443,0.22429153,-0.35307872,0.13085699,-0.17876129,-0.3504674,0.09973069,-0.42962965,-0.046768486,-0.46238872,-0.33749467,-0.098843925,0.19031277,-0.39879242,-0.4132891,-0.9458822,-0.30006438,-0.23812538,0.4305349,0.38274354,0.362697,-0.089083016,-0.22250131,0.17846325,-0.55750835,-0.28617418,-0.49789134,0.4760482,0.9324445,-0.07660628,-0.43295422,0.90245163,-0.16212338,0.50011533,-0.43876904,-0.6829359,-0.40722644,0.0019008892,-0.11216526,-0.06604976,-0.06748002,-0.56168413,-0.3573745,-0.8276836,-0.59385836,0.18499401,-0.3335827,-0.22771671,0.10787144,-0.0687474,0.6920537,-0.5455216,1.0833293,-0.20651595,-0.4331142,-0.104986005,0.29345962,-0.6737661,0.09273374,0.35649735,-0.26418427,-0.11084376,-0.40438485,0.10145983,-0.11734243,-0.50190836,-0.37695163,-0.021957275,-0.37823385,0.20459959,0.07921826,0
-0.07136395,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.09361048,-0.11160067,0.19315127,-0.14068094,0.09685395,-0.21423998,0.016918998,-0.15863858,-0.05323137,-0.07261519,-0.0772639,-0.08444684,-0.23235834,0.21021226,-0.2598969,-0.055644006,-0.24707595,-0.14566799,-0.08143049,0.1810397,0.46432185,0.7723662,-0.04927184,-0.10586299,-0.027459167,0.27569258,0.37069365,-0.014202694,0.09138061,-0.20363653,0.089378536,0.07781263,0.1679746,0.2786146,-0.8960486,0.25335413,-0.16298902,-0.04039291,0.020958345,0.2277841,-0.08304294,0.98236346,-0.75503284,-0.30722913,0.34524032,-0.44931123,-0.10008962,0.56411314,-0.07660628,-0.23561607,0.86328447,0.29571676,1.0264499,0.0099209,-0.39793515,0.098727934,-0.06721078,-0.23657882,-0.06604976,-0.06748002,-0.2670023,-0.22359657,-0.4904883,0.0034141124,-0.17211953,0.3995264,-0.41840813,0.09438586,-0.0687474,-0.26169398,-0.16507445,-0.6274803,-0.20651595,-0.94295615,-0.104986005,-0.08900511,-0.35785288,-0.7920289,0.03485272,0.12765315,-0.22191899,0.079203755,0.5363546,-0.11734243,0.5161926,-0.3116047,0.26080057,0.4218184,0.43723527,-0.8018264,0
-0.098385446,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.14047857,-0.12822078,-0.06661024,-0.0052967714,0.14058182,-0.3496286,-0.07461954,-0.16487549,-0.059620544,-0.07261519,-0.2531334,-0.22203238,-0.22581683,-0.05649998,-0.10495828,-0.055644006,-0.3073349,0.03354889,-0.2928927,-0.07016181,0.017155245,-0.27041417,0.039749265,-0.13569567,-0.33586195,0.12664703,0.027768988,-0.025303226,-0.0886223,0.68910426,-0.4354882,-0.09949881,-0.098398864,-0.37021756,-1.0080308,-0.44093883,-0.11347953,-0.23023659,0.15673423,0.33398858,-0.25687236,0.0013173935,-0.6981153,-0.4766452,0.12034353,-0.37074694,0.11944672,-0.20427099,-0.07660628,-0.12298506,0.37537786,-0.085660756,-0.07444672,0.122441776,0.07650698,-0.24835947,0.12655148,-0.29722366,-0.06604976,-0.06748002,0.0148167685,-0.07521721,0.30599573,-0.41050833,-0.4619873,-0.42743582,-0.5237838,0.9675713,-0.0687474,-0.036013413,-0.26015222,-0.2059844,1.0686321,-0.72290397,-0.104986005,0.065448746,-0.37069225,-0.20026623,-0.23740064,0.12285828,-0.107968666,-0.11345255,-0.14716719,-0.11734243,-0.09609951,-0.4350761,-0.071472056,-0.27700683,0.20512258,-0.8330991,1
-0.05421091,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.21521637,-0.076203614,-0.23513325,-0.09701504,0.03525981,-0.10101698,-0.0949888,-0.08458078,-0.3002684,-0.07261519,-0.34819946,-0.20902377,-0.35499066,-0.08427921,0.0649278,-0.055644006,-0.009899763,-0.15024321,0.28880006,-0.29571503,-0.097612344,-0.5423916,-0.35869113,-0.020011717,-0.16981685,-0.2707074,-0.49083483,-0.25994784,-0.08689413,-0.29570404,-0.6368654,-0.32558408,-0.39138612,-0.03521352,-0.15707669,-0.14945257,0.20566359,-0.019225482,-0.32790935,-0.44692194,-0.2109924,-0.73921317,-0.63154143,-0.45291287,-0.14702365,-0.00227636,-0.8568411,-0.23340999,-0.07660628,-0.5225335,-0.30454817,-0.15422876,-0.41900694,-0.5374246,-0.020597212,-0.14706773,0.07523964,-0.2894092,-0.06604976,-0.06748002,-0.5947521,-0.18527661,0.016104583,-0.5442494,0.033325493,0.37121946,-0.7365661,-0.24876213,-0.0687474,-0.18163046,-0.17113611,-0.22574477,0.61236566,-0.57818335,-0.104986005,-0.25679454,-0.17068417,-0.2213841,-0.5370599,-0.005642271,-0.2847744,-0.43120572,-0.5284276,-0.11734243,-0.4785924,-0.18901145,-0.12004647,-0.5372498,-0.10089344,-0.25468537,1
-0.106721625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.102319054,-0.14632149,-0.25303996,-0.044317193,-0.100104034,-0.08206977,-0.04841949,-0.13098988,-0.17792244,0.0,-0.16297153,0.0049065123,-0.34757945,0.012726507,-0.22957486,0.0,-0.05608725,-0.13350165,0.2519163,-0.11742165,-0.06258199,-0.36497456,0.033842996,-0.005834678,-0.19493966,-0.074733794,0.031741377,-0.2839788,-0.2699899,-0.18668102,-0.2821255,-0.38043502,-0.26824024,-0.0065780724,-0.09760507,0.060755484,-0.05908926,-0.07894481,-0.14146413,-0.20366707,-0.08977996,-0.4114531,-0.48810795,-0.2671205,-0.04371847,-0.04876118,-0.6372662,0.4098527,0.0,-0.20212112,-0.5548736,-0.19293919,-0.6572931,-0.38813317,-0.12145766,0.04477548,-0.25020072,-0.023923026,0.0,0.0,-0.07306942,-0.296042,-0.34844637,-0.6251705,0.12356705,-0.46836138,-0.5307537,0.08080503,0.0,-0.25621027,-0.19344744,-0.36851844,0.0,-0.08794593,0.0,-0.15854295,-0.30154213,-0.15692091,-0.74305755,-0.49339178,-0.5098817,-0.46719104,-0.5643367,0.0,-0.33353215,-0.23509288,-0.47279665,-0.5335471,5.128911,-0.47873172,1
-0.0866341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26276788,-0.14290075,-0.25846893,-0.20699117,-0.2297205,-0.081713535,-0.08692357,-0.15554638,-0.26808122,0.0,-0.5731598,0.013651676,-0.12758943,-0.2836708,-0.18179962,0.0,-0.036136836,-0.2384701,0.1645204,-0.338025,-0.17653112,-0.5322896,-0.21244349,-0.061921258,-0.15347047,-0.15808344,-0.15710963,-0.4422546,-0.29928756,-0.3082393,-0.6213799,-0.40456942,-0.25898126,-0.14771716,-0.21516225,-0.18731812,-0.19146836,-0.10634761,-0.24743569,-0.12428552,-0.18790287,-0.46426955,-0.38365275,-0.38882196,-0.1822091,6.596437,-0.6491037,-0.32937488,0.0,-0.64471084,-0.2769225,-0.16995917,-0.66356426,-0.43602777,-0.22538023,-0.29200578,-0.14506778,-0.18156946,0.0,0.0,-0.6692379,-0.39607933,-0.4847704,-0.8362625,-0.115970515,-0.67721766,-0.018115496,-0.10437346,0.0,-0.21221477,-0.43722817,-0.33789495,0.0,-0.6625794,0.0,-0.27081528,-0.026849324,-0.12574768,-0.69038206,-0.1380382,-0.38151497,-0.20803693,-0.5378741,0.0,-0.17275491,-0.038778022,-0.59478384,-0.20200704,-0.21319923,-0.20652495,1
