rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_KRTAP12-4,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR11L1,methylation_gene__GENE_MOV10,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_SPATA31B1P,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_LINC00608,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_OR10K2,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_C20ORF79,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR51V1,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_RGPD4-AS1,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_CSHL1,methylation_gene__GENE_SNORD84;BAT1,target
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.08673177,-0.06425547,-0.048834685,7.495046,-0.049069166,-0.068801284,0.064321995,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,0.09957317,-0.051386137,-0.057309687,-0.23765627,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.02209003,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,0.04182923,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.08891338,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,0.067735486,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.18537028,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.157701,-0.051386137,-0.057309687,-0.16851719,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.03721543,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,0.051542807,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.38906655,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.12502743,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.16818608,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.21911135,-0.051386137,-0.057309687,-0.06998952,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.09928367,-0.058577605,-0.059761662,-0.052857853,-0.06973292,2.407505,-0.06581708,-0.05300669,0.011898475,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,0.010366485,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.032981988,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.23789951,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.17714988,-0.051386137,-0.057309687,-0.24671364,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.3462298,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.17708842,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.53411114,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.19249871,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,0.023110555,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.24403341,-0.051386137,-0.057309687,-0.15740508,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.23153675,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.5014198,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.30876145,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.103089884,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,0.08231655,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.18112195,-0.051386137,-0.057309687,-0.0775249,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.23347725,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,2.7492537,-0.05300669,-0.09378473,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.08811719,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.12294814,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.12617357,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.2006142,-0.051386137,-0.057309687,-0.13157333,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.36022368,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.19326192,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.55160505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.12089827,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,0.018252496,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.003892227,-0.051386137,-0.057309687,-0.13386756,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.2980707,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.1308509,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,0.11893483,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.1869976,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.17297599,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.2452301,-0.051386137,-0.057309687,-0.16624662,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.04102456,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.2550499,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.1232674,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.14748855,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.18418428,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.20689148,-0.051386137,-0.057309687,-0.18243098,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.32005247,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.412611,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.1233472,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.1629237,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.0841094,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.28692633,-0.051386137,-0.057309687,-0.16578795,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.18777288,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.065889515,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,0.005785313,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.20410845,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.14659649,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.1090476,-0.051386137,-0.057309687,-0.08902424,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,0.105935544,-0.058577605,-0.059761662,-0.052857853,-0.06973292,2.1631994,-0.06581708,-0.05300669,-0.15596473,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,0.07816474,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.066229954,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.14944588,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.20507649,-0.051386137,-0.057309687,-0.117805555,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.35951653,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.037250575,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.09689569,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.23508075,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,0.044913188,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,0.016120037,-0.051386137,-0.057309687,-0.31608155,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.23162885,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.13865478,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.28606567,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.1801167,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.15821944,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.29724833,-0.051386137,-0.057309687,-0.16231193,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,-0.40467328,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,1.394731,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.2984865,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.12448249,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.055850435,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.074726894,-0.051386137,-0.057309687,-0.14951669,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,0.20922287,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,-0.19208083,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,-0.24503778,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.045454543,-0.050556514,-0.050556514,-0.051273204,-0.05162177,-0.052091867,-0.052358013,-0.05298958,-0.05306043,-0.05567632,-0.056146845,-0.056271918,-0.05687186,-0.056941256,-0.059877835,-0.060684837,-0.07911979,-0.06425547,-0.048834685,-0.06587315,-0.049069166,-0.068801284,-0.05022911,-0.049290735,-0.05688307,-0.05043294,-0.050601136,-0.05513623,-0.050876774,-0.061227385,-0.0510505,-0.06154955,-0.057611536,-0.0030416083,-0.051386137,-0.057309687,0.06703947,-0.051538043,-0.051617697,-0.07126675,-0.06415578,-0.051879484,-0.052135784,-0.072045244,-0.052545313,-0.077656925,-0.056040857,0.14458437,-0.058577605,-0.059761662,-0.052857853,-0.06973292,-0.06493661,-0.06581708,-0.05300669,0.14326565,-0.05631719,-0.0713572,-0.05606167,-0.05666739,-0.06160902,0.26082504,1
