rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_RBMY1A1,methylation_gene__GENE_ZNF619,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_IAPP,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_LINC00635,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_NKIRAS2;DNAJC7,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_DCI,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_DEFB134,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_OBFC2A,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_C6ORF64,methylation_gene__GENE_GABBR1,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_KRTAP19-1,rnaseq_gene__GENE_PWRN1,methylation_gene__GENE_QTRT1,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_UBE3C,rnaseq_gene__GENE_MLN,methylation_gene__GENE_CA12,methylation_gene__GENE_DDX56,rnaseq_gene__GENE_DEFB108B,rnaseq_gene__GENE_OR56A1,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_FAM194B,rnaseq_gene__GENE_ADAM7,cnv_log2__GENE_RLIM,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_FAM59A,methylation_gene__GENE_RNF7,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_BBX,methylation_gene__GENE_MYLIP,target
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.26536903,-0.05562216,-0.054831173,-0.039873518,0.92683977,-0.09654722,0.037893947,-0.04061949,-0.14370757,0.4284248,-0.06940588,-0.05877857,-0.059162382,-0.09013915,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.12951761,-0.066061795,-0.06427042,-0.044386145,0.10187738,0.3864204,-0.10965835,-0.09391567,1.5455004,0.44684812,0.046458982,-0.14094758,-0.7304354,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.3960266,-0.23341642,0.9836487,0.20487729,-0.04293071,0.0064381906,-0.16291694,-0.0583981,0.42344868,0.43290702,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.099357575,-0.15536214,0.269258,-0.065219104,-0.061940223,-0.06087582,0.72097397,-0.16144404,-0.16218084,-0.31746277,0.6317736,-0.14199477,0.3869913,0.9311705,0.13708638,-0.084201984,-0.102509886,-0.16830611,1.3654729,0.38304216,0.68075085,-0.11664121,-0.3154712,0.35966995,-0.05221101,-0.16392021,-0.496157,-0.12620853,-0.1181239,-0.27283412,-0.28065866,0.2991877,-0.056196675,-0.10974532,19.519615,0.28378963,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.0878455,-0.05562216,-0.054831173,-0.039873518,-0.17980166,-0.09654722,-0.19470708,-0.04061949,-0.14370757,-0.4585417,-0.06940588,-0.05877857,-0.059162382,-0.2372366,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.6081251,-0.066061795,-0.06427042,-0.044386145,-0.26191863,-0.29976818,-0.12511674,-0.09391567,-0.19387476,0.08525262,-0.31781515,-0.14094758,-0.88286567,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.0857021,-0.23341642,-0.0650774,0.61335003,-0.04293071,-0.4571068,0.03978274,-0.0583981,-0.02345579,-0.2554518,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.032574262,-0.15536214,-0.62768024,-0.065219104,-0.061940223,-0.06087582,0.052651197,-0.16144404,-0.16218084,-0.55990165,0.85461,-0.14199477,-0.7849315,-0.60777617,-0.3842326,-0.084201984,-0.102509886,-0.16830611,-0.24208066,-0.08866125,-0.71829325,-0.11664121,-0.7542733,-0.64041233,-0.05221101,-0.16392021,-0.017273298,-0.12620853,-0.1181239,-0.77619284,-0.78342986,-0.27728406,-0.066898726,-0.10974532,-0.70082784,-0.40397638,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.084111705,-0.05562216,-0.054831173,-0.039873518,-0.17569388,-0.09654722,-0.10920778,-0.04061949,-0.14370757,0.18731119,-0.06940588,-0.05877857,-0.059162382,-0.22626106,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.19117263,-0.066061795,-0.06427042,-0.044386145,0.08889763,0.14735323,0.018835144,-0.09391567,-0.19387476,-0.13192974,-0.19631545,-0.14094758,0.87286556,20.423634,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.029803978,-0.23341642,-0.47105113,-0.116674714,-0.04293071,0.09090638,0.57857764,-0.0583981,-0.06853823,-0.021451378,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.14234112,-0.15536214,0.6268646,-0.065219104,-0.061940223,-0.06087582,-0.09161706,-0.16144404,-0.16218084,0.9365684,-0.11103072,-0.14199477,-0.103573725,0.0365056,0.04170602,-0.084201984,-0.102509886,-0.16830611,-0.114990294,0.0014812212,0.08701071,-0.11664121,0.4214554,-0.32765645,-0.05221101,-0.16392021,0.100312375,-0.12620853,-0.1181239,-1.5026901,-1.5090792,0.1311077,0.041177478,-0.10974532,-0.104263775,-0.3607008,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.3101925,-0.05562216,-0.054831173,-0.039873518,-0.14972258,-0.09654722,0.12888367,-0.04061949,-0.14370757,-0.011551977,-0.06940588,-0.05877857,-0.059162382,0.2684184,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.25401694,-0.066061795,-0.06427042,-0.044386145,0.011240819,0.24634306,-0.021893935,-0.09391567,-0.19387476,0.17521487,-0.30640796,0.42436573,0.7775193,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,0.15038191,-0.23341642,-0.39614,-0.22852086,-0.04293071,-0.024774622,0.49756652,-0.0583981,-0.14716637,0.08925887,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.0769175,-0.15536214,1.5310535,-0.065219104,-0.061940223,-0.06087582,-0.11737852,-0.16144404,-0.16218084,1.6629777,-0.17745554,1.2058458,-0.14803039,0.15274978,-0.40603894,-0.084201984,-0.102509886,-0.16830611,-0.052152947,-0.10010123,0.011802534,-0.11664121,0.37038958,-0.5156211,-0.05221101,-0.16392021,0.30623963,-0.12620853,-0.1181239,-0.25207704,-0.2599258,0.11099682,0.06329818,-0.10974532,-0.6084874,-0.44478014,1
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.35738736,-0.05562216,-0.054831173,-0.039873518,1.2171813,-0.09654722,0.039620735,-0.04061949,-0.14370757,-0.4280361,-0.06940588,-0.05877857,-0.059162382,-0.24173057,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.28121683,-0.066061795,-0.06427042,-0.044386145,0.032510214,0.14009185,-0.6102333,-0.09391567,-0.19387476,0.2723972,-0.13583356,-0.14094758,-1.0546275,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.24306038,-0.23341642,0.30997723,0.09354478,-0.04293071,-0.3370522,-0.59720945,-0.0583981,-0.023910163,-0.09313406,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.27828524,-0.15536214,-0.9168443,-0.065219104,-0.061940223,-0.06087582,0.21723077,-0.16144404,-0.16218084,0.08748531,0.102395676,-0.14199477,-0.20901842,15.883769,-0.05304785,-0.084201984,-0.102509886,-0.16830611,0.15921353,0.06718915,-0.46505085,-0.11664121,-0.71042985,-0.61005986,-0.05221101,4.110937,0.08511679,-0.12620853,13.121976,1.1075104,1.0980749,0.06358429,-0.19616896,-0.10974532,0.4847007,-0.31253877,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.7782874,-0.05562216,-0.054831173,-0.039873518,-0.362743,-0.09654722,-0.11110883,-0.04061949,-0.14370757,-0.11535256,-0.06940588,-0.05877857,-0.059162382,-0.28116846,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.12846214,-0.066061795,-0.06427042,-0.044386145,-0.21683386,-0.7735928,-0.53388613,-0.09391567,-0.19387476,-0.16014065,-0.08932681,-0.14094758,-0.8403483,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.5213417,-0.23341642,-0.084723234,-0.06764667,-0.04293071,-0.8175892,-1.1709406,-0.0583981,-0.3917851,-0.21176672,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.088154756,-0.15536214,0.27662385,-0.065219104,-0.061940223,-0.06087582,-0.8748106,-0.16144404,-0.16218084,-0.5824089,1.0158162,-0.14199477,-0.6633746,-0.720373,-0.24560428,-0.084201984,-0.102509886,-0.16830611,-0.31316683,-0.330845,-0.9124627,-0.11664121,-1.1192921,0.096256465,-0.05221101,-0.16392021,-0.7347558,-0.12620853,-0.1181239,0.09560374,0.08734918,-0.40054634,-0.32751703,-0.10974532,-0.5447295,-0.35003164,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.59532696,-0.05562216,-0.054831173,-0.039873518,-0.20502926,-0.09654722,-0.115493275,-0.04061949,-0.14370757,-0.21042663,-0.06940588,-0.05877857,-0.059162382,-0.042469878,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.038494162,-0.066061795,-0.06427042,-0.044386145,-0.11780682,-0.4590015,-0.29236123,-0.09391567,-0.19387476,-0.2704203,0.12647793,-0.14094758,-0.46850756,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.07042309,-0.23341642,-0.0921642,-0.10017331,-0.04293071,-0.6566093,-0.611467,-0.0583981,-0.3531866,-0.22703832,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,0.058619745,-0.15536214,-0.35207638,-0.065219104,-0.061940223,-0.06087582,-1.2154335,-0.16144404,3.4117103,-0.44241974,0.7215271,-0.14199477,-0.6417757,-0.5435887,-0.4049616,-0.084201984,-0.102509886,-0.16830611,-0.32527772,0.04247238,-0.6930183,-0.11664121,-0.7629571,-0.40709642,-0.05221101,-0.16392021,-0.98194766,-0.12620853,-0.1181239,0.72869414,0.7197007,-0.17208181,-0.13614385,-0.10974532,-0.16848764,-0.41322637,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.38429222,-0.05562216,-0.054831173,-0.039873518,0.0061614383,-0.09654722,0.020176074,-0.04061949,-0.14370757,0.16479523,-0.06940588,-0.05877857,-0.059162382,-0.22348875,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.5670105,-0.066061795,-0.06427042,-0.044386145,-0.3520943,-0.51493067,-0.22246532,-0.09391567,-0.19387476,-0.23302352,-0.32123888,-0.14094758,-0.7913867,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.28044683,-0.23341642,-0.3217674,-0.24563256,-0.04293071,-0.42670164,-1.201662,-0.0583981,-0.7225055,-0.40820125,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.20687172,-0.15536214,-0.3708379,-0.065219104,-0.061940223,-0.06087582,-0.010986853,-0.16144404,-0.16218084,-0.3036151,0.31830317,-0.14199477,-0.29081565,-0.1273467,-0.4137724,-0.084201984,-0.102509886,-0.16830611,-0.02729828,-0.19897607,-0.4377584,-0.11664121,-0.69204724,-0.25097615,-0.05221101,-0.16392021,-0.18580663,-0.12620853,-0.1181239,0.47960934,0.47090662,-0.57218176,-0.27100906,-0.10974532,-1.517135,-0.66731596,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.5940925,-0.05562216,-0.054831173,-0.039873518,0.07500588,-0.09654722,-0.13749969,-0.04061949,-0.14370757,-0.34155756,-0.06940588,-0.05877857,-0.059162382,-0.2733724,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.045567516,-0.066061795,-0.06427042,-0.044386145,0.017271101,-0.2082748,-0.05714104,-0.09391567,-0.19387476,0.014738215,-0.1660513,-0.14094758,-0.48053473,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.5166632,-0.23341642,-0.2796033,0.12378652,-0.04293071,-0.36701897,-0.43907148,-0.0583981,0.4121847,-0.19124396,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.11265045,-0.15536214,0.7605923,-0.065219104,-0.061940223,-0.06087582,-0.19248816,-0.16144404,-0.16218084,-0.092042394,0.87006426,-0.14199477,-0.095374994,-0.43420276,0.37709948,-0.084201984,-0.102509886,-0.16830611,-0.06195666,0.18442886,-0.09191103,-0.11664121,-0.27149126,-0.33025077,-0.05221101,-0.16392021,0.16467789,-0.12620853,-0.1181239,-0.3039697,-0.3117579,-0.046412814,0.09612117,-0.10974532,-0.45727193,-0.22879423,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.58080935,-0.05562216,-0.054831173,-0.039873518,-0.2915352,-0.09654722,-0.18426532,-0.04061949,-0.14370757,-0.23858619,5.6876655,-0.05877857,-0.059162382,-0.34911478,-0.09926551,-0.052082743,0.7312734,-0.069542356,-0.34885323,-0.066061795,-0.06427042,-0.044386145,-0.05916653,-0.53716314,-0.60582,-0.09391567,1.2679695,-0.20248969,-0.13353929,-0.14094758,-0.11682659,-0.08561648,-0.06859739,-0.07638114,-0.08846551,1.2714548,1.1073004,1.9720774,-0.038078304,0.47710767,-0.04293071,-0.6593462,-0.25579914,-0.0583981,-0.23543546,-0.2997607,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.2308042,-0.15536214,0.2574086,-0.065219104,-0.061940223,-0.06087582,-0.83926153,-0.16144404,-0.16218084,-0.2809543,0.686207,-0.14199477,-0.58556736,-0.52108246,-0.14220202,-0.084201984,-0.102509886,1.1141998,-0.32125703,-0.19071762,-0.7528049,-0.11664121,-0.78139096,-0.039062362,-0.05221101,6.789103,-0.13595368,-0.12620853,-0.1181239,0.77020824,0.76116633,0.021469321,0.07955536,-0.10974532,-0.04416309,-0.4299028,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.44055387,-0.05562216,-0.054831173,-0.039873518,1.1945614,-0.09654722,-0.20327508,-0.04061949,-0.14370757,-0.44635576,-0.06940588,-0.05877857,-0.059162382,-0.24798985,-0.09926551,22.458838,-0.21529208,-0.069542356,-0.7350012,-0.066061795,-0.06427042,-0.044386145,-0.3223644,-0.15623549,-0.3428531,-0.09391567,-0.19387476,-0.26229313,-0.25700682,-0.14094758,-0.45563862,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.5923749,-0.23341642,-0.4014457,-0.3236487,-0.04293071,-0.5464938,-0.18550742,-0.0583981,-0.2567359,-0.31933576,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.16376634,-0.15536214,-0.19578405,-0.065219104,-0.061940223,-0.06087582,-1.0857092,-0.16144404,-0.16218084,-0.66332376,0.46654612,-0.14199477,-0.572624,-0.4413258,-0.2121954,-0.084201984,-0.102509886,-0.16830611,3.1569498,-0.18715756,-0.3728857,15.575969,-0.9520316,-1.2704462,-0.05221101,-0.16392021,-0.5967056,-0.12620853,-0.1181239,1.2476206,1.2380215,-0.13924041,0.14220163,-0.10974532,-1.7301228,-0.48427537,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,32.86337,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.16234359,-0.05562216,-0.054831173,-0.039873518,-0.66333944,-0.09654722,-0.20665526,-0.04061949,-0.14370757,-0.46341604,-0.06940588,-0.05877857,-0.059162382,-0.10093132,3.9908123,-0.052082743,-0.21529208,-0.069542356,0.316014,-0.066061795,-0.06427042,-0.044386145,0.016306093,-0.54972845,0.53736943,-0.09391567,-0.19387476,-0.12363977,-0.16719042,-0.14094758,1.2090065,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.40705305,-0.23341642,-0.17821102,0.04826386,-0.04293071,-0.26420322,0.55245286,-0.0583981,-0.5344737,0.022933701,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.016977657,-0.15536214,-1.3306711,-0.065219104,-0.061940223,-0.06087582,-0.28640482,-0.16144404,2.4234746,0.11505992,-0.13769953,-0.14199477,-0.14734767,-0.21191736,-0.031859063,-0.084201984,-0.102509886,-0.16830611,-0.15356934,-0.22278093,0.07245011,-0.11664121,0.13412234,0.6622494,-0.05221101,-0.16392021,0.29194605,-0.12620853,-0.1181239,3.2610552,3.2491064,-0.19263121,-0.3201417,-0.10974532,-0.908038,0.8162128,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.6191561,-0.05562216,-0.054831173,-0.039873518,-0.18067996,-0.09654722,-0.0721235,-0.04061949,-0.14370757,-0.30664104,-0.06940588,-0.05877857,-0.059162382,-0.2693396,-0.09926551,15.363808,-0.21529208,-0.069542356,-0.074478045,-0.066061795,-0.06427042,-0.044386145,-0.15153565,0.11995292,-0.3479288,-0.09391567,-0.19387476,-0.1330747,-0.2968537,-0.14094758,-0.44110486,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.42761052,-0.23341642,-0.33849195,-0.13184482,-0.04293071,-0.35159507,-0.7945081,-0.0583981,-0.3338601,6.6604404,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.16510314,-0.15536214,-0.34336656,-0.065219104,-0.061940223,-0.06087582,-0.5836335,-0.16144404,-0.16218084,0.067568436,0.10358019,-0.14199477,-0.88224673,-0.30124423,-0.56434196,-0.084201984,-0.102509886,-0.16830611,-0.31117046,-0.01589404,-0.33029845,-0.11664121,-0.82232356,-0.58669,-0.05221101,-0.16392021,-0.36846972,-0.12620853,-0.1181239,0.29798508,0.2894943,-0.16289431,-0.060799237,-0.10974532,0.3519292,-0.62673044,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.084991604,-0.05562216,-0.054831173,-0.039873518,-0.23673443,-0.09654722,-0.24109611,-0.04061949,-0.14370757,-0.28321788,-0.06940588,-0.05877857,-0.059162382,-0.19019115,-0.09926551,-0.052082743,-0.21529208,-0.069542356,-0.02630818,-0.066061795,-0.06427042,-0.044386145,-0.18979402,-0.16927673,-0.2735913,-0.09391567,-0.19387476,0.119997345,-0.17246123,-0.14094758,-0.23674741,-0.08561648,-0.06859739,-0.07638114,-0.08846551,1.5517827,-0.0063597625,1.2234746,-0.024639502,-0.288979,-0.04293071,0.019164829,-0.7285408,-0.0583981,0.077838324,-0.03249004,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.22574379,-0.15536214,-0.23469658,-0.065219104,-0.061940223,-0.06087582,0.5152565,-0.16144404,-0.16218084,-0.15928194,-0.48904347,-0.14199477,0.2532129,-0.5102079,-0.2428775,-0.084201984,-0.102509886,-0.16830611,0.0002569741,0.054934382,0.090821095,-0.11664121,-0.70548,0.034802284,-0.05221101,-0.16392021,-0.86688375,-0.12620853,-0.1181239,0.054089613,0.045883507,-0.7789114,-0.49517265,-0.10974532,-0.39994353,0.26785034,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.22333108,-0.05562216,-0.054831173,-0.039873518,-0.5983872,-0.09654722,-0.023738448,-0.04061949,-0.14370757,-0.48595974,-0.06940588,-0.05877857,-0.059162382,-0.28595138,-0.09926551,-0.052082743,-0.21529208,-0.069542356,0.11004826,-0.066061795,-0.06427042,-0.044386145,-0.19281743,0.071745716,0.18726437,-0.09391567,-0.19387476,-0.25031406,-0.114995815,-0.14094758,-0.5610367,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.39377612,-0.23341642,-0.45269156,-0.28236285,-0.04293071,-0.28327754,-0.57289726,-0.0583981,-0.18523344,-0.35089353,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.1606095,-0.15536214,-0.19459502,-0.065219104,-0.061940223,-0.06087582,0.40553027,-0.16144404,-0.16218084,0.003835852,-0.26832157,-0.14199477,-0.44808003,15.024661,0.22934696,-0.084201984,-0.102509886,-0.16830611,-0.30444968,-0.17407066,-0.08114806,-0.11664121,-0.44743982,0.23870558,-0.05221101,-0.16392021,-0.107244365,-0.12620853,-0.1181239,1.0919427,1.0825253,0.013627225,-0.31651223,-0.10974532,-0.16795164,-0.3888778,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,-0.6791033,-0.05562216,-0.054831173,-0.039873518,0.1098456,17.112064,0.45361668,-0.04061949,27.406466,-0.5051471,-0.06940588,-0.05877857,-0.059162382,-0.0790316,25.938812,-0.052082743,-0.21529208,-0.069542356,-0.7109901,-0.066061795,-0.06427042,-0.044386145,-0.37038368,-0.4576164,-0.37829024,-0.09391567,3.4748838,-0.27923888,-0.27742076,-0.14094758,-0.5181657,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.321254,-0.23341642,-0.34284183,-0.016874934,-0.04293071,-0.36516303,-0.4699615,-0.0583981,-0.062647514,-0.52097905,-0.09379102,-0.18899952,-0.07885677,-0.079487145,-0.09172271,-0.018569909,-0.15536214,-0.14724523,-0.065219104,-0.061940223,-0.06087582,-0.93350995,-0.16144404,-0.16218084,-0.60361105,0.030454973,-0.14199477,-0.38871697,-0.23816788,-0.6317482,22.612976,-0.102509886,-0.16830611,-0.21528393,-0.15046707,-0.45028695,-0.11664121,-0.82129395,-1.1204033,-0.05221101,-0.16392021,-0.054560386,-0.12620853,-0.1181239,-0.26764485,-0.27547544,-0.3740354,-0.5873719,-0.10974532,1.2059864,-0.71909714,0
-0.030400895,-0.030400898,-0.030400895,-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.07355285,-0.067629814,-0.0679732,-0.042500064,0.49007857,-0.05562216,-0.054831173,-0.039873518,0.15106842,-0.09654722,-0.24828528,-0.04061949,-0.14370757,-0.19249208,-0.06940588,-0.05877857,-0.059162382,-0.028380001,-0.09926551,-0.052082743,2.059532,-0.069542356,-0.5805355,-0.066061795,-0.06427042,-0.044386145,-0.10237108,-0.40791515,-0.3481949,-0.09391567,-0.19387476,-0.21500546,-0.21839103,-0.14094758,-0.91152436,-0.08561648,-0.06859739,-0.07638114,-0.08846551,-0.18354331,-0.5354061,-0.23341642,0.13110965,-0.59760576,-0.04293071,-0.50236845,0.30411696,-0.0583981,-0.293811,-0.31691158,-0.09379102,1.3134797,-0.07885677,-0.079487145,-0.09172271,-0.0012488052,-0.15536214,0.29282492,-0.065219104,-0.061940223,-0.06087582,-0.5503461,-0.16144404,-0.16218084,0.12155526,-0.47690678,-0.14199477,-0.44486102,-0.30644926,-0.44250223,3.7048798,-0.102509886,-0.16830611,-0.10386427,-0.2341813,-0.047856748,-0.11664121,0.030881325,-0.7421248,-0.05221101,-0.16392021,-0.878739,-0.12620853,-0.1181239,0.033332556,0.025150675,0.25949556,-0.58641803,-0.10974532,1.188252,-0.8691631,1
