rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SUN5,methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_KRTAP19-7,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_MOV10,methylation_gene__GENE_CNOT10,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_TBC1D21,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_TYMP;SCO2,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_NAA50,methylation_gene__GENE_ZMYM6,methylation_gene__GENE_TUBA1C,methylation_gene__GENE_ZFP36,methylation_gene__GENE_SPATA13,methylation_gene__GENE_MYH10,methylation_gene__GENE_TIGD3,methylation_gene__GENE_H2AFX,rnaseq_gene__GENE_DCD,methylation_gene__GENE_GPATCH1,rnaseq_gene__GENE_SCARNA18,methylation_gene__GENE_C4ORF21;LARP7,methylation_gene__GENE_RPL37,methylation_gene__GENE_PRKAG1;MLL2,methylation_gene__GENE_DLEU2;TRIM13,methylation_gene__GENE_DDX21,methylation_gene__GENE_TEF,methylation_gene__GENE_CFAP418,methylation_gene__GENE_FSIP1,methylation_gene__GENE_NF2,rnaseq_gene__GENE_SNORA38,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_SNORA26,methylation_gene__GENE_ZMAT2,methylation_gene__GENE_RSAD2,methylation_gene__GENE_C19ORF36;MOBKL2A,methylation_gene__GENE_PALB2;DCTN5,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_TTTY23,methylation_gene__GENE_STRAP,methylation_gene__GENE_MYL12A,methylation_gene__GENE_BTF3L4;TXNDC12,methylation_gene__GENE_NLK,rnaseq_gene__GENE_SNORA71D,methylation_gene__GENE_C5ORF25,methylation_gene__GENE_PRNP,methylation_gene__GENE_CCDC34,methylation_gene__GENE_TH1L,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_CTSC,methylation_gene__GENE_TPCN2,methylation_gene__GENE_MRPS34;EME2,methylation_gene__GENE_MRPL35,methylation_gene__GENE_VPS28,methylation_gene__GENE_DECR1,methylation_gene__GENE_TINF2,methylation_gene__GENE_FAH,methylation_gene__GENE_STK10,methylation_gene__GENE_C6ORF57,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_NUBP1,methylation_gene__GENE_COPZ1,methylation_gene__GENE_AK2,methylation_gene__GENE_ARPC2,methylation_gene__GENE_PDXK,rnaseq_gene__GENE_SNORA37,methylation_gene__GENE_FBXL8;TRADD,methylation_gene__GENE_CRELD1;IL17RC,rnaseq_gene__GENE_SCARNA22,methylation_gene__GENE_NIPSNAP1,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_C2ORF27B,methylation_gene__GENE_PGRMC2,methylation_gene__GENE_FAM73B,methylation_gene__GENE_PIP5K1A,rnaseq_gene__GENE_SNORA16A,methylation_gene__GENE_CAMK2D,rnaseq_gene__GENE_SNORA38B,methylation_gene__GENE_IQCC,methylation_gene__GENE_RGS2,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_LOC283314;C1RL,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_SART3,methylation_gene__GENE_SIKE1,methylation_gene__GENE_HIC1,methylation_gene__GENE_SKAP2,methylation_gene__GENE_UBE2T,target
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.14803044,-0.06425547,-0.22254434,-0.0510505,-0.26162264,-0.38641647,-0.45617527,-0.062202632,-0.367262,-0.07560294,0.0661368,-0.3616108,-0.13203979,-0.18887873,0.021104494,-0.6815291,-0.046344336,-0.4294755,-0.6901528,-0.3065887,-0.3211411,-0.5730488,-0.07261519,-0.15880346,-0.08420343,-0.27106607,-0.2835638,-0.55913204,-0.7738461,0.057134505,-0.08502015,-0.5394951,-0.58201295,-0.004608702,-0.06538503,0.4496607,-0.30376917,-0.098405525,0.34085202,-0.22136843,-0.3220908,-0.25573003,-0.09053003,-0.06604976,-0.50049764,-0.43665034,0.023459574,-0.38240492,-0.1580065,-0.08619569,-0.55195296,-0.62087816,-0.60207313,-0.11734243,-0.63265187,-0.36413088,-0.24444492,-0.12061684,-0.12634479,11.678343,-0.5254679,-0.31777674,-1.0130624,-0.7083202,-0.12514226,-0.09292495,-0.40295944,-0.82746464,0.43934768,-0.1148828,-0.28121373,-0.12478135,-0.58335537,-0.5840302,-0.08098747,-0.74986,-0.16189265,-0.12132999,-0.07408095,-0.10032305,-0.5660113,-0.16123992,-0.6237917,-0.096605115,-1.2157699,-0.56829536,-0.31247887,-0.43626013,-0.14762473,-1.2453419,-0.07992619,-0.2628354,-0.18273237,0.1160037,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.056504857,-0.06425547,0.20293313,-0.0510505,0.026255222,-0.17570314,0.15167934,-0.062202632,-0.21258293,-0.07560294,-0.39282992,0.8193433,-0.05167929,-0.11947472,-0.6627126,-0.1738431,0.030395107,-0.18391716,0.58171356,0.009875709,0.040653225,-0.2705046,-0.07261519,-0.39684433,-0.08420343,-0.17765328,-0.22631149,0.07677803,-0.01027249,-0.41936147,-0.25962266,-0.4871747,-0.21538743,-0.62510115,-0.06538503,0.079219006,-0.004684685,-0.098405525,-0.3290469,-0.21713485,-0.15604773,-0.37578452,-0.09053003,-0.06604976,-0.23904523,-0.5274302,-0.53015846,0.083360195,-0.1580065,-0.07037139,-0.011321293,0.13132383,-0.3948006,-0.11734243,-0.50129,-0.11356159,0.402439,-0.24810238,-0.70821995,-0.31497672,-0.4196225,-0.31515047,-0.12717955,-0.97083294,-0.12514226,-0.09292495,-0.3463626,0.028583206,-0.42738646,0.6899437,1.036611,-0.12478135,-0.4973827,-0.82991403,-0.08098747,-0.24996889,-0.16189265,-0.12132999,0.1066781,-0.5458283,-0.7339674,2.67653,-0.011819688,-0.096605115,0.09221018,-0.10907424,-0.3557544,-0.2937045,-0.14762473,0.07025879,-0.045499984,-0.0786382,-0.57799673,-0.63768744,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.017694684,-0.06425547,-0.09343648,-0.0510505,-0.05236923,0.114134416,21.431374,-0.062202632,0.0035545838,-0.07560294,-0.554177,20.82336,-0.089697406,19.215094,-0.22495882,-0.07371274,-0.115276515,0.13459986,0.64539415,0.11681792,0.025503792,10.830341,-0.07261519,-0.54704976,-0.08420343,-0.31077623,-0.062494777,2.5074651,-0.24671908,-0.60053045,-0.08311732,-0.30966023,-0.5389959,-0.5845095,-0.06538503,0.053731773,15.915559,-0.098405525,-0.37532318,-0.4391013,0.5383877,-0.27377227,-0.09053003,-0.06604976,-0.3558984,-0.3540437,-0.9340904,0.102060296,-0.1580065,0.003963464,-0.3996806,0.038648695,-0.3832965,-0.11734243,-0.04932451,-0.06353811,0.054247025,-0.41803807,-0.101125725,-0.27762014,-0.5676181,-0.2050336,-0.09582903,-0.93862575,-0.12514226,-0.09292495,0.2800047,-0.059287094,-0.6677725,0.22490615,0.18065137,-0.12478135,-0.8957981,-0.47026142,-0.08098747,0.19231036,1.346035,-0.12132999,0.09850981,-0.8258123,-0.19739823,-0.16123992,-0.08053122,-0.096605115,-0.5405993,-0.078528784,-0.26964754,-0.2649172,-0.14762473,0.1541499,-0.14111473,-0.023886286,-0.57553005,-0.3752401,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.023736227,-0.06425547,-0.008509857,-0.0510505,0.054261662,0.28995898,0.036604248,-0.062202632,-0.37700206,-0.07560294,-0.3620389,0.24084686,-0.12031006,-0.13925189,-0.1303324,-0.13297991,0.05911629,-0.39949104,0.38017178,0.43895116,0.12111765,-0.22603439,-0.07261519,0.027426874,-0.08420343,-0.2777762,-0.11430607,0.050064284,-0.11953284,-0.54915404,-0.26716807,-0.2861445,0.33888748,-0.23214771,-0.06538503,-0.6087835,-0.19809836,-0.098405525,-0.30646783,-0.21474726,-0.24876225,-0.27088064,-0.09053003,-0.06604976,-0.0042752433,-0.4633066,-0.856721,0.18680036,-0.1580065,-0.044394337,-0.35164815,-0.113697805,-0.36194625,-0.11734243,-0.2086931,-0.16119656,0.25930604,-0.13902569,-0.558792,-0.24855176,-0.16938122,0.08133277,-0.8554761,-0.8693563,-0.12514226,-0.09292495,-0.70326096,-0.14758328,-0.4721703,-0.6017427,0.0023311272,-0.12478135,-0.49285522,-0.7925611,-0.08098747,0.12855275,-0.16189265,-0.12132999,0.4731252,-1.1333642,-0.40804854,-0.16123992,0.056360524,-0.096605115,-0.050125815,-0.09328463,-0.33102816,-0.22382253,-0.14762473,-0.14169273,-0.49381346,-0.0391323,-0.36145568,-0.257455,0
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.016435148,-0.06425547,-0.03579125,-0.0510505,0.04452853,0.03246508,0.0388475,-0.062202632,-0.023931202,-0.07560294,-0.3304288,0.2599639,-0.18298502,-0.04477493,-0.45139796,-0.20241232,-0.10545389,-0.20408653,0.31052908,-0.037323408,0.026754951,0.831107,-0.07261519,0.49508604,-0.08420343,-0.28617552,-0.07804997,0.053322364,-0.7250806,-0.5256169,-0.04803993,-0.6032328,-0.0699206,-0.33294603,-0.06538503,0.054063052,-0.053258587,-0.098405525,-0.23763786,-0.11874157,-0.18055962,-0.48497427,-0.09053003,-0.06604976,-0.17099786,-0.13128136,-0.6725826,0.21312042,-0.1580065,0.0709487,-0.3543295,0.17716396,-0.38573495,-0.11734243,-0.17464851,-0.08003448,-0.38289422,-0.24358559,-0.48410723,-0.30291036,-0.051690195,-0.3869089,-0.15402666,-0.46672806,-0.12514226,-0.09292495,-0.3661741,-0.12359829,-0.7610842,-0.4644802,0.8669435,-0.12478135,-0.47384802,0.5527667,-0.08098747,0.17241834,-0.16189265,-0.12132999,0.24410969,-0.9770327,-0.73456687,-0.16123992,-0.08816383,-0.096605115,-0.50301635,-0.2577118,-0.064805016,-0.2486018,-0.14762473,0.44766656,-0.011699988,-0.06198359,-0.102792256,-0.6769103,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.16141987,-0.06425547,-0.07213231,-0.0510505,-0.273287,-0.4158766,0.61674005,-0.062202632,-0.19586504,-0.07560294,-0.14437611,-0.63188785,-0.048045862,-0.160976,0.037176035,-0.46084708,-0.6459749,-0.16372095,-0.15622659,0.05097933,-0.19586483,-0.058827624,-0.07261519,0.5932333,-0.08420343,-0.40987837,-0.15919943,-0.14021541,0.17364731,0.17957689,-0.519876,0.23390749,-0.56437856,-0.14955634,-0.06538503,-0.73640776,-0.27650973,-0.098405525,-0.13026226,-0.36430022,-0.38176686,-0.056914452,-0.09053003,-0.06604976,0.17847928,-0.83919114,-0.57491016,-0.5421258,-0.1580065,-0.17884275,-0.31584808,-0.32167095,-0.7095898,-0.11734243,-0.17219022,-0.27489245,1.1950895,-0.08798086,-0.74907064,-0.1224287,0.15230884,-0.28677398,0.4445143,-0.39273402,-0.12514226,-0.09292495,3.1377757,-0.4735821,-0.06319269,-0.54522306,-0.790131,-0.12478135,0.03808125,-0.3902042,-0.08098747,-0.6243445,-0.16189265,-0.12132999,-0.54346853,-0.31384644,-0.7798261,-0.16123992,-0.35552973,-0.096605115,-0.58057576,-0.46925434,14.712547,-0.2097065,-0.14762473,-0.1297572,-0.5225769,-0.110493496,-0.7908211,-0.4127624,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,0.018451547,-0.06425547,-0.14895062,-0.0510505,-0.037163854,-0.32105264,-0.0014700308,-0.062202632,-0.14227669,-0.07560294,-0.34354466,-0.056979466,-0.14146571,-0.008582542,-0.57727563,-0.3616188,-0.34575394,-0.6014568,0.346595,-0.3439681,-0.19960435,-0.294729,-0.07261519,-0.08660176,-0.08420343,-0.40867415,-0.1955888,-0.30562335,-0.49002385,-0.65016425,-0.06566378,-0.4460009,-0.31192377,-0.8132562,-0.06538503,-0.22726376,-0.37067732,-0.098405525,-0.49117714,-0.4301706,0.04501832,-0.41359532,-0.09053003,-0.06604976,-0.262371,-0.4444536,-0.72337365,0.0720768,-0.1580065,-0.07053237,-0.5535891,-0.10227277,-0.736213,-0.11734243,-0.22324802,-0.09861893,0.04149271,-0.375934,-0.8627077,-0.26726532,-0.47936702,-0.55374146,-0.93406695,-1.1174515,-0.12514226,-0.09292495,-0.0658437,-0.053613894,-0.5639401,0.31927866,-0.23273343,-0.12478135,-0.86343735,-0.7847996,-0.08098747,0.058250356,-0.16189265,-0.12132999,-0.27569243,-1.0489433,-0.60808384,-0.16123992,-0.11388232,-0.096605115,-0.58368224,-0.100393005,-0.43748388,-0.36431816,-0.14762473,-0.339708,-0.48668906,-0.12611307,-0.47148794,-0.7495669,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.081641145,-0.06425547,-0.0611402,-0.0510505,-0.12389011,-0.06261778,0.04896674,-0.062202632,0.44660714,-0.07560294,-0.36229336,-0.017667102,-0.108720616,-0.0059597692,-0.29972777,-0.39139685,-0.13186948,0.085896134,0.0036140445,0.33977747,-0.24708584,-0.0055388655,-0.07261519,0.01770102,-0.08420343,-0.20169102,-0.151175,0.0042281053,-0.03223535,-0.59934676,-0.108061306,-0.29413143,-0.21698125,-0.99973845,-0.06538503,0.1380808,-0.15942654,-0.098405525,-0.1909991,-0.14530705,-0.21692783,-0.53218585,-0.09053003,-0.06604976,-0.055361908,-0.570191,-0.5489365,0.16702162,-0.1580065,0.06918418,-0.16038062,0.00996358,-0.8272365,-0.11734243,-0.21188024,-0.156476,0.007864263,-0.3196544,-0.8543698,-0.31999278,-0.40965495,-0.26267686,-0.70259356,-0.44148174,-0.12514226,-0.09292495,18.471563,-0.038181245,-0.36335438,-0.086294174,-0.0705853,-0.12478135,-0.8201528,-0.29686388,-0.08098747,-0.059492473,-0.16189265,-0.12132999,0.13953805,-0.9535563,-0.36046702,-0.16123992,-0.05689522,-0.096605115,-0.33250314,-0.19443613,-0.73583955,-0.40343645,-0.14762473,-0.2675673,-0.1896957,-0.21419722,-0.59266,-0.36390153,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.060324166,-0.06425547,0.010887904,-0.0510505,-0.05931253,-0.24008632,0.06880659,-0.062202632,0.03826582,-0.07560294,-0.29627857,0.0044175615,-0.049574975,-0.025277726,-0.34752885,-0.3885385,0.21599928,-0.2541874,0.59682006,-0.003069975,-0.15620102,-0.5724377,-0.07261519,4.783107,-0.08420343,-0.25348803,-0.16200693,-0.28657684,-0.38549626,-0.58362347,-0.09098748,-0.043701258,-0.27415478,-1.0406456,-0.06538503,0.023629129,-0.122140095,-0.098405525,-0.36406302,-0.07957966,-0.07956217,-0.2966821,-0.09053003,-0.06604976,-0.2795847,-0.2691194,-0.7928109,0.16728888,-0.1580065,0.025746975,-0.49178147,-0.19359152,-0.37610647,-0.11734243,0.113428466,0.044764325,-0.37731552,0.15143235,-0.53319836,-0.27422595,-0.50308836,-0.28950202,-0.13982376,-0.96252346,-0.12514226,1.2005482,-0.07804946,-0.39445838,-0.6078125,0.09067929,-0.19182484,-0.12478135,-0.7581823,-0.13927807,-0.08098747,-0.24346153,-0.16189265,-0.12132999,-0.15934597,-0.7018436,-0.3246986,-0.16123992,-0.07811145,-0.096605115,1.7414783,-0.18512797,-0.39783025,-0.32211554,-0.14762473,-0.18097264,-0.52079,-0.12809877,-0.36980063,-0.43375102,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.07632067,-0.06425547,-0.025459956,-0.0510505,0.09370588,-0.2289331,0.027896367,-0.062202632,-0.33774525,-0.07560294,-0.56454396,0.08179437,-0.13321802,-0.10848379,-0.37255353,-0.26086327,-0.021294488,-0.1316053,0.3317754,-0.10628865,-0.14916705,-0.2864457,-0.07261519,-0.16850208,-0.08420343,-0.31331235,-0.24961086,-0.23992473,-0.22104084,-0.715843,-0.06727526,19.582321,-0.22437352,-0.77252066,-0.06538503,0.04837507,-0.31731394,-0.098405525,-0.30627748,-0.41038457,-0.006703819,-0.21303454,-0.09053003,-0.06604976,-0.17482659,-0.5147427,-0.63107145,0.13393049,-0.1580065,0.067757644,-0.5841738,0.103335224,-0.53751177,-0.11734243,0.30332962,2.3080516,0.19691454,-0.4396844,-0.84172976,-0.34925503,-0.32286623,-0.20923845,-0.5184994,-0.60294014,-0.12514226,-0.09292495,0.06974519,-0.0902904,-0.64848167,-0.61423945,-0.049541857,-0.12478135,-0.5781461,-0.58221537,-0.08098747,0.0068767485,-0.16189265,-0.12132999,0.05672438,-0.9328499,-0.84366196,-0.16123992,-0.13352063,-0.096605115,-0.5096828,-0.17820026,-0.437745,-0.09499686,-0.14762473,0.24110804,-0.8656313,-0.122347794,-0.25450814,-0.67572534,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.032850567,-0.06425547,-0.18537028,-0.0510505,-0.157701,-0.03721543,0.051542807,-0.062202632,-0.4278068,-0.07560294,-0.33653703,-0.044965275,-0.09545899,-0.2275525,-0.32921213,-0.016409956,-0.28543422,-0.63976604,0.3099228,0.59924835,-0.15234837,-0.4065046,-0.07261519,-0.303064,-0.08420343,-0.19944474,-0.3046136,-0.06584807,0.10997149,-0.40238386,-0.06982031,0.022937806,1.1773126,-0.4262662,-0.06538503,-0.26959372,0.2559265,-0.098405525,-0.06547775,-0.3795037,-0.041778885,-0.49561304,-0.09053003,-0.06604976,-0.2294898,-0.3696911,0.4498722,0.21930757,-0.1580065,-0.10278958,-0.2672874,-0.4834144,-0.21382503,-0.11734243,-0.45609134,-0.14219642,0.18194428,-0.31956404,-0.17992279,-0.16851719,-0.108934216,2.4695115,0.35227278,0.17564756,-0.12514226,-0.09292495,-0.19364856,-0.40844133,0.3396559,-0.5398844,-0.38800535,-0.12478135,0.038880087,-0.6799438,-0.08098747,-0.41691232,-0.16189265,-0.12132999,-0.100493416,-0.27663127,-0.8961143,-0.16123992,-0.16986574,-0.096605115,-0.320561,0.11412379,-0.18908794,-0.20367466,-0.14762473,-0.2644377,-0.14489129,-0.10717857,-0.26559782,-0.15331216,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.13384645,-0.06425547,-0.16818608,-0.0510505,-0.21911135,-0.09928367,0.011898475,-0.062202632,-0.13991192,-0.07560294,-0.18336493,-0.1378408,-0.2602243,-0.20917498,0.06518986,0.08448023,0.34907964,-0.030203447,-0.0015810058,-0.0009833555,-0.2463035,-0.2143862,-0.07261519,-0.012811364,-0.08420343,-0.6882422,-0.25882688,-0.23096968,0.058086913,0.12578514,0.47442377,0.43002665,-0.3239002,0.28071004,-0.06538503,-0.014754988,-0.17716286,-0.098405525,0.011733324,-0.18661708,-0.20484471,0.5152518,-0.09053003,-0.06604976,-0.04239443,0.12647267,-0.28204444,-0.10549924,-0.1580065,-0.14506279,-0.31776148,0.0056872484,-0.2065266,-0.11734243,0.28351992,1.5930668,0.27714768,-0.05881029,-0.11541355,-0.06998952,-0.04356094,-0.2710264,-0.5748445,0.26408535,-0.12514226,-0.09292495,0.35461634,-0.2654581,0.51523817,-0.35909122,-0.38540617,-0.12478135,-0.33657107,0.3246924,-0.08098747,-0.026458658,-0.16189265,-0.12132999,-0.2346678,0.26698992,0.462578,-0.16123992,-0.42809442,-0.096605115,-0.3957926,-0.082586214,0.07436152,-0.115802296,-0.14762473,1.48628,0.20159146,-0.16727392,-0.038924627,-0.2343535,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.049059305,-0.06425547,-0.23789951,-0.0510505,-0.17714988,-0.3462298,-0.17708842,-0.062202632,-0.28105086,-0.07560294,-0.20047234,-0.37841523,-0.2956218,-0.09198411,-0.62049,-0.4036683,-0.4497098,-0.40825325,0.08857091,-0.15411192,-0.06929643,-0.6511663,-0.07261519,0.29266188,-0.08420343,-0.10406973,-0.2606056,-0.31271413,-0.14254019,-0.3842814,-0.4403669,-0.3337817,-0.092591085,-0.37630048,-0.06538503,-1.0909754,0.13624261,-0.098405525,-0.5098255,-0.37525603,-0.22471549,-0.66743726,-0.09053003,-0.06604976,-0.9110746,-0.5315154,-0.55776274,-0.23913434,-0.1580065,-0.20071362,-0.34621337,-0.26916176,-0.17598268,-0.11734243,-0.35826108,-0.45539197,-0.49076548,-0.48118103,-0.4365243,-0.24671364,-0.8424597,-0.34685373,-0.19597001,-0.86311567,-0.12514226,-0.09292495,-0.14193465,-0.52765155,-0.44172308,-0.20908101,-0.4911519,-0.12478135,-0.41105613,-0.5418017,-0.08098747,-0.25633323,-0.16189265,-0.12132999,-0.36574137,-1.1114314,-0.8751003,-0.16123992,-0.14242442,-0.096605115,-0.4658551,-0.20001362,-0.47355944,-0.4804487,-0.14762473,-0.577951,-0.45527673,0.033476055,-0.18156047,-0.37363467,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.059725344,-0.06425547,-0.054564063,-0.0510505,-0.0481284,-0.40400368,0.03646266,-0.062202632,-0.34736323,-0.07560294,-0.5374718,-0.3820062,-0.24218342,-0.13290061,-0.06615647,0.010435547,-0.03210256,-0.11890576,0.38561022,-0.27962825,0.07803293,-0.32794407,-0.07261519,-0.17642054,-0.08420343,-0.18814515,-0.13832837,-0.4692679,0.01651985,-0.5132872,-0.03336797,-0.47048265,-0.06842108,-0.31497517,-0.06538503,-0.6865773,0.042523127,-0.098405525,-0.12946561,-0.59570765,-0.067210965,-0.38869378,-0.09053003,-0.06604976,-0.20780651,-0.47239006,-0.18212962,0.066097945,-0.1580065,-0.10616261,-0.4632612,-0.53135544,-0.32906556,-0.11734243,-0.052664477,-0.20889238,-0.029194169,-0.44776797,-0.37376446,-0.16227853,-0.5599689,-0.029349968,-0.44821563,-0.19498436,-0.12514226,-0.09292495,-0.010423077,-0.1887593,0.11766011,-0.35315344,-0.16632277,-0.12478135,0.05593764,-0.09966568,-0.08098747,-0.18021576,-0.16189265,-0.12132999,0.041000612,-0.46963415,-0.5907221,-0.16123992,-0.04364058,-0.096605115,-0.22000515,-0.08364195,-0.2068383,-0.19446895,-0.14762473,-0.53526586,-0.067805,-0.12020545,0.02368794,-0.3432376,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.060633484,-0.06425547,0.08231655,-0.0510505,-0.18112195,-0.23347725,-0.09378473,-0.062202632,0.0669769,-0.07560294,-0.06220076,0.46828982,-0.047311503,-0.08925855,-0.19103268,0.010794244,-0.5207383,-0.020066684,-0.2976944,-0.5114924,-0.19049339,-0.21329494,-0.07261519,0.8624902,-0.08420343,-0.37444946,-0.10098552,-0.11824217,-0.27384114,0.08411191,-0.14279029,0.034656156,-0.17385943,0.29598185,-0.06538503,-0.2824629,-0.02122017,-0.098405525,-0.039633635,-0.26068735,-0.3406673,0.8188165,-0.09053003,-0.06604976,-0.1524456,0.10931055,-0.097578466,-0.47772264,-0.1580065,0.0058322167,-0.010730558,0.29223183,-0.1730856,-0.11734243,-0.08322641,-0.49273902,-0.27492514,0.11587847,-0.09520467,-0.0775249,-0.83171403,0.25489435,0.23320927,0.2646503,-0.12514226,-0.09292495,-0.8749181,-0.20223297,0.16330084,-0.58758396,-0.29123738,-0.12478135,-0.02087773,0.5224246,-0.08098747,-0.17570351,-0.16189265,-0.12132999,-0.62582976,0.019311659,0.019248303,-0.16123992,0.85822195,-0.096605115,0.46295303,-0.031672224,-0.31316295,-0.30835402,-0.14762473,-0.15883942,0.12832257,0.013950832,0.21418066,-0.1087776,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.13079101,-0.06425547,-0.12617357,-0.0510505,-0.2006142,-0.36022368,-0.19326192,-0.062202632,-0.117972344,-0.07560294,-0.4604588,-0.40036932,-0.40392944,-0.20976016,-0.2971272,-0.11696238,-0.5439307,-0.3548239,0.25657347,0.011770156,-0.13435794,-0.5325713,-0.07261519,-0.30575782,-0.08420343,-0.2432533,-0.22028553,-0.3000359,-0.026191674,-0.6503444,-0.4052241,-0.21032184,-0.50044906,-0.33470425,-0.06538503,-0.967495,0.20750634,-0.098405525,-0.2334434,-0.47955725,-0.22385366,-0.6161872,-0.09053003,-0.06604976,-0.2570226,-0.46049675,-0.67628,0.0141489515,1.6881007,-0.21821348,-0.96437997,-0.29879415,-0.60713816,-0.11734243,-0.7287653,-0.45028555,-0.1683325,-0.52045333,-0.63041973,-0.13157333,-1.0036365,-0.25210086,-0.29109308,0.11104499,-0.12514226,-0.09292495,-0.23338042,-0.43911794,-0.10552088,-0.6465423,-0.10706375,-0.12478135,-0.5246881,-0.52982104,-0.08098747,-0.47309735,-0.16189265,-0.12132999,0.029349634,-0.36125904,-0.49348384,-0.16123992,-0.14595339,-0.096605115,-0.4526082,-0.406136,-0.5467445,-0.46130478,-0.14762473,-0.55123585,-0.6727447,-0.060464848,-0.41394654,-0.6509561,1
-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.039722018,-0.06425547,0.018252496,-0.0510505,-0.003892227,-0.2980707,-0.1308509,-0.062202632,-0.13820992,1.8586311,-0.13616017,-0.26490906,0.41582915,-0.08028488,-0.08696467,-0.18520804,-0.07754239,-0.17898871,-0.12713058,-0.4778123,-0.16899718,-0.1312607,-0.07261519,0.14442231,-0.08420343,0.20963709,-0.1343075,-0.28385076,-0.1131108,-0.021458179,0.07052745,-0.27763477,-0.50953317,-0.1860571,-0.06538503,-0.18353927,-0.2169773,-0.098405525,-0.10801903,-0.35694075,-0.33357418,-0.14034411,-0.09053003,-0.06604976,-0.3031592,-0.028749283,0.07819068,-0.43343106,-0.1580065,0.0194507,0.050730728,0.39978108,0.06483942,-0.11734243,-0.11303536,-0.033416033,-0.18127793,0.13371742,-0.28486246,-0.13386756,-0.13480313,-0.07668283,-0.22171012,-0.0037762283,-0.12514226,-0.09292495,-0.27692342,0.5543499,0.09721184,-0.643964,-0.35380864,2.5147586,0.016195113,0.2923125,-0.08098747,0.47420797,-0.16189265,-0.12132999,-0.52253896,-0.29455802,-0.17671853,-0.16123992,-0.20862949,-0.096605115,-0.4554644,-0.052523337,-0.13094719,-0.15584637,-0.14762473,-0.47953925,-0.04901952,-0.04827611,-0.27752233,-0.38641155,1
