methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR51V1,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_KRTAP12-4,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR7C2,methylation_gene__GENE_CCNDBP1,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR1D2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_RASSF8,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_SPATA31B1P,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_SCRIB,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_LINC00608,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_OR10G8,target
0.020589586,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.057209067,0.06567762,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.023856416,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.14229976,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.13688184,-0.038116995,-0.052545313,0.589496,-0.06581708,-0.056040857,-0.058577605,1
-0.07795543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,10.224635,-0.06255233,-0.06326722,-0.06442818,-0.20530277,-0.06250693,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.16344602,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.1648435,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.14515287,0.09427278,-0.052545313,-0.05006385,-0.06581708,-0.056040857,-0.058577605,1
-0.12358044,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.14332628,-0.083739,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.00074742944,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.019974373,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.036897056,0.042329665,-0.052545313,0.32106653,-0.06581708,-0.056040857,-0.058577605,1
21.929565,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.00031346665,0.13042872,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.2164136,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.1357349,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.13867936,0.021501219,-0.052545313,-0.031873386,-0.06581708,-0.056040857,-0.058577605,1
-0.026022766,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.07012228,21.828354,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.056648374,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.13454819,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.042034365,-0.08951066,-0.052545313,0.39150646,-0.06581708,-0.056040857,-0.058577605,1
0.1129467,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,0.12186363,0.12034456,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.0035653058,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.20460942,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.020956857,0.48530075,-0.052545313,0.07396502,-0.06581708,-0.056040857,-0.058577605,1
0.059686124,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,0.11690205,0.17637634,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,3.8029757,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.12243901,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.027585024,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.013337705,-0.13004744,-0.052545313,0.08545408,-0.06581708,-0.056040857,-0.058577605,1
-0.07237416,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,3.741034,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,0.153069,-0.053060893,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.045035854,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.3189912,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.44393158,0.28846693,-0.052545313,-0.021893177,-0.06581708,-0.056040857,-0.058577605,1
-0.010655811,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.015974138,0.03550035,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,2.5336106,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,3.035443,-0.061227385,-0.0510505,-0.02157287,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.0904183,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,1.8292456,-0.121428885,-0.052545313,0.007042865,-0.06581708,-0.056040857,-0.058577605,1
-0.13676064,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.06053223,-0.13099205,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.0148822805,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.025146909,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.03439,-0.15292843,-0.052545313,0.26572755,-0.06581708,-0.056040857,-0.058577605,1
-0.012546501,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.015524549,-0.0052836332,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.13905619,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.021582283,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.0027961584,-0.23267807,-0.052545313,0.19879845,-0.06581708,-0.056040857,-0.058577605,0
-0.031025227,-0.045454547,-0.045454547,-0.045454543,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,0.102190346,0.076060385,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.103023805,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.6559544,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,0.15729392,0.33002084,-0.052545313,0.41513026,-0.06581708,-0.056040857,-0.058577605,0
0.086513914,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,0.27528906,0.18234022,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,0.045287546,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,0.07973315,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.18266656,-0.04788967,-0.052545313,0.15488246,-0.06581708,-0.056040857,-0.058577605,1
-0.11107706,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.10528328,-0.035811156,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.09975664,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.07477565,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.18433201,-0.036734816,-0.052545313,-0.09130334,-0.06581708,-0.056040857,-0.058577605,1
-0.020054905,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.07200589,0.046231,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.28378195,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.17092216,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,7.4007945,-0.17920615,-0.052545313,-0.09765712,-0.06581708,-0.056040857,-0.058577605,0
0.004023415,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.12950587,-0.08617482,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.15050684,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.205471,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.26052928,-0.2906577,-0.052545313,-0.245992,-0.06581708,-0.056040857,-0.058577605,0
-0.079845965,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.04545454,-0.049069166,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052135784,-0.05300669,-0.053821985,-0.054073565,-0.05567632,-0.055902746,-0.056146845,-0.056271918,-0.059761662,-0.060684837,-0.06115482,-0.06147661,-0.06255233,-0.06326722,-0.06442818,-0.15993252,-0.12886855,-0.048834685,-0.05606167,-0.049290735,-0.07768564,-0.05666739,-0.05513623,-0.05043294,-0.06548551,-0.050556514,-0.050556514,-0.050601136,-0.0713572,-0.061227385,-0.0510505,-0.19714932,-0.05731347,-0.051538043,-0.051617697,-0.05769207,-0.057309687,-0.19479771,-0.051879484,-0.052091867,-0.05687186,-0.068801284,-0.087317266,-0.052358013,-0.37939343,-0.047055364,-0.052545313,-0.24805728,-0.06581708,-0.056040857,-0.058577605,1
