methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_HES3,methylation_gene__GENE_DERL1,methylation_gene__GENE_FHOD3,methylation_gene__GENE_GALE,methylation_gene__GENE_ZNF296,methylation_gene__GENE_TMEM177,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_HIC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_EPN2,methylation_gene__GENE_FBXL2,rnaseq_gene__GENE_DEFA6,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LOC219347;C10ORF57,methylation_gene__GENE_GCC1,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_XAGE5,methylation_gene__GENE_MANBA,methylation_gene__GENE_RAB6B,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PRC1,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_TARS,methylation_gene__GENE_CCPG1,methylation_gene__GENE_RSAD2,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_EMP1,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_NOC2L;KLHL17,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_YWHAG,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_IQCC,methylation_gene__GENE_TMED10,methylation_gene__GENE_WDR5B,methylation_gene__GENE_EPHB6,methylation_gene__GENE_PXMP3,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_LPHN1,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_HERC5,methylation_gene__GENE_VCP,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_YIF1A,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_EPHB2,methylation_gene__GENE_FBXW8,methylation_gene__GENE_HINT2,methylation_gene__GENE_TRIB3,methylation_gene__GENE_VAMP2,methylation_gene__GENE_PFKFB2,methylation_gene__GENE_SREBF2,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_PHPT1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_PRIM2,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_POLL;RP11-529I10.4,rnaseq_gene__GENE_OR7D4,methylation_gene__GENE_HIST1H1C,target
-0.03187374,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.12870884,-0.093640044,0.83774304,-0.0019862473,-0.122883715,0.5481007,0.23907582,0.025004668,0.21742466,0.07652344,-0.078769214,-0.084510684,-0.14240633,-0.115279995,-0.05137616,-0.2867653,-0.033388313,-0.26265576,-0.024173299,-0.094669275,-0.076208994,-0.121873505,0.118379705,-0.12619162,0.3393903,-0.13144071,-0.052885056,-0.09131868,0.17676196,0.15833448,0.18999036,-0.029692354,-0.10689809,1.0284599,0.41409716,0.4666823,-0.07707038,-0.16672294,0.09846344,0.04730941,0.2800886,0.20507109,-0.16436265,0.24560395,0.42902693,0.03929288,0.14400774,0.19874129,-0.07347312,0.37406665,-0.14177781,-0.5046021,0.08723465,-0.65464103,-0.07671373,-0.13364081,-0.046697818,0.0047329296,-0.3915147,-0.10510804,0.49838275,0.14796893,-0.34161577,0.29376525,-0.108442955,0.14314356,-0.018211542,0.23765689,0.43502575,0.20741603,-0.12319992,0.06064055,1.3292657,-0.12458608,-0.050250188,0
-0.16106695,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.23605222,-0.16616882,0.24894786,0.068159044,-0.18316461,-0.00039227065,-0.116541766,-0.23511074,-0.17413801,0.12929626,-0.078769214,0.065109625,-0.046388764,-0.115279995,-0.05137616,-0.26885924,-0.08039155,-0.20590311,-0.18919347,-0.26809406,-0.076208994,-0.121873505,0.3031366,-0.2556682,-0.23110737,-0.016937776,-0.052885056,-0.04682771,-0.08584872,-0.031069752,-0.1581873,-0.41883117,-0.37746683,-0.17382458,-0.39949402,0.30135658,-0.07707038,-0.20339333,-0.43183443,-0.33411247,-0.13571508,-0.20520997,0.21003124,0.1764484,0.5477172,-0.32379067,-0.16213876,0.2852588,-0.32812503,0.26771212,-0.2036159,-0.3055853,-0.2095801,-0.45293278,-0.07671373,-0.13364081,-0.46433532,-0.21925505,-0.18157676,-0.086189754,-0.1265267,-0.19353287,-0.3960536,-0.23849404,-0.14807709,-0.080178924,-0.15935561,-0.39624605,-0.09949401,-0.25055385,-0.32146606,-0.2814857,-0.38461447,-0.12458608,0.35476428,0
0.01805636,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.16153413,0.05091427,0.08109828,0.07993382,-0.038771857,0.10426212,0.10412482,-0.16653629,0.26627517,0.20204508,-0.078769214,0.015843807,0.19781606,-0.115279995,-0.05137616,-0.1451221,-0.033434406,-0.25669625,-0.017354213,-0.110545784,-0.076208994,-0.121873505,0.32488748,-0.22247511,0.42267293,0.0943547,-0.052885056,0.0515733,0.06507665,-0.10158501,0.4402821,0.12815428,-0.2459092,0.34635282,0.33355463,-0.04651147,-0.07707038,-0.48506317,0.2644763,-0.012240085,-0.022417804,-0.22464195,0.18093154,-0.03293627,0.37195468,0.84673774,-0.006552379,0.10553287,-0.30261412,0.27013212,0.038857047,-0.22885677,0.12774469,0.22220099,-0.07671373,-0.13364081,-0.11898578,0.441195,-0.08442377,0.28985015,0.7278167,0.18710719,-0.14633517,-0.029171653,0.5682369,0.07708986,0.11925884,-0.17999773,-0.006261233,-0.109090604,-0.25596175,0.14647488,0.34313905,-0.12458608,0.15593515,1
-0.034795307,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.19865482,-0.015286363,0.061793637,0.25191516,-0.031077828,-0.029637557,0.20074339,-0.04034207,0.18057676,-0.16502517,-0.078769214,-0.1832323,-0.13088898,-0.115279995,-0.05137616,-0.17294851,-0.054235306,-0.03871958,-0.245413,0.071100265,-0.076208994,-0.121873505,-0.021143813,0.03939247,0.17487657,0.47290078,-0.052885056,-0.048670903,0.24106973,-0.021914547,0.24728867,-0.39315483,0.08588104,0.053150225,0.3351197,0.019520307,-0.07707038,-0.30139133,0.034001097,0.20410784,0.29025704,-0.19024515,-0.17463169,0.032443985,0.19272643,0.19594257,-0.30601838,-0.16587862,0.28514525,0.30667108,-0.18542951,-0.37895015,-0.1645049,0.06481176,-0.07671373,1.045895,-0.1818383,0.36717778,-0.05124161,0.02572916,0.5249312,-0.26048526,-0.31127045,-0.06711794,0.7198253,-0.4198736,0.18308337,0.1409976,0.14427952,-0.3750547,-0.5992424,0.10530486,1.0579056,-0.12458608,0.30505016,1
0.06695963,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.07632638,-0.20078124,0.63165605,0.029498672,0.019786851,-0.15250668,0.2111833,-0.044986024,0.089228086,-0.12578732,-0.078769214,-0.22774966,-0.14670852,-0.115279995,-0.05137616,-0.18895537,-0.16677168,-0.004175413,-0.14236146,-0.16861238,-0.076208994,-0.121873505,0.9269092,-0.25886023,-0.1660465,-0.16387245,-0.052885056,-0.08983684,-0.011542927,0.0065956097,-0.07421399,-0.27944595,-3.5500718e-06,-0.19474262,0.251386,0.52475727,-0.07707038,-0.10448327,0.11948685,0.5390829,-0.019585885,0.44672486,-0.06766653,0.21038921,-0.082066715,0.73221046,0.23015901,0.08456605,0.05557574,0.4460633,-0.048514772,-0.19390503,-0.10954689,-0.4657504,-0.07671373,-0.13364081,0.32240164,-0.32903588,-0.12677115,0.010928799,-0.052488055,0.15859339,-0.29453668,0.17225727,0.1545087,0.04683367,-0.09948382,-0.13458396,0.22216898,0.19711794,-0.21865274,0.09401019,0.19124621,-0.12458608,0.17577957,1
-0.18321314,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.051012512,-0.13112028,-0.220521,0.17420074,-0.14090452,0.11080972,-0.0025225526,-0.09114888,0.3142203,0.4668591,-0.078769214,-0.0018760853,0.040782627,-0.115279995,-0.05137616,0.35854718,-0.076773494,-0.28165153,0.09025274,-0.30101198,-0.076208994,-0.121873505,0.006700665,-0.24252142,0.41766098,0.14010417,-0.052885056,0.085976,0.52638584,-0.08137718,-0.27176666,0.18846707,-0.11570123,-0.06845257,0.58256614,0.8072902,-0.07707038,-0.21319884,0.32353827,-0.02203779,0.40021512,-0.09952868,0.12893702,1.0847449,0.23162739,0.46589395,-0.19499977,0.010898356,-0.18326369,-0.13904826,-0.3206196,-0.6312551,-0.0079098,-0.29976076,-0.07671373,-0.13364081,-0.04621727,0.20333049,0.37491575,0.24605113,0.27129516,-0.21121691,-0.24469209,-0.04208999,0.5137061,-0.41645524,-0.17083076,-0.14565913,-0.06111197,-0.21346594,0.17887446,0.17777492,0.24098697,-0.12458608,0.3721909,1
-0.09817228,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.037746355,-0.22728154,-0.27975067,-0.093428105,-0.0051863906,0.16982412,-0.18271379,-0.03201023,-0.027732346,0.10558808,-0.078769214,0.048244063,-0.27527526,-0.115279995,-0.05137616,-0.14784446,-0.08466962,-0.18327269,-0.15171851,0.04737363,-0.076208994,-0.121873505,-0.25646275,-0.114059426,0.12692162,-0.19295198,22.066364,-0.24941228,0.32631463,-0.06273964,-0.038866278,-0.24666801,-0.33944356,0.024292758,-0.11454267,0.022899425,-0.07707038,0.009463187,0.14801371,0.05732268,0.28963527,0.10125072,-0.1221547,0.2557716,-0.15972707,0.09772774,-0.031729747,0.19923557,-0.2231953,0.41958538,-0.20980732,0.0060946397,1.151476,0.08935681,-0.07671373,-0.13364081,0.0015190996,-0.39087713,-0.28568956,0.069497235,-0.1805823,-0.16952741,-0.07582092,-0.32258898,-0.41353145,-0.119861275,0.106550075,-0.21267131,0.4161695,-0.079478435,-0.050020788,0.39470038,-0.32095373,0.8388668,0.27639744,1
-0.17556016,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.081343904,-0.16413029,-0.24775785,0.40680385,-0.042440932,0.12726106,-0.2795935,-0.2501248,-0.052618288,-0.46195698,-0.078769214,-0.25929806,-0.24470922,-0.115279995,-0.05137616,0.08130654,-0.30761763,-0.24308452,-0.0008112346,-0.31340817,-0.076208994,-0.121873505,0.0194632,-0.2440044,-0.014192651,0.042382985,-0.052885056,-0.2167947,-0.10282048,-0.22524099,-0.5001587,-0.12962882,-0.39485872,-0.1577576,-0.22077927,0.2861683,-0.07707038,0.2778878,0.452186,0.53978544,0.2603413,0.19127251,0.5856411,-0.4395449,0.14133184,-0.018378153,0.05058944,0.020485794,-0.29459614,0.13656853,-0.18087128,0.10716263,0.55164236,0.39383557,-0.07671373,-0.13364081,-0.42004102,0.22341266,0.17966312,-0.13211747,0.5134262,0.07752494,-0.02700497,0.047912937,-0.27219707,0.30267036,-0.17377685,-0.003692704,0.72267073,-0.12627468,0.17365488,0.10043413,0.1942579,-0.12458608,0.104002714,1
-0.06802551,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.17529316,-0.28157333,-0.24081808,0.008066718,-0.2968907,0.039673652,-0.0104318075,-0.20560923,-0.237007,-0.21460325,-0.078769214,-0.14000219,0.23478551,-0.115279995,-0.05137616,-0.04458028,-0.28439224,-0.24816455,-0.02919171,-0.2493473,-0.076208994,-0.121873505,0.04045125,-0.17800453,0.23574384,0.08662101,-0.052885056,-0.47576827,-0.43599302,-0.15512568,-0.1574403,-0.18991955,-0.44020286,-0.37319693,-0.5485651,0.20212735,-0.07707038,0.22062802,-0.10611211,0.37441713,-0.06648989,-0.2752288,-0.012114923,0.2777364,-0.26725575,-0.27226424,-0.13988918,-0.36819533,-0.5113168,0.23843522,-0.21494709,0.032599885,0.20464988,-0.10900354,-0.07671373,-0.13364081,0.028932005,0.013405597,0.21459705,-0.0706503,-0.10258287,0.02719275,0.61159223,-0.23900937,-0.2670065,0.2155609,0.0065576504,-0.31886214,0.022364574,-0.24793187,1.0408705,0.05105239,0.19840679,-0.12458608,-0.2790451,0
-0.030385152,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.26132897,-0.15344363,-0.014515633,-0.06778279,-0.19748652,-0.045870017,-0.079994164,-0.20980433,-0.10303719,-0.3065292,-0.078769214,-0.3496824,0.03321541,-0.115279995,-0.05137616,-0.07511612,-0.09418029,-0.023561725,-0.25633565,-0.26659498,-0.076208994,-0.121873505,-0.41779014,-0.12340248,-0.055705402,-0.18124403,-0.052885056,-0.35973233,-0.019321771,-0.15822582,-0.2649548,-0.43614802,-0.32215002,-0.3758498,0.038920674,-0.04641087,-0.07707038,-0.04854031,-0.2928722,0.004471201,-0.16782768,-0.57909214,0.36858654,-0.20815629,-0.18036994,-0.14576624,-0.08383612,-0.18455383,-0.34934875,0.4034074,-0.25803804,0.28043163,0.28313416,-0.22240946,-0.07671373,-0.13364081,-0.19263776,0.048704147,-0.26035497,-0.39227653,-0.016543057,-0.3744733,0.05012264,-0.25196624,-0.09537139,-0.30662116,-0.47628576,-0.20538436,-0.4076691,-0.43933424,-0.3307011,-0.16367273,-0.2565564,-0.12458608,0.29737374,1
-0.17212735,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.35062698,-0.15855706,0.04899032,0.48736537,-0.00055578543,0.14237775,0.14665937,-0.17289425,0.48713988,-0.58173263,-0.078769214,-0.40791625,-0.13701548,-0.115279995,-0.05137616,-0.06007516,-0.12333285,-0.07337204,0.017262466,-0.28516638,-0.076208994,-0.121873505,0.34087154,-0.14990808,-0.10584408,0.31379512,-0.052885056,-0.05545838,0.0047009387,-0.16007218,0.082197785,-0.019716827,-0.21504498,0.42851132,-0.08741372,0.013371223,-0.07707038,0.2888179,0.34437874,0.21664596,0.16762808,0.058857035,0.26559272,-0.03229449,0.009076206,0.012622932,0.027964642,0.15749168,-0.49102107,0.038547054,-0.13582323,0.027461624,0.15532413,-0.058156904,-0.07671373,-0.13364081,-0.488965,-0.35109055,0.04734642,0.20577632,0.54848605,0.19808786,0.16063295,-0.6503676,0.547203,0.85336834,0.41462106,-0.101274095,-0.06442494,-0.32973576,1.2026488,-0.33831835,-0.039580602,-0.12458608,0.030032158,1
0.05342843,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.02770017,-0.04452565,0.38779542,-0.08461764,0.062035,0.1239519,-0.19578733,-0.108414486,-0.031903416,-0.16707076,-0.078769214,-0.0794045,0.04211657,-0.115279995,-0.05137616,0.26192483,-0.0806626,-0.17952596,-0.08702155,0.17106152,-0.076208994,-0.121873505,0.16916882,-0.08353032,-0.26875246,-0.16002496,-0.052885056,0.014819642,-0.18270954,-0.18253274,-0.04525477,-0.07528397,0.35633618,-0.31117603,1.2841263,-0.20688096,-0.07707038,-0.034136955,-0.36619487,0.005915612,-0.06511978,-0.09534947,-0.0848737,-0.24894632,-0.3923235,-0.14284806,-0.06377682,-0.16578986,0.8670797,0.3685202,0.4021279,0.006969357,-0.15355918,0.48447746,-0.07671373,-0.13364081,0.4806108,0.12984559,-0.39973825,-0.17643163,0.18723,-0.26209608,0.029313248,-0.109265596,0.34060514,-0.24796198,-0.06866211,-0.19689491,0.03941454,-0.25185063,-0.5022959,-0.3442428,-0.34820703,-0.12458608,-0.31143692,1
-0.040683806,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.15133832,0.03986407,0.44840446,-0.15592614,0.0017532841,0.056884073,-0.26617208,0.11195016,-0.31843594,-0.025970517,-0.078769214,1.0019727,-0.14022197,-0.115279995,-0.05137616,0.38611588,0.19289029,0.008246835,-0.16971278,0.10996492,-0.076208994,-0.121873505,-0.014731501,-0.23094104,-0.29657435,0.15040268,-0.052885056,0.19576225,-0.375554,-0.1417321,-0.021113563,-0.15410845,0.0844228,-0.117268875,0.11314953,0.11238598,-0.07707038,-0.23596437,-0.42672613,-0.118384786,0.29199046,-0.29778722,-0.28217274,-0.15117934,-0.404369,-0.22442013,-0.24625762,-0.40035963,1.9632455,0.023118759,0.41680267,0.03239024,0.015226628,0.39399898,-0.07671373,-0.13364081,0.5495638,-0.17393796,-0.32177007,-0.31688774,-0.24597792,-0.41462624,-0.2308297,0.017227521,-0.56470096,-0.27885598,-0.20085093,-0.32249314,-0.396484,-0.35906705,-0.37398574,-0.1357049,-0.42460018,-0.12458608,-0.39000228,1
-0.06442732,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.041898232,0.0099844225,-0.19435881,-0.1942575,-0.22249515,-0.30482638,-0.16525938,0.014881207,-0.2766486,-0.30020502,-0.078769214,-0.19538416,-0.10878331,-0.115279995,-0.05137616,-0.040258825,-0.17425491,-0.09611717,-0.37806246,-0.006473531,-0.076208994,-0.121873505,-0.24428593,-0.12292279,-0.41018465,-0.07556985,-0.052885056,0.18297789,-0.040061638,-0.40784404,-0.33130163,-0.31252438,0.24425183,-0.40911195,-0.41128433,-0.17534098,-0.07707038,-0.22160889,-0.5907786,-0.64456445,-0.24441421,-0.52860457,-0.2686686,-0.5757074,-0.35992062,0.69003004,-0.042367194,-0.73363227,-0.3803212,0.094647884,-0.21818493,0.21961775,-0.4502107,0.23685472,-0.07671373,-0.13364081,-0.51552165,-0.32439202,-0.3616335,0.1486142,-0.25626808,-0.322957,-0.22019874,-0.33386165,-0.61288047,-0.45926508,-0.37180874,-0.5106115,-0.58158815,-0.667977,-0.11148506,-0.34320536,-0.43685845,-0.12458608,-0.1738475,1
-0.12137929,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.4274972,-0.08170588,-0.24526507,-0.21894918,0.04343615,-0.32921326,-0.37138414,-0.39119473,-0.34581012,-0.13078502,-0.078769214,0.3201433,-0.1988618,-0.115279995,-0.05137616,-0.16265799,-0.12052522,0.015876548,-0.21905562,0.3135967,-0.076208994,-0.121873505,-0.03567331,-0.18282686,-0.29817522,-0.6653377,-0.052885056,-0.40882468,-0.28155616,-0.28206512,-0.5372216,-0.4694931,0.17567301,-0.27229837,-0.58832145,-0.04427014,-0.07707038,-0.43572858,-0.43176973,-0.5732797,-0.4436806,-0.59487516,-0.41056186,-0.07446844,-0.4274264,0.19322537,-0.30833575,-0.42834416,-0.15766966,-0.09744891,-0.090778746,-0.21292283,-0.6273843,0.04332395,-0.07671373,-0.13364081,-0.050193835,-0.56959933,-0.651707,-0.50919974,-0.4676317,0.006906362,-0.49299824,-0.5995485,-0.2992187,-0.08363933,-0.45820495,-0.5991245,-0.17132741,-0.51182824,-0.4546865,-0.49454886,-0.5602539,-0.12458608,-0.40590426,1
0.03876274,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,-0.20807977,-0.02419554,0.3168674,0.25467056,0.38198206,-0.13983583,-0.3539687,0.10954384,0.4281083,0.29162365,-0.078769214,0.32628027,-0.09749822,-0.115279995,-0.05137616,0.22926272,-0.10481308,0.053099595,-0.028841516,-0.32596016,-0.076208994,-0.121873505,0.22505364,-0.14960253,0.38834128,-0.09656297,-0.052885056,-0.10807105,0.41813472,-0.0089900745,-0.2540654,0.00419968,0.61581945,-0.09574797,0.056902774,0.66923016,-0.07707038,0.8919281,-0.35476732,-0.068941474,0.29961768,-0.5900003,1.0445048,0.8085488,-0.2105369,0.07933244,17.541826,0.2132888,1.6439438,0.3180482,0.41390637,2.6356602,0.16415216,-0.0911805,-0.07671373,-0.13364081,0.4707157,-0.064927034,-0.3176549,-0.14823508,-0.03278413,-0.14592668,1.6178457,0.3454139,0.5118134,0.6673083,-0.0033293457,-0.057783253,-0.30770856,-0.09460035,-0.66898865,-0.08507605,-0.094651125,-0.12458608,-0.044091966,0
0.00467665,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.018918311,0.14739051,-0.32734308,-0.027170237,0.18927737,0.24221899,0.17615224,0.4453553,0.050523456,0.54445976,-0.078769214,0.21906005,0.17592576,-0.115279995,-0.05137616,0.26164013,0.08512221,-0.045649294,0.48059535,-0.08587062,-0.076208994,-0.121873505,0.53039473,0.15266255,0.24785203,0.5838098,-0.052885056,0.42295888,0.094312094,0.111409694,0.19330247,0.6421509,0.40515822,-0.11523425,-0.40956676,0.12429466,-0.07707038,0.8163349,-0.02705189,0.19669771,0.34767514,1.1177701,0.16379511,0.14525615,0.6681862,0.2971068,0.1164439,0.6487934,-0.029963788,0.15517063,0.44821042,-0.16816847,0.33901492,-0.04231435,-0.07671373,-0.13364081,-0.1804412,0.86899644,0.5924829,0.41405112,0.26173183,-0.029894987,0.0034279265,-0.019971335,0.07591313,0.9762303,1.0761985,0.51403695,0.7195857,0.49990088,0.6052252,0.17280807,-0.1138377,-0.12458608,0.5396954,1
-0.034388363,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05375852,-0.054619074,-0.05913073,-0.059945107,-0.061039485,-0.062024266,-0.07574311,0.28828654,-0.13487266,0.50084335,0.026125873,0.011234434,0.14557104,0.66997385,-0.08310618,0.3746404,-0.006975461,-0.078769214,0.060265586,-0.10035882,-0.115279995,-0.05137616,-0.6224542,-0.102271035,0.055156842,0.091344565,-0.14979476,-0.076208994,-0.121873505,-0.07301921,-0.28753495,0.20624162,0.10450068,-0.052885056,0.24373168,0.2515437,-0.034308307,-0.014107645,-0.121715546,-0.120405905,1.1349714,0.013380735,0.6764894,-0.07707038,-0.10951372,0.15722159,0.6628608,1.125321,0.5262072,0.15375592,0.10955029,-0.3123805,0.17955734,-0.12606424,0.71021265,0.5417926,0.11996009,-0.09064637,0.013420363,1.0758241,-0.3776642,-0.07671373,-0.13364081,0.4173963,-0.19783628,0.12767592,0.4372941,0.40287468,0.14288744,0.23711692,0.173325,0.859454,0.042491596,0.15810633,0.34953797,0.5623676,0.22145294,0.16552,0.14352237,0.460702,-0.12458608,0.35723296,0
