rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_ACPL2,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_TMEM207,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_AKT1,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_FRY,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_SLC22A17,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR5T3,methylation_gene__GENE_DUSP4,methylation_gene__GENE_LPCAT1,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_SAA3P,rnaseq_gene__GENE_KRTAP10-1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_RUNDC2A,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_SPRR2B,methylation_gene__GENE_MDK,methylation_gene__GENE_RCBTB2,rnaseq_gene__GENE_RPS4Y2,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_GABBR1,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_LCE3D,methylation_gene__GENE_C6ORF64,rnaseq_gene__GENE_OR2M1P,rnaseq_gene__GENE_OR56A1,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_DEFB108B,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SSX7,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_UBE3C,methylation_gene__GENE_BBX,methylation_gene__GENE_MYLIP,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_NCR2,methylation_gene__GENE_INHA;OBSL1,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_C13ORF1,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_RNF7,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_TSPY2,target
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.0113542145,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.15504007,-0.36157745,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.21486072,-0.06825314,-0.35060927,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.39375845,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.3278542,-0.37288418,-0.12899014,-0.19387476,-0.14094758,2.4523616,-0.23341642,-0.09939945,-0.6763391,-1.1541281,-0.06859739,0.1245259,-0.07638114,-0.08846551,-0.08561648,-0.44606343,-0.1181239,-0.45054585,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.7925108,-0.07375977,-0.078748696,-0.16757363,-0.13944355,-0.23789908,-0.103763916,-0.16144404,-0.065219104,3.376027,-0.33919957,-0.35189956,-0.04301151,-0.6024332,-0.35241202,-0.3546896,0.55382043,-0.5454505,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.36488253,-0.13104095,-0.23229045,-0.17408647,-0.8100428,-0.87462205,-0.20889331,-0.13498159,-0.28078485,-0.14972077,-0.06331775,-0.042923182,-0.6465021,-0.15536214,-0.44267657,-0.46118525,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.198001,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,1.2171813,0.039620735,-0.06925289,-0.071920976,-0.062246185,-0.041330405,1.3593142,-0.06825314,-0.4280361,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.09354478,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.14009185,-0.42215624,0.9266027,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.08511679,-1.0546275,-0.06859739,-0.46110362,-0.07638114,-0.08846551,-0.08561648,-0.1957288,13.121976,-0.38163674,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.43267727,-0.27828524,-0.078748696,-0.16757363,-0.13944355,-0.23312667,-0.9168443,-0.16144404,-0.065219104,0.6447594,-0.2859635,-0.42215294,-0.04301151,0.08748531,15.883769,-0.084149264,-0.17848194,-0.20901842,-0.10272443,4.110937,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.21623465,-0.13104095,-0.05304785,-0.17408647,-0.46505085,0.4847007,-0.31253877,-0.13498159,-0.28078485,-0.23081858,-0.06331775,-0.042923182,-0.2843919,-0.15536214,-0.19616896,0.37556142,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.13144062,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.20502926,-0.115493275,-0.06925289,-0.071920976,-0.062246185,-0.041330405,1.1040038,-0.06825314,-0.21042663,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.10017331,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,9.19008,-0.08408102,-0.4590015,-0.60270935,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.98194766,-0.46850756,-0.06859739,-0.6151588,-0.07638114,-0.08846551,-0.08561648,-0.15710858,-0.1181239,-0.18060613,-0.078358516,3.4117103,-0.09654722,-0.0583981,-0.07885677,-0.4570227,0.058619745,-0.078748696,-0.16757363,-0.13944355,-0.28265473,-0.35207638,-0.16144404,-0.065219104,-0.17258121,-0.2718153,-0.71565247,-0.04301151,-0.44241974,-0.5435887,-0.50051576,-0.17848194,-0.6417757,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.22616458,-0.13104095,-0.4049616,-0.17408647,-0.6930183,-0.16848764,-0.41322637,-0.13498159,-0.28078485,-0.26373988,-0.06331775,-0.042923182,0.054318175,-0.15536214,-0.13614385,-0.29963654,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.1779856,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.35872674,-0.3929644,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.27188504,-0.06825314,-0.46036848,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.09254202,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.34215635,-0.5031831,-0.12899014,-0.19387476,-0.14094758,23.236258,-0.23341642,-0.09939945,-0.43324527,-0.6589603,-0.06859739,0.21751697,-0.07638114,-0.08846551,-0.08561648,-0.337286,-0.1181239,-0.3054717,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.26266748,-0.023649158,-0.078748696,6.296057,-0.13944355,-0.1786751,-0.9620127,-0.16144404,-0.065219104,-0.17258121,-0.2400451,0.73950577,-0.04301151,-0.29228005,-0.5693479,-0.041264202,-0.17848194,-0.36266902,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.010836495,-0.13104095,0.16164456,0.77442425,0.15142071,-0.15165985,-0.600793,-0.13498159,0.7581269,-0.26365396,-0.06331775,-0.042923182,-0.74924004,-0.15536214,-0.47217718,-0.45658654,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.1085695,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.0061614383,0.020176074,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.022114387,-0.06825314,0.16479523,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.24563256,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.51493067,-0.43000314,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.18580663,-0.7913867,-0.06859739,-0.08244687,-0.07638114,-0.08846551,-0.08561648,-0.020540971,-0.1181239,-0.539932,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.61584765,-0.20687172,-0.078748696,-0.16757363,-0.13944355,-0.16237023,-0.3708379,-0.16144404,-0.065219104,-0.17258121,-0.23247,-0.6802969,-0.04301151,-0.3036151,-0.1273467,-0.73466754,-0.17848194,-0.29081565,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.05164417,-0.13104095,-0.4137724,-0.17408647,-0.4377584,-1.517135,-0.66731596,-0.13498159,-0.28078485,-0.22596996,-0.06331775,-0.042923182,-0.6344244,-0.15536214,-0.27100906,-0.23984607,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.3981826,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.07500588,-0.13749969,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.12027193,-0.06825314,-0.34155756,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,0.12378652,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.2082748,-0.48987144,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.16467789,-0.48053473,-0.06859739,-0.039617613,-0.07638114,-0.08846551,-0.08561648,-0.058978356,-0.1181239,-0.44851375,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.31862202,-0.11265045,-0.078748696,5.8987994,-0.13944355,-0.03890393,0.7605923,-0.16144404,-0.065219104,-0.17258121,-0.24306956,-0.4147929,-0.04301151,-0.092042394,-0.43420276,0.85806835,-0.17848194,-0.095374994,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.16114011,-0.13104095,0.37709948,-0.17408647,-0.09191103,-0.45727193,-0.22879423,-0.13498159,-0.28078485,-0.20417267,-0.06331775,-0.042923182,-0.053213082,-0.15536214,0.09612117,0.23051386,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,1.2725154,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.11816623,0.18383338,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.19983774,-0.06825314,0.46239683,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.047520146,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.06828679,0.92035216,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,1.1806105,1.8896394,-0.06859739,-0.10886057,-0.07638114,-0.08846551,-0.08561648,0.13117628,-0.1181239,-0.5010947,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.08330146,0.099273406,-0.078748696,-0.16757363,-0.13944355,0.5633214,-1.0535771,-0.16144404,-0.065219104,-0.17258121,0.099290326,0.278149,-0.04301151,0.47036302,-0.35644493,0.050592713,-0.17848194,0.062212463,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.09005878,-0.13104095,-0.4449183,-0.17408647,-0.21715474,-0.113768786,0.3622619,-0.13498159,0.93059057,-0.17553307,-0.06331775,-0.042923182,-0.2920513,-0.15536214,0.0135128945,0.39717367,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.1443987,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,1.1945614,-0.20327508,-0.06925289,-0.071920976,-0.062246185,-0.041330405,0.19892292,-0.06825314,-0.44635576,-0.048288155,-0.059162382,22.458838,-0.06940588,-0.21529208,-0.3236487,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.15623549,-0.46051046,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.5967056,-0.45563862,-0.06859739,-0.399952,-0.07638114,-0.08846551,-0.08561648,-0.18849222,-0.1181239,-0.4436698,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.54205614,-0.16376634,-0.078748696,-0.16757363,-0.13944355,-0.10605307,-0.19578405,-0.16144404,-0.065219104,-0.17258121,-0.23491724,-0.21179028,-0.04301151,-0.66332376,-0.4413258,-0.7194735,-0.17848194,-0.572624,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.2735535,-0.13104095,-0.2121954,-0.17408647,-0.3728857,-1.7301228,-0.48427537,-0.13498159,-0.28078485,-0.27829063,-0.06331775,-0.042923182,-0.12838268,-0.15536214,0.14220163,-0.14229195,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.28043783,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.18067996,-0.0721235,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.029950162,-0.06825314,-0.30664104,-0.048288155,-0.059162382,15.363808,-0.06940588,-0.21529208,-0.13184482,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.11995292,-0.3595659,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.36846972,-0.44110486,-0.06859739,-0.25351447,-0.07638114,-0.08846551,-0.08561648,-0.27755174,-0.1181239,-0.54442817,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.65389776,-0.16510314,-0.078748696,-0.16757363,-0.13944355,-0.09283425,-0.34336656,-0.16144404,-0.065219104,-0.17258121,-0.32357386,-0.6175726,-0.04301151,0.067568436,-0.30124423,-0.528609,-0.17848194,-0.88224673,-0.10272443,-0.16392021,-0.28798902,2.430366,-0.13369994,-0.05221101,-0.017692894,-0.13104095,-0.56434196,-0.17408647,-0.33029845,0.3519292,-0.62673044,-0.13498159,-0.28078485,-0.19565015,-0.06331775,-0.042923182,-0.28023306,-0.15536214,-0.060799237,-0.19467428,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.13273731,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.23673443,-0.24109611,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.11199005,-0.06825314,-0.28321788,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.288979,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.16927673,-0.19838013,-0.12899014,-0.19387476,-0.14094758,-0.11980957,1.2234746,-0.09939945,-0.86688375,-0.23674741,-0.06859739,-0.3480129,-0.07638114,-0.08846551,-0.08561648,-0.11309888,-0.1181239,-0.29036108,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.18246183,-0.22574379,-0.078748696,-0.16757363,-0.13944355,-0.2561839,-0.23469658,-0.16144404,-0.065219104,-0.17258121,-0.13983671,0.33236152,-0.04301151,-0.15928194,-0.5102079,-0.2964018,-0.17848194,0.2532129,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.018925449,-0.13104095,-0.2428775,-0.17408647,0.090821095,-0.39994353,0.26785034,-0.13498159,-0.28078485,-0.24053957,-0.06331775,-0.042923182,-0.43358868,-0.15536214,-0.49517265,-0.052904446,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,32.863365,32.19855,-0.26800364,-0.05562216,-0.067629814,-0.07355285,-0.042500064,28.397066,0.045804642,-0.11776376,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.5849671,-0.06825314,-0.1284348,-0.048288155,-0.059162382,-0.052082743,-0.06940588,1.3511533,-0.2721831,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,26.11536,-0.089100406,26.03018,-0.18089306,-0.3750854,-0.12899014,-0.19387476,-0.14094758,8.596241,-0.23341642,-0.09939945,-0.7301352,-1.2770925,-0.06859739,-0.3639165,-0.07638114,-0.08846551,-0.08561648,-0.19923656,-0.1181239,-0.38796657,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.5015193,0.00971993,-0.078748696,-0.16757363,-0.13944355,-0.17990148,-0.5596366,2.1956363,-0.065219104,-0.17258121,-0.3171763,8.802213,23.016365,-0.59075195,-0.017982423,-0.44329378,-0.17848194,-0.19303766,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.3321237,-0.13104095,-0.12593764,1.3229381,-0.6159256,-0.29248136,0.13723856,-0.13498159,-0.28078485,-0.18741025,-0.06331775,-0.042923182,0.941798,-0.15536214,-0.3976428,-0.13397186,20.45905,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.058141172,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.5983872,-0.023738448,-0.06925289,9.104129,-0.062246185,-0.041330405,-0.24983925,-0.06825314,-0.48595974,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.28236285,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.071745716,-0.36986285,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.107244365,-0.5610367,-0.06859739,-0.38272113,-0.07638114,-0.08846551,-0.08561648,-0.19712487,-0.1181239,-0.07048217,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.20377773,-0.1606095,-0.078748696,-0.16757363,-0.13944355,-0.13755259,-0.19459502,-0.16144404,-0.065219104,-0.17258121,0.0909803,-0.48348796,-0.04301151,0.003835852,15.024661,-0.1513488,-0.17848194,-0.44808003,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.3714814,-0.13104095,0.22934696,6.3711796,-0.08114806,-0.16795164,-0.3888778,-0.13498159,-0.28078485,-0.17503746,21.67405,-0.042923182,-0.4281581,-0.15536214,-0.31651223,-0.25732574,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.016974604,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.38528407,-0.18079704,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.04112171,-0.06825314,-0.20635505,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.23396537,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,0.17742518,-0.0728475,-0.12899014,-0.19387476,0.55072314,-0.11980957,-0.23341642,-0.09939945,-0.37969115,-0.5199221,-0.06859739,-0.062117897,-0.07638114,-0.08846551,-0.08561648,-0.2916848,-0.1181239,-0.05706522,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,0.021948153,0.1370278,-0.078748696,-0.16757363,12.152652,-0.020999813,0.114225015,-0.16144404,-0.065219104,0.5530467,0.089239724,0.4505826,-0.04301151,-0.11901426,-0.52960956,-0.0015447988,-0.17848194,0.19320329,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,-0.15191314,-0.13104095,0.29952613,-0.17408647,-0.32067624,0.14681795,-0.31481028,-0.13498159,-0.28078485,-0.04047385,-0.06331775,-0.042923182,-0.5304618,-0.15536214,-0.007347556,-0.16125552,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.016209504,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,0.15106842,-0.24828528,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.11396819,-0.06825314,-0.19249208,-0.048288155,-0.059162382,-0.052082743,-0.06940588,2.059532,-0.59760576,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.40791515,-0.15977447,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,-0.878739,-0.91152436,-0.06859739,-0.30558273,-0.07638114,-0.08846551,-0.08561648,-0.24546304,-0.1181239,-0.032487325,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.1542062,-0.0012488052,-0.078748696,-0.16757363,-0.13944355,0.08228039,0.29282492,-0.16144404,-0.065219104,-0.17258121,0.052195564,-0.49178112,-0.04301151,0.12155526,-0.30644926,0.15489791,-0.17848194,-0.44486102,-0.10272443,-0.16392021,-0.28798902,-0.10430648,3.76273,-0.05221101,-0.3777723,-0.13104095,-0.44250223,-0.17408647,-0.047856748,1.188252,-0.8691631,-0.13498159,1.0792526,-0.13596636,-0.06331775,-0.042923182,-0.6728567,-0.15536214,-0.58641803,-0.18659066,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.066300936,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.34949815,-0.072789155,-0.06925289,-0.071920976,-0.062246185,-0.041330405,1.5273741,-0.06825314,-0.40929666,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.13105111,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.40087077,-0.26525164,-0.12899014,1.2837509,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.4297636,-1.0896277,-0.06859739,0.30526772,-0.07638114,-0.08846551,-0.08561648,-0.52961063,-0.1181239,-0.52962875,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.59493613,-0.10870625,-0.078748696,-0.16757363,-0.13944355,-0.23287135,-0.779106,-0.16144404,-0.065219104,-0.17258121,-0.1836937,-0.72589135,-0.04301151,-0.6471064,-0.55868596,-0.8334465,-0.17848194,-0.38549703,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.21358904,-0.13104095,-0.03732968,-0.17408647,-0.9237292,-0.4301142,-0.27468508,-0.13498159,-0.28078485,-0.23885985,-0.06331775,-0.042923182,0.058009405,-0.15536214,-0.34924206,-0.11966344,-0.061702468,1
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,0.3085963,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.730289,1.3493544,-0.06925289,-0.071920976,-0.062246185,-0.041330405,-0.18712744,-0.06825314,0.2838505,-0.048288155,-0.059162382,-0.052082743,-0.06940588,-0.21529208,-0.001576006,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.53971034,0.019149797,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.98465616,1.2843612,-0.06859739,0.18783613,-0.07638114,-0.08846551,-0.08561648,0.066241585,-0.1181239,0.75320625,-0.078358516,6.226843,-0.09654722,-0.0583981,-0.07885677,-0.05830381,-0.110392876,10.877845,2.7851486,-0.13944355,-0.035601385,-0.097158186,-0.16144404,-0.065219104,-0.17258121,0.43031546,0.07643713,-0.04301151,16.227495,0.0978469,-0.29133868,-0.17848194,-0.20917678,-0.10272443,-0.16392021,-0.28798902,-0.10430648,-0.13369994,-0.05221101,0.7800815,-0.13104095,0.45532066,-0.17408647,0.13233997,-0.0578447,-0.13319586,-0.13498159,1.7978674,-0.05715634,-0.06331775,-0.042923182,-0.11797164,1.7635292,0.010201983,-0.0662132,-0.061702468,0
-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.035875507,-0.042768855,-0.05562216,-0.067629814,-0.07355285,-0.042500064,-0.04756436,-0.15911832,0.20509607,-0.06925289,-0.071920976,-0.062246185,-0.041330405,1.0176549,-0.06825314,-0.26309407,-0.048288155,17.902668,-0.052082743,-0.06940588,-0.21529208,0.20405893,-0.06427042,-0.050053358,-0.069542356,-0.09467098,-0.09391567,-0.06418999,-0.089100406,-0.08408102,-0.6517904,-0.30088636,-0.12899014,-0.19387476,-0.14094758,-0.11980957,-0.23341642,-0.09939945,0.03658963,-0.6813185,-0.06859739,0.1979869,-0.07638114,-0.08846551,-0.08561648,-0.104785524,-0.1181239,-0.20399907,-0.078358516,-0.16218084,-0.09654722,-0.0583981,-0.07885677,-0.38544515,-0.09869184,-0.078748696,-0.16757363,-0.13944355,-0.058217756,0.11536677,-0.16144404,23.191854,-0.17258121,-0.19319649,0.26577055,-0.04301151,-0.14016598,0.005098945,-0.0271212,-0.17848194,-0.27609447,-0.10272443,-0.16392021,1.7420912,-0.10430648,-0.13369994,-0.05221101,3.7607908,-0.13104095,0.2685753,-0.17408647,-0.3883039,0.31448612,0.40765524,-0.13498159,-0.28078485,-0.13575327,-0.06331775,-0.042923182,-0.34246927,-0.15536214,-0.09413237,-0.12207093,-0.061702468,0
