rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR5AR1,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CDY1,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP19-7,rnaseq_gene__GENE_LCE4A,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR2M2,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_IFNA6,rnaseq_gene__GENE_SCARNA4,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR10G8,methylation_gene__GENE_BACH2,methylation_gene__GENE_DECR1,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,methylation_gene__GENE_RAB6B,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR6K2,methylation_gene__GENE_RASSF8,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,target
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,0.0567384,-0.0713572,-0.098901585,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.1044102,-0.0834194,-0.056271918,-0.05666739,-0.05688307,-0.12180924,0.17569682,-0.050601136,-0.123507805,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.057209067,-0.0713572,0.06567762,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.022428725,-0.023026519,-0.056271918,-0.05666739,-0.05688307,-0.08589804,-0.06746333,-0.050601136,-0.023856416,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.15954216,-0.0713572,-0.03711938,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.1660445,-0.090428025,-0.056271918,-0.05666739,-0.05688307,-0.049768943,-0.079189405,-0.050601136,-0.3652101,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.10001356,-0.0713572,-0.08488068,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.13002963,-0.16387393,-0.056271918,-0.05666739,-0.05688307,0.12711199,-0.33191884,-0.050601136,-0.18380162,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.14332628,-0.0713572,-0.083739,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.12367913,0.045711055,-0.056271918,-0.05666739,-0.05688307,-0.077433094,-0.12832354,-0.050601136,-0.00074742944,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.07012228,-0.0713572,21.828354,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.03317626,-0.11098652,-0.056271918,-0.05666739,-0.05688307,-0.028526118,0.045369904,-0.050601136,-0.056648374,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.065137826,-0.0713572,0.0016639414,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.04293745,-0.07122211,-0.056271918,-0.05666739,-0.05688307,-0.0028550911,-0.14784038,-0.050601136,-0.13035129,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,0.12186363,-0.0713572,0.12034456,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.006062891,0.0912518,-0.056271918,-0.05666739,-0.05688307,0.11710704,0.2584346,-0.050601136,-0.0035653058,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.035200786,-0.0713572,-0.07490067,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.03079335,-0.03454196,-0.056271918,-0.05666739,-0.05688307,-0.021330632,0.12021005,-0.050601136,0.08300361,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,2.5336106,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.015974138,3.035443,0.03550035,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.07227107,-0.065619215,-0.056271918,-0.05666739,-0.05688307,-0.12342844,-0.033345748,-0.050601136,-0.02157287,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.06053223,-0.0713572,-0.13099205,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.17069647,-0.084635645,-0.056271918,-0.05666739,-0.05688307,-0.20488928,0.026216501,-0.050601136,0.0148822805,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.015524549,-0.0713572,-0.0052836332,-0.072045244,-0.07256462,16.12627,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.06804676,0.000991727,-0.056271918,-0.05666739,-0.05688307,0.027406566,0.14844795,-0.050601136,0.13905619,-0.06154955,-0.0510505,0
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,0.061157078,-0.0713572,0.118773475,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.03867228,0.20151696,-0.056271918,-0.05666739,-0.05688307,-0.013918272,0.043648537,-0.050601136,-0.0036436836,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,0.27528906,-0.0713572,0.18234022,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.002140305,0.20539698,-0.056271918,-0.05666739,-0.05688307,-0.07759054,0.22650419,-0.050601136,0.045287546,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.11479455,-0.0713572,0.029781979,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.010600808,-0.07743087,-0.056271918,-0.05666739,-0.05688307,-0.09071898,-0.07974883,-0.050601136,0.051077176,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.10528328,-0.0713572,-0.035811156,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,0.009644973,-0.22480264,-0.056271918,-0.05666739,-0.05688307,-0.026427442,-0.06289627,-0.050601136,-0.09975664,-0.06154955,-0.0510505,1
-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.050876774,-0.051273204,-0.051386137,-0.05162177,-0.052091867,-0.052135784,-0.052358013,-0.05298958,-0.05306043,-0.053821985,-0.05513623,-0.05567632,-0.055902746,-0.056040857,-0.05606167,-0.056146845,-0.056941256,-0.057309687,-0.05731347,-0.059373308,-0.059877835,-0.061227385,-0.063021496,-0.06326722,-0.06359557,-0.06415578,-0.06425547,-0.06434875,-0.068801284,-0.10344407,-0.0713572,-0.0728869,-0.072045244,-0.07256462,-0.07712625,-0.048834685,-0.049069166,-0.08537201,-0.058577605,-0.09620563,-0.046601612,-0.056271918,-0.05666739,-0.05688307,-0.15159984,0.06752834,-0.050601136,-0.13704328,-0.06154955,-0.0510505,0
