methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_CDK2AP2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_NSUN5,methylation_gene__GENE_GPI,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_ZNF44,methylation_gene__GENE_ARPC2,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_CNOT10,methylation_gene__GENE_SNX10,methylation_gene__GENE_PNRC1,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_PGAP1,methylation_gene__GENE_KIF15;KIAA1143,methylation_gene__GENE_RNF7,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PRDX6,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_MEIS1,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_NSMAF,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_GMFB,methylation_gene__GENE_COMMD5,methylation_gene__GENE_CCR4,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_DDX21,methylation_gene__GENE_DOHH,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_PDHX;APIP,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_TMEM63A,methylation_gene__GENE_TNKS2,methylation_gene__GENE_CENPM,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_LIN7B,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_ZNF787,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_TCFL5,methylation_gene__GENE_PXMP3,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_STAMBPL1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_PIGC;C1ORF105,methylation_gene__GENE_KIAA0100,methylation_gene__GENE_TEF,methylation_gene__GENE_IPPK,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_TRIM8,methylation_gene__GENE_VPS28,methylation_gene__GENE_TRAF6,methylation_gene__GENE_ACTB,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_STRAP,methylation_gene__GENE_DCK,methylation_gene__GENE_SKIL,methylation_gene__GENE_RASA1,methylation_gene__GENE_KIF14,methylation_gene__GENE_ZNF672,methylation_gene__GENE_TYMP,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_PSMG1,methylation_gene__GENE_BCAP29,methylation_gene__GENE_ZNF563,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_NGRN,methylation_gene__GENE_ADAR,methylation_gene__GENE_ARG2,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_KIF27,rnaseq_gene__GENE_OR10W1,methylation_gene__GENE_GCC1,methylation_gene__GENE_PLK4,methylation_gene__GENE_FAM177A1,rnaseq_gene__GENE_HTR3B,target
-0.35788026,-0.08481952,-0.11578026,-0.05008855,-0.6920172,-0.23423128,-0.10281369,-0.08720162,-0.13939492,-0.22714916,-0.1872034,-0.07234395,-0.08606776,-0.13369994,-0.19699584,-0.18167186,-0.083347954,-0.46688068,-0.2363509,-0.77119327,-0.1489025,-0.21128225,-0.08971441,-0.62293315,-0.78563327,-0.06969332,-0.14567977,-0.25760582,-0.33793887,-0.19590734,-0.18263252,-0.5344309,-0.32312354,-0.37391597,-0.11043198,0.025614562,-0.23443283,-0.2643469,-0.038545422,-0.071920976,0.16561225,-0.2257374,-0.1613849,0.2850262,-0.25069052,-0.12757725,-0.40918067,0.101412855,0.63213617,-0.10974532,-0.041337278,-0.21529208,0.4877649,-0.25854486,0.31894812,-0.24906012,-0.23742561,0.4419729,-0.3888091,-0.39405409,-0.10377535,-0.6383073,-0.06867951,-0.18050471,-0.11066106,-0.25611845,0.17254697,-0.91889524,-0.34433445,-0.6390385,-0.19387476,-0.1053454,-0.62403655,-0.36625025,0.9461759,-0.30265155,-0.15538642,-0.037557516,-0.37260455,0.055327605,-0.23432545,0.001717287,0.06502144,-0.11567123,-0.10430648,-0.12513976,-0.33131853,-0.23024006,-0.6305776,-0.19624148,-0.025273943,0.2653147,-0.08408102,0.5716153,-0.28335002,-0.16063432,-0.15122935,-0.52322304,-0.40593064,-0.20727761,0
-0.5826314,0.10120747,-0.083356075,-0.05008855,-0.5652626,-0.37357146,-0.10281369,-0.08720162,-0.13939492,-0.11267443,-0.13441727,-0.07234395,-0.08606776,-0.13369994,-0.25236583,-0.05268974,0.052632608,-0.40272042,0.12817582,-0.32836133,-0.1489025,2.264785,0.055672914,-0.63752466,-0.5544269,-0.38801223,-0.18973884,-0.25861597,-0.17832407,0.2425876,-0.75750315,-0.52150035,-0.29059914,-0.31185824,-0.4633342,-0.18870988,-0.115292296,-0.12934458,2.269483,-0.071920976,0.7460859,0.004290504,0.07895825,-0.048393454,0.3012287,1.1367992,0.73760015,-0.8374136,0.7812585,-0.10974532,0.39203128,-0.21529208,-0.74660045,-0.38142008,0.46360815,-0.207933,-0.05914721,0.25810555,2.4030776,-0.6171247,0.48995093,-0.16401517,-0.06867951,-0.08229554,-0.11066106,-0.35056892,0.5780437,-1.0769207,-0.851518,-0.1275957,0.94898814,-0.1053454,-0.1907121,-0.53173304,0.5767584,-0.34752077,-0.39068627,-0.249671,-0.5920871,-0.15169883,-0.17138337,-0.30237532,1.4314746,-0.18428735,-0.10430648,-0.27397054,-0.30613717,-0.369972,-0.8396404,-0.2275819,0.07182792,-0.82261735,-0.08408102,0.23572722,-0.5421357,-0.16063432,0.087389335,-0.6662994,-0.7336264,-0.20727761,0
-0.6502225,-0.42057452,-0.07364656,-0.05008855,-0.23607332,-0.31001326,-0.10281369,1.1644818,-0.13939492,-0.29372522,0.025496477,-0.07234395,-0.08606776,-0.13369994,-0.4813529,-0.32643655,-0.4933052,-0.47905302,0.40307298,-0.8515954,-0.1489025,-0.21125332,0.61465096,-0.96033776,-0.18301436,-0.25701985,-0.04445217,-0.22169733,-0.43772465,-0.24314448,-0.79650044,-1.4197503,-0.3330438,-0.42132235,-0.6671019,-0.5156164,-0.61066747,-0.43918392,3.0506995,-0.071920976,-0.18201706,0.15529807,-0.30365068,-0.1012283,0.5428691,0.85912615,-0.14320247,-0.9748154,0.24506365,-0.10974532,0.35923,-0.21529208,-1.1410017,-0.57298976,-0.52696913,-0.23284997,-0.27342147,0.46508366,1.8465911,-0.46237916,-0.44622412,-0.23270467,-0.06867951,-0.42936957,-0.11066106,-0.49847743,-0.56441545,-0.060024686,-0.9166483,-0.96629155,-0.19387476,-0.1053454,-1.3282477,-0.7063185,1.1374793,-1.0093287,-0.6422192,-0.38626713,-1.6837924,-0.30599,-0.09336794,-0.12609789,-0.5668648,-0.18914072,-0.10430648,-0.30473337,0.23744182,-0.31081003,-0.5078555,0.0155297015,-0.014110552,-0.3541101,-0.08408102,1.7329822,-0.51352894,-0.16063432,-0.10722668,0.12819503,0.56694454,-0.20727761,1
13.782807,0.0708003,-0.051088534,-0.05008855,-0.08809911,-0.027916288,-0.10281369,-0.08720162,-0.13939492,-0.040745188,0.020002263,-0.07234395,-0.08606776,-0.13369994,-0.32869172,-0.12210413,-0.66155833,0.28584626,0.0126197105,-0.49069026,-0.1489025,2.6742496,0.24517307,-0.37125465,-0.6201197,0.052471988,-0.11137463,-0.21652204,-0.046343267,0.055628218,-0.2812402,-0.9219297,-0.01981593,-0.10578982,-0.2848535,-0.2150676,-0.18285096,-0.11345479,0.4598284,-0.071920976,-0.0016544469,-0.015189697,0.85532767,0.10734747,-0.0477421,0.50594896,0.6174122,-0.32667884,0.6210351,-0.10974532,0.19619608,-0.21529208,0.70865065,-0.20608415,-0.31240234,-0.0030452888,-0.17863454,0.17701453,-0.3565404,-0.7494964,-0.07596619,-0.15215805,-0.06867951,-0.61394215,-0.11066106,-0.28212637,-0.06587864,-1.2616138,-0.84760296,0.09369632,-0.19387476,-0.1053454,-0.35159585,-0.41192636,-0.17992863,-0.037470985,-0.27792978,0.21084537,-0.59121937,-0.47999808,0.19951265,-0.1466121,0.04449892,-0.13911594,-0.10430648,-0.2308234,-0.34481263,0.082705125,-0.8267177,-0.049129263,-0.12312695,-0.1944236,-0.08408102,0.53757095,-0.2190544,-0.16063432,0.039725143,-0.31999722,-0.17012738,-0.20727761,0
14.952168,-0.32593516,-0.13872124,-0.05008855,0.03133913,-0.27990696,-0.10281369,-0.08720162,5.2715573,-0.038606536,-0.0737389,-0.07234395,-0.08606776,-0.13369994,-0.15368064,-0.14199035,-0.81770134,-0.69032794,0.028904224,-0.6415332,-0.1489025,0.78795415,-0.2248754,-0.6892624,-0.52554095,-0.16461964,-0.025802827,-0.2503547,-0.124808975,0.0042884834,-0.40791142,-0.7831743,0.0027135136,-0.2720565,0.56797564,1.0157127,-0.18997501,-0.4991106,0.031431694,-0.071920976,0.4602814,-0.26334387,0.7112521,0.49671715,0.7721236,-0.004624569,-0.29354653,1.431993,0.8773186,-0.10974532,1.2489271,-0.21529208,-0.3811348,-0.22728801,-0.37943456,-0.1239528,-0.008714446,-0.9069839,-0.29840934,-0.92493844,0.15736546,-0.5639157,-0.06867951,-0.12968476,-0.11066106,-0.38914028,0.13162223,-0.85572296,-0.54534954,-0.96174484,-0.19387476,2.1973495,-0.75798446,-0.5197498,0.4753407,-0.5071454,-0.45004687,0.21183981,0.18965873,-0.7132084,0.08943795,-0.02348971,0.025744403,-0.094362035,-0.10430648,-0.22814882,-0.087218106,-0.2398384,-0.13621897,-0.18446352,-0.12716521,0.8502753,-0.08408102,0.22780392,-0.26818594,-0.16063432,-0.40804425,-0.6601788,0.34624574,-0.20727761,1
-0.36428732,0.08871684,-0.0005096614,-0.05008855,-0.41681108,-0.20471935,-0.10281369,-0.08720162,-0.13939492,-0.3268095,-0.17088513,-0.07234395,-0.08606776,-0.13369994,-0.046793446,-0.20651625,-0.39495704,-0.1507017,-0.26513523,-0.25388637,-0.1489025,-0.30308536,-0.34381548,-0.58147967,0.054708943,-0.25813255,-0.19755414,-0.2684403,-0.023085605,-0.19075105,-0.5021777,-0.23338597,-0.7112911,-0.3224223,-0.36494213,-0.18127646,-0.36239222,-0.35132986,-0.08236741,-0.071920976,-0.21964641,-0.4364149,-0.21203029,-0.3246036,-0.057504084,-0.6202794,-0.05074198,-0.2990035,-0.12670557,-0.10974532,-0.973886,-0.21529208,-0.897071,-0.059356015,-0.38441312,-0.29744008,-0.17765288,0.013423155,-0.29056436,-0.8580316,-0.40930456,-0.52436125,-0.06867951,-0.36944905,-0.11066106,-0.24160393,-0.64459485,0.14578536,-0.251891,-0.52508676,1.4300363,-0.1053454,-0.51084554,-0.14305174,-0.52804345,-0.45126456,-0.55337256,-0.2461333,-0.3210441,-0.8784676,-0.38354498,-0.33089584,-0.27086118,-0.1435754,-0.10430648,-0.3092541,-0.4307507,-0.059905637,-0.7480228,-0.081677765,-0.011864464,-0.89927256,-0.08408102,-0.44582415,-0.65229595,-0.16063432,0.4442775,-0.79102516,-0.30394867,-0.20727761,1
0.0,0.0,0.0,-0.05008855,0.0,0.0,-0.10281369,-0.08720162,-0.13939492,0.0,0.0,-0.07234395,-0.08606776,-0.13369994,0.0,0.0,0.0,0.0,0.0,0.0,-0.1489025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071920976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10974532,0.0,-0.21529208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06867951,0.0,-0.11066106,0.0,0.0,0.0,0.0,0.0,-0.19387476,-0.1053454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10430648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08408102,0.0,0.0,-0.16063432,0.0,0.0,0.0,-0.20727761,0
-0.44431823,0.046908993,-0.14465997,-0.05008855,-0.74326146,-0.13679382,-0.10281369,-0.08720162,-0.13939492,-0.26077586,-0.22910123,-0.07234395,-0.08606776,-0.13369994,-0.21213149,-0.47453195,-0.18011753,-0.264638,0.2906814,-0.49089906,-0.1489025,-0.2941249,-0.45583767,-0.3749918,-0.29780313,-0.4681086,-0.32478842,-0.27892447,-0.38022587,-0.55104697,-0.40300554,-0.85927474,0.036437355,-0.15012142,0.735303,-0.35551435,-0.44099957,-0.23623244,-0.7195463,-0.071920976,-0.24667907,-0.55050933,-0.33937645,-0.38976926,0.26776847,-0.4640458,0.10976304,-0.24533145,0.29399732,-0.10974532,-0.4807563,1.3074613,-0.83963645,-0.16679887,-0.44796655,-0.3656318,-0.21254353,0.29240522,16.301805,-0.63065565,-0.89711136,0.087906465,-0.06867951,-0.27813354,-0.11066106,-0.35425344,-0.25036797,0.002712354,0.06323909,-0.44697285,-0.19387476,-0.1053454,-0.44065464,0.7073352,-0.16687919,-0.2439262,-0.6361748,-0.55345935,-0.5333637,-0.62817156,-0.73015094,-0.54715055,-0.51005244,-0.19393662,-0.10430648,-0.34050772,-0.49149716,-0.25162905,-0.1565813,-0.21352106,-0.2454049,-0.879184,-0.08408102,-0.480992,-0.086639926,-0.16063432,-0.16979119,-0.81427824,-0.11864704,1.3747135,0
0.12752372,0.31415188,-0.13304673,-0.05008855,-0.12014565,-0.28170797,-0.10281369,-0.08720162,-0.13939492,0.2585775,-0.30857435,-0.07234395,-0.08606776,-0.13369994,14.512277,-0.11742361,1.1136923,24.77448,0.6385654,0.09668761,-0.1489025,1.1011631,-0.09645164,-0.5625594,0.35836864,-0.37349904,-0.16753258,-0.23851164,0.5603819,-0.0044076717,-0.20781164,0.03865794,-0.07931639,-0.15098785,0.14454907,-0.1253766,0.38361412,0.22482632,-0.3823539,-0.071920976,0.60867983,-0.12877665,0.43140247,-0.09302171,1.2723706,-0.60914165,1.2129102,-0.53051895,-0.92655385,-0.10974532,0.9215427,1.6090611,-0.4778013,0.45056227,0.07021707,-0.2204514,0.97424567,-0.23744051,16.893436,-0.64261687,0.5285318,-0.10727132,-0.06867951,-0.02205681,-0.11066106,1.2739515,-0.26890218,0.24176243,0.6564487,0.37326643,-0.19387476,-0.1053454,-0.1659606,0.6499088,0.42421663,0.26888788,-0.50388813,0.9903954,0.07917783,-0.46955973,0.28618196,-0.07656469,0.52593946,-0.17822312,-0.10430648,-0.3304828,0.65694696,14.375784,-0.40817192,0.19379646,-0.2681922,-0.42534158,-0.08408102,-0.7175451,-0.4422922,-0.16063432,0.12403287,-0.041694608,0.32124126,-0.20727761,0
-0.11361721,-0.42640892,0.02578255,-0.05008855,-0.8035318,-0.18426841,-0.10281369,-0.08720162,-0.13939492,0.10875438,-0.2615476,-0.07234395,-0.08606776,-0.13369994,-0.086056374,-0.26996925,-0.37423676,0.19298361,0.039525907,-0.68255424,-0.1489025,0.33038822,-0.07320849,0.12177761,19.80486,0.71173215,-0.31638828,-0.27363423,0.122108705,0.2445779,-0.13197292,-0.86638165,-0.46224445,-0.21721233,0.5847817,0.050202947,-0.21413319,0.041892137,-0.32355118,-0.071920976,-0.33322585,-0.1259963,0.51310176,0.5674164,0.44304737,-1.0860082,1.2335837,-0.089107305,-1.1725972,-0.10974532,-0.6236722,-0.21529208,-0.2625109,27.177147,-0.19009157,12.081593,-0.29974976,0.052202594,-0.043223895,-0.44281232,-0.31077898,-0.02335638,-0.06867951,0.015758082,-0.11066106,-0.25898358,0.3539614,-0.21634296,1.3466072,0.24548055,-0.19387476,-0.1053454,-0.98577017,0.18537444,0.0420412,-0.52496755,0.25494868,-0.074910186,-0.8889881,0.27041918,-0.034238506,0.09249364,0.073422305,-0.08186916,-0.10430648,-0.3152452,-0.0007659034,0.050960865,-0.4201951,0.0497183,-0.07112818,0.38143644,-0.08408102,0.23350877,0.17662537,-0.16063432,-0.37863952,-0.7408881,0.1726359,-0.20727761,1
-0.17527428,-0.34844285,-0.124528736,-0.05008855,-0.558804,-0.18733375,-0.10281369,-0.08720162,-0.13939492,-0.32396263,-0.23235466,-0.07234395,-0.08606776,-0.13369994,-0.40700516,-0.26817942,-0.0067739817,-0.3208353,-0.44738385,0.6411983,-0.1489025,-0.39406878,-0.15051584,0.08886528,-0.41537833,-0.35737368,-0.31102434,-0.27657008,-0.2999108,-0.5176975,-0.49558508,-1.1634086,-0.4562104,-0.36603358,-0.53590804,-0.22094336,-0.4939778,0.28969914,-1.4994268,-0.071920976,-0.09375004,-0.37933114,-0.44613597,-0.41237885,-0.10102928,-0.5585632,-0.22954738,-0.22535673,-0.48156232,-0.10974532,-0.22353487,-0.21529208,-0.76923764,-0.15451364,-0.36753166,-0.30964,-0.2713657,0.44321916,-0.2830471,-0.5209541,-0.44629553,0.11166962,-0.06867951,-0.07454244,-0.11066106,-0.51486087,-0.4945316,0.042162683,0.14489485,-0.38980561,-0.19387476,1.3310845,0.17171082,-0.10324821,-0.57982624,-0.32739726,-0.31324255,-0.27325013,-0.5051649,-0.7456188,-0.634732,-0.039925534,0.21047275,-0.20278473,-0.10430648,-0.34220752,-0.38670924,-0.33301413,-0.7761402,0.1674296,-0.11842564,-0.50770104,-0.08408102,-0.31146714,-0.24394962,-0.16063432,-0.58155715,-0.95520604,0.005552406,-0.20727761,0
-0.3391565,-0.27676424,-0.054994028,-0.05008855,-0.4950814,-0.5404265,-0.10281369,-0.08720162,-0.13939492,-0.021922491,-0.2565706,-0.07234395,-0.08606776,-0.13369994,-0.3593425,-0.34069133,-0.46743852,0.21062362,-0.099889085,-0.47861975,-0.1489025,-0.4002124,0.20068797,-0.23044863,-0.20870948,-0.41582987,-0.28655073,-0.25815052,0.15670861,0.057358466,-0.3975016,-0.42279834,-0.08159729,-0.23424207,-0.29603976,-0.24891677,-0.3399505,-0.114805065,-0.46758938,-0.071920976,-0.12217829,-0.23125458,-0.35073027,0.008860545,0.21729209,-0.42655036,0.5827961,-0.016736438,0.22181796,-0.10974532,0.10248981,-0.21529208,-0.608987,-0.07489104,-0.2768806,-0.18789676,-0.25547594,-0.06879145,-0.16053376,-0.14826354,-0.33645517,-0.009181778,-0.06867951,0.33044323,-0.11066106,-0.10318906,-0.31628013,0.37810764,-0.35007438,-0.39507917,-0.19387476,-0.1053454,-0.3205195,0.19566622,-0.5526057,-0.31513977,-0.0007118111,0.119873576,-0.5747288,-1.0251693,-0.75165844,-0.31962872,-0.09463634,-0.17038982,-0.10430648,-0.3020092,-0.36606595,-0.22526693,0.03685617,-0.036349025,-0.07861933,-0.98625314,-0.08408102,0.0075333663,-0.44013807,-0.16063432,-0.5104465,-0.76385117,-0.9909449,-0.20727761,1
0.09822424,-0.36147323,-0.083265975,-0.05008855,-0.52827317,-0.5409981,-0.10281369,-0.08720162,-0.13939492,0.1659485,-0.2864356,-0.07234395,-0.08606776,2.7003322,-0.2203019,-0.1797672,0.16075055,-0.47244155,-0.19468789,-0.4174867,-0.1489025,-0.08989472,-0.45652935,0.099979535,-0.0636438,-0.016185347,-0.27197272,-0.29041192,-0.121328294,-0.46007726,-0.34249428,-1.3976624,0.18116973,-0.39722767,-0.37946758,-0.6330329,-0.35520467,-0.0790494,0.1782426,-0.071920976,-0.24659757,-0.12577996,-0.28080302,-0.20392096,0.074512914,-0.54491407,-0.22914629,-0.20088647,-1.0985442,-0.10974532,-0.58307964,-0.21529208,-0.36527434,0.056714766,-0.3223694,-0.31543475,-0.24788865,0.32012165,0.16668008,-0.24121451,-0.5367177,-0.48732337,-0.06867951,0.26125243,-0.11066106,-0.105441116,-0.34232688,-0.21849908,-0.47510144,-0.07597188,-0.19387476,-0.1053454,-0.11139163,0.0338806,-0.14179207,-0.41561514,-0.2501567,-0.38219526,0.57482976,-0.552804,-0.568506,-0.32337683,-0.06496982,-0.18259464,-0.10430648,0.48308733,-0.31757522,-0.38194382,0.15646195,-0.24517803,-0.2404866,-0.14286594,-0.08408102,-0.39636222,-0.10516594,-0.16063432,-0.058866125,-0.8830072,0.39097753,-0.20727761,0
0.13297318,0.7517386,0.75232154,-0.05008855,-0.5707488,-0.027450358,-0.10281369,-0.08720162,-0.13939492,-0.09007761,-0.22769742,-0.07234395,-0.08606776,-0.13369994,-0.1757316,-0.17638123,0.25384852,-0.018769454,0.2461149,24.721586,-0.1489025,-0.32257357,14.926205,0.60673404,-0.4546727,0.8563045,-0.22095498,-0.25602227,22.307526,0.0098809395,0.099708825,6.410755,29.29692,-0.26553142,0.034790415,0.026488056,-0.016924795,0.48564583,1.0761795,-0.071920976,0.4976312,1.043584,-0.12914227,-0.063480265,-0.026797293,-0.20185319,-0.5906105,-0.42718318,0.28354105,-0.10974532,-0.0472423,-0.21529208,0.87614983,-0.13995911,-0.36866888,-0.21428691,7.516421,-0.20392379,1.2930456,0.25172764,10.927732,0.031939663,-0.06867951,0.40639195,-0.11066106,0.53672063,1.0625727,-0.598571,0.0042947466,0.85281146,-0.19387476,-0.1053454,-0.4981791,-0.2681891,-0.22610646,13.125571,0.4732413,0.44653785,0.7366465,0.16877277,0.2670412,-0.4020064,0.7325446,-0.15628894,-0.10430648,-0.25056928,0.2573411,0.10576738,1.602635,0.18677047,1.0845667,7.4931865,-0.08408102,25.581837,-0.54159397,-0.16063432,8.530396,0.3335784,-0.70021015,-0.20727761,0
0.35086223,-0.21316835,-0.03022796,-0.05008855,0.11565499,-0.13719901,-0.10281369,-0.08720162,-0.13939492,-0.36843452,-0.12599714,-0.07234395,-0.08606776,-0.13369994,0.14221318,-0.17452861,-0.068516396,-0.2439307,-0.3244632,-0.28686893,-0.1489025,-0.26968062,0.15211867,0.018090589,0.77807295,-0.19653977,-0.032624662,-0.2678682,0.17222129,-0.026125317,-0.3277987,-1.1088578,0.5793264,-0.2068337,-0.5093217,-0.50272745,-0.47249684,-0.3332115,-0.20563343,-0.071920976,-0.20239903,-0.13827954,-0.15148455,0.04560288,-0.2843493,-0.35257614,0.42360535,-0.70139796,-0.47034213,-0.10974532,0.5079129,1.3466465,-0.4491293,0.11652777,0.051857054,-0.32100585,-0.27539903,-0.08979711,-0.005236714,-0.33350962,-0.36259028,-0.38593826,-0.06867951,0.5951287,-0.11066106,0.0686936,-0.19124153,0.44205227,-0.30959353,0.23297523,-0.19387476,-0.1053454,0.6101743,-0.27147943,-0.37568444,-0.17923582,-0.6246507,-0.3792832,0.014790877,-0.44982302,-0.12203201,-0.25469315,0.03318142,-0.1851965,-0.10430648,0.13867751,-0.12813303,-0.17206746,-0.39121982,0.4299977,-0.13948873,-0.38654664,-0.08408102,0.40729156,-0.24874878,-0.16063432,-0.059765104,-0.5851087,-0.10050024,-0.20727761,0
-0.13065764,0.13292703,0.09385175,-0.05008855,0.076631084,0.5636688,-0.10281369,-0.08720162,-0.13939492,0.12927401,0.12756419,-0.07234395,-0.08606776,-0.13369994,-0.052793674,-0.005977773,0.12767473,0.42442977,-0.29732433,-0.24147914,2.3058755,-0.0051209303,0.7403518,0.19715104,-0.43889973,0.5070203,-0.18303315,-0.2492266,0.1174591,0.1286094,-0.07688442,-0.15126711,0.16418545,-0.03931261,-0.05256074,0.4119272,-0.27219173,0.06448657,0.12361843,-0.071920976,0.6149682,-0.15557192,-0.03241191,0.25736576,0.71206903,0.31723228,2.5619934,0.21495631,-0.6151115,-0.10974532,-0.66913986,-0.21529208,0.075571336,0.049094297,-0.43086976,-0.21078983,-0.17932115,0.47935432,0.28576025,1.0959251,-0.45860985,-0.38804242,-0.06867951,-0.32356602,-0.11066106,-0.074858144,-0.2958946,-0.1842845,0.3098447,-0.12552659,-0.19387476,1.3117188,0.29546598,0.13548517,-0.3603175,0.47370628,0.16973834,-0.0035549009,1.4973476,0.3071415,0.15155156,-0.03681453,0.4806347,-0.14445145,-0.10430648,-0.22032373,-0.1310496,0.7338448,-0.22761662,2.1378682,0.01983176,-0.36243033,-0.08408102,-0.08683692,-0.32522458,-0.16063432,-0.013781258,-0.2690449,0.54294205,1.0474843,0
-0.007036095,-0.19177146,-0.02137459,-0.05008855,-0.20196347,-0.18389395,-0.10281369,-0.08720162,-0.13939492,20.268473,0.012542496,-0.07234395,-0.08606776,-0.13369994,0.12715946,0.15747079,0.567791,0.031159967,0.06437564,0.831906,-0.1489025,0.15646604,-0.34467667,0.19722557,0.033332735,-0.5269826,-0.12717353,-0.22301999,1.2103838,-0.17948495,-0.12220188,-0.17381896,-0.29622427,0.36891943,-0.11453981,0.03712198,0.013807043,0.042573515,0.90523636,-0.071920976,0.89030623,-0.057868373,0.044777717,-0.06354226,0.15105118,-0.48410535,0.21631522,0.10427723,0.9032296,-0.10974532,0.118225046,-0.21529208,-0.2662352,0.484118,0.6197966,0.06346931,-0.13918649,0.024587862,-0.19657044,0.24428602,-0.1293215,0.27993733,-0.06867951,0.84417355,-0.11066106,-0.16667512,-0.18575475,-0.2578067,0.1170478,0.09129057,-0.19387476,-0.1053454,-0.22494033,0.33206162,0.2961574,0.03825496,-0.025656922,-0.057466626,-0.1877018,0.13601454,0.5936006,-0.26191175,0.24587387,8.502194,-0.10430648,0.6595286,-0.152414,-0.034818538,1.9622262,0.1695575,-0.0020093962,-0.427848,-0.08408102,0.43107262,-0.03306193,-0.16063432,-0.8509857,0.2318311,0.90174586,-0.20727761,0
15.102105,-0.59978724,-0.42145938,-0.05008855,3.654465,2.815451,-0.10281369,-0.08720162,-0.13939492,0.66727495,0.008918488,-0.07234395,-0.08606776,-0.13369994,2.3471797,0.1564381,3.6332138,4.164579,8.419044,2.9467394,-0.1489025,2.8643446,-1.0256782,6.6619515,2.5520177,-0.31904212,0.26178417,-0.18350281,2.3121471,4.1404567,4.829166,6.3348265,2.1300566,2.6602113,3.8489609,7.8758025,1.8281121,1.745413,0.2108116,-0.071920976,6.807231,1.9245535,5.129982,0.25106713,0.3981043,1.8562703,4.0039735,6.8742433,3.0994134,-0.10974532,7.0516844,-0.21529208,5.6459146,4.1643286,7.1722136,3.0237055,0.12490793,0.40603146,3.359624,5.463853,3.027945,7.7743,-0.06867951,3.3036957,-0.11066106,2.079176,-0.08781807,5.980869,7.3645897,4.0626926,-0.19387476,-0.1053454,3.8527381,7.3350015,4.2912025,7.4492965,7.2901735,6.4315786,5.785035,-0.398124,7.222216,4.2222176,4.4783564,0.119887784,-0.10430648,-0.08919541,6.583755,2.6713786,5.918844,2.9184198,-0.43640858,5.16228,-0.08408102,-1.2166504,8.885997,-0.16063432,-1.7264658,7.8668942,6.3838,-0.20727761,0
