methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_PSG11,methylation_gene__GENE_SCRIB,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_ADAR,methylation_gene__GENE_CNOT10,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_ADAM5P,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4K2,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_ARPC2,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_ADAM18,methylation_gene__GENE_RSAD2,methylation_gene__GENE_PNRC1,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_LASS4,methylation_gene__GENE_TNKS2,methylation_gene__GENE_OBFC2B,methylation_gene__GENE_GCH1,methylation_gene__GENE_SUFU,methylation_gene__GENE_MMP15,methylation_gene__GENE_QTRT1,methylation_gene__GENE_ZNF624,methylation_gene__GENE_PRDX6,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_SKIL,methylation_gene__GENE_LIN7B,methylation_gene__GENE_VEGFA,methylation_gene__GENE_SYPL1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_NSMAF,methylation_gene__GENE_IL20RB,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_TRPC7,methylation_gene__GENE_SPSB1,methylation_gene__GENE_DOHH,methylation_gene__GENE_ASCC1;C10ORF104,methylation_gene__GENE_CTNS;SHPK,methylation_gene__GENE_TCFL5,methylation_gene__GENE_TYMP,methylation_gene__GENE_RNF7,methylation_gene__GENE_CTSC,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_LRRC20,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_KIF14,rnaseq_gene__GENE_TCP10L2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_FBXO38,methylation_gene__GENE_ERCC8;NDUFAF2,methylation_gene__GENE_SIN3A,methylation_gene__GENE_RGS2,methylation_gene__GENE_CNIH,methylation_gene__GENE_MCC,rnaseq_gene__GENE_FLJ43950,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_B3GNTL1,methylation_gene__GENE_SNORD84;BAT1,methylation_gene__GENE_SHFM1,methylation_gene__GENE_ZNF414,rnaseq_gene__GENE_CRYGD,methylation_gene__GENE_TRIO,methylation_gene__GENE_NGRN,methylation_gene__GENE_EFCAB5;SSH2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_PGAP1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_GCN1L1,methylation_gene__GENE_ZMYND19,methylation_gene__GENE_MRPS17,methylation_gene__GENE_LRP2BP,methylation_gene__GENE_GOPC,rnaseq_gene__GENE_TCP10,methylation_gene__GENE_TRIM8,methylation_gene__GENE_CCR4,methylation_gene__GENE_C19ORF22,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_ATP5J2,methylation_gene__GENE_SIKE1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_CENPM,methylation_gene__GENE_RPLP2,target
-0.071479924,-0.08720162,-0.5428571,-0.2799678,-0.1053454,-0.10974532,-0.5486483,-0.13369994,-0.06776545,-0.21307567,-0.063154005,-0.13250025,-0.07234395,-0.09375395,-0.4671561,-0.0721555,-0.25546938,-0.5424666,-0.3058853,-0.1489025,-0.08606776,-0.067336895,-0.21026997,-0.1456214,-0.31589118,-0.236979,-0.118939124,-0.46476632,-0.06867951,-0.4402046,-0.30854487,-0.6436639,-0.13382873,-0.2123028,-0.71970314,-0.32749352,-0.3334202,-0.3229944,-0.42546237,-0.49182394,0.03707223,-0.10737716,-0.37034273,-0.10603352,-0.44036493,0.27223608,0.04582104,3.049128,-0.16906258,-0.7602143,-0.9312696,0.61855507,-0.48435393,-0.20909867,-0.51452607,-0.0409769,-0.51774144,-0.1947691,-0.2749913,-0.22832933,-0.35060105,-0.1564109,-0.48596326,-0.74622416,-0.6563385,-0.21877825,-0.41137654,-0.37516612,-0.20906864,-0.38464373,-0.5575422,-0.7653599,-0.62832487,0.23992172,-0.30815244,-0.16099717,-0.24615157,-0.22827567,-0.5647494,0.48996848,-0.18610086,-0.47279286,-0.0137438085,-0.74656564,-0.54152143,-0.23444916,0.2873669,-0.093741916,-0.14643842,-0.5394275,0.3294733,-0.6480607,-0.18883982,-0.48452726,-0.5469085,-0.17505962,-0.2157582,1.0489538,-0.58586806,-0.50550306,0
0.053962044,-0.08720162,0.5058482,0.92726,-0.1053454,-0.10974532,-0.4748761,-0.13369994,-0.16575587,-0.6033692,-0.18281944,-0.13250025,-0.07234395,-0.09375395,-0.094393186,-0.281083,0.047904152,0.33075047,-0.1412056,-0.1489025,-0.08606776,0.096071996,0.06791318,0.0070927613,0.56558657,-0.236979,-0.12764561,0.21381584,-0.06867951,0.6314086,0.2615009,-0.30693737,0.15034871,0.17541964,0.10574599,-0.10332794,-0.1444082,0.68460363,-0.40882614,-0.6555514,-0.2607062,-0.13076669,-0.34994167,0.3006835,-0.31104782,0.020853398,-0.037890494,-0.20972355,0.13715786,0.47448394,0.2723109,-0.17754969,-0.19516551,-0.103799395,0.31605807,-0.1218295,-0.05309163,0.38558167,-0.23670068,-0.15492494,0.023752123,-0.1564109,0.1281845,0.054436903,0.05793948,0.3123509,-0.33893397,0.011739562,-0.18917026,-0.38464373,0.26566625,0.3118236,0.11534391,0.45774898,0.23816445,-0.16099717,0.8443239,0.50559396,0.64889675,-0.31696543,0.055761106,-0.6344865,-0.34335095,-0.2980654,0.19743073,2.3231676,0.010564176,-0.19953907,-0.14643842,0.18887825,-0.1959472,0.16595347,0.7748135,-0.116712615,0.18928738,0.08361867,-0.2157582,-0.21529208,0.48918253,0.10231622,0
-0.034281615,-0.08720162,0.19108619,0.09589122,-0.1053454,-0.10974532,-0.31493914,-0.13369994,-0.10602544,-0.17473613,0.1579694,-0.13250025,-0.07234395,7.6886563,0.20147839,-0.37222487,-0.33407116,0.3494256,-0.14781642,-0.1489025,-0.08606776,0.08486257,0.18558596,-0.06548376,0.02565714,-0.236979,-0.06219332,0.28624946,-0.06867951,0.18741636,0.10281013,0.37662315,-0.09260565,-0.10057806,-0.38546085,-0.050970513,0.3289234,0.6612465,0.074994005,0.29239318,-0.24150904,0.2548649,-0.104227185,-0.18788731,-0.034404837,0.3499202,0.24142699,-0.20972355,-0.29100144,0.31467694,1.4939722,0.5409387,-0.45427564,-0.13202225,0.06987454,0.02754872,-0.46398386,0.49998,-0.22067286,0.7987885,-0.027202424,-0.1564109,0.46923304,-0.09847333,0.40661433,0.067052126,-0.29416996,0.24585824,-0.17485435,-0.38464373,0.29647973,0.29573476,1.3645265,-0.08610792,-0.031363145,-0.16099717,-0.12893197,0.033225518,0.504331,-0.31696543,-0.0064647594,0.3686461,-0.016012017,-0.1878034,-0.36142308,0.20327745,-0.0007183769,0.20555127,-0.14643842,0.30083546,0.45783967,-0.09417723,2.477464,1.3724401,-0.008567533,0.109838866,-0.2157582,-0.21529208,0.14296208,0.2390944,0
-0.08130992,-0.08720162,0.13194449,-0.1784692,-0.1053454,-0.10974532,0.3304157,-0.13369994,-0.2214993,0.4004895,0.14673103,-0.13250025,-0.07234395,-0.09375395,-0.15294395,-0.16470543,0.3683306,0.25206155,-0.029204357,-0.1489025,-0.08606776,0.14545889,-0.16432579,-0.04004327,0.90555346,-0.236979,-0.13094768,0.5895497,-0.06867951,0.26831824,-0.24159858,0.13644971,-0.18276288,-0.21018612,-0.2016133,-0.1852836,-0.24767967,0.73127276,-0.26268402,0.02294366,-0.27942,-0.0430809,0.10927833,-0.29938594,-0.13393739,0.30009836,-0.15748039,-0.20972355,-0.40372634,1.32516,-0.036434583,-0.56643677,0.5230987,-0.12378477,0.84030074,-0.08580171,0.37178493,0.9838376,-0.21254359,-0.39795166,0.7160339,-0.1564109,-0.017342905,-0.13943711,-0.0055755153,-0.10664489,-0.34754977,-0.22660424,-0.11093631,-0.38464373,0.13262467,0.17342803,-0.10824938,-0.5842996,-0.0424437,-0.16099717,-0.6736999,0.23782215,-0.3253708,-0.31696543,-0.006459578,-0.048261076,-0.22808877,0.16900358,0.62736714,0.6159235,0.27519807,0.22685568,-0.14643842,-0.07140079,0.7418977,0.050511923,-0.36890495,0.05637313,0.05451159,0.096442476,-0.2157582,-0.21529208,-0.2521064,0.0174184,0
-0.008335798,-0.08720162,0.08705338,0.03340244,-0.1053454,-0.10974532,-0.42252105,3.320945,0.0011581097,0.031817704,0.27638325,-0.13250025,-0.07234395,-0.09375395,0.050501283,0.05629037,-0.3377241,0.32671583,-0.181615,-0.1489025,-0.08606776,-0.07003068,0.8712304,-0.18843266,-0.04648841,-0.236979,-0.16634783,-0.18443567,-0.06867951,-0.01909425,-0.29281905,-0.03219198,-0.42931142,-0.046069473,-0.47524938,-0.20599827,-0.052646086,-0.14274026,0.034048844,0.18198551,-0.1625609,-0.112668514,-0.17114061,-0.13226645,-0.07631214,0.38012928,-0.17186037,-0.20972355,-0.71476156,-0.15643734,0.006260855,-0.18528351,-0.4631968,-0.030490829,0.26052222,0.0032523654,-0.004579087,0.4804176,-0.22946547,0.7617188,0.45514396,-0.1564109,0.14475022,0.29479948,0.45420748,-0.20244962,-0.36113828,-0.30055395,-0.12453688,-0.38464373,-0.11855615,-0.17030577,-0.07236294,0.13892646,0.02495539,-0.16099717,-0.23626149,-0.17654437,-0.19482721,-0.31696543,0.07543214,0.13931876,0.063938774,-0.09564823,0.15417932,-0.21347739,0.44935846,-0.011497371,-0.14643842,0.04942111,0.35724574,-0.21847066,0.08434979,0.130113,-0.3204368,-0.10840224,-0.2157582,-0.21529208,-0.19102627,-0.08381737,0
0.18361507,-0.08720162,-0.08118171,0.04588933,-0.1053454,-0.10974532,-0.0069385096,-0.13369994,-0.19430172,0.24424285,-0.23597483,-0.13250025,-0.07234395,-0.09375395,-0.27043286,-0.27628887,-0.029604092,0.75950116,-0.11567604,-0.1489025,-0.08606776,0.11716127,-0.15381376,-0.03307004,-0.17301653,-0.236979,-0.08329612,-0.29313427,-0.06867951,0.44597816,-0.034527503,0.06773051,0.10480275,-0.07148701,-0.5028733,0.611502,0.1767368,0.0679895,-0.33644852,0.1995494,-0.1007034,0.011369482,-0.075966984,-0.27414072,0.69996023,0.2582908,0.2527603,-0.20972355,-0.30380523,0.8328693,-0.245226,0.09759419,0.1002677,-0.021343881,-0.07507067,-0.19448908,0.7403673,0.18056838,-0.16683501,1.0101373,-0.41463706,-0.1564109,-0.055830013,1.0446172,-0.078209765,0.19496302,2.8888347,-0.2769316,-0.18175577,-0.38464373,-0.0062575634,0.4089104,0.58109397,-0.55891407,0.06792254,-0.16099717,-0.13713652,0.35241434,1.1796623,-0.31696543,0.71151525,-0.165395,-0.14082137,-0.30970636,-0.0860503,0.0848391,0.18419345,-0.32710043,-0.14643842,0.612557,0.6911713,-0.2926148,0.45390585,-0.14111036,0.012049997,-0.14595105,-0.2157582,-0.21529208,-0.0875905,-0.10292981,0
-0.12589529,-0.08720162,0.104655676,0.27594224,-0.1053454,-0.10974532,-0.13573322,-0.13369994,0.15520447,0.41981375,0.17509927,-0.13250025,-0.07234395,-0.09375395,0.4687342,-0.40599465,0.033343416,-0.4346313,0.011113381,-0.1489025,-0.08606776,-0.1613557,-0.31336993,-0.054551482,-0.20870893,-0.236979,-0.22502337,0.16319035,-0.06867951,0.46029255,-0.02538389,0.094679244,-0.36653575,0.11152654,-0.020565724,-0.09980187,-0.020917939,-0.1672853,-0.23691866,0.17441203,-0.15684855,-0.14577289,-0.3912146,-0.16110462,-0.0027099745,-0.28516963,0.17946567,-0.20972355,-0.22412579,0.3379,0.22070381,-0.76048946,-0.48139668,-0.06002109,0.27150524,-0.15849091,-0.3273505,0.050759513,-0.23911399,0.5701354,-0.055801265,-0.1564109,-0.055137284,0.10143022,0.09072113,-0.07612656,-0.123732805,0.027052568,-0.20294686,-0.38464373,-0.20841934,-0.4406161,0.33338642,-0.3546199,-0.018661344,-0.16099717,-0.5365521,0.017976675,-0.51156735,-0.31696543,0.17332545,-0.29120392,-0.078244686,0.49222404,-0.16924086,0.6031378,-0.23810723,-0.022587454,-0.14643842,0.44496414,0.54155123,0.1636124,-0.003550448,0.9045339,-0.4159695,0.020981265,-0.2157582,-0.21529208,-0.36138818,-0.38461113,0
-0.06859962,-0.08720162,0.2868166,-0.11905737,-0.1053454,-0.10974532,1.2136396,-0.13369994,0.01283848,0.021831755,-0.122648135,-0.13250025,-0.07234395,-0.09375395,0.12180424,0.117785245,0.16830003,0.032498326,0.102446705,-0.1489025,-0.08606776,0.018411411,-0.109226085,-0.12424825,-0.21791233,-0.236979,-0.17656492,-0.28662336,-0.06867951,0.4388082,0.05516174,-0.12842348,-0.42870012,0.21205066,0.36771864,-0.001409242,-0.017423423,-0.20954525,-0.22317152,-0.08201298,0.12830304,-0.065940306,-0.33906317,-0.2358578,0.004178355,0.1738434,-0.12450728,-0.20972355,0.3426586,-0.42549703,0.5737145,-0.47084787,-0.29760513,-0.015873536,0.112131834,-0.20202385,-0.43973178,0.79868096,-0.21617407,-0.48040858,-0.33988765,-0.1564109,0.14446801,-0.1935216,0.013302326,0.11150144,-0.3354514,0.052962415,-0.08837045,-0.38464373,0.07517534,0.94136846,-0.2648296,0.64734966,0.08906879,-0.16099717,0.35460383,0.0760237,0.91654056,0.40246993,0.025383964,-0.31965944,3.2791493,-0.475636,0.47266698,0.23323342,0.0120396735,0.19597244,-0.14643842,-0.049835276,0.4355696,-0.12308265,0.12550391,0.0139009915,-0.43557295,0.08126792,-0.2157582,0.9118674,-0.26487184,0.5172007,0
-0.0689034,-0.08720162,0.42595303,0.09006219,-0.1053454,-0.10974532,-0.01711257,-0.13369994,-0.05625946,0.1213114,0.6513853,-0.13250025,-0.07234395,-0.09375395,0.05116233,-0.20772307,-0.21611536,0.33572438,0.018656868,-0.1489025,-0.08606776,-0.081249714,0.0019394209,-0.12869188,-0.131077,-0.236979,-0.14461114,-0.20188986,-0.06867951,0.88040495,-0.049900543,0.1301053,0.053277377,-0.047310147,-0.2733831,-0.06759408,0.028497128,-0.07705194,-0.46680877,-0.4378211,0.19022074,0.210528,0.32132164,-0.09756996,0.35164028,0.3600032,-0.30909654,-0.20972355,-0.41443732,1.2356163,0.359996,-0.47866747,-0.07240774,-0.10377772,-0.24363644,0.036175158,-0.5591899,0.12023876,-0.20820436,0.6186883,0.4212249,-0.1564109,-0.35905254,0.05928617,0.3014332,0.19542538,0.23662214,0.40176824,-0.20709524,-0.38464373,0.1498004,0.57168835,0.03967535,1.0289688,-0.11300431,-0.16099717,-0.30410576,-0.24667802,0.23954938,-0.31696543,0.12097471,-0.028146978,-0.26256648,0.75313824,0.8683653,-0.23580927,-0.53396714,0.41092515,-0.14643842,0.50886244,-1.5114076,0.29299378,-0.24989474,-0.44983742,0.31450638,0.31036627,-0.2157582,-0.21529208,-0.23536322,0.16341968,0
0.073009215,-0.08720162,0.6668264,3.0903308,-0.1053454,-0.10974532,0.003620751,-0.13369994,-0.06863845,0.05062806,0.37909186,-0.13250025,-0.07234395,-0.09375395,-0.19697979,0.025204685,0.14342834,0.21918985,0.036393415,-0.1489025,-0.08606776,0.37005916,-0.10801555,-0.16920939,0.042334374,-0.236979,0.25481278,0.45298988,-0.06867951,0.3692055,0.06797475,0.9165361,0.05039898,0.5889693,-0.30811867,-0.11230978,0.84863096,0.38331085,-0.1556603,0.2772445,-0.22297445,-0.061351914,-0.33502027,0.020036673,0.009202537,0.4377293,-0.032675654,-0.20972355,-0.029921789,2.262633,1.1959972,-0.58463186,-0.27540028,-0.068323754,0.4564106,-0.080060236,0.44627064,0.3788064,-0.23282152,0.2624663,0.10592155,-0.1564109,-0.124242015,-0.12534751,0.49931604,0.16434716,-0.3902237,-0.19006439,-0.16408128,-0.38464373,0.43408048,0.10326305,0.88886553,-0.66727924,0.012733491,-0.16099717,0.43509424,0.014622565,0.051347792,0.68842846,0.2691531,0.41595683,-0.16602728,0.979465,0.1060488,0.30695042,0.35090855,0.045505714,-0.14643842,0.4553618,-0.16502126,0.50659984,0.32053477,0.925882,-0.050705954,0.13984312,-0.2157582,-0.21529208,0.12485602,0.47419876,0
-0.029924037,29.10577,-0.47255343,0.09734086,-0.1053454,-0.10974532,0.7355529,-0.13369994,0.0058708675,-0.034311432,0.018954916,-0.13250025,-0.07234395,-0.09375395,-0.12978077,-0.13683794,-0.15741885,0.14051405,0.11329948,1.5025616,-0.08606776,-0.10282279,0.0746574,0.003650089,-0.2992202,-0.236979,-0.07838485,0.36035323,-0.06867951,0.2603146,-0.04316156,-0.16882876,-0.054490242,-0.13508688,0.083556205,-0.09433043,-0.13434796,-0.11781155,-0.23384038,-0.1279767,-0.16488007,-0.15607981,0.075554855,-0.22874463,0.1614046,0.41827285,-0.00969777,0.9831697,-0.2983885,-0.29638645,-0.24884292,-0.09224249,0.9096458,-0.08409976,-0.20857053,-0.094383165,0.17697327,0.10432742,-0.21463239,-0.2607013,0.12262837,-0.1564109,-0.02930862,-0.3658132,0.44705302,0.007923554,-0.40696335,-0.23789543,-0.004997727,0.28590122,0.07144132,0.0288702,0.840478,-0.46124494,-0.090220444,-0.16099717,-0.071726635,0.16307841,0.60763144,-0.31696543,0.10255157,-0.4271443,-0.1577268,-0.23335108,-0.26728383,0.5732235,0.15936506,0.2844635,-0.14643842,0.08619386,-0.19748276,-0.015832156,-0.12563819,-0.015657369,2.687618,-0.046069246,15.539668,-0.21529208,-0.1505271,0.30920556,0
0.11402763,-0.08720162,-0.19999568,-0.20407292,-0.1053454,-0.10974532,-0.09534146,-0.13369994,0.075253755,0.5123557,0.39625543,-0.13250025,-0.07234395,-0.09375395,0.3073603,-0.17965457,0.3765234,0.13689786,0.04455805,-0.1489025,1.2658471,0.16950808,-0.106862016,-0.0016723273,-0.35981628,9.255288,-0.07489472,-0.08899628,-0.06867951,0.16242462,-0.065878,-0.027986836,0.07531706,0.58290154,-0.11674837,-0.060247783,-0.09389347,-0.007579735,-0.12074314,0.32631272,-0.22971131,-0.16741264,-0.09441751,0.31308934,-0.13534398,0.0033627404,-0.11830784,-0.20972355,0.41361436,0.45533797,-0.8473404,-0.7805665,-0.24020031,-0.08319314,-0.24801429,1.6269627,-0.6644875,0.24938291,-0.23844929,-0.3467266,0.39767355,-0.1564109,-0.12910303,-0.24863325,-0.3742499,-0.0016467893,-0.42766464,-0.1428275,-0.061881695,-0.38464373,-0.005914189,-0.0063510006,-0.25474757,-0.70651585,0.21668674,-0.16099717,0.45323414,-0.18831071,0.6783116,-0.31696543,-0.15932044,0.8539728,-0.092883125,-0.22240695,0.26153272,-0.16644648,-0.064647466,0.3083501,-0.14643842,-0.28818345,0.26745078,-0.09732225,-0.19885074,-0.1459409,-0.35832873,-0.22989255,-0.2157582,-0.21529208,0.00038441908,0.7315048,0
0.0012494524,-0.08720162,-0.04267679,3.4795578,-0.1053454,-0.10974532,0.4308162,-0.13369994,-0.11005486,-0.13018645,-0.22058587,-0.13250025,-0.07234395,-0.09375395,0.12743762,0.082660645,0.2627097,-0.10496712,0.034152128,-0.1489025,-0.08606776,0.34497476,0.42960596,-0.11463353,-0.0020526832,-0.236979,-0.08953147,-0.6268418,-0.06867951,0.3327169,-0.05574378,-0.014304279,0.49241436,-0.04993738,0.027456073,-0.23960683,-0.09397854,0.018859062,-0.34184405,0.45590314,0.6994807,-0.07424281,-0.389808,-0.3562374,-0.057344723,0.37611476,-0.19594395,-0.20972355,-0.56588304,0.25319633,-0.0909995,0.66377956,0.17590117,-0.029898101,0.07328903,0.077050865,-0.091998465,0.28781945,-0.2413343,0.19639362,0.28024706,-0.1564109,0.2300038,-0.103209145,0.11628929,0.20413463,-0.10171305,0.37399572,0.29829705,0.4596038,0.63285387,0.66392124,-0.18070209,-0.12454772,-0.024905134,-0.16099717,0.7097709,-0.090225786,1.2435844,1.283273,0.13498883,-0.16707717,0.29900372,0.54228157,-0.4448182,0.47390124,0.29230514,-0.28151554,-0.14643842,-0.02956074,-0.5359076,0.05442128,-0.19121303,0.2702214,0.055273436,0.16893461,-0.2157582,-0.21529208,-0.09725642,0.43826738,0
-0.071607605,-0.08720162,0.25042224,-0.09394321,-0.1053454,-0.10974532,0.16790019,-0.13369994,-0.04727937,0.4306213,-0.06683105,-0.13250025,-0.07234395,-0.09375395,0.33583826,-0.21507981,0.42800054,0.32132587,0.055553667,-0.1489025,-0.08606776,0.21533488,0.41170108,-0.1120308,-0.24832478,-0.236979,-0.09345809,-0.4789191,-0.06867951,0.47275433,0.11998783,0.02678949,0.37784493,-0.27613917,0.80729294,0.22427848,-0.25375262,0.13321136,0.24986841,-0.56461257,0.8057769,-0.386742,0.35522088,-0.1136757,0.54607844,0.75487435,-0.58983046,-0.20972355,-0.17808607,0.62587154,0.65763026,0.09888138,0.54739904,-0.11502771,-0.122309916,-0.16875222,0.1260068,0.3614387,-0.23044592,1.1006013,0.012181602,2.3266587,0.127878,0.4709287,1.1217954,-0.20883533,3.350995,-0.28912878,-0.052745085,-0.38464373,0.603943,0.83837,1.1057874,-0.119594336,-0.06625683,-0.16099717,-0.020676281,0.03692879,1.5267907,1.7139084,-0.1172816,-0.19148874,-0.33321595,0.3033785,0.29622045,0.061791427,0.19986214,0.43710497,-0.14643842,0.13924922,0.8435948,0.493845,-0.5256432,0.17111433,-0.3766961,0.24278794,-0.2157582,-0.21529208,0.029915845,0.07415434,0
-0.0741795,-0.08720162,0.18418297,-0.25603303,1.0935231,-0.10974532,-0.6161869,-0.13369994,-0.11413086,0.36173293,-0.17198229,-0.13250025,-0.07234395,-0.09375395,-0.1103473,-0.1683862,-0.11657149,1.676018,-0.014541198,-0.1489025,-0.08606776,-0.018477459,0.00076621573,-0.04980616,-0.1752031,0.44938684,-0.17620122,0.4665125,-0.06867951,0.18746814,-0.14990254,0.08708171,-0.31232956,0.046654753,-0.20860024,0.045138206,-0.17876874,0.6750645,-0.28679514,-0.51609343,-0.32585844,-0.16227674,-0.3088635,-0.26701352,-0.17529419,-8.802272,0.1989781,-0.20972355,0.00029801915,0.90237814,1.2517246,0.37104753,-0.17627892,-0.090535134,0.07651464,-0.10009375,0.038997706,0.039365023,-0.2431581,0.14720428,-0.0840014,2.2244544,0.12831868,0.016568178,-0.24626599,0.35645643,-0.43421477,-0.15814589,-0.115384705,3.2656536,0.098575234,0.21080065,0.3570106,-0.70413357,-0.037774216,-0.16099717,0.21076263,0.65722585,-0.53487563,-0.31696543,-0.09936497,-0.0549516,-0.17738713,-0.399989,0.166314,-0.22305802,0.144016,0.1891235,-0.14643842,0.45994774,0.7195453,-0.12200348,0.48341817,0.4545893,-0.060560744,0.25602072,-0.2157582,-0.21529208,-0.11779787,0.81486666,0
-0.1931207,-0.08720162,-0.42000514,0.048581354,-0.1053454,-0.10974532,-0.09103807,-0.13369994,-0.18518825,-0.4357201,-0.20504087,-0.13250025,-0.07234395,-0.09375395,-0.22899403,-0.4716598,-0.19842367,-0.3152169,0.3493679,-0.1489025,-0.08606776,0.24646927,-0.4701755,-0.26291117,-0.3568559,-0.236979,-0.34510124,-0.47551653,-0.06867951,-0.10213353,-0.3137745,0.13947685,-0.53759706,-0.15770389,0.048368633,-0.18105106,1.4101968,0.04164137,-0.3681018,-0.489713,-0.2068594,-0.44395682,-0.033128593,-0.053945098,-0.34679607,0.27849346,-0.41472867,-0.20972355,-0.86458945,0.6357898,-0.38133025,-0.5724716,-0.48205304,-0.23192358,-0.47109655,-0.21864161,-0.12283037,0.056525,-0.29131064,-0.34108895,-0.2569297,-0.1564109,-0.1293577,-0.42952034,-0.45254686,-0.2870498,-0.49019676,-0.22458,-0.22726491,1.6142069,-0.21008295,0.5103079,-0.009006746,-0.4936086,-0.23013893,-0.16099717,-0.29057732,-0.07906678,0.5541405,-0.31696543,0.15380011,-1.2416414,-0.296534,-0.32351306,-0.6044155,-0.32571813,-0.14915764,0.10905583,-0.14643842,-0.35859746,-0.21032469,-0.068257354,-0.37853003,-0.16015933,-0.3131783,-0.045422994,-0.2157582,-0.21529208,0.0047652614,-0.05130699,0
0.001642494,-0.08720162,0.3445224,0.3332881,-0.1053454,-0.10974532,0.66377974,-0.13369994,-0.2437595,-0.35885233,-0.34755212,-0.13250025,-0.07234395,-0.09375395,0.018387787,-0.40917096,-0.082407,-0.22225906,-0.19760224,-0.1489025,-0.08606776,0.08715524,-0.35797033,-0.082407035,0.34954715,0.46507394,-0.15423569,-0.25383568,-0.06867951,-0.31602985,0.65112406,0.10407319,-0.11226969,0.02453241,0.016082201,0.053537946,-0.34732977,0.16219717,-0.26094994,-0.21836682,-0.174691,-0.35885406,-0.23947518,-0.32780796,0.2612249,0.2551936,-0.28173953,-0.20972355,0.24485365,0.77822614,-0.5582514,0.13787977,0.031372856,-0.11631797,0.04561882,-0.0624678,-0.3154896,0.4844517,-0.24973394,0.71039796,0.055591427,2.27887,0.10410063,-0.27959457,0.28681138,0.3491342,-0.2865399,0.4992131,-0.11300078,-0.38464373,0.13602008,1.0123812,-0.09549883,-0.53453,0.033473462,-0.16099717,0.20138389,-0.17915528,1.4000092,-0.31696543,0.022453932,-0.0037016412,-0.34430352,0.015656501,-0.04846554,-0.2717329,0.0919587,0.071000725,-0.14643842,0.3362691,0.28561127,0.64066106,-0.02250999,0.10983614,0.24539733,0.10264028,-0.2157582,-0.21529208,-0.049588,0.46972257,0
-0.08018344,-0.08720162,0.092350625,0.2844009,-0.1053454,-0.10974532,-0.25086164,-0.13369994,-0.10435624,-0.21017452,0.08783117,-0.13250025,-0.07234395,-0.09375395,0.07669419,-0.29450768,-0.36046445,-0.19570373,-0.13877614,-0.1489025,-0.08606776,-0.12876077,-0.12937407,-0.19273232,-0.01959937,-0.236979,-0.27444962,0.21679728,-0.06867951,0.10071191,0.19520238,-0.060534656,-0.44285834,0.05874447,-0.6145196,-0.16571301,1.3009593,-0.08615717,-0.08249764,-0.07124835,-0.24060164,-0.32494888,-0.10658879,-0.12945394,-0.21336462,0.54936516,-0.23525144,-0.20972355,-0.53033817,1.0689493,-0.28027356,-0.2008421,-0.022245694,-0.13178585,-0.2909441,-0.10612718,0.2542345,0.45864293,-0.23899792,-0.055784423,-0.2634764,-0.1564109,0.40243816,-0.2743496,-0.62431943,0.0347778,-0.39845997,0.4076502,-0.2274353,1.7256093,-0.04014396,1.4306843,0.477461,-0.12799594,-0.031311616,-0.16099717,-0.027377125,-0.18960124,-0.26441023,-0.31696543,0.16179433,0.0023939845,-0.25553745,0.18913193,0.42408606,0.36782503,0.2027534,0.07182349,-0.14643842,0.1934194,0.51132685,0.0081026275,-0.2786655,0.00757388,0.18369034,0.23199332,-0.2157582,-0.21529208,0.6043236,-0.38352814,0
