methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_PRLH,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_SNAR-I,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_DERL1,methylation_gene__GENE_TMEM177,methylation_gene__GENE_GALE,methylation_gene__GENE_VEGFB,methylation_gene__GENE_KLHL22,methylation_gene__GENE_MAP3K11,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_NR4A2,methylation_gene__GENE_MAD1L1,methylation_gene__GENE_EPN2,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_FBXL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_NRXN2,methylation_gene__GENE_PLK4,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_EMP1,methylation_gene__GENE_TARS,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PRC1,rnaseq_gene__GENE_NPS,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_CCPG1,methylation_gene__GENE_RSAD2,methylation_gene__GENE_TMED10,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_GPT2,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_WDR5B,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_ATXN1,methylation_gene__GENE_YWHAG,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_TRIB3,methylation_gene__GENE_UCKL1AS;ZNF512B;UCKL1,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_ZNF787,methylation_gene__GENE_CAMK2D,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_YIF1A,methylation_gene__GENE_TRNAU1AP,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_PFKFB2,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_VCP,methylation_gene__GENE_SPAG1,methylation_gene__GENE_RASA1,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_USP14,methylation_gene__GENE_TOR1A,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_VAMP2,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_FBXW8,methylation_gene__GENE_SREBF2,methylation_gene__GENE_UTP11L,methylation_gene__GENE_ZSCAN22,methylation_gene__GENE_RPLP2,methylation_gene__GENE_SLC16A1,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_FAM53B,methylation_gene__GENE_ERP29;TMEM116,methylation_gene__GENE_RAB8B,target
-0.024442304,-0.09528635,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.057817366,-0.10758032,-0.09577133,-0.060258117,0.11079745,0.29169115,0.0508939,-0.18240431,0.14589308,-0.2686704,-0.4573111,-0.47706005,-0.07671888,-0.45680344,-0.27830833,-0.05137616,-0.061524574,0.13330303,0.10161187,-0.22443835,-0.10025987,0.6447968,-0.052885056,0.06898426,-0.078769214,-0.03945744,-0.099791124,0.5304,0.14836481,-0.19591303,0.09327142,-0.69602585,-0.38412145,-0.025654422,-0.13168982,0.18108487,0.13564458,-0.11008102,-0.09198352,-0.10355281,0.15120068,-0.069352426,0.2076871,-0.08371113,-0.10715989,-0.66011125,-0.08841686,0.19471814,-0.13235252,-0.080233276,-0.068592876,1.2041603,-0.13460612,-0.028531328,-0.020692892,0.28354114,-0.07671373,-0.59859,-0.115373924,-0.4947047,0.15212154,-0.14832896,-0.613507,-0.010030365,0.07599381,-0.27875993,0.31602573,0.2015188,0.15864184,0.4112079,0.025291594,-0.19981478,0.026555093,-0.114975296,0.7188097,-0.18086946,0.13407022,0.02345508,-0.3135953,1
-0.15640593,0.062415,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.12997878,-0.2554754,-0.3420918,-0.34916863,-0.07452589,-0.0855675,-0.21941938,-0.2554001,-0.2942115,-0.35945293,-0.43323132,-0.48152986,-0.116191,-0.24945769,-0.58061475,-0.05137616,0.006542538,-0.06698047,-0.026614558,-0.5518223,-0.42044565,-0.1534428,-0.052885056,-0.3351934,-0.078769214,0.32856965,-0.27599117,1.0377146,0.23086378,-0.59738207,-0.13374159,0.06541384,-0.27029628,-0.2932662,-0.2480826,0.042528022,-0.33473668,0.34407333,-0.13864425,-0.36443338,-0.12978245,-0.5850612,0.13012536,0.08155647,0.1788314,-0.19833317,-0.0985069,-0.11712994,-0.15270363,0.5411695,-0.36365655,0.45117843,-0.13460612,0.44027793,-0.02427487,-0.25869936,-0.07671373,-0.1021241,0.028666006,-0.06630711,-0.4264912,-0.4145584,-0.5630596,-0.2537859,-0.16799748,-0.42764813,-0.14975299,-0.56553924,1.2259974,0.21982004,0.59585357,-0.68190056,-0.03447849,-0.14977999,-0.09141318,0.38082385,-0.34007037,-0.10589516,-0.17907944,1
-0.075624146,-0.16246319,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.4437818,-0.30989453,-0.013653674,-0.28908572,0.34580266,-0.31082952,-0.30000567,-0.42294112,-0.3133922,-0.19715334,-0.5585548,-0.49891952,-0.17577395,-0.40431273,-0.5877594,-0.05137616,-0.32122862,-0.2138576,-0.3160471,-0.47413778,-0.52001005,-0.42186177,-0.052885056,-0.32351992,-0.078769214,-0.10086607,-0.32125682,-0.2645266,-0.47860867,-0.32471108,-0.27587804,-0.33210137,-0.5126022,-0.40076134,-0.50190026,-0.576078,-0.42157406,-0.40549067,-0.530627,-0.10118937,-0.17156875,-0.42410436,-0.26604706,-0.39785832,-0.4232497,-0.2503422,-0.37072352,0.0641793,-0.27132756,-0.3013578,-0.5803311,-0.3308781,-0.13460612,0.31662914,-0.5911049,-1.2284803,-0.07671373,0.76483345,-0.35635728,0.19266698,-0.66824645,-0.5835834,-0.4062595,-0.4156041,-0.37134165,-0.49014458,0.15121546,-0.436296,-0.3359655,-0.28642398,-0.5025812,-0.75436705,-0.7013006,-0.5178666,-0.26134568,-0.33395737,-0.529157,-0.413259,-0.26560715,1
-0.12926757,-0.05510936,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.11330295,-0.41355437,-0.17362186,-0.26354972,-0.11535795,-0.26720876,0.31490037,-0.2817548,-0.2796302,-0.39783922,-0.39009947,-0.3772096,0.24900635,-0.44149932,-0.59086514,-0.05137616,-0.34175846,-0.07636085,-0.036192816,-0.56180084,0.019082857,-0.21773177,-0.052885056,0.01757882,-0.078769214,-0.27446377,-0.34473816,-0.40906113,-0.27121538,-0.3411457,-0.38455546,0.058598578,-0.17428976,-0.27764216,-0.16921012,-0.057719048,-0.5207061,-0.11076234,-0.2594816,-0.37390906,0.06709116,-0.4663349,-0.2707329,0.69273776,14.51802,-0.63969934,4.191589,-0.23878482,3.7014563,-0.046768505,-0.097999565,0.21620578,-0.13460612,0.39549038,-0.19746615,-0.13171144,-0.07671373,-0.60317224,-0.078945,-0.13298799,0.3156719,-0.14267959,-0.12676927,-0.048388183,-0.3017837,-0.2575898,-0.03828391,-0.7929751,0.5051067,-0.26382038,-0.43215746,-0.5175507,0.13117564,-0.5664498,0.10967062,0.10657632,-0.47413248,0.28609693,0.36084527,1
0.06383339,0.010210685,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.06883227,-0.23885328,-0.17450051,-0.11015863,0.15647133,-0.02005792,0.07685048,-0.20022553,0.24998073,-0.5676417,-0.5920212,-0.38734013,0.033634786,-0.119275235,0.0088562565,-0.05137616,-0.07821274,-0.10403645,0.17941575,-0.13014291,-0.22523475,-0.02708785,-0.052885056,0.3245,-0.078769214,-0.080048986,-0.03861621,0.14201814,-0.23826703,-0.16051176,0.5060007,0.1160122,-0.031255696,0.52822703,0.20974335,0.33450064,0.24297804,0.06922329,-0.08146158,-0.3264927,0.25270054,-0.02874867,0.45465976,-0.053458598,-0.18777147,-0.27572453,0.039823916,0.5490172,0.1341939,0.19271179,0.59596205,-0.22097021,-0.13460612,0.44482756,0.06406008,0.1988966,-0.07671373,-0.95371395,-0.103400275,-0.2622019,0.26740527,-0.2869129,-0.46773952,0.25821933,-0.1646556,-0.00914096,0.29017052,0.043087747,0.19783604,0.81232995,-0.2502483,-0.22284171,0.11930404,0.15524,0.6151651,0.0035404894,0.42545196,0.097028814,-0.27597377,1
0.07703122,-0.040504843,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.19136468,0.12863472,-0.10024871,-0.04694198,-0.13343056,-0.08975887,-0.09413996,0.07190197,0.2049013,-0.10897695,-0.21405149,-0.32150775,-0.084259085,-0.31504142,0.010337723,-0.05137616,-0.16145073,-0.11871961,-0.11977432,-0.30142668,-0.18523706,0.022572454,-0.052885056,-0.13216454,-0.078769214,-0.5724959,0.5438419,-0.23867516,0.59144646,-0.29888692,0.21970195,-0.14901276,-0.014478948,0.059226625,-0.049343903,0.35632908,-0.52897507,-0.2638732,-0.21201126,-0.055448815,0.27921423,0.7741386,0.37433067,-0.06105887,-0.17242192,0.67785424,0.69986033,0.45752808,0.039276406,-0.14700833,0.47761974,-0.351712,-0.13460612,0.28614947,0.17803746,0.011571648,-0.07671373,-0.45318154,-0.17738825,0.046730474,-0.17671154,-0.4144363,-0.07644782,-0.032844234,-0.16698846,0.648088,0.32780826,-0.28051758,0.0021073958,0.8234096,-0.28491318,0.02103418,0.14199422,-0.04599547,-0.09159743,-0.053242058,0.11599713,-0.2239531,-0.28066635,1
-0.14403312,-0.09498224,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.30930293,-0.19056977,-0.11100467,-0.101459205,-0.022887887,-0.3802925,-0.1647009,-0.16204691,-0.2002076,-0.21961063,-0.32593408,-0.12683617,-0.19450338,-0.06826303,0.102683134,-0.05137616,-0.30977452,-0.10495409,-0.0630227,-0.15278423,0.22874597,-0.4032525,-0.052885056,-0.26043597,-0.078769214,-0.24220219,-0.06492474,-0.27598208,-0.1447747,-0.013183888,0.532052,-0.45607477,-0.43268394,-0.39212808,0.04293497,-0.20737526,-0.42315373,-0.5487875,-0.3733966,-0.5363391,-0.57239735,-0.37618643,0.15357609,-0.37875906,-0.5614828,-0.61687374,2.162341,-0.2212435,-0.2845761,-0.15494828,-0.2153956,0.45404637,-0.13460612,0.24078521,-0.71228874,-0.3067935,-0.07671373,-0.012695538,-0.27638146,-0.76891285,-0.31424782,-0.17269279,-0.22822656,-0.4083374,-0.3023004,-0.23381515,0.3549392,-0.32689017,-0.03264827,-0.3213893,-0.4970728,-0.43411794,0.073521115,-0.23438524,-0.5066101,-0.41548502,-0.47124675,-0.35467726,-0.17989099,0
-0.15456119,-0.12627737,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,22.649546,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.23772436,-0.35852233,-0.2721866,-0.30739355,-0.12797418,0.04733756,-0.06551305,-0.22367935,-0.23413196,-0.40851462,0.034049124,-0.4043479,-0.17292173,-0.48448104,-0.47309554,-0.05137616,-0.12318975,-0.060080897,-0.028828146,-0.33858925,-0.330963,-0.39206904,-0.052885056,-0.06706155,-0.078769214,0.5527882,-0.24733639,-0.36886895,-0.32607388,-0.6207619,-0.1792136,0.25621638,-0.48570162,0.033905722,0.51190984,0.33578274,-0.050280042,0.21495257,-0.20782988,0.056824714,0.3452996,-0.58071226,-0.55545443,0.8318926,0.603944,-0.5933226,-0.21140924,-0.08219937,-0.37482828,0.29390433,-0.42538947,0.11486231,-0.13460612,0.50819254,0.17852874,-0.449026,-0.07671373,0.62867236,-0.13506787,0.2260023,0.063236654,-0.18253638,-0.20055522,0.6006876,-0.19000094,-0.14194764,-0.328104,-0.5704365,0.09652545,-0.12943271,-0.63175917,-0.52963156,-0.061079446,-0.17491476,-0.35174498,-0.11726028,-0.19921982,-0.12874836,0.3487304,0
-0.053495217,0.2600292,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.1333591,-0.27937412,-0.124684535,-0.22285774,-0.08012671,0.06488414,-0.16914041,-0.12688778,-0.3365177,-0.49791083,-0.32394496,0.12177321,-0.2936324,-0.3695806,-0.0034726164,-0.05137616,0.09599264,-0.07220668,0.13811073,-0.38856903,-0.25581607,-0.17615038,-0.052885056,0.050495464,-0.078769214,0.17133605,-0.07242913,-0.30493,-0.17862281,-0.46818236,-0.166595,-0.12269028,-0.07056137,-0.20392966,-0.63636976,0.10625759,-0.0482187,-0.12386869,-0.43562916,-0.37728307,-0.124281436,-0.45378006,0.13382249,0.24404225,0.53379637,-0.7111581,-0.12440622,-0.27754912,-0.24679522,0.49495804,-0.09005186,0.2941569,-0.13460612,0.10845529,0.14501488,-0.24642405,-0.07671373,0.33341938,-0.08214283,-0.5215267,-0.27616996,0.2660281,-0.42282614,-0.6650734,-0.10284738,0.22404014,-0.17931205,-0.27706894,-0.1825045,-0.42667156,0.10976084,-0.5812951,0.023859307,0.28951767,-0.7778197,0.7459769,0.034319375,-0.09916655,0.25515038,1
-0.2805171,-0.026249845,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.16706187,-0.42747432,-0.19676061,-0.27499908,0.027909152,-0.11723014,-0.28333056,-0.3268645,-0.34154496,-0.65528125,-0.28294486,-0.33001357,-0.15872897,-0.22108793,-0.0077403984,-0.05137616,0.07076168,-0.31868997,-0.31909075,-0.6374078,-0.33869866,0.6243905,-0.052885056,-0.0031020974,-0.078769214,0.17028959,-0.48892984,0.14360125,-0.27018452,-0.52678806,-0.24590416,0.20894352,-0.22828543,-0.37151465,0.0637379,-0.007173033,-0.56404316,0.40115222,-0.5220376,-0.20982406,-0.33007395,-0.5299485,0.11826437,0.17275764,-0.06602494,-0.53048396,-0.048128545,-0.0450388,5.2575874,0.10108421,0.35582054,0.1838054,-0.13460612,0.23630562,0.10093762,-0.4108704,-0.07671373,-0.15579802,-0.049614567,-0.23084444,-0.24432003,-0.006270815,-0.68806416,-0.29563507,-0.28251147,-0.643837,-0.33314702,-0.44669515,-0.021595426,-0.31925,-0.10600954,-0.68501854,-0.23832288,-0.050246384,-0.30815345,0.121019565,-0.44676128,-0.19784017,-0.036766745,1
-0.0812672,0.11590243,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.0012867685,0.11811026,-0.04528927,0.09915969,0.16189995,0.07949375,-0.17750576,-0.09491032,0.093306996,0.11693115,0.016032914,0.01526757,0.04762799,0.033703215,0.09051222,-0.05137616,-0.14883341,0.12689511,0.018465338,-0.23689337,0.08345603,0.030953517,-0.052885056,0.15998948,-0.078769214,0.19417031,0.18530858,-0.0754636,-0.17148177,-0.1967072,0.15609983,-0.08096434,-0.44096622,0.10351822,-0.19775513,0.19297524,0.018805774,0.27185026,-0.16391249,0.038055077,-0.31398606,-0.03626936,0.0353836,-0.13969114,0.21324944,0.06833227,0.16537213,-0.15497904,-0.022522846,-0.15876977,0.82238513,-0.115367316,-0.13460612,0.11818062,0.3708131,0.16556782,-0.07671373,0.110889345,-0.20185271,0.22895151,0.3948239,-0.1519376,0.57510537,0.34044352,-0.08282346,0.20562957,0.119283445,0.12976773,-0.16527386,0.7323535,0.110504895,0.18070865,-0.1400626,-0.13552852,0.07546882,-0.011163819,-0.17287213,-0.32233095,-0.0064963805,0
-0.19934231,-0.1309943,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.17810422,-0.3232713,-0.45491627,-0.38412654,-0.21686874,-0.21837707,-0.21504231,-0.4246049,-0.42034596,-0.27575052,-0.40930748,-0.28516555,-0.30746803,-0.1834262,-0.06252308,-0.05137616,-0.14531538,-0.3467687,0.2224487,-0.5805583,-0.3621685,0.036991794,-0.052885056,-0.5872961,-0.078769214,-0.39251304,-0.49570847,-0.3825223,-0.36741734,-0.20697625,0.0040315045,-0.19224374,-0.41340488,-0.54512525,0.062739275,-0.61844283,-0.26868227,-0.5608812,-0.44265053,-0.37716222,-0.29812014,-0.42549446,-0.08486143,-0.15036711,-0.2060966,-0.66686475,-0.25626132,-0.3355596,-0.31365976,0.6120885,0.38017303,-0.34107563,-0.13460612,0.3452964,0.23957674,-0.6606186,-0.07671373,-0.17365283,-0.13468458,0.0908724,-0.5663444,-0.57439446,-0.21055958,-0.55714977,-0.28730562,-0.6561823,-0.38101327,-0.7964993,-0.5213574,-0.44595754,-0.46553794,-0.7719042,-0.548448,-0.025225276,-0.5506451,-0.3064638,-0.4864504,-0.09162203,-0.22856249,1
-0.18039535,0.0125608435,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.28809223,0.08402467,-0.32231668,-0.3074937,0.10922776,-0.19185108,0.02834318,-0.33849567,-0.28280398,0.33474064,-0.2698364,-0.5359569,-0.14530523,-0.37178367,-0.07106474,-0.05137616,-0.17270151,-0.0694544,-0.44934517,-0.42642763,-0.5217212,0.106684275,-0.052885056,-0.270755,-0.078769214,-0.10100056,-0.45011243,-0.41133353,-0.2249288,-0.29017723,-0.52254283,-0.5692895,-0.21431872,-0.07767633,0.17335619,-0.0029252565,-0.3520618,-0.46011397,-0.03425096,-0.5151235,-0.39962593,-0.37807274,-0.5835737,-0.51018363,-0.23232858,-0.2166386,-0.19441935,-0.26744035,-0.29131755,-0.23817818,-0.2872249,0.17201437,-0.13460612,0.27639738,-0.42905182,-0.18734543,-0.07671373,-0.14417072,-0.24009334,0.3275306,-0.30064467,20.541128,-0.34136316,-0.40745124,0.0017049925,0.3008512,-0.27421176,-0.72413886,-0.51426154,0.002523987,-0.32870778,-0.31995967,-0.5426285,0.4162074,-0.23684484,-0.38446885,-0.36265254,-0.24730873,-0.2478021,1
-0.16540289,-0.054791056,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.074516214,-0.0115175955,-0.19260396,-0.18344472,0.009076942,0.65362716,0.2129055,0.72978216,-0.18388987,-0.20500593,0.12754457,-0.47824875,-0.283866,-0.2651961,0.51039356,-0.05137616,0.008772131,-0.092191555,0.34184518,-0.52600265,0.15773638,-0.06007756,-0.052885056,0.54922867,-0.078769214,-0.014273903,0.17720057,-0.03068874,0.47770122,-0.41620487,0.09028828,0.36832637,-0.05630273,-0.23743688,-0.15488052,-0.26374614,0.19328602,0.33766562,0.113015905,0.2667279,0.5053416,-0.4884012,0.39914888,0.18029709,0.3213041,-0.27958545,0.021671187,-0.07216937,-0.2586309,0.24992795,0.1349205,-0.07387106,-0.13460612,0.06835326,0.33605608,0.12795882,-0.07671373,0.055077374,-0.107499935,-0.017269064,0.1797479,-0.45760724,-0.28871635,-0.24361558,-0.0798537,-0.16517763,-0.11351156,-0.002116857,-0.16413654,0.18534693,-0.196284,-0.22779785,0.1384416,0.09826025,0.45193568,0.17865732,0.14826973,0.07493363,0.03542515,1
-0.078025825,0.099674374,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,0.0659899,-0.19231111,-0.2660848,0.06758802,-0.10734677,-0.0554212,-0.2637013,-0.303531,-0.06579542,-0.26807073,0.08957875,-0.3709536,-0.18557666,-0.16856664,-0.0076878695,-0.05137616,-0.20429254,-0.059676807,0.30440545,-0.56837326,-0.05608671,-0.18643312,-0.052885056,0.2691706,-0.078769214,-0.10407719,0.0449703,0.5308057,0.43179575,-0.36824843,0.23764361,-0.05354012,-0.19785056,-0.15028332,0.21723531,-0.11662707,-0.15261257,0.37439233,-0.1771694,0.012712612,0.07151973,-0.4943079,0.13985527,1.1529531,0.23806843,-0.31106445,0.013294287,0.074390225,-0.3039274,-0.022373885,-0.21978053,0.120732695,-0.13460612,0.062481403,-0.07727763,-0.5146993,-0.07671373,-0.09873164,-0.09626219,-0.06723444,-0.26552805,0.12116775,-0.09888206,-0.3550319,-0.22497922,0.26467258,-0.30180916,-0.3748699,-0.30941996,2.325517,0.067604296,-0.2039384,-0.3662979,-0.04817084,-0.055631146,0.31064373,0.11406918,-0.09960169,0.012435774,1
-0.20486549,0.14806823,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.268778,-0.42850515,-0.21073556,-0.2163861,-0.3981173,-0.2477733,-0.4453517,-0.4030102,-0.45907548,-0.24949995,-0.28605697,-0.42463315,-0.11819163,-0.17742541,-0.338342,-0.05137616,-0.32810757,-0.18580446,-0.430938,-0.17083217,0.010628424,-0.32977015,-0.052885056,-0.2914261,-0.078769214,-0.4410985,-0.46708003,-0.09530655,-0.46067187,-0.42588392,-0.6667493,-0.12470639,1.0280886,-0.49311817,-0.07035816,-0.3129957,-0.40024754,-0.398684,-0.24040966,-0.29646397,-0.61107814,-0.40678215,-0.3576797,-0.2864976,-0.34561515,-0.43951643,-0.36357108,0.06276796,-0.1233504,-0.42018983,-0.46713972,0.2881454,-0.13460612,0.2907423,-0.42622843,-0.48827386,-0.07671373,-0.42962712,8.080542,-0.67719793,-0.4920885,-0.64677507,-0.8295746,-0.47676215,5.072729,-0.66285187,0.9491697,-0.70894885,-0.53726935,-0.32690504,-0.5037912,-0.589912,-0.5160118,-0.12056706,-0.18834446,-0.69468266,-0.79897064,-0.45611778,-0.32020703,0
-0.19311786,-0.25512016,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.05375852,-0.054619074,-0.06121572,-0.061869785,-0.062024266,-0.062137086,-0.06227874,-0.07561139,-0.1769725,-0.2391426,-0.15453841,0.015455418,-0.37695098,-0.08724866,-0.37220052,-0.32158142,-0.23197937,-0.29287955,-0.20414068,-0.34579608,-0.12808548,0.27878097,-0.37939104,-0.05137616,-0.04072123,-0.30359775,-0.1321191,-0.22708035,-0.5268551,-0.32672057,-0.052885056,-0.07972032,-0.078769214,-0.5326811,-0.23795006,-0.41239792,-0.41863573,-0.5551865,-0.35047603,-0.9263205,-0.37605056,-0.526303,0.07221419,-0.3451885,-0.5193582,-0.59427273,-0.0029648498,-0.52194,-0.41211447,-0.3007421,-0.25220636,-0.20482321,0.26664728,-0.29927838,-0.19996126,-0.04612969,-0.13263194,-0.11471887,-0.3148156,-0.14379318,-0.13460612,0.33488524,-0.34137055,-0.5230658,-0.07671373,0.007782513,-0.02194989,-0.5888296,-0.6374997,-0.37855926,-0.331765,-0.5264227,-0.30508628,-0.35754362,-0.5551385,-0.067900024,-0.055931855,-0.5329052,-0.33286723,-0.5003627,-0.41643056,-0.18391337,-0.36770025,-0.6308701,-0.5847768,-0.30184987,-0.0014351346,0
