rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_IFNA16,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_GPHB5,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_VEGFA,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_OR4K14,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_PRELID1;RAB24,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CCR4,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_ZNF33B,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_OR5A2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_SULT6B1,cnv_log2__GENE_RLIM,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_GALNTL5,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_OR9I1,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_MERTK,rnaseq_gene__GENE_DEFB132,cnv_log2__GENE_MIR1296,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_SSX3,rnaseq_gene__GENE_OR14A16,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_HTR3B,cnv_log2__GENE_JMJD1C-AS1,rnaseq_gene__GENE_DEFB115,methylation_gene__GENE_ATP5E,methylation_gene__GENE_H3F3B,rnaseq_gene__GENE_POTEB,rnaseq_gene__GENE_GDEP,target
-0.07355285,-0.4474239,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.10370694,-0.175216,-0.05562216,-0.07527141,-0.23226102,-0.12434906,-0.15240431,-0.16951889,-0.06327252,-0.9851743,-0.1724362,-0.43092725,-0.11104153,-0.124685876,-0.061702468,-0.082632184,-0.027447667,-0.04756436,-0.072152846,-0.09926551,0.04451761,0.046203163,-0.06940588,-0.10826717,-0.26009792,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.2302275,0.6300651,-0.02170757,-0.059162382,-0.19046535,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.23388535,-0.16161753,-0.09762449,-0.30512422,-0.07316671,0.22005902,-0.08561648,-0.1383598,0.4277167,-0.87298995,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.49570104,-0.084201984,0.41907454,-0.24065028,-0.63008815,0.011317506,-0.69971484,-0.17225634,-0.21128248,0.12595315,-0.08408102,0.16048078,-0.20727761,0.0031650017,-0.08156231,0.060212206,-0.611397,-0.37672034,-0.21880457,1
-0.07355285,0.01145381,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.116386235,-0.175216,-0.05562216,-0.07527141,-0.062321313,-0.12434906,-0.3918392,-0.16951889,-0.06327252,0.22598554,-0.1724362,-0.03775633,0.040308487,-0.124685876,-0.061702468,-0.082632184,0.038128942,-0.04756436,-0.072152846,-0.09926551,-0.14795353,0.026294647,-0.06940588,-0.10826717,-0.0316905,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.038318485,0.6496567,0.015055481,-0.059162382,0.0044984543,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.029882107,-0.16161753,-0.09762449,0.10268186,-0.07316671,20.741142,-0.08561648,-0.1383598,1.667951,0.70665354,-0.18716085,-0.058409594,-0.04067079,2.4185073,-0.118806034,-0.042923182,-0.051938124,-0.11692425,-0.076903455,-0.084201984,1.6578614,-0.111673154,-0.33654428,-0.40800643,0.21954733,-0.17225634,-0.21128248,-0.25931358,-0.08408102,2.4457245,4.7012897,-0.39730874,-0.08156231,-0.2764183,-0.3928288,-0.37672034,-0.21880457,0
-0.07355285,0.073460184,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.08027483,-0.175216,-0.05562216,-0.07527141,-0.07895558,-0.12434906,-0.60906774,-0.16951889,-0.06327252,0.150596,-0.1724362,-0.2281784,-0.17368871,-0.124685876,-0.061702468,-0.082632184,-0.013134391,-0.04756436,-0.072152846,-0.09926551,0.14942461,0.5172714,-0.06940588,-0.10826717,-0.16831708,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.27446893,0.1362854,0.071878456,-0.059162382,0.056955602,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.1845729,-0.16161753,-0.09762449,-0.09974929,-0.07316671,-0.34653834,-0.08561648,-0.1383598,-0.013370829,-0.21988568,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.34706482,-0.084201984,-0.021498201,-0.09672896,-1.2656302,-0.63314676,0.46210322,-0.17225634,-0.21128248,-0.61259735,-0.08408102,-0.04111912,-0.20727761,-0.6123282,-0.08156231,-0.5758807,0.21519695,-0.37672034,-0.21880457,1
-0.07355285,-0.0036587089,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.26771885,-0.175216,-0.05562216,-0.07527141,-0.33552054,-0.12434906,0.11809271,-0.16951889,-0.06327252,0.13900295,-0.1724362,-0.24273367,-0.30875623,-0.124685876,-0.061702468,-0.082632184,-0.14568046,-0.04756436,-0.072152846,-0.09926551,-0.33809137,-0.6770887,-0.06940588,-0.10826717,-0.5348386,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.3929124,-0.4224644,-0.26752156,-0.059162382,-0.26688012,-0.030400896,-0.071920976,-0.14079627,8.782452,-0.34911472,-0.16161753,-0.09762449,-0.26772738,-0.07316671,-0.14338285,-0.08561648,-0.1383598,-0.61013633,-1.214639,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,-0.15628329,-0.084201984,-0.61756724,-0.1211876,-0.5788908,1.1173196,-0.42935273,-0.17225634,-0.21128248,-0.38868833,-0.08408102,-0.2397388,1.3847208,1.0594481,-0.08156231,-1.2102212,-0.17701021,-0.37672034,-0.21880457,1
-0.07355285,-0.23911953,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.1449449,-0.175216,-0.05562216,-0.07527141,-0.2041975,-0.12434906,-0.4996179,-0.16951889,-0.06327252,-0.52852833,-0.1724362,-0.0240237,-0.102039464,-0.124685876,-0.061702468,-0.082632184,-1.0056603,-0.04756436,-0.072152846,-0.09926551,-0.020325553,0.033420213,-0.06940588,-0.10826717,-0.48869196,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.21962006,0.2556958,-0.0011499873,-0.059162382,0.008606626,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.045780726,-0.16161753,-0.09762449,0.26018405,-0.07316671,-0.01819411,-0.08561648,-0.1383598,-1.2795515,-1.3785664,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.23166443,-0.084201984,-1.2862011,-0.16441019,0.11722899,-0.3095075,-0.20201443,-0.17225634,-0.21128248,-0.28532588,-0.08408102,-0.16729915,-0.20727761,-0.3032377,-0.08156231,-0.24121365,-0.710869,-0.37672034,3.108352,1
-0.07355285,0.014684194,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,0.92739373,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.17666957,-0.175216,-0.05562216,-0.07527141,-0.23109865,-0.12434906,-0.12165698,-0.16951889,-0.06327252,-0.25324857,-0.1724362,-0.24069443,-0.18904299,-0.124685876,-0.061702468,-0.082632184,1.6214097,-0.04756436,-0.072152846,-0.09926551,-0.4661509,-0.61475277,-0.06940588,-0.10826717,-0.3674579,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.20840853,0.458378,-0.056536432,-0.059162382,-0.075299166,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.45091906,-0.16161753,-0.09762449,0.14232688,-0.07316671,-0.16707931,-0.08561648,-0.1383598,0.012575491,0.16041447,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,-0.3517238,-0.084201984,0.004417836,-0.16262542,-1.2656302,0.011317506,0.31107438,-0.17225634,1.5692269,-0.528621,-0.08408102,-0.48948166,-0.20727761,0.0031650017,-0.08156231,-0.7573395,-0.25518477,-0.37672034,-0.21880457,1
-0.07355285,-0.13572577,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,0.034801316,-0.175216,-0.05562216,-0.07527141,0.05048511,-0.12434906,-0.41985515,-0.16951889,-0.06327252,0.42017823,-0.1724362,0.10758215,-0.08728084,-0.124685876,-0.061702468,-0.082632184,4.4176135,-0.04756436,-0.072152846,-0.09926551,0.06217939,0.04470465,-0.06940588,-0.10826717,-0.7741655,-0.10578322,-0.05877857,-0.06594675,-0.042821996,0.2509099,0.23923412,0.49380696,-0.059162382,-0.056513123,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.08778772,-0.16161753,-0.09762449,-0.27382544,-0.07316671,0.19036466,-0.08561648,-0.1383598,0.7338834,0.0055362773,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.29641682,-0.084201984,0.7248839,-0.20109388,-0.85914844,-1.1875548,-0.05087004,-0.17225634,-0.21128248,0.15259795,-0.08408102,-0.29079488,-0.20727761,-1.1418135,-0.08156231,0.2234593,0.23898572,-0.37672034,-0.21880457,1
-0.07355285,-0.23754567,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.2767333,-0.175216,-0.05562216,-0.07527141,-0.43245187,-0.12434906,-0.48587158,-0.16951889,-0.06327252,-0.19861686,-0.1724362,-0.24889472,-0.26534322,-0.124685876,-0.061702468,-0.082632184,0.9648759,-0.04756436,-0.072152846,-0.09926551,-0.26764154,-0.7092906,-0.06940588,-0.10826717,-0.4987505,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.07186061,0.19111696,0.0030038604,-0.059162382,0.29162547,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.044149417,-0.16161753,-0.09762449,-0.6351707,-0.07316671,0.16561897,-0.08561648,-0.1383598,0.08003594,-1.2660725,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.051048346,-0.084201984,0.071799554,-0.17636922,-1.2656302,1.2918034,0.050720908,-0.17225634,-0.21128248,-0.9026555,-0.08408102,-0.31245273,1.0471828,1.2260882,-0.08156231,-0.18469228,-0.5801329,-0.37672034,-0.21880457,1
-0.07355285,1.2909712,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,0.07437382,-0.175216,-0.05562216,-0.07527141,0.31794235,-0.12434906,-0.5304463,-0.16951889,-0.06327252,0.84217465,-0.1724362,-0.18181618,-0.09301557,-0.124685876,-0.061702468,-0.082632184,1.1575042,-0.04756436,-0.072152846,-0.09926551,-0.11509268,-0.25553778,-0.06940588,-0.10826717,0.12149099,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.07173374,0.17582312,0.5750653,-0.059162382,0.5841579,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.16778138,4.583779,-0.09762449,0.4686266,-0.07316671,0.3656003,-0.08561648,-0.1383598,1.4084878,0.09002079,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.06466522,-0.084201984,1.398701,0.053538334,-1.2656302,-0.17723754,-0.1903322,-0.17225634,-0.21128248,0.7305121,-0.08408102,0.52989554,4.728745,-0.17691378,-0.08156231,-0.20038307,0.27041882,-0.37672034,-0.21880457,0
-0.07355285,-0.0611152,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.017597307,-0.175216,-0.05562216,-0.07527141,-0.24936402,-0.12434906,-0.34056145,-0.16951889,-0.06327252,-0.19052248,-0.1724362,-0.10868241,-0.0867521,-0.124685876,-0.061702468,-0.082632184,0.84833914,-0.04756436,-0.072152846,-0.09926551,0.35152417,0.5721473,-0.06940588,-0.10826717,0.07051564,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.015942866,0.31220558,0.23596774,-0.059162382,0.23377575,-0.030400896,-0.071920976,-0.14079627,-0.14741206,-0.23365572,-0.16161753,-0.09762449,0.18718581,-0.07316671,0.5776266,-0.08561648,-0.1383598,-0.15867026,0.13142891,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.25770843,-0.084201984,-0.16662805,-0.17947549,-0.21216561,0.01976027,0.010274413,-0.17225634,-0.21128248,0.6385018,-0.08408102,0.53149176,-0.20727761,0.011228231,-0.08156231,-0.14536452,0.43229428,2.0230722,-0.21880457,1
-0.07355285,0.030848375,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,2.4620445,-0.0679732,-0.13939492,-0.25768313,-0.175216,-0.05562216,-0.07527141,-0.3819793,-0.12434906,-0.36105815,-0.16951889,-0.06327252,0.49048635,-0.1724362,-0.20443556,-0.37130976,-0.124685876,-0.061702468,-0.082632184,1.1604997,-0.04756436,-0.072152846,-0.09926551,0.50909483,0.1388796,-0.06940588,-0.10826717,-0.64223355,-0.10578322,-0.05877857,-0.06594675,-0.042821996,7.5374436,0.58368057,0.15969646,-0.059162382,0.6042581,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.06166137,-0.16161753,6.7350836,0.20239456,-0.07316671,-0.48093915,-0.08561648,-0.1383598,0.2927958,0.07612868,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.59978014,-0.084201984,0.28431112,-0.22856256,2.2697282,-1.7616628,0.018922346,-0.17225634,-0.21128248,0.29695344,-0.08408102,0.12424455,-0.20727761,-1.6901132,-0.08156231,-0.114427276,-0.18948305,-0.37672034,-0.21880457,0
-0.07355285,-0.16404718,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,1.2195003,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,0.14663698,-0.175216,-0.05562216,-0.07527141,1.353282,-0.12434906,0.6386661,-0.16951889,-0.06327252,-0.34283036,-0.1724362,-0.2939831,0.10882304,-0.124685876,-0.061702468,-0.082632184,0.49010563,-0.04756436,-0.072152846,-0.09926551,-0.119356,-0.36432743,-0.06940588,-0.10826717,0.35728532,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.05253452,-0.33986628,0.5003359,-0.059162382,-0.09256819,-0.030400896,-0.071920976,-0.14079627,17.34655,-0.22139354,-0.16161753,-0.09762449,-0.35602236,-0.07316671,-0.0032532488,-0.08561648,-0.1383598,0.08003594,-0.3456067,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.19161937,-0.084201984,0.071799554,-0.1917228,0.74026126,0.09293089,-0.41954282,-0.17225634,-0.21128248,-0.18852644,-0.08408102,1.4336262,3.5054882,0.081109546,-0.08156231,-0.85075384,-0.4208001,-0.37672034,-0.21880457,0
-0.07355285,0.11030299,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.08909549,-0.175216,-0.05562216,-0.07527141,-0.08231567,-0.12434906,0.13806073,-0.16951889,-0.06327252,0.20595689,-0.1724362,-0.31928477,-0.29355812,-0.124685876,-0.061702468,-0.082632184,1.6417196,-0.04756436,-0.072152846,-0.09926551,0.29342493,0.47715998,-0.06940588,-0.10826717,-0.55575657,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.15407366,0.016732313,-0.271886,21.304071,1.1494656,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.9935837,-0.16161753,-0.09762449,-0.43399715,-0.07316671,0.65466416,-0.08561648,-0.1383598,0.11117153,-0.95392674,-0.18716085,-0.058409594,-0.04067079,1.665432,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.48645738,-0.084201984,0.10289881,-0.19476554,0.29896754,-0.149095,-0.4113346,-0.17225634,-0.21128248,-0.008726359,-0.08408102,-0.10873116,-0.20727761,-0.15003635,-0.08156231,-0.39977482,-0.1752358,-0.37672034,-0.21880457,0
-0.07355285,-0.32279834,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,0.16282246,-0.175216,-0.05562216,-0.07527141,-0.13508582,-0.12434906,-0.3050626,-0.16951889,-0.06327252,0.36943826,-0.1724362,-0.17968169,-0.07410944,-0.124685876,-0.061702468,-0.082632184,1.0423012,-0.04756436,-0.072152846,-0.09926551,0.37481663,0.221167,-0.06940588,-0.10826717,-0.099092156,-0.10578322,-0.05877857,-0.06594675,-0.042821996,0.04379908,0.17556426,0.5912185,-0.059162382,0.250586,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.0028223575,-0.16161753,-0.09762449,-0.1177672,-0.07316671,-0.06587469,-0.08561648,-0.1383598,-0.028938627,0.40551078,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.27288958,-0.084201984,-0.03704783,-0.19115558,-0.15974818,-0.028082058,-0.19786416,-0.17225634,-0.21128248,1.3642707,-0.08408102,1.0784354,-0.20727761,-0.034463402,-0.08156231,0.06504626,0.12011701,-0.37672034,-0.21880457,0
-0.07355285,-0.080169104,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.041213613,-0.175216,-0.05562216,-0.07527141,0.12089453,-0.12434906,-0.257812,-0.16951889,-0.06327252,-0.005845815,-0.1724362,-0.17772615,-0.05054518,-0.124685876,-0.061702468,-0.082632184,1.9892809,-0.04756436,-0.072152846,-0.09926551,0.08215476,0.25143248,-0.06940588,-0.10826717,0.46972683,-0.10578322,-0.05877857,-0.06594675,-0.042821996,0.111769825,0.20222476,0.8230626,-0.059162382,0.12682551,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.021845136,-0.16161753,-0.09762449,-0.043991137,-0.07316671,-0.021379482,-0.08561648,-0.1383598,-0.21056293,0.3933856,-0.18716085,-0.058409594,-0.04067079,1.5709814,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.32648695,-0.084201984,-0.21846016,-0.19150528,0.8160879,0.04508856,-0.22233453,-0.17225634,-0.21128248,0.13647978,-0.08408102,0.55850893,-0.20727761,0.035417918,-0.08156231,0.07206642,0.24698089,-0.37672034,-0.21880457,0
-0.07355285,-0.51599544,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,1.161731,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.07421523,-0.175216,-0.05562216,-0.07527141,-0.26884404,-0.12434906,-0.33733055,-0.16951889,-0.06327252,-0.4921417,-0.1724362,-0.27929327,-0.26042938,-0.124685876,-0.061702468,-0.082632184,0.62521464,-0.04756436,-0.072152846,-0.09926551,-0.077936955,-0.3858985,-0.06940588,-0.10826717,-0.45552188,-0.10578322,-0.05877857,-0.06594675,-0.042821996,-0.322498,0.49240005,0.34748974,-0.059162382,-0.2671464,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.11386378,-0.16161753,-0.09762449,-0.44370785,-0.07316671,-0.13275404,-0.08561648,-0.1383598,0.06965741,-0.32488388,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.12510897,-0.084201984,0.061433133,-0.23732114,-0.172453,-0.0027537653,-0.50562453,-0.17225634,-0.21128248,0.14409807,-0.08408102,-0.23557904,-0.20727761,-0.010273714,-0.08156231,-0.6085888,-0.14115557,-0.37672034,-0.21880457,0
-0.07355285,-0.19048859,-0.054831173,-0.07421895,-0.057666454,-0.11196494,-0.030400895,-0.13369994,-0.044386145,-0.04061949,-0.14370757,-0.05803116,-0.039873518,-0.08795058,-0.030400893,-0.030400895,-0.06867951,-0.030400895,-0.09654722,-0.08720162,-0.078748696,-0.035875507,-0.069158584,-0.0679732,-0.13939492,-0.07209091,-0.175216,-0.05562216,-0.07527141,0.13719608,-0.12434906,-0.4786624,3.5487628,-0.06327252,0.30299348,-0.1724362,-0.23815472,-0.2790735,-0.124685876,-0.061702468,-0.082632184,-0.8838172,-0.04756436,-0.072152846,-0.09926551,0.16830434,-0.080081694,-0.06940588,-0.10826717,-0.34403446,-0.10578322,-0.05877857,-0.06594675,-0.042821996,0.013316084,0.086688556,0.04285905,-0.059162382,0.18806602,-0.030400896,-0.071920976,-0.14079627,-0.14741206,0.074784525,-0.16161753,-0.09762449,-0.22531167,-0.07316671,0.122199655,-0.08561648,-0.1383598,0.21495682,0.15741357,-0.18716085,-0.058409594,-0.04067079,-0.18899952,-0.118806034,-0.042923182,-0.051938124,-0.11692425,0.14392075,-0.084201984,0.20656298,-0.20929676,-0.3368717,0.016946016,-0.5622415,-0.17225634,-0.21128248,0.68400365,-0.08408102,0.013504546,-0.20727761,0.008540489,-0.08156231,0.03933059,-0.11015525,-0.37672034,-0.21880457,0
