rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_OSBPL6,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PNN,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_CASP6,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_CNP,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_BID,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_VEGFB,methylation_gene__GENE_B2M,methylation_gene__GENE_PPP2R5D,rnaseq_gene__GENE_SRY,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_OTUD6A,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_DHRS7C,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_ASAH1,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ENTPD6,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_GMCL1,methylation_gene__GENE_NAT14,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_ZNF735,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_ZNF624,methylation_gene__GENE_MDK,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_C6ORF47,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_CSRP3,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_MOS,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_SPANXE,rnaseq_gene__GENE_MYL1,methylation_gene__GENE_TPP1,methylation_gene__GENE_CNIH,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_PRAMEF22,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.33815417,-0.07365804,-0.05803116,-0.0679732,-0.07355285,-0.0065712975,-0.07421895,-0.22365418,-0.042500064,-0.15720794,-0.061702468,-0.054831173,-0.3181864,0.2707797,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.20421934,-0.057666454,-0.29499066,-0.27782908,-0.041330405,0.116637096,-0.10504317,-0.38524976,-0.11526267,-0.18758734,-0.0005487798,-0.28411385,-0.17041999,-0.048288155,-0.083192356,-0.05877857,-0.35260138,-0.06825314,-0.3512196,-0.059162382,-0.06940588,-0.071920976,-0.35018957,-0.17350382,-0.22962968,-0.06418999,-0.0021129174,-0.0583981,-0.3643409,-0.1489025,-0.069542356,0.2112876,-0.17625973,-0.026847944,-0.08408102,-0.03456907,-0.25894266,-0.24541642,0.18944663,-0.14001113,-0.08795058,-0.11196494,0.051047854,0.7629901,0.47476226,-0.4479582,-0.09391567,-0.1653577,-0.08367701,-0.039549842,0.008429537,-0.23341642,-0.2801687,-0.4169234,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.12481461,-0.17491919,-0.15378062,-0.26442367,-0.25253356,-0.36898223,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.39228225,-0.2264482,-0.05803116,-0.0679732,-0.07355285,-0.08781861,-0.07421895,-0.12608814,-0.042500064,0.1512782,-0.061702468,-0.054831173,-0.20613305,0.14747527,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.11186693,-0.057666454,0.17528534,-0.13595046,-0.041330405,0.34265736,-0.2140809,-0.050828617,-0.11526267,-0.12819134,-0.24826238,-0.14111146,0.5529674,-0.048288155,5.7325687,-0.05877857,-0.6164109,-0.06825314,0.2523027,-0.059162382,-0.06940588,-0.071920976,0.05306841,0.38863337,0.5092212,-0.06418999,0.22201833,-0.0583981,0.4909545,-0.1489025,-0.069542356,0.9315165,-0.17625973,0.3342544,-0.08408102,0.1746024,0.48190227,0.07488771,0.9709798,0.40393013,-0.08795058,-0.11196494,0.14407265,0.19761743,0.8629056,-0.03405499,-0.09391567,-0.1653577,-0.08367701,0.013569658,0.3026992,-0.23341642,0.1939604,-0.19539581,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.7959666,-0.17491919,-0.15378062,-0.059174944,0.45477062,0.96101105,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.03736469,-0.14868997,-0.05803116,-0.0679732,-0.07355285,-0.050640732,-0.07421895,0.47819266,-0.042500064,0.58009785,-0.061702468,-0.054831173,-0.3021607,-0.07555997,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.20763092,-0.057666454,-0.13997199,-0.106438,-0.041330405,0.31505683,0.009042219,0.056990307,-0.11526267,-0.026728548,-0.24016514,0.184404,-0.063510835,-0.048288155,-0.083192356,-0.05877857,-0.050231397,-0.06825314,-0.10649814,-0.059162382,-0.06940588,-0.071920976,0.011187913,-0.006294792,0.17135336,-0.06418999,-0.36984292,-0.0583981,0.531015,-0.1489025,-0.069542356,0.54278255,-0.17625973,-0.32419792,-0.08408102,-0.41692188,1.1296852,-0.16717294,-0.09943454,2.364374,-0.08795058,-0.11196494,0.15928973,0.25678882,0.3391898,-0.05265205,-0.09391567,-0.1653577,-0.08367701,-0.22094877,0.16889273,-0.23341642,0.0026083754,-0.4049864,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.64861137,-0.17491919,-0.15378062,0.2721861,-0.21997479,-0.07840525,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.07419289,-0.27647603,-0.05803116,-0.0679732,-0.07355285,-0.047743443,-0.07421895,0.1064944,-0.042500064,-0.107401945,-0.061702468,-0.054831173,-0.23237891,-0.13252628,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.084256835,-0.057666454,-0.23622015,-0.30365008,-0.041330405,-0.13019006,-0.14984286,0.027699178,-0.11526267,-6.5968394e-05,0.12737438,0.2860474,0.09583231,-0.048288155,-0.083192356,-0.05877857,-0.3014612,-0.06825314,0.20648912,-0.059162382,-0.06940588,-0.071920976,0.14392781,0.12980324,-0.43158597,-0.06418999,0.16818507,-0.0583981,-0.4170839,-0.1489025,-0.069542356,1.2291595,-0.17625973,0.054264396,-0.08408102,0.16463412,0.23212467,-0.29570946,0.27745074,0.51439524,-0.08795058,-0.11196494,-0.15156735,-0.22700022,0.5860512,-0.107898675,-0.09391567,-0.1653577,-0.08367701,0.027580135,-0.05761202,-0.23341642,-0.047511533,-0.13027623,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.39595097,-0.17491919,-0.15378062,-0.034117945,-0.079205856,0.77100515,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.13185222,-0.01818422,-0.05803116,-0.0679732,-0.07355285,-0.10138632,-0.07421895,0.512079,-0.042500064,0.03368744,-0.061702468,-0.054831173,-0.038509563,0.17799711,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.20038383,-0.057666454,-0.18351315,-0.055935163,-0.041330405,0.1904516,-0.1870342,-0.14183259,-0.11526267,-0.0296593,-0.0905765,-0.22263622,-0.5416409,-0.048288155,-0.083192356,-0.05877857,-0.65705115,-0.06825314,-0.039820638,-0.059162382,-0.06940588,-0.071920976,0.17574528,-0.2819208,-0.31759456,-0.06418999,-0.07325872,-0.0583981,-0.06208461,-0.1489025,-0.069542356,-0.5291917,-0.17625973,0.68829304,-0.08408102,-0.18826781,-0.12971352,-0.29732385,0.15823601,-0.034100223,-0.08795058,-0.11196494,0.004219274,-0.13980621,0.14189017,-0.34359804,-0.09391567,-0.1653577,-0.08367701,-0.29549903,-0.095729925,-0.23341642,-0.13662164,-0.03143748,-0.09467098,0.55036944,-0.16218084,-0.16565828,-0.09939945,-0.50813735,-0.17491919,-0.15378062,-0.34093472,-0.038268425,-0.3370191,-0.11066106,1
32.86337,32.86337,32.863365,32.863365,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,30.251072,-0.040199555,29.582117,13.629293,-0.050053358,26.338202,-0.035875507,-0.38647348,0.10884823,-0.05803116,-0.0679732,-0.07355285,-0.2185001,-0.07421895,30.244833,-0.042500064,-0.37974888,21.85804,-0.054831173,-0.04359884,-0.27068976,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.6331607,-0.057666454,-0.0010756722,0.0673655,-0.041330405,-0.22795787,-0.20645006,-0.2214365,-0.11526267,22.840202,-0.42166424,-0.49497616,0.1438481,-0.048288155,-0.083192356,-0.05877857,0.5175241,-0.06825314,-0.1346096,-0.059162382,-0.06940588,-0.071920976,-0.6495826,-0.29166228,-0.2920532,8.349444,-0.32416934,-0.0583981,0.054364752,-0.1489025,-0.069542356,-0.80892134,-0.17625973,-0.9008166,4.329714,0.1038767,-1.2116696,-0.43123516,-0.3184135,-0.20330197,-0.08795058,-0.11196494,-0.5485035,-0.21262209,-0.5188648,0.2929432,-0.09391567,-0.1653577,-0.08367701,-0.5242553,3.9106388,-0.23341642,0.05286734,-0.4240657,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.9748,-0.17491919,-0.15378062,-0.32166559,-0.23697612,-0.37290892,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.30998975,-0.22599533,-0.05803116,-0.0679732,-0.07355285,-0.13334987,-0.07421895,-0.46498978,-0.042500064,-0.19054224,-0.061702468,-0.054831173,-0.190965,-0.42232612,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.28748855,-0.057666454,-0.38627976,-0.2962004,-0.041330405,-0.09940895,0.32949594,-0.38409427,-0.11526267,-0.19204527,-0.6399041,-0.68205667,-0.28297934,-0.048288155,-0.083192356,-0.05877857,-0.1970343,-0.06825314,-0.009363466,-0.059162382,-0.06940588,-0.071920976,-0.4936474,-0.65828073,-0.28072006,-0.06418999,-0.59291583,-0.0583981,0.30771294,-0.1489025,-0.069542356,-0.25269148,-0.17625973,-0.04080075,-0.08408102,-0.19643877,-0.8899391,-0.26501527,-0.25591958,-0.56211966,-0.08795058,-0.11196494,-0.39160082,-0.48344144,-0.66980696,0.47971362,-0.09391567,0.61487275,-0.08367701,-0.42600095,-0.31665614,-0.23341642,-0.046275325,0.049265794,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.6916843,-0.17491919,-0.15378062,0.04766045,-0.5276499,-0.522562,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.08353104,0.22503965,-0.05803116,-0.0679732,-0.07355285,0.07118506,-0.07421895,0.0878455,-0.042500064,-0.32306704,-0.061702468,-0.054831173,0.090997614,-0.15996784,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.18360576,-0.057666454,-0.043627203,0.14612214,-0.041330405,-0.09602897,-0.4029548,0.20022252,-0.11526267,-0.2554518,-0.15551338,-0.49976155,-0.36800984,-0.048288155,-0.083192356,-0.05877857,-0.06855663,-0.06825314,0.2539427,-0.059162382,-0.06940588,-0.071920976,-0.54395366,-0.35872412,-0.19012666,-0.06418999,-0.30944106,-0.0583981,0.5548175,-0.1489025,-0.069542356,-0.6081251,-0.17625973,-0.11733236,-0.08408102,0.61335003,0.93119705,0.04149642,-0.33719194,-0.5817536,-0.08795058,-0.11196494,-0.5718788,-0.29976818,0.14888111,0.09676383,-0.09391567,-0.1653577,-0.08367701,-0.11459358,-0.20166667,-0.23341642,0.027255036,0.08525262,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.017273298,-0.17491919,-0.15378062,0.26049304,-0.6806799,0.0857021,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.54661506,0.17053756,-0.05803116,-0.0679732,-0.07355285,0.22981198,-0.07421895,-0.07210332,-0.042500064,-0.40691674,-0.061702468,-0.054831173,0.069529295,0.099777736,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.1110771,-0.057666454,-0.02024284,-0.0035045296,-0.041330405,-0.4328711,0.2520628,0.5028979,-0.11526267,0.041718956,-0.041599493,0.12220296,-0.12411904,-0.048288155,-0.083192356,-0.05877857,0.37551433,-0.06825314,0.06035977,-0.059162382,-0.06940588,-0.071920976,0.16123086,0.022244722,0.5147956,-0.06418999,-0.30760673,-0.0583981,-0.64469564,-0.1489025,-0.069542356,-0.06795883,-0.17625973,0.13110557,-0.08408102,-0.21868461,0.01339529,0.36555928,0.08163361,0.1803477,-0.08795058,-0.11196494,0.15022466,0.1834059,-0.08694726,-0.29821655,-0.09391567,-0.1653577,-0.08367701,-0.112865835,0.023229597,-0.23341642,0.13127555,0.08427183,-0.09467098,-0.15924661,-0.16218084,23.466585,-0.09939945,-0.44436526,19.041801,-0.15378062,0.0482358,-0.010211746,-0.12822992,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.079374224,0.056056686,-0.05803116,-0.0679732,-0.07355285,0.13070562,-0.07421895,0.19525707,-0.042500064,-0.39026105,-0.061702468,-0.054831173,-0.22390766,0.14268056,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.35085112,-0.057666454,-0.17064925,-0.12913275,-0.041330405,-0.47858852,-0.13956623,-0.07807724,-0.11526267,-0.059275933,0.07884147,0.66146034,0.6937673,-0.048288155,-0.083192356,-0.05877857,0.118752904,-0.06825314,-0.22731444,-0.059162382,-0.06940588,-0.071920976,-0.05231054,-0.008756183,0.7789939,-0.06418999,0.05371268,-0.0583981,-0.6732767,-0.1489025,-0.069542356,-0.33856812,-0.17625973,0.45457432,-0.08408102,-0.23238093,-0.0035447013,-0.00966627,0.0014761098,-0.13295154,-0.08795058,-0.11196494,0.32729447,0.08749953,0.025375916,-0.5679767,-0.09391567,-0.1653577,-0.08367701,-0.2042989,-0.08125315,-0.23341642,-0.14261204,-0.18759686,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.25518724,-0.17491919,-0.15378062,-0.20014851,0.0618795,-0.47434595,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.21833894,-0.12275225,-0.05803116,-0.0679732,-0.07355285,-0.064837426,-0.07421895,-0.41718817,-0.042500064,0.26868328,-0.061702468,-0.054831173,-0.09820771,-0.8717417,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.4569572,-0.057666454,-0.23817872,-0.005701171,-0.041330405,0.26538527,-0.25803167,-0.36032486,-0.11526267,-0.32661286,-0.8841328,-0.5364319,0.15720673,-0.048288155,-0.083192356,-0.05877857,0.36057627,-0.06825314,-0.2560134,-0.059162382,-0.06940588,-0.071920976,-0.5420997,-0.48683384,-0.40451726,-0.06418999,-0.45277083,-0.0583981,-0.14032494,-0.1489025,-0.069542356,-0.36893174,-0.17625973,-0.7042338,-0.08408102,-0.08556545,-0.8519041,-0.2942844,0.22177479,-0.50272596,-0.08795058,-0.11196494,-0.44611454,-0.69671065,-0.037378483,-0.30156857,-0.09391567,-0.1653577,-0.08367701,-0.60929304,-0.30274224,2.1902509,-0.34540468,-0.043343306,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.6281691,-0.17491919,-0.15378062,-0.31887043,-0.70929784,0.5595219,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.11294438,0.07942538,-0.05803116,-0.0679732,-0.07355285,0.12569626,-0.07421895,0.3101925,-0.042500064,-0.29369718,-0.061702468,-0.054831173,-0.26206443,0.3110509,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.19569333,-0.057666454,0.19173308,0.03331605,-0.041330405,-0.5517006,-0.21683925,-0.34914762,-0.11526267,0.08925887,-0.2786608,0.57656056,-0.17041051,-0.048288155,-0.083192356,-0.05877857,-0.37168172,-0.06825314,-0.20613495,-0.059162382,-0.06940588,-0.071920976,0.7187467,-0.12118268,0.4681435,-0.06418999,-0.27908018,-0.0583981,-0.65774703,-0.1489025,-0.069542356,-0.25401694,-0.17625973,0.52078164,-0.08408102,-0.22852086,0.10621582,-0.1129681,-0.11582106,-0.13710687,-0.08795058,-0.11196494,0.06003161,0.24634306,-0.11647876,-0.5157949,-0.09391567,-0.1653577,-0.08367701,-0.033719383,-0.06497708,-0.23341642,-0.11618773,0.17521487,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.30623963,-0.17491919,-0.15378062,-0.33230928,0.05588302,0.15038191,-0.11066106,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.06446159,0.0113542145,-0.05803116,-0.0679732,-0.07355285,0.08906212,-0.07421895,-0.59405077,-0.042500064,-0.2972848,-0.061702468,-0.054831173,0.030544648,-0.69016904,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.2526114,-0.057666454,-0.22937198,-0.39526644,-0.041330405,0.9136923,-0.15502974,-0.39491796,-0.11526267,-0.48265678,-0.64422256,-0.4747323,-0.613549,-0.048288155,-0.083192356,-0.05877857,-0.41970673,-0.06825314,0.07155797,-0.059162382,-0.06940588,-0.071920976,-0.37288418,-0.45473382,-0.4983899,-0.06418999,-0.44606343,-0.0583981,0.16541506,-0.1489025,-0.069542356,-0.6120047,-0.17625973,0.1413802,-0.08408102,-0.39375845,-0.62086475,-0.27284485,-0.6246472,-0.7942409,-0.08795058,-0.11196494,-0.15133052,-0.3278542,-0.01099204,0.97609377,-0.09391567,-0.1653577,-0.08367701,-0.06454564,-0.33919957,-0.23341642,-0.36309952,-0.47759834,-0.09467098,0.6044888,-0.16218084,-0.16565828,-0.09939945,-0.6763391,-0.17491919,-0.15378062,0.1245259,-0.5085792,0.6855404,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.19673377,-0.29535243,-0.05803116,-0.0679732,-0.07355285,-0.21955924,-0.07421895,-0.7782874,-0.042500064,-0.19077398,-0.061702468,-0.054831173,-0.20434317,-0.9281318,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.42001548,-0.057666454,-0.10683793,-0.22916462,-0.041330405,0.7363078,-0.33799922,-0.17933373,-0.11526267,-0.21176672,-0.8099191,-0.23144561,-0.8274121,-0.048288155,-0.083192356,-0.05877857,0.25355637,-0.06825314,-0.24275969,-0.059162382,-0.06940588,-0.071920976,-0.6158347,-0.7229855,-0.0194073,-0.06418999,-0.13735005,-0.0583981,-0.085445285,-0.1489025,-0.069542356,-0.12846214,-0.17625973,0.83774996,-0.08408102,-0.06764667,-0.5317535,-0.1866539,-0.23457655,-0.75801086,-0.08795058,-0.11196494,-0.51423645,-0.7735928,-0.8978478,0.46405268,-0.09391567,-0.1653577,-0.08367701,-0.6732465,-0.3263899,-0.23341642,-0.006776772,-0.16014065,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.7347558,-0.17491919,-0.15378062,-0.026973322,-0.6484652,-0.5213417,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.38502628,0.088512495,-0.05803116,-0.0679732,-0.07355285,-0.050063394,-0.07421895,-0.34538478,-0.042500064,-0.2161124,-0.061702468,-0.054831173,-0.122029275,-0.52331173,-0.07234395,-0.08720162,-0.08606776,-0.06925289,0.47888544,-0.057666454,-0.22163449,0.19816679,-0.041330405,0.34560308,-0.08200673,-0.38970134,7.505626,-0.32518017,-0.69811773,-0.3386264,-0.30268842,-0.048288155,-0.083192356,-0.05877857,-0.49953672,-0.06825314,0.97945976,-0.059162382,-0.06940588,-0.071920976,-0.36790636,-0.73631954,-0.40467623,-0.06418999,-0.24360794,-0.0583981,0.78090906,3.3350272,-0.069542356,-0.46295446,6.0779533,0.26591966,-0.08408102,0.2570866,-0.99295354,-0.07308273,-0.2667272,-0.6442529,8.503772,2.5424588,-0.19671257,-0.3830355,-0.792437,0.7235449,-0.09391567,-0.1653577,-0.08367701,-0.010891227,-0.32810587,-0.23341642,-0.2494388,-0.006819622,-0.09467098,12.338759,-0.16218084,-0.16565828,-0.09939945,-0.022614885,-0.17491919,13.446143,-0.49164608,-0.2578179,1.2348235,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,-0.5337733,-0.1779856,-0.05803116,-0.0679732,-0.07355285,-0.18720345,-0.07421895,-0.6175013,-0.042500064,0.037679113,-0.061702468,-0.054831173,0.08190006,-0.44893444,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.050521165,-0.057666454,-0.24365889,0.24099419,-0.041330405,-0.18660288,-0.2691609,-0.57181853,-0.11526267,-0.26455218,-0.8987507,-0.6704376,-0.28462526,-0.048288155,-0.083192356,-0.05877857,0.018356854,-0.06825314,-0.2852041,-0.059162382,-0.06940588,-0.071920976,-0.5031831,-0.25635037,-0.31054232,-0.06418999,-0.337286,-0.0583981,-0.2707081,-0.1489025,-0.069542356,-0.55296963,-0.17625973,-0.36458233,-0.08408102,0.09254202,-0.29787517,0.49955595,-0.19507563,-0.417399,-0.08795058,-0.11196494,-0.1772391,-0.34215635,-0.15521878,-0.21632493,-0.09391567,2.7610865,-0.08367701,-0.66310024,-0.2400451,-0.23341642,0.07577657,-0.30966908,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,-0.43324527,-0.17491919,-0.15378062,0.21751697,-0.33433694,-0.4287924,-0.11066106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.039873518,-0.040199555,-0.04061949,-0.04756436,-0.050053358,-0.044386145,-0.035875507,0.16992354,0.3981826,-0.05803116,-0.0679732,-0.07355285,-0.077252455,-0.07421895,-0.5940925,-0.042500064,-0.10107542,-0.061702468,-0.054831173,0.033561468,-0.47624838,-0.07234395,-0.08720162,-0.08606776,-0.06925289,-0.1031004,-0.057666454,0.16268016,0.179017,-0.041330405,0.035825133,-0.083538674,0.063301265,-0.11526267,-0.19124396,-0.7254233,-0.35217065,-0.31740996,-0.048288155,-0.083192356,-0.05877857,0.12862425,-0.06825314,0.04336668,-0.059162382,-0.06940588,-0.071920976,-0.48987144,-0.24868308,0.24864763,-0.06418999,-0.058978356,-0.0583981,0.26646224,-0.1489025,-0.069542356,0.045567516,-0.17625973,0.55036306,-0.08408102,0.12378652,-1.2249403,0.26012,-0.27947548,-0.19875495,-0.08795058,-0.11196494,0.2005038,-0.2082748,0.5000143,0.18485291,-0.09391567,-0.1653577,-0.08367701,-0.014771139,-0.24306956,-0.23341642,-0.23000456,0.014738215,-0.09467098,-0.15924661,-0.16218084,-0.16565828,-0.09939945,0.16467789,-0.17491919,-0.15378062,-0.039617613,0.21274719,-0.5166632,-0.11066106,0
