rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_SCRIB,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR2W5,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_OR8I2,methylation_gene__GENE_YAP1,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_GALNTL5,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_IL3,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_LINC00442,methylation_gene__GENE_ENO2,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_UBE2DNL,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_RAB9BP1,rnaseq_gene__GENE_ZNF735,target
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.0711947,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,0.11831372,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.7673051,-0.086712934,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.40416834,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.19394284,-0.050521668,-0.14741206,-0.18646805,-0.34217426,-0.051938124,-0.64464027,-0.071920976,-0.12371241,-0.011355152,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.8530565,-0.04645165,-0.10272443,-0.32805303,-0.13158298,-0.18716085,-0.11692425,-0.05877857,0.01912068,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,0.5169347,-0.40943858,-0.04597636,0.59967095,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.62761307,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.2612492,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.024415804,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.3793578,0.042132664,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.27631557,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.17885561,-0.050521668,-0.14741206,-0.18646805,-0.30005404,-0.051938124,-0.6680588,-0.071920976,-0.12371241,-0.66140723,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.3265275,-0.04645165,-0.10272443,-0.34862918,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.2679769,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.23301722,0.040606864,-0.04597636,0.11992697,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.4640844,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,1
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.35788107,-0.04061949,-0.035875507,-0.030400893,3.99323,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,0.483466,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.53511345,-0.123728596,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.29113105,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.2180333,-0.050521668,-0.14741206,-0.18646805,-0.062580235,-0.051938124,-0.49378666,-0.071920976,-0.12371241,-0.8371746,-0.18492761,3.870654,-0.16757613,-0.055652253,-0.7304734,-0.04645165,-0.10272443,-0.22962292,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.14631714,-0.22086798,-0.030400898,-0.052030247,0.9621607,-0.13610537,-0.09939945,-0.17408647,-0.14178894,-0.20278606,-0.04597636,-0.31123286,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,0.0069263917,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.18294407,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.020536683,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.39384255,-0.44759664,-0.06987374,-0.09926551,4.8258033,-0.09630276,0.17084461,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.16495897,-0.050521668,-0.14741206,-0.18646805,0.15879443,-0.051938124,-0.8206193,-0.071920976,-0.12371241,-0.08870731,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.45951676,-0.04645165,-0.10272443,-0.10107979,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.14066793,-0.22086798,-0.030400898,-0.052030247,0.17879291,-0.13610537,4.9495864,-0.17408647,0.5079758,-0.24422124,-0.04597636,0.9319414,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.5112016,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.36098096,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.43202367,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.39901873,-0.21731673,-0.06987374,-0.09926551,-0.054831173,3.2618878,-0.21172088,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.29610232,-0.050521668,-0.14741206,-0.18646805,-0.42847964,-0.051938124,-0.72240406,-0.071920976,-0.12371241,-0.19032535,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.5822423,-0.04645165,-0.10272443,-0.32093537,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.34877902,-0.22086798,-0.030400898,-0.052030247,0.5550676,-0.13610537,-0.09939945,-0.17408647,-0.24755538,-0.34010237,-0.04597636,-1.0873932,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.33222863,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.24952833,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.1496557,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.23771061,-0.22076115,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.2549716,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,0.032737307,-0.050521668,-0.14741206,-0.18646805,-0.07110434,-0.051938124,-0.4907231,-0.071920976,-0.12371241,0.36659,-0.18492761,-0.2157582,-0.16757613,-0.055652253,1.1497536,-0.04645165,-0.10272443,-0.31691948,-0.13158298,-0.18716085,-0.11692425,-0.05877857,0.2177956,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.4704011,-0.41775244,-0.04597636,-0.5030008,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,0.13355196,-0.07708009,-0.10578322,2.2023547,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.28691363,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.13262293,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.28957894,-0.19941294,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.2222497,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.08584722,-0.050521668,-0.14741206,-0.18646805,-0.14849836,-0.051938124,-0.10103465,-0.071920976,-0.12371241,0.14907613,-0.18492761,-0.2157582,-0.16757613,-0.055652253,0.06613008,-0.04645165,-0.10272443,-0.061469167,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.11750111,-0.22086798,-0.030400898,-0.052030247,1.4669483,-0.13610537,-0.09939945,-0.17408647,-0.098942764,-0.20088312,-0.04597636,0.28922462,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.12217689,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.085699335,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.060897686,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,4.7833886,-0.06331775,0.096926436,-0.40925926,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.22930719,-0.16218084,19.798014,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,4.1684756,-0.13838363,-0.11312388,-0.050521668,-0.14741206,-0.18646805,-0.13039371,-0.051938124,-0.2285069,-0.071920976,-0.12371241,0.21747206,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.8420603,-0.04645165,-0.10272443,-0.17304285,3.0833647,-0.18716085,-0.11692425,-0.05877857,-0.2889959,-0.22086798,-0.030400898,-0.052030247,0.10806441,-0.13610537,-0.09939945,-0.17408647,-0.37879136,-0.3174026,-0.04597636,0.56327456,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.26714927,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.05182179,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.23553991,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.39303678,-0.2982948,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.36965296,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.08129234,-0.050521668,-0.14741206,-0.18646805,-0.111475244,-0.051938124,-0.5877042,-0.071920976,-0.12371241,-0.37940192,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.61688334,-0.04645165,-0.10272443,-0.14453024,-0.13158298,-0.18716085,-0.11692425,-0.05877857,0.023625156,-0.22086798,-0.030400898,-0.052030247,0.00900177,-0.13610537,-0.09939945,-0.17408647,-0.48427096,0.58965844,-0.04597636,-0.9696368,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.6750077,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.0058631697,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,0.027384141,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.17607646,-0.40889132,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.21477865,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.08595487,-0.050521668,-0.14741206,-0.18646805,-0.058376186,-0.051938124,0.024490964,-0.071920976,-0.12371241,0.33444622,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.3311264,-0.04645165,-0.10272443,-0.028545573,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.03897956,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,0.7394088,0.11682778,-0.17396505,-0.04597636,-0.38191837,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.2650397,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,0.048944335,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.13275963,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.53103614,0.15145907,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.32323384,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.11115925,-0.050521668,-0.14741206,-0.18646805,-0.31439444,-0.051938124,-0.5927433,-0.071920976,-0.12371241,-0.30592522,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.21075821,-0.04645165,-0.10272443,-0.25812083,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.16699031,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.06477475,-0.48498353,-0.04597636,0.31109113,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.44465074,-0.07708009,-0.10578322,2.6551998,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.24358582,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.016402485,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.012946349,1.4018737,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.14574112,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.1672304,-0.050521668,-0.14741206,-0.18646805,-0.68266577,-0.051938124,0.9985505,-0.071920976,-0.12371241,-0.28560552,-0.18492761,-0.2157582,-0.16757613,-0.055652253,0.10193355,-0.04645165,-0.10272443,-0.36977068,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.2747616,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,0.061446443,-0.26552406,-0.04597636,-0.36860678,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,0.16525455,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,2.3390992,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.6823647,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.282504,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.16964516,1.1702543,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.5561995,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.24253939,-0.050521668,-0.14741206,-0.18646805,-0.51391864,-0.051938124,0.2088857,-0.071920976,-0.12371241,0.12748723,-0.18492761,-0.2157582,-0.16757613,-0.055652253,2.225295,-0.04645165,-0.10272443,-0.51264274,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.12234407,-0.22086798,-0.030400898,-0.052030247,0.05212428,-0.13610537,-0.09939945,-0.17408647,-0.35113266,-0.5024052,-0.04597636,-0.22205003,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.5440758,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.6317725,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.21686704,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,0.243779,-0.30145884,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.20096812,-0.16218084,-0.09172271,-0.050438117,-0.16951889,2.7960382,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,0.08548035,-0.050521668,-0.14741206,-0.18646805,-0.034950286,-0.051938124,0.70453346,-0.071920976,-0.12371241,-0.33787233,-0.18492761,-0.2157582,-0.16757613,-0.055652253,0.2306176,-0.04645165,-0.10272443,-0.51551217,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.09307141,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.29556912,-0.10772174,-0.04597636,-0.8859694,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.21112487,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.10252848,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.09122063,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,-0.13369994,-0.083192356,-0.1724362,-0.06331775,-0.5523364,-0.23240338,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.2642927,-0.16218084,-0.09172271,-0.050438117,9.194382,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.33594033,-0.050521668,-0.14741206,6.472867,-0.64885,-0.051938124,-1.2279162,-0.071920976,-0.12371241,-0.61068034,-0.18492761,-0.2157582,-0.16757613,-0.055652253,-0.8447823,-0.04645165,-0.10272443,-0.21403946,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.45533317,-0.22086798,-0.030400898,-0.052030247,0.34110594,-0.13610537,-0.09939945,-0.17408647,0.61175823,-0.39804295,-0.04597636,-0.36845773,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,0.49807546,-0.07708009,-0.10578322,-0.21476083,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.3341292,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.29180098,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,-0.06859739,4.3943024,-0.083192356,-0.1724362,-0.06331775,-0.025002167,0.029333003,-0.06987374,-0.09926551,-0.054831173,-0.09630276,-0.5330508,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,-0.36071333,-0.050521668,-0.14741206,-0.18646805,-0.4870124,-0.051938124,0.5826147,-0.071920976,-0.12371241,-0.47098982,-0.18492761,-0.2157582,-0.16757613,-0.055652253,0.46141395,-0.04645165,-0.10272443,-0.49044937,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.22782376,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.75062984,-0.37038812,-0.04597636,-0.13978267,-0.065219104,-0.12434906,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.54425126,-0.07708009,-0.10578322,1.4943362,-0.030400895,-0.060245723,-0.09391567,0
-0.08720162,-0.030400895,-0.030400895,-0.050053358,-0.07421895,-0.07234395,-0.14370757,-0.030400895,-0.040199555,-0.06940588,-0.04756436,-0.030400895,-0.6439254,-0.04061949,-0.035875507,-0.030400893,-0.08606776,-0.084201984,-0.039873518,-0.030400896,-0.057666454,-0.061702468,-0.14789414,-0.044386145,-0.059134748,-0.05562216,-0.06825314,-0.10281369,25.107182,-0.13369994,-0.083192356,-0.1724362,-0.06331775,0.8023988,1.2622079,16.188389,-0.09926551,-0.054831173,-0.09630276,-0.27133858,-0.16218084,-0.09172271,-0.050438117,-0.16951889,-0.0679732,-0.042821996,-0.082764626,-0.074266955,-0.15146537,-0.13838363,0.18829633,-0.050521668,-0.14741206,-0.18646805,-0.60897785,-0.051938124,0.57839257,-0.071920976,-0.12371241,-0.21009547,-0.18492761,-0.2157582,-0.16757613,-0.055652253,16.581638,-0.04645165,-0.10272443,-0.5309648,-0.13158298,-0.18716085,-0.11692425,-0.05877857,-0.2481843,-0.22086798,-0.030400898,-0.052030247,-0.41950408,-0.13610537,-0.09939945,-0.17408647,-0.31530055,-0.5665353,-0.04597636,-1.1813995,-0.065219104,7.4368563,-0.08507758,-0.0686956,-0.06780475,-0.08408102,-0.07638114,-0.15623061,-0.08561648,-0.61573035,-0.07708009,-0.10578322,2.550548,-0.030400895,-0.060245723,-0.09391567,0
