methylation_gene__GENE_CDCA4,methylation_gene__GENE_S1PR2,methylation_gene__GENE_NHEDC2,methylation_gene__GENE_C18ORF10;KIAA1328,methylation_gene__GENE_FAM55C,methylation_gene__GENE_C1ORF216,methylation_gene__GENE_ERICH1,methylation_gene__GENE_FDFT1,methylation_gene__GENE_C14ORF80,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_ZNF639,methylation_gene__GENE_EFHC1,methylation_gene__GENE_CLIC4,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_GOLIM4,methylation_gene__GENE_DNMT3B,methylation_gene__GENE_TRIM25,methylation_gene__GENE_SIKE1,methylation_gene__GENE_MTMR4,methylation_gene__GENE_ICA1L,methylation_gene__GENE_SLC22A4,methylation_gene__GENE_MAN2A1,methylation_gene__GENE_DNAJC18,methylation_gene__GENE_SIN3A,methylation_gene__GENE_FUCA1,methylation_gene__GENE_ZNF747,methylation_gene__GENE_TM9SF1,methylation_gene__GENE_OSBPL8,methylation_gene__GENE_USPL1,methylation_gene__GENE_HSPBP1,methylation_gene__GENE_GPRIN1,methylation_gene__GENE_BET1,methylation_gene__GENE_NEO1,rnaseq_gene__GENE_ACTL6B,methylation_gene__GENE_CYP2R1,methylation_gene__GENE_PTPN12,methylation_gene__GENE_UQCRB,methylation_gene__GENE_BLVRA,methylation_gene__GENE_APLP2,methylation_gene__GENE_CASD1,methylation_gene__GENE_NCK1,methylation_gene__GENE_ANUBL1,methylation_gene__GENE_LHX4,methylation_gene__GENE_SMARCA4,methylation_gene__GENE_DLX2,methylation_gene__GENE_LIF,methylation_gene__GENE_PRKAG2,methylation_gene__GENE_KLHL7,methylation_gene__GENE_HOMER1,methylation_gene__GENE_C3ORF59,methylation_gene__GENE_PTGES3,methylation_gene__GENE_KIAA1328;C18ORF10,methylation_gene__GENE_ITPR1,methylation_gene__GENE_MITF,methylation_gene__GENE_MDH1B;FASTKD2,methylation_gene__GENE_CLTCL1,methylation_gene__GENE_C1ORF85,methylation_gene__GENE_HACE1,methylation_gene__GENE_MAP4K4,methylation_gene__GENE_POLR1B,methylation_gene__GENE_E2F5,methylation_gene__GENE_BBX,methylation_gene__GENE_KLHL32,methylation_gene__GENE_CRIP2,methylation_gene__GENE_USF1,methylation_gene__GENE_MSRB2,methylation_gene__GENE_XKR8,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_GAS2L1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_LOC100329108;GCSH,methylation_gene__GENE_GALNT11,methylation_gene__GENE_TSPYL4,methylation_gene__GENE_CEP350,methylation_gene__GENE_PAPD4,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_SBNO1,methylation_gene__GENE_MARCH8,methylation_gene__GENE_ZNF507,methylation_gene__GENE_SSBP2,rnaseq_gene__GENE_FAM9C,methylation_gene__GENE_CLDN7,methylation_gene__GENE_ZNF277;DOCK4,methylation_gene__GENE_RAB28,methylation_gene__GENE_ZHX2,methylation_gene__GENE_NMD3,methylation_gene__GENE_ZNF416,methylation_gene__GENE_FCHSD2,methylation_gene__GENE_UBAC2;GPR18,methylation_gene__GENE_NDUFB8,methylation_gene__GENE_TMEM67,methylation_gene__GENE_NAA20,methylation_gene__GENE_CDK11A;CDK11B,methylation_gene__GENE_HEY1,methylation_gene__GENE_UBE2Q2,methylation_gene__GENE_RFXAP,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_SH3GLB1,methylation_gene__GENE_GPT2,methylation_gene__GENE_ZCCHC9;RNU5E;RNU5D,target
-0.057840135,-0.057850618,-0.06355351,-0.18378192,0.060538683,-0.18198988,0.017462626,-0.01696369,0.20701627,-0.22546056,-0.10654179,0.08656763,-0.15774499,-0.08429808,0.045828372,0.028556513,-0.069453955,-0.24010433,-0.11750453,-0.14062953,-0.002801545,0.0009847824,-0.16915062,0.43049416,12.181988,-0.08654143,0.15904501,0.012839815,-0.029975645,-0.36904627,-0.07590293,-0.034857582,0.035515964,-0.16482092,0.345511,0.17643495,-0.23537031,-0.4205269,0.01744652,0.116091214,0.19063309,-0.21292739,0.16994435,0.21852292,-0.15354429,0.31832343,0.047317095,-0.16064069,0.10780176,-0.06936423,-0.09651646,-0.017184265,-0.11698004,-0.46589118,0.02622118,0.050745312,2.0682127,-0.03513606,-0.2372233,11.571389,0.8203122,-0.009762806,5.3165426,-0.06750488,-0.5874716,0.29547837,0.40494353,0.02561583,-0.5186344,0.040336404,0.06986143,-0.20739777,-0.07436676,-0.39399302,0.0035715832,0.09485505,0.33481616,0.0099736545,0.1358055,-0.1993305,-0.33781904,-0.298452,0.13444477,-0.105771676,-0.2129306,0.0087744165,-0.16859691,1.118999,0.13123403,0.568513,-0.12326146,-0.0037879946,0.2889925,-0.35901433,0.6398255,-0.045697935,-0.31234035,0.14768866,-0.28077623,-0.13550766,1
-0.022746634,-0.05623584,0.06093727,0.1344893,-0.08139177,-0.19013913,-0.1603134,-0.19052461,-0.08934737,-0.12574178,0.045514755,-0.100738734,-0.075588554,0.15034798,-0.17199448,-0.07766804,-0.05777895,0.043639407,-0.01793074,-0.13438557,-0.025519427,0.066560894,-0.2729228,0.19821057,0.21188559,-0.30009484,-0.016808983,0.19047837,0.0291084,0.0048587457,-0.015442935,0.041194554,-0.37739885,-0.16482092,0.44767368,-0.2751315,-0.03645744,0.19152087,-0.12088319,0.017499411,-0.3169245,-0.1969549,-0.3821645,0.46486667,-0.21799509,0.2953717,-0.10564843,0.50287646,-0.47139406,-0.23851669,-0.05702694,0.033130426,-0.122150384,0.08900245,-0.34838766,-0.03918482,-0.35990646,-0.116946936,-0.4585634,-0.21691968,-0.0015153411,0.67420304,-0.28130767,-0.11532967,-0.2059986,-0.18609913,11.890482,-0.0009431463,-0.12464913,-0.14151226,-0.25559783,0.13675845,0.031849917,-0.17883216,-0.115800835,-0.27436295,0.34772512,0.36401185,0.7144736,-0.062111337,-0.33781904,-0.43680692,0.75240487,0.11069782,0.014225014,-0.30737382,-0.2408394,-0.14933725,0.6466527,-0.061101012,-0.13288647,-0.43663055,0.04438615,-0.18436767,-0.027505482,-0.1875706,-0.19600676,-0.25132546,-0.12433616,-0.016056674,1
0.21181603,-0.037789125,0.10212813,-0.10297153,-0.16464251,0.1332901,0.045957316,0.11597195,-0.050562747,-0.010657379,-0.073795,-0.19794121,0.17239697,0.752012,0.073905356,0.004041208,-0.09539437,-0.24172111,0.14661957,-0.074444994,0.09474683,0.10976471,-0.34157014,-0.16262531,-0.19041976,-0.45567733,-0.061385527,0.43853843,-0.24252988,0.09635123,-0.12687011,0.4260355,0.08597353,-0.16482092,-0.43642008,0.15301844,-0.028789848,-0.42879054,0.21205384,-0.52685905,-0.20520626,-0.35986078,-0.021532834,0.041854437,-0.059737198,-0.14898562,-0.26887816,-0.06974022,0.095776826,-0.304578,-0.21328722,0.18390802,-0.09914502,-0.016323028,0.052356236,0.11645827,-0.18300816,-0.3724569,-0.0931676,-0.25197783,0.08634759,-0.15928723,-0.18734592,-0.23912533,-0.49763748,-0.21346378,-0.29953167,-0.669741,-0.004273012,0.5634705,0.19533369,-0.42765,-0.2825269,-0.08414244,-0.33141753,0.34434834,-0.91227347,-0.54336655,-0.35063022,-0.16761504,-0.33781904,-0.58437485,-0.10765136,0.20896724,5.8548617,-0.4937292,-0.54933125,-0.17074372,0.41304624,0.6597548,0.20054203,-0.16607325,3.9012792,-0.36095917,0.79419667,-0.11303558,0.5100837,-0.37064427,-0.12424121,-0.57950765,0
0.06735447,-0.15445718,-0.14258598,-0.27278903,-0.05997771,-0.07108028,-0.098663725,-0.119550824,-0.17600775,-0.12689817,-0.25888136,-0.033812672,-0.1754607,0.11843195,-0.025885742,0.016444419,-0.07146661,-0.24141131,-0.05749169,-0.14281458,-0.0689458,-0.20344493,-0.21170296,-0.00560355,-0.10196216,-0.3946161,-0.08065941,-0.13437457,0.042827018,0.08664608,-0.1879951,-0.2355868,-0.17158927,-0.16482092,-0.5295714,-0.01653058,-0.3525517,0.076681636,-0.21721767,0.24280207,0.10852226,-0.29413038,-0.19225,-0.34710348,-0.49442062,-0.30913526,-0.044631455,-0.49440306,0.29975107,-0.25362164,-0.11269315,0.30332246,-0.3626942,-0.09445425,-0.28500193,-0.25124857,0.37087765,-0.061542448,-0.23803224,-0.25815466,-0.55049366,0.36139104,-0.31353402,-0.122688875,-0.25948185,-0.18305086,-0.20069088,-0.015810732,-0.2853152,-0.24044596,0.41082707,-0.15913,0.45387882,-0.009172537,-0.23650722,-0.42512253,0.45664576,-0.7030429,0.29466295,-0.43501836,-0.33781904,-0.058616575,0.34570795,-0.6552508,-0.13890134,-0.09171026,0.028778953,-0.06785756,0.5143,0.4895545,-0.07299132,-0.47035927,-0.009865906,-0.4709843,-0.25446844,-0.07956454,-0.096228644,0.049113583,-0.045449562,-0.73231316,0
-0.032801583,-0.12407668,-0.1550431,-0.26588175,-0.052796666,-0.05480137,0.098099485,0.0063226596,-0.004910185,-0.25798324,-0.4856791,-0.29007378,0.013705417,0.26972097,-0.03379189,-0.08244564,-0.16045791,0.016813625,-0.06148803,-0.2258911,-0.14167626,-0.24742706,-0.3870501,-0.36236137,-0.21055228,0.1655836,-0.084501855,-0.16431865,-0.049070816,-0.10879334,-0.1730233,-0.19947436,0.09730893,-0.16482092,-0.05501079,-0.4268125,-0.116505675,0.24161285,-0.36250922,-0.41649956,0.14377345,-0.28361472,0.05058926,0.034833923,-0.3742929,-0.24474972,-0.1789283,-0.5975748,0.244864,-0.46179512,-0.42170388,-0.24589984,-0.34953353,-0.5035729,-0.27335864,-0.15260987,-0.11266654,-0.2558989,-0.50253725,-0.4921369,-0.007978119,-0.41195804,-0.50848764,0.10865799,-0.6181154,0.47553512,0.53867775,-0.24382532,0.268559,-0.21852975,-0.12755094,0.08955945,-0.26493004,-0.5307558,-0.45112133,-0.09695543,0.28406447,-0.5914433,-0.03246461,-0.31980127,0.48460513,-0.2157514,-0.471548,-0.022228895,-0.5253311,-0.26859576,-0.20314793,-0.029860543,0.59436536,-0.18162316,-0.058712352,0.0969546,0.09297064,-0.22210991,-0.3993574,-0.08373256,-0.24530165,-0.73643535,-0.35145968,-0.31130558,1
-0.17564236,-0.27745736,-0.09224053,-0.25524592,-0.09008242,0.033084933,-0.040648464,-0.13732795,-0.20695329,0.042791523,-0.3681654,-0.09806763,-0.27512985,-0.05378938,-0.29580545,-0.10884254,-0.17275904,-0.30136427,-0.24889423,-0.083625734,-0.25197375,0.20292719,-0.49814475,-0.3158293,-0.47602606,-0.3689408,-0.12427772,-0.2446702,-0.29043993,-0.4520852,-0.10005759,0.06260589,-0.3478947,-0.16482092,12.651638,-0.24810766,-0.1680356,-0.14838353,-0.31587788,-0.20731685,-0.22473629,8.323548,0.06840552,-0.25418425,-0.19047394,-0.13817614,-0.14447708,-0.46478552,0.17170525,-0.58151007,-0.21335067,0.88544136,-0.39176568,-0.1403921,-0.558379,-0.32721293,-0.25728723,-0.37555566,-0.18149115,-0.6573979,-0.3582168,0.21566646,-0.35142168,-0.4852683,-0.42994228,-0.0676392,-0.39331836,-0.25954157,-0.36275214,-0.19881672,-0.2947417,-0.4339264,9.191568,-0.08235487,-0.0058438033,-0.1427215,0.45679992,-0.4491813,-0.13761434,-0.26967394,-0.33781904,-0.47880962,-0.49018002,-0.25057188,-0.3583031,0.027198732,-0.5876335,-0.16109283,0.71888435,-0.04976744,-0.11812774,-0.21231921,0.11477133,-0.7949049,-0.2755171,-0.1919261,0.014930785,-0.20381151,-0.14296074,-0.5380919,0
-0.021489179,-0.023946362,-0.13138686,0.01776796,0.045415923,-0.051805582,-0.008664763,0.0029353546,-0.14359114,-0.09006087,0.35405216,-0.0023465317,-0.2785921,-0.1297005,-0.201966,-0.098352164,0.008293776,-0.0938098,-0.20312726,0.02985436,-0.13589007,-0.033539243,-0.37798607,-0.19056003,2.7770715,-0.1010386,-0.22592914,-0.029839182,-0.21449684,-0.1781067,-0.12514484,0.09793217,0.088138,-0.16482092,-0.3216421,0.34067872,-0.45113495,-0.06982434,-0.080999985,-0.109934226,0.1233921,-0.33910665,0.3893667,-0.23480614,-0.18243164,0.20728208,-0.07074702,-0.2305344,-0.13378619,-0.19824728,-0.08588639,-0.17581591,-0.30852717,-0.20509334,0.25546542,-0.16609074,-0.03464848,-0.3156436,-0.027596906,0.2110415,-0.23611087,0.86307895,-0.3323773,0.039634902,-0.25682962,-0.016764337,-0.43802324,-0.66370654,-0.3152861,-0.087344564,-0.0039796755,-0.20480716,0.28960416,-0.09341315,-0.15586646,-0.4125369,-0.020942917,-0.12650402,-0.2480864,0.09614422,-0.33781904,0.007866299,0.39287943,-0.332869,-0.22584455,-0.39158088,-0.21793036,-0.1418767,0.16303518,-0.07378672,-0.2734691,-0.029948728,0.41204515,-0.28020304,-0.36929944,0.029185178,0.010071294,-0.12563695,-0.27737308,0.36589596,0
-0.002755615,-0.11909446,-0.05711406,0.2116199,-0.037405685,-0.10605506,-0.007326103,-0.010127456,0.16014943,-0.054901496,-0.08436673,0.3689034,-0.15086615,0.02770403,-0.14162579,-0.059932277,0.086220875,0.22915342,-0.13799344,-0.018872246,-0.2526687,0.06687046,-0.14127448,-0.013410071,-0.37453347,0.0613073,0.05221719,0.11392806,-0.2750913,0.5704739,-0.22633329,-0.33896613,-0.15217185,-0.16482092,0.05909122,-0.18414725,-0.40773273,0.65906477,0.104923986,-0.4834286,-0.057961203,0.055257414,0.38782522,-0.073635064,-0.0008903024,0.17833875,0.28452116,-0.06786728,-0.155672,0.07639541,-0.20734881,0.24448681,-0.085036494,-0.10058425,0.011153578,-0.15146375,-0.2779162,-0.06164837,0.20042525,0.37058994,-0.12147303,-0.33296946,-0.17775807,0.14608468,0.16597465,-0.20433229,-0.22530869,0.4482535,-0.0856996,-0.013654785,0.01335374,0.46995214,-0.27482897,0.8675187,7.871323e-05,0.5369231,0.50510246,-0.30930802,-0.50750226,-0.4127562,-0.33781904,0.4161679,0.021586956,0.043170784,0.21127108,-0.073975004,6.5882716,-0.0100272605,-4.1880794,0.27635404,-0.06848608,0.026336972,0.048546623,-0.09471866,0.05720659,-0.033463746,-0.007816629,-0.25670788,-0.080317624,0.18049605,1
-0.088190965,0.03984867,-0.124602064,0.097709425,-0.07319661,0.02052351,0.218465,-0.1531613,0.11299425,-0.14886408,-0.060338628,0.19087406,-0.053586874,-0.073165305,-0.13337979,-0.05700762,-0.10843,-0.08908168,5.3111663,-0.09700446,-0.009067889,13.028462,0.08917924,0.14763851,-0.32331994,-0.10185527,0.28416073,0.16338652,-0.14073448,0.09744613,-0.23191182,0.1612708,-0.4428057,-0.16482092,0.0988789,0.21410938,-0.07275239,0.53105986,-0.2122498,-0.08089264,-0.5684837,-0.1335848,-0.025647165,-0.2082021,0.014628867,-0.48898122,-0.014267885,-0.016139263,0.5307888,0.39338708,-0.22267552,0.03586059,-0.16909279,-0.4752434,-0.21088102,0.10514105,7.8986006,-0.06934016,0.50410193,0.25470063,-0.23470604,-0.032498345,-0.075514086,0.495038,-0.22557393,0.38915765,-0.007383479,0.43755737,-0.030725574,0.053305242,-0.0600309,-0.28713474,-0.4724,0.04421005,-0.32006145,0.0053243106,0.5326976,-0.21023183,0.1398885,-0.3237831,-0.33781904,0.86878645,-0.53325814,-0.11075832,-0.13286458,0.82680476,-0.4061895,0.056943476,0.79566604,0.5385647,-0.043066517,-0.02338032,-0.179738,-0.010665377,-0.28968763,0.100890696,-0.20433977,-0.39139882,-0.17821717,-0.397947,1
-0.09954459,-0.12353987,-0.02076237,-0.09335123,-0.029021963,0.020898635,-0.06985122,-0.14238504,-0.05389043,-0.21686007,-0.2895653,-0.029773893,-0.2148816,-0.17266111,-0.06134434,-0.1403699,-0.01742168,-0.17117615,-0.2536361,0.17083658,-0.032156773,-0.19846281,-0.1177716,-0.3481368,0.2504819,-0.016628778,-0.03372877,-0.17655061,-0.1074942,-0.24623361,-0.29066402,-0.22356738,0.016507026,-0.16482092,-0.13477218,1.6881404,-0.37564784,0.11351762,-0.40608105,0.73553616,-0.03990312,-0.4269721,-0.27514997,-0.26075357,-0.2986726,-0.35230017,0.65296966,0.3557117,-0.101667,1.3409742,0.45082018,-0.4071621,-0.29045975,0.036663588,-0.35052902,-0.059782486,-0.17273468,-0.20709784,-0.050520923,-0.31793433,-0.30484843,-0.489167,-0.3978453,-0.140184,-0.10853337,-0.49086514,-0.14325978,0.6781723,-0.3283307,-0.30822608,-0.18106247,-0.006796301,-0.35588157,0.08969505,-0.46505538,0.3690713,0.25991324,-0.24038811,-0.7760452,-0.49721375,-0.11662503,-0.29487547,0.85835683,0.41536593,0.43149233,-0.6976062,9.411702,-0.25161427,0.2670308,-0.043130666,0.62799156,0.1550214,-0.10121896,-0.31704918,3.8820574,-0.05298721,-0.28645423,-0.4445587,-0.10427116,-0.48340216,1
-0.11132976,-0.20554543,-0.26096618,-0.0441725,-0.1837654,-0.084308326,-0.14049056,-0.12819049,0.05222303,-0.34161752,-0.12347454,-0.28125346,-0.04410876,-0.2446753,-0.15599532,-0.037097983,-0.07019014,-0.21017659,-0.20310777,-0.052817646,-0.19650108,-0.14882986,-0.32753095,-0.08392516,-0.09534233,0.0021043578,0.085199334,-0.076368324,-0.20954974,-0.05495424,-0.28454635,-0.38888115,-0.131429,0.46216756,0.11628078,-0.5224895,-0.22375423,-0.25632018,-0.2409408,0.2646562,-0.20335071,-0.3571516,0.11542912,-0.19311444,-0.37372515,0.16041002,-0.055790436,-0.38475218,-0.460272,0.19899186,0.32533816,-0.29352984,-0.3657151,-0.21270892,-0.24267928,-0.20684648,-0.40482286,-0.3424625,0.031113552,-0.47983295,-0.19855733,-0.109128594,-0.42409474,-0.23437804,-0.37268707,-0.16112691,-0.2283666,-0.43071276,0.1440524,-0.453522,0.18698032,-0.19352522,-0.24952553,-0.22363904,-0.41945067,11.91239,-0.16641766,-0.68373686,-0.148992,-0.15899223,-0.09394174,11.714204,0.14045598,-0.36168513,-0.18946742,-0.7766444,-0.5652626,-0.2591021,0.6988316,-0.37997717,-0.12308596,-0.09047458,0.20534247,-0.2855973,-0.2156683,-0.21848783,-0.38377196,-0.32389534,-0.25436532,-0.47077522,0
-0.14482135,-0.17414652,-0.20248373,-0.20615001,-0.10002291,-0.2378333,-0.18087731,-0.19602863,-0.24849693,-0.27933326,-0.13441803,0.1374756,-0.25133607,-0.08756288,-0.12980807,-0.12137739,-0.08557032,-0.1054412,-0.26766637,-0.16943258,-0.21168342,-0.20554675,0.040833317,-0.07534623,-0.3918651,-0.17797183,-0.0111338515,-0.2976007,-0.22174278,12.809915,-0.12447618,-0.42125002,-0.05464352,-0.16482092,-0.31574684,-0.45104396,-0.2840775,-0.22257118,-0.53487134,-0.008518683,-0.13470694,-0.29676366,0.17947467,-0.115743734,-0.010987418,0.014005446,-0.2852641,-0.18409713,-0.14032172,-0.22073814,-0.27345964,0.1362458,0.058254,0.18437025,0.49476463,-0.064942166,4.5229235,0.10754151,-0.14047468,-0.22786042,-0.4355277,0.2817759,-0.29759622,-0.028212193,-0.28515223,-0.5959453,-0.1358028,-0.42413443,-0.48704252,-0.03629352,-0.1964872,-0.20999482,-0.2935665,-0.041961912,-0.5510308,0.011838861,0.09491795,-0.2939658,0.27740806,-0.51648605,6.0536056,-0.49079204,-0.4651261,-0.8011538,-0.2955897,-0.5842594,-0.4333208,-0.23617436,0.01375199,-0.2920329,-0.14081308,0.22364286,-0.41138852,1.0552336,-0.27323666,-0.058826778,-0.17437173,-0.5749533,0.0098073855,-0.5679771,1
-0.15168588,-0.14692537,0.11640896,-0.20281583,-0.09243476,-0.052259374,0.13637103,-0.18165399,-0.024544619,-0.22292101,-0.010450871,0.07886574,-0.3658872,-0.37930268,-0.16338703,-0.07092138,-0.06901718,-0.06160958,-0.3408232,-0.19685747,-0.10287703,-0.14202406,-0.21544436,-0.25409374,-0.10442189,0.06009595,-0.09257693,-0.24956656,-0.12774566,-0.1056187,-0.14656612,-0.25027975,0.5678102,-0.16482092,0.09486682,-0.24924925,-0.25854722,0.32054442,-0.3038361,-0.28534725,-0.2135634,-0.18590851,0.22326168,0.13036267,-0.14073999,12.160659,0.034732956,-0.2136496,0.42607206,-0.281891,0.17659764,-0.35692203,-0.372057,-0.062682286,-0.2858066,-0.058415994,-0.11546651,-0.1656665,-0.3531689,-0.35989198,-0.3448158,-0.5815498,-0.29673734,-0.027998766,0.067082554,-0.31764752,-0.40902933,-0.6003342,-0.26311558,-0.3231665,-0.31855592,-0.1370833,-0.33646455,0.25650138,-0.39790335,-0.4466418,-0.03400897,-0.50725347,-0.26772735,0.11939359,-0.33781904,0.017697169,-0.40528607,-0.61976874,-0.11020711,-0.33350456,-0.23425609,-0.26804182,-0.94313794,-0.06191291,-0.013848919,-0.3869979,-0.3188174,-0.22298808,-0.34319374,-0.19727047,-0.14647411,-0.13824064,-0.1857299,-0.4075516,1
-0.12732413,0.11046962,0.08013669,0.3720383,0.54115677,-0.35218632,0.120856546,-0.18451588,13.18333,0.057063986,-0.09793299,0.16277969,-0.2304849,-0.1490377,0.26003194,-0.105254896,0.054972365,0.350515,0.16575757,0.031649016,0.26056343,0.031968605,0.7081049,0.018473828,0.18214807,5.226473,0.12720278,-0.07870924,-0.19658443,-0.19792669,0.1020985,-0.069499716,0.20304997,-0.16482092,0.019839136,-0.051573012,0.029983921,0.4510814,-0.20226048,0.4473141,1.3312523,0.33359656,0.048732754,0.1979474,-0.0355209,0.18416914,-0.1847038,-0.11740648,1.0929607,0.55993694,0.13595003,-0.04285939,-0.096095055,0.44924393,0.3943732,-0.022951089,-0.23790134,0.118084475,1.1685574,0.20274934,0.09241775,-0.05092419,-0.030749792,12.259976,0.7143503,-0.5575529,-0.109196834,0.61898255,0.4091477,-0.18112999,0.31747916,0.21010032,0.47159466,-0.04039833,0.12902145,1.0693692,-1.3255266,0.32913044,0.030881759,-0.12640044,-0.06704248,0.54035735,0.09818464,0.9765364,-0.21469603,-0.041482132,0.0558167,-0.16548263,-0.5971338,-0.08092557,-0.21363044,0.63698727,0.37572917,-0.013511927,-0.020161409,-0.039964486,-0.23950377,1.3115427,-0.05334978,-0.24724601,0
-0.00076276006,-0.16896783,-0.15939823,-0.1014302,-0.021038655,-0.13043189,13.214845,-0.015687067,0.108046874,-0.07768827,-0.116566174,-0.02417539,-0.11467003,-0.21864703,-0.05061853,-0.036622006,-0.09714563,-0.10284336,0.04228888,-0.09252078,-0.19201012,-0.02248742,-0.037114292,0.04926888,-0.12104649,0.0984634,0.022815837,-0.1731907,-0.18300244,-0.24316832,0.038174387,-0.3696069,0.30188984,-0.16482092,-0.33000737,-0.31234068,-0.27512535,0.37068668,-0.1816255,-0.114526935,0.11079918,-0.014741589,0.056594085,0.019329906,-0.17770666,-0.41087446,-0.066114515,0.16723259,0.08843233,0.22835252,-0.2595426,0.3824345,-0.2962335,-0.044964552,-0.029416155,-0.12002148,-0.094277225,0.25896338,0.73154896,-0.11560572,-0.44119623,-0.27858558,0.41830617,-0.037114687,-0.23639107,-0.2272256,-0.3094941,0.1924049,0.388595,-0.16623747,-0.1585339,-0.06818808,-0.20818327,0.030366613,0.04371628,-0.07087866,0.042691555,-0.30504516,0.61426526,-0.48360404,-0.33781904,0.051585343,0.11888182,-0.6003193,-0.49684435,-0.46717533,3.2254767,-0.20969635,0.04335303,0.4497244,0.030199796,-0.114402615,-0.13552703,-0.16947386,-0.41142944,-0.09936166,-0.035272725,0.15480392,-0.0039549437,-0.12788288,1
-0.0035821625,-0.039387804,-0.12094355,-0.0027211944,-0.23257911,-0.2856353,-0.021893121,-0.030721053,0.27082443,-0.047596183,0.005734756,-0.053523604,-0.023150502,0.24639447,-0.04700094,-0.02141462,-0.0131463865,-0.17502163,-0.30670497,0.0047509903,-0.14074624,-0.20918,0.026573561,0.03754326,0.39224195,-0.37246576,-0.28576967,-0.13540924,-0.24106438,0.13374372,-0.21656883,0.038089417,0.4158336,-0.16482092,0.06122596,0.6581131,-0.57910395,-0.38883367,-0.056080684,-0.035111427,-0.7060808,7.42061,-0.37260658,-0.41998675,-0.44796786,-0.31784976,-0.042583417,-0.312427,0.7862317,-0.5229908,0.49498197,0.4751283,-0.28210858,-0.017278068,0.029794876,-0.20901638,0.09700306,-0.31612992,-0.26686892,-0.3549937,-0.2018056,-0.27672923,0.5424627,0.026194481,0.13419588,-0.10026635,0.11981432,0.63459045,-0.06800035,-0.13720046,-0.5097165,0.50634104,-0.13386442,-0.47728217,0.2768235,-0.30759528,-0.15674609,-0.21928737,-0.6398684,-0.3213854,-0.33781904,-0.23854384,-0.4410219,-0.18428855,-0.3070094,-0.0571996,-0.015091859,0.021408265,0.32274523,0.29837444,-0.23269084,-0.393826,-0.07633333,-0.49921498,-0.24184774,-0.17863111,0.009445628,0.37700874,-0.13615312,0.22887768,1
0.1816176,0.08780345,-0.018565208,0.23254906,0.37294686,0.21358822,0.29943156,-0.058726225,0.47748977,0.19542478,0.16570187,0.12543674,0.049467497,0.03972212,0.20511138,0.005808183,0.1435547,0.26932114,0.54333234,0.05857218,0.15833843,0.6368675,0.3298719,0.3060229,0.627046,-0.06338374,-0.06983596,0.724281,0.20190907,0.3690876,0.06964649,1.0160139,1.6284276,-0.16482092,0.39059025,0.5966672,0.4782494,-0.1756628,0.30693096,0.2094003,1.0203599,0.010966953,-0.32023495,1.404069,0.19445425,0.62416,0.18068942,0.08465278,-0.31030086,0.05671109,-0.18983912,0.79677224,0.440404,0.35946158,0.4212604,0.16569962,0.1337411,0.3212494,0.12408517,0.4772666,0.98930335,0.3545574,0.20852686,0.26596224,0.5542759,-0.058313884,-0.123316035,0.20281413,0.13698554,1.2330606,0.5828806,0.47176993,1.027466,0.32114556,0.67089045,0.63154495,-2.37148,0.6527561,1.4559735,0.3924942,-0.33781904,0.40360424,0.8283177,-0.074271955,0.56484973,1.7518929,-0.23388116,0.12791577,-10.609924,0.39391747,0.104401566,0.56374973,0.6100361,0.013108746,-0.27981955,0.08251189,0.55873936,0.7772463,0.238235,0.63085127,0
-0.11644632,-0.18430287,-0.2525085,13.265495,-0.3314434,-0.2938844,-0.40187317,-0.11444762,-0.48359373,-0.29741117,-0.35184288,0.09140562,-0.2533651,-0.34914634,-0.17223082,-0.22504072,-0.2608715,-0.23999366,-0.39923018,-0.26264805,-0.21623269,-0.3798725,-0.353034,-0.37119007,-0.7286858,-0.59238267,-0.22699372,0.0053000734,-0.3805866,0.4392453,-0.0527501,-0.62606674,-0.42878222,0.4413503,-0.43416482,-0.420554,-0.15522365,-0.72651166,0.015526755,-0.5128464,-0.49540597,-0.32625303,-0.53128916,-0.6023914,-0.18598177,-0.093864754,-0.31099868,-0.68365026,-0.6878166,-0.4429729,-0.3893849,12.459904,-0.21848887,0.09676592,-0.39372706,-0.24776465,-0.3892406,-0.5341811,-0.64988565,-0.6814615,-0.1766285,-0.70859724,-0.5828311,-0.77042615,-0.4863541,-0.4724772,-0.74664664,-0.7337436,-0.44255105,-0.45560548,0.012458986,-0.3607176,-0.4791544,-0.2975191,0.39300376,-0.6813927,0.11536347,-0.32285005,-0.53397083,-0.05484514,-0.10402715,-0.3634048,-0.5025214,-0.6633966,0.039194435,-0.6194137,-0.100124516,-0.15901347,0.28766358,0.0031908064,-0.38927093,-0.48472342,-0.3989725,-0.050094046,-0.12960216,-0.26550937,-0.18363139,-0.34572893,-0.19080393,2.3616788,1
