rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_ENO2,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_NSUN5,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_GSC2,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_HES3,methylation_gene__GENE_TSPAN3,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR8K3,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_CSRP3,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_PRODH2,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_TECRL,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_MYL1,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_LIM2,rnaseq_gene__GENE_C10ORF71,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_ADAM7,methylation_gene__GENE_TRIB3,methylation_gene__GENE_ZNF624,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_LYZL6,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_ITPA,methylation_gene__GENE_ZNF563,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_MAGEB10,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_LOC652276,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_ZNF787,methylation_gene__GENE_CDKN1B,rnaseq_gene__GENE_ATP1B4,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_TGM6,methylation_gene__GENE_LRP2BP,rnaseq_gene__GENE_PPP1R3A,rnaseq_gene__GENE_KBTBD5,methylation_gene__GENE_PMS1;ORMDL1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_C18ORF1,rnaseq_gene__GENE_SPANXE,methylation_gene__GENE_DUSP4,methylation_gene__GENE_LPCAT1,methylation_gene__GENE_UBE2N,methylation_gene__GENE_CCR4,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_TBC1D28,rnaseq_gene__GENE_SNAR-B2,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_CACNA1S,target
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.09480043,0.17799711,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.29655638,-0.18351315,-0.08795058,-0.14370757,-0.23034683,-0.15134048,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.14183259,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.06208461,-0.089100406,-0.03154485,0.14189017,0.0090551935,-0.17625973,-0.09370761,-0.5291917,-0.08367701,-0.06867951,0.55036944,-0.12971352,-0.09467098,-0.16565828,-0.09939945,-0.11196494,6.7035418,-0.09391567,0.004219274,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.03650802,-0.14094758,-0.1181239,-0.046479356,-0.29549903,-0.20825279,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.3370191,-0.1391227,-0.038268425,-0.1653577,-0.035977527,-0.030865084,-0.04293071,-0.3660519,-0.3484527,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.1531515,-0.13976352,-0.25002742,-0.122890815,-0.07587367,-0.67208624,-0.17491919,0.01884212,0.06830489,-0.10968474,-0.06849864,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.25154486,0.2699352,1
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.037893947,0.39872336,-0.06925289,-0.062246185,-0.057666454,-0.071920976,3.78647,0.10355579,-0.08795058,-0.14370757,0.4284248,0.42344868,-0.11526267,-0.048288155,-0.05877857,-0.1489025,0.746097,-0.06940588,1.5455004,-0.21529208,-0.09926551,-0.052082743,0.18629356,-0.089100406,0.2576257,6.0768523,0.30857748,-0.17625973,-0.09370761,0.12951761,-0.08367701,-0.06867951,1.4887196,1.1193302,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.5348157,-0.09391567,0.15596302,0.84176034,-0.06427042,-0.23341642,-0.1911025,-0.7304354,-0.14094758,-0.1181239,0.1843099,0.5827184,0.21854496,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.3960266,-0.14595518,0.9062007,-0.1653577,-0.366053,-0.110704236,-0.04293071,-0.03067573,-0.41426876,0.90580285,-0.16218084,-0.09379102,-0.079487145,0.2496045,-0.13976352,-0.25002742,0.9761353,-0.07587367,1.3004109,-0.17491919,-0.2050856,-0.099357575,1.4690726,-0.19795491,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,0.18755715,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.22674832,-0.50264454,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.38659665,-0.35029426,-0.08795058,-0.14370757,0.071344815,0.07107455,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.2790182,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.24480434,-0.089100406,0.023969853,-0.28358755,-0.11739645,-0.17625973,26.285784,-0.32312202,-0.08367701,-0.06867951,-0.15924661,-0.2656097,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.47463706,-0.09391567,-0.15253915,-0.15378062,-0.06427042,1.6099404,-0.1911025,-0.60779035,-0.14094758,-0.1181239,-0.2707599,-0.15561779,-0.04747198,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.41180095,-0.17690723,0.0127826175,-0.1653577,-0.06479198,-0.02449495,-0.04293071,-0.27732047,-1.0657055,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.9935911,-0.13976352,-0.25002742,-0.2055853,-0.07587367,0.6853872,-0.17491919,-0.10259574,-0.0982695,-0.1454878,-0.8969099,-0.28798902,-0.16144404,5.881679,-0.114294864,-0.12899014,-0.15592977,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,1.8275304,0.099777736,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.18062177,-0.02024284,-0.08795058,-0.14370757,0.21805888,0.05883151,-0.11526267,-0.048288155,-0.05877857,-0.1489025,0.5028979,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.64469564,-0.089100406,-0.17568468,-0.08694726,0.05756388,-0.17625973,-0.09370761,-0.06795883,-0.08367701,-0.06867951,-0.15924661,0.01339529,-0.09467098,23.466585,-0.09939945,-0.11196494,0.41789225,-0.09391567,0.15022466,-0.15378062,-0.06427042,-0.23341642,-0.1911025,0.075505994,-0.14094758,-0.1181239,0.1064838,-0.112865835,-0.018687285,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.12822992,-0.11932709,-0.010211746,-0.1653577,-0.019812994,17.308855,-0.04293071,-0.043556806,-0.74115247,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.26699728,-0.13976352,-0.25002742,0.046005595,-0.07587367,0.40862125,19.041801,0.8850922,0.27505758,-0.35904816,-0.16152212,1.4220462,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.026521578,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.22384873,0.14268056,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.13330695,-0.17064925,-0.08795058,-0.14370757,0.18755507,-0.1352691,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.07807724,-0.06940588,2.919809,-0.21529208,-0.09926551,-0.052082743,-0.6732767,-0.089100406,-0.0040315883,0.025375916,-0.08443164,-0.17625973,-0.09370761,-0.33856812,-0.08367701,-0.06867951,-0.15924661,-0.0035447013,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.22000556,-0.09391567,0.32729447,-0.15378062,-0.06427042,-0.23341642,-0.1911025,0.1018791,-0.14094758,-0.1181239,-0.0045492384,-0.2042989,-0.16672984,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.47434595,-0.12567914,0.0618795,-0.1653577,0.5932722,-0.2310443,-0.04293071,-0.07852006,-0.5453354,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.61917144,-0.13976352,-0.25002742,-0.73707175,-0.07587367,0.26723483,-0.17491919,0.10232488,0.19442675,0.050542522,-0.55206627,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.020612322,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.10920778,-0.116617866,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.40184927,0.16499473,-0.08795058,-0.14370757,0.18731119,-0.06853823,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.07215876,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.6734791,-0.089100406,-0.1327822,0.013774457,-0.109351374,-0.17625973,-0.09370761,-0.19117263,-0.08367701,-0.06867951,-0.15924661,0.25784492,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.19326134,-0.09391567,0.04809497,-0.15378062,-0.06427042,-0.23341642,-0.1911025,0.87286556,-0.14094758,-0.1181239,0.1436388,-0.11861767,0.057420388,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.029803978,0.69141287,-0.19340633,-0.1653577,0.61107826,-0.25575957,-0.04293071,-0.043188754,-0.18638003,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.22720082,-0.13976352,-0.25002742,-0.61986136,-0.07587367,0.2286511,-0.17491919,0.043023665,0.14234112,0.23260935,-0.09937899,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.109238304,0.53857106,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.36157745,-0.69016904,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.21486072,-0.22937198,-0.08795058,-0.14370757,-0.35060927,-0.30674806,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.39491796,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.16541506,-0.089100406,-0.11451715,-0.01099204,-0.077845454,-0.17625973,-0.09370761,-0.6120047,-0.08367701,-0.06867951,0.6044888,-0.62086475,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.21169494,-0.09391567,-0.15133052,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-1.1541281,-0.14094758,-0.1181239,-0.23789908,-0.06454564,-0.29713482,-0.10483764,-0.06859739,-0.07638114,-0.050521668,0.6855404,-0.4023298,-0.5085792,-0.1653577,-0.45054585,-0.094069846,-0.04293071,0.1513586,-1.0539216,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.2271314,-0.13976352,-0.25002742,0.78048754,-0.07587367,-1.0847201,-0.17491919,-0.7925108,-0.07375977,-0.374541,0.20206885,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.35244262,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.039620735,-0.26319972,-0.06925289,-0.062246185,-0.057666454,-0.071920976,1.3593142,-0.19816276,-0.08795058,-0.14370757,-0.4280361,-0.023910163,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.007952713,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.18685272,-0.089100406,-0.15941037,-0.55395067,-0.02096084,-0.17625973,-0.09370761,-0.28121683,-0.08367701,-0.06867951,-0.15924661,-0.11994562,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.3934772,-0.09391567,-0.7764946,-0.15378062,-0.06427042,-0.23341642,3.6523354,-1.0546275,-0.14094758,13.121976,-0.23312667,-0.10522036,-0.09627348,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.24306038,-0.18364182,-0.22201695,-0.1653577,-0.38163674,-0.13231987,-0.04293071,-0.48295543,-0.6493756,1.1276841,-0.16218084,-0.09379102,-0.079487145,0.108051956,-0.13976352,-0.25002742,0.2604663,1.5843291,1.5002444,-0.17491919,-0.43267727,-0.27828524,0.60011965,-0.46444228,-0.28798902,-0.16144404,-0.13498159,-0.114294864,0.9266027,-0.41957563,1.4056627,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.11110883,-0.9281318,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.1476644,-0.10683793,-0.08795058,-0.14370757,-0.11535256,-0.3917851,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.17933373,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.085445285,-0.089100406,-0.026787486,-0.8978478,0.087499745,-0.17625973,-0.09370761,-0.12846214,-0.08367701,-0.06867951,-0.15924661,-0.5317535,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.096199684,-0.09391567,-0.51423645,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.8403483,-0.14094758,-0.1181239,-0.21332067,-0.6732465,-0.14271024,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.5213417,-0.21737452,-0.6484652,-0.1653577,-0.4181519,0.020222686,-0.04293071,-0.47006992,-0.89232284,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.25787956,-0.13976352,-0.25002742,0.68348485,-0.07587367,-1.35439,-0.17491919,-0.7205203,-0.088154756,0.18125115,0.40741915,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.12447068,1.7125603,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.13905345,-0.52331173,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.121837996,-0.22163449,8.503772,-0.14370757,-0.47987357,-0.21992314,7.505626,-0.048288155,-0.05877857,3.3350272,-0.38970134,-0.06940588,6.8465466,-0.21529208,-0.09926551,-0.052082743,0.78090906,-0.089100406,-0.018521298,-0.792437,-0.13328058,6.0779533,-0.09370761,-0.46295446,-0.08367701,-0.06867951,12.338759,-0.99295354,-0.09467098,-0.16565828,-0.09939945,2.5424588,-0.58887553,-0.09391567,-0.19671257,13.446143,-0.06427042,-0.23341642,9.181321,-0.7549518,-0.14094758,-0.1181239,-0.21624292,-0.010891227,-0.096873604,-0.10483764,-0.06859739,-0.07638114,-0.050521668,1.2348235,0.008415383,-0.2578179,-0.1653577,-0.5348102,0.038387023,-0.04293071,-0.30489194,-0.53607553,5.6219835,-0.16218084,-0.09379102,-0.079487145,-0.20431446,9.705654,8.852369,-0.2242203,-0.07587367,-0.91184396,-0.17491919,-0.292824,-0.09368354,0.3521405,0.5870959,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.41933557,10.191631,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,0.020176074,-0.44037038,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.022114387,-0.15518671,-0.08795058,-0.14370757,0.16479523,-0.7225055,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.368602,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.05553175,-0.089100406,-0.038564187,0.6097077,-0.3831599,-0.17625973,-0.09370761,-0.5670105,-0.08367701,-0.06867951,-0.15924661,-0.5754338,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.091566116,-0.09391567,0.1009982,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.7913867,-0.14094758,-0.1181239,-0.16237023,-0.34938416,-0.19522865,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.28044683,-0.24286824,-0.4373965,-0.1653577,-0.539932,-0.002626522,-0.04293071,0.052019436,-0.37219867,2.0301597,-0.16218084,-0.09379102,-0.079487145,0.13418958,-0.13976352,-0.25002742,-0.49966854,-0.07587367,-0.5316552,-0.17491919,-0.61584765,-0.20687172,0.564823,0.5300654,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.35921574,0.32487544,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.13749969,-0.47624838,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.12027193,0.16268016,-0.08795058,-0.14370757,-0.34155756,0.4121847,-0.11526267,-0.048288155,-0.05877857,-0.1489025,0.063301265,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,0.26646224,-0.089100406,-0.15309955,0.5000143,0.05163492,-0.17625973,-0.09370761,0.045567516,-0.08367701,-0.06867951,-0.15924661,-1.2249403,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.04035051,-0.09391567,0.2005038,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.48053473,-0.14094758,-0.1181239,-0.03890393,-0.014771139,-0.021403689,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.5166632,-0.107232474,0.21274719,-0.1653577,-0.44851375,0.2795274,-0.04293071,-0.20441884,-0.51845527,-0.2503585,-0.16218084,-0.09379102,-0.079487145,0.42566818,-0.13976352,-0.25002742,-0.21389256,-0.07587367,-0.20972525,-0.17491919,-0.31862202,-0.11265045,0.9867756,0.80608535,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.3355716,0.3516112,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.18426532,-0.43999332,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.077817984,-0.10740761,-0.08795058,-0.14370757,-0.23858619,-0.23543546,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.50987047,5.6876655,1.2679695,0.7312734,-0.09926551,-0.052082743,0.1721808,-0.089100406,-0.1609747,-0.5293506,-0.39914206,-0.17625973,-0.09370761,-0.34885323,1.7004297,-0.06867951,-0.15924661,-0.4394231,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.6113994,-0.09391567,-0.7392409,-0.15378062,-0.06427042,1.9720774,-0.1911025,-0.11682659,-0.14094758,-0.1181239,-0.03897408,-0.42804596,-0.31313258,-0.10483764,-0.06859739,-0.07638114,-0.050521668,1.1073004,-0.17939524,-0.24122725,9.789105,-0.28585574,0.03249664,-0.04293071,-0.51903784,-0.96192133,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.029976495,-0.13976352,-0.25002742,-0.24680112,-0.07587367,-0.71421534,-0.17491919,-0.5819996,-0.2308042,0.7110982,0.21390913,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.3822273,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.20327508,-0.32970524,-0.06925289,-0.062246185,-0.057666454,-0.071920976,0.19892292,-0.026222855,-0.08795058,-0.14370757,-0.44635576,-0.2567359,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.30943432,-0.06940588,-0.19387476,-0.21529208,-0.09926551,22.458838,-0.097060785,-0.089100406,-0.17229141,0.027349403,-0.3155338,-0.17625973,-0.09370761,-0.7350012,-0.08367701,-0.06867951,-0.15924661,-0.7400292,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.1466041,-0.09391567,-0.1452961,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.45563862,-0.14094758,-0.1181239,-0.10605307,-0.34180644,-0.3169682,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.5923749,-0.3418368,-0.18288238,-0.1653577,-0.4436698,-0.10112027,-0.04293071,-0.34194553,-0.99054945,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.044397306,-0.13976352,0.9156755,-0.61878115,-0.07587367,-0.32823816,-0.17491919,-0.54205614,-0.16376634,0.105183095,0.021496374,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.18591623,-0.40497914,0
32.86337,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.20665526,1.2416978,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.05643036,-0.32346815,-0.08795058,-0.14370757,-0.46341604,-0.5344737,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.036759578,-0.06940588,-0.19387476,-0.21529208,3.9908123,-0.052082743,-0.8212508,-0.089100406,-0.07331008,-0.6899094,-0.53673255,-0.17625973,-0.09370761,0.316014,-0.08367701,-0.06867951,0.7791603,0.30140257,-0.09467098,-0.16565828,-0.09939945,-0.11196494,0.017220482,-0.09391567,0.11252057,-0.15378062,-0.06427042,-0.23341642,3.3073542,1.2090065,-0.14094758,-0.1181239,-0.1938442,0.024529936,-0.21963383,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.40705305,-0.36898437,-0.25764775,-0.1653577,-0.20159839,1.2010633,-0.04293071,-0.15380482,-0.15569119,1.3377563,2.4234746,-0.09379102,-0.079487145,0.5324674,-0.13976352,1.0470549,0.73517746,-0.07587367,0.10091818,-0.17491919,-0.38815287,-0.016977657,-0.3185272,0.15857896,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,0.21999952,2.380177,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,-0.069158584,-0.0721235,-0.006042429,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.029950162,-0.3747721,-0.08795058,-0.14370757,-0.30664104,-0.3338601,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.45180374,-0.06940588,-0.19387476,-0.21529208,-0.09926551,15.363808,0.21967952,-0.089100406,-0.18511312,-0.2278776,-0.181028,-0.17625973,-0.09370761,-0.074478045,-0.08367701,-0.06867951,-0.15924661,-0.58982766,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.41045195,-0.09391567,-0.51005584,-0.15378062,-0.06427042,-0.23341642,-0.1911025,-0.44110486,-0.14094758,-0.1181239,-0.09283425,-0.3200319,-0.23215044,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.42761052,-0.3615999,-0.6413446,-0.1653577,-0.54442817,-0.2297047,-0.04293071,-0.32829303,-0.4088859,1.5137155,-0.16218084,-0.09379102,-0.079487145,0.13683061,-0.13976352,1.728649,-0.37468782,-0.07587367,-0.3831319,-0.17491919,-0.65389776,-0.16510314,0.025625298,0.53456914,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.31927574,-0.40497914,0
-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.067629814,-0.0679732,-0.05562216,-0.07355285,-0.05803116,-0.054831173,1.5919749,-0.24109611,0.037025142,-0.06925289,-0.062246185,-0.057666454,-0.071920976,-0.11199005,-0.37613794,-0.08795058,-0.14370757,-0.28321788,0.077838324,-0.11526267,-0.048288155,-0.05877857,-0.1489025,-0.28707343,-0.06940588,-0.19387476,-0.21529208,-0.09926551,-0.052082743,-0.1915799,-0.089100406,-0.23271275,-0.81120515,-0.24926342,-0.17625973,-0.09370761,-0.02630818,-0.08367701,-0.06867951,-0.15924661,-0.18404023,-0.09467098,-0.16565828,-0.09939945,-0.11196494,-0.18640707,-0.09391567,0.8293224,-0.15378062,-0.06427042,1.2234746,-0.1911025,-0.23674741,-0.14094758,-0.1181239,-0.2561839,-0.33685634,-0.30238742,-0.10483764,-0.06859739,-0.07638114,-0.050521668,-0.0063597625,-0.19931832,-0.46061686,-0.1653577,-0.29036108,-0.35767427,-0.04293071,-0.011030258,-0.322568,-0.2503585,-0.16218084,-0.09379102,-0.079487145,-0.3753721,-0.13976352,-0.25002742,0.05337896,-0.07587367,-0.50334245,-0.17491919,-0.18246183,-0.22574379,-0.41195476,0.03863758,-0.28798902,-0.16144404,-0.13498159,-0.114294864,-0.12899014,-0.23243672,0.24631847,0
