methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_GPI,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_USP14,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF619,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_GALNTL5,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR2T27,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_SKIL,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_TPCN2,methylation_gene__GENE_ENO2,methylation_gene__GENE_GMCL1,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_DCTN3,cnv_log2__GENE_SLC16A2,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TNKS2,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_ZNF160,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_SCARNA11,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_MOCS2,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_OR4S1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_FKSG83,methylation_gene__GENE_ATP5J2,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_OR51G1,methylation_gene__GENE_PNPLA6,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_HPVC1,target
1.2171813,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.71576625,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.198001,-0.13939492,0.039620735,-0.083192356,-0.33871236,-0.4280361,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.75136924,-0.80346507,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.17451125,0.032510214,-0.05304785,-0.035875507,-0.40670833,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.18371873,-0.06987374,0.21898255,-0.04756436,-0.06331775,-0.33668002,1.1075104,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.36944297,1.3593142,0.14009185,-0.23312667,-0.078358516,-0.13583356,1.0980749,-0.16951889,-0.007952713,0.8339476,-0.08408102,-0.41957563,-0.6102333,-0.1053454,0.15921353,-0.10826717,-0.56599265,-0.06418999,-0.030400895,-0.2710512,-0.088503554,-0.19387476,-0.10086597,-0.18022047,-0.21242365,0.39539307,-0.07527141,-0.051617455,-0.24173057,-0.059162382,-0.050725356,-0.23341642,-0.28121683,-0.06812416,-0.10388452,-0.4022121,0.02573381,-0.37641618,-0.16757613,0
-0.362743,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.23144561,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.29535243,-0.13939492,-0.11110883,-0.083192356,-0.39431784,-0.11535256,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-1.0769707,-1.6954494,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,0.42001548,-0.21683386,-0.24560428,-0.035875507,1.2361146,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-1.3438249,-0.06987374,0.019055383,-0.04756436,-0.06331775,-0.30954435,0.09560374,-0.05755121,2.026269,-0.13944355,-0.074266955,-0.730176,0.1476644,-0.7735928,-0.21332067,-0.078358516,-0.08932681,0.08734918,-0.16951889,-0.17933373,1.4383432,-0.08408102,-0.12447068,-0.53388613,-0.1053454,-0.31316683,-0.10826717,-0.4804176,-0.06418999,-0.030400895,-0.24247067,-0.088503554,-0.19387476,-0.10086597,-0.23578514,-0.21242365,-0.5932548,-0.07527141,-0.051617455,-0.28116846,-0.059162382,-0.050725356,-0.23341642,-0.12846214,-0.06812416,-0.10352662,-1.171535,0.3905229,-0.37641618,-0.16757613,0
-0.20502926,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.38157156,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.13144062,-0.13939492,-0.115493275,-0.083192356,-0.24447292,-0.21042663,-0.071920976,-0.06859739,-0.06594675,3.4117103,-0.10974532,-1.2298505,-1.1086411,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.26209843,-0.11780682,-0.4049616,-0.035875507,1.031583,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.32198244,-0.06987374,-0.14088511,-0.04756436,-0.06331775,-0.09751632,0.72869414,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.29278946,1.1040038,-0.4590015,-0.28265473,-0.078358516,0.12647793,0.7197007,-0.16951889,-0.14187932,0.10817826,-0.08408102,-0.26420012,-0.29236123,-0.1053454,-0.32527772,-0.10826717,-0.08626495,-0.06418999,-0.030400895,-0.19533055,-0.088503554,-0.19387476,-0.10086597,-0.17784937,-0.21242365,-0.58536345,-0.07527141,-0.051617455,-0.042469878,-0.059162382,-0.050725356,-0.23341642,0.038494162,-0.06812416,0.0032012335,-1.2942734,0.45968392,-0.37641618,-0.16757613,0
-0.35872674,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.6704376,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.1779856,3.667928,-0.3929644,-0.083192356,-0.32256794,-0.46036848,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.77321976,-1.7672169,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.050521165,-0.17789342,0.16164456,-0.035875507,-1.2656302,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.36861715,-0.06987374,0.091396086,-0.04756436,-0.06331775,-1.2349169,2.0623353,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.2608196,-0.27188504,-0.34215635,-0.1786751,-0.078358516,-0.28758085,2.0517852,-0.16951889,-0.57181853,0.12954351,-0.08408102,-0.4447979,-0.43332306,-0.1053454,-0.15874079,-0.10826717,4.257805,-0.06418999,-0.030400895,-0.37050477,-0.088503554,-0.19387476,-0.10086597,-0.12342733,-0.21242365,0.072496854,-0.07527141,-0.051617455,-0.0663463,-0.059162382,-0.050725356,-0.23341642,-0.55296963,-0.06812416,-0.10225507,-0.976028,0.319582,1.8584146,-0.16757613,0
0.07500588,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.35217065,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.3981826,-0.13939492,-0.13749969,-0.083192356,-0.019076576,-0.34155756,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.7400854,-1.9876146,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.1031004,0.017271101,0.37709948,-0.035875507,0.49435595,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.006803536,-0.06987374,-0.21132393,-0.04756436,-0.06331775,-0.3538613,-0.3039697,-0.05755121,-0.21880457,-0.13944355,-0.074266955,0.28670865,0.12027193,-0.2082748,-0.03890393,-0.078358516,-0.1660513,-0.3117579,-0.16951889,0.063301265,0.06472042,-0.08408102,-0.3355716,-0.05714104,-0.1053454,-0.06195666,-0.10826717,0.71133107,-0.06418999,-0.030400895,0.38940033,-0.088503554,-0.19387476,-0.10086597,0.11322489,-0.21242365,-0.54591423,-0.07527141,-0.051617455,-0.2733724,-0.059162382,-0.050725356,-0.23341642,0.045567516,-0.06812416,0.21434799,-0.24717869,0.109627314,-0.37641618,-0.16757613,0
-0.2176707,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.40786973,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.2601757,-0.13939492,-0.3329854,-0.083192356,-0.08454565,0.6322945,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.4934959,-0.8007999,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,0.0754869,-0.13224904,0.4246207,-0.035875507,-0.669271,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,3.988321,-0.06987374,-0.032826893,-0.04756436,-0.06331775,-0.6176965,-0.25726628,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.43372735,-0.1375504,0.26032045,0.0056026005,-0.078358516,0.20921145,-0.265109,-0.16951889,-0.14925168,0.6112903,-0.08408102,-0.27750003,0.07610063,19.290066,-0.05429557,-0.10826717,-0.26668066,-0.06418999,-0.030400895,0.086736806,-0.088503554,-0.19387476,16.35942,-0.16221114,-0.21242365,0.2305201,-0.07527141,-0.051617455,-0.046129502,-0.059162382,-0.050725356,-0.23341642,-0.116559096,-0.06812416,0.17706528,-0.82680535,0.7829723,-0.37641618,-0.16757613,0
0.11816623,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,0.2651992,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,1.2725154,-0.13939492,0.18383338,-0.083192356,-0.20998351,0.46239683,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,1.177015,0.054133695,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.1732342,-0.029432625,-0.4449183,-0.035875507,-0.31966078,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.29943952,-0.06987374,0.03504553,-0.04756436,-0.06331775,1.9943819,0.4277167,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.2616599,0.19983774,-0.06828679,0.5633214,-0.078358516,0.23889662,0.41907454,-0.16951889,-0.32686198,-0.044645745,-0.08408102,1.2411112,-0.01325967,-0.1053454,0.29223868,-0.10826717,3.5886252,-0.06418999,-0.030400895,0.010788527,-0.088503554,-0.19387476,-0.10086597,0.8182862,-0.21242365,-0.6509381,-0.07527141,-0.051617455,1.7551824,-0.059162382,-0.050725356,-0.23341642,0.27877,-0.06812416,-0.28203192,0.14014114,-2.1679997,1.0727192,-0.16757613,0
1.1945614,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.62034714,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.1443987,-0.13939492,-0.20327508,-0.083192356,-0.2987508,-0.44635576,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.69296575,-1.6595409,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.3259531,-0.3223644,-0.2121954,-0.035875507,1.8484892,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.6816354,-0.06987374,-0.012465761,-0.04756436,-0.06331775,-0.49214724,1.2476206,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.3704456,0.19892292,-0.15623549,-0.10605307,-0.078358516,-0.25700682,1.2380215,-0.16951889,-0.30943432,-0.13678712,-0.08408102,-0.18591623,-0.3428531,-0.1053454,3.1569498,-0.10826717,-0.12974608,-0.06418999,-0.030400895,-0.9136833,-0.088503554,-0.19387476,-0.10086597,-0.11223922,-0.21242365,-0.15747888,-0.07527141,-0.051617455,-0.24798985,-0.059162382,-0.050725356,-0.23341642,-0.7350012,-0.06812416,-0.2743186,-1.1445239,-0.05861808,-0.37641618,-0.16757613,0
-0.18067996,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.6099961,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.28043783,-0.13939492,-0.0721235,-0.083192356,-0.22646172,-0.30664104,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.33281785,-1.386998,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.11727992,-0.15153565,-0.56434196,-0.035875507,1.5573666,-0.11066106,-0.21476083,-0.09630276,4.679491,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.7594769,-0.06987374,-0.06490234,-0.04756436,-0.06331775,-0.5942714,0.29798508,-0.05755121,2.79076,-0.13944355,-0.074266955,8.868629,-0.029950162,0.11995292,-0.09283425,-0.078358516,-0.2968537,0.2894943,-0.16951889,-0.45180374,0.14456794,-0.08408102,-0.31927574,-0.3479288,-0.1053454,-0.31117046,-0.10826717,-0.07071333,-0.06418999,-0.030400895,-0.4394865,-0.088503554,-0.19387476,-0.10086597,-0.0071566817,-0.21242365,0.12641795,-0.07527141,-0.051617455,-0.2693396,-0.059162382,-0.050725356,-0.23341642,-0.074478045,-0.06812416,-0.10382866,-0.9602376,0.013795041,-0.37641618,-0.16757613,0
-0.6798024,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,27.235342,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.32584172,-0.13939492,-0.49633366,-0.083192356,4.241996,-0.37950465,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-1.8147818,-0.8466185,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,28.48843,-0.2240576,-0.45871794,-0.035875507,-1.2656302,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,3.8468525,-0.06987374,-0.5221006,-0.04756436,-0.06331775,-0.5074412,0.8688043,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.23261654,-0.84993917,-0.73035383,-0.39625433,-0.078358516,-0.010331397,0.8596473,3.1690536,-0.34216267,20.995586,-0.08408102,-0.15206274,-0.21890907,-0.1053454,-0.3623732,-0.10826717,-0.8277501,-0.06418999,-0.030400895,1.2609607,-0.088503554,-0.19387476,-0.10086597,-0.36135048,-0.21242365,-1.1156694,-0.07527141,-0.051617455,0.04951706,-0.059162382,-0.050725356,1.256604,-0.1637191,-0.06812416,-0.30134672,-0.2111339,-0.64311814,-0.37641618,-0.16757613,0
0.045804642,-0.050053358,-0.07355285,-0.07234395,32.863365,-0.030400895,-0.078748696,-0.040199555,-0.3412578,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.26800364,-0.13939492,-0.11776376,-0.083192356,-0.2034256,-0.1284348,-0.071920976,-0.06859739,15.3413515,-0.16218084,-0.10974532,-0.5549436,-0.46353364,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.06931613,-0.065190256,-0.12593764,32.19855,-0.56671304,-0.11066106,-0.21476083,-0.09630276,2.463713,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.4390083,-0.06987374,-0.2587738,28.397066,-0.06331775,-0.5455502,0.07484668,20.581615,-0.21880457,-0.13944355,-0.074266955,-0.19428451,-0.5849671,-0.18089306,-0.17990148,-0.078358516,-0.12699422,0.06661634,-0.16951889,-0.3291897,0.16561355,26.03018,-0.2814526,-0.57045937,-0.1053454,-0.24257879,-0.10826717,0.117230475,26.11536,-0.030400895,-0.21019489,8.954465,-0.19387476,-0.10086597,-0.23850651,-0.21242365,-0.14379744,-0.07527141,-0.051617455,-0.27142286,-0.059162382,-0.050725356,-0.23341642,-0.04598397,-0.06812416,0.0021130848,0.45041883,0.37716973,-0.37641618,-0.16757613,0
-0.5983872,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.5839549,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.058141172,-0.13939492,-0.023738448,-0.083192356,-0.001686399,-0.48595974,9.104129,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-0.46233198,0.8003851,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.2767675,-0.19281743,0.22934696,-0.035875507,-1.2656302,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.20529401,-0.06987374,-0.16689865,-0.04756436,21.67405,-1.0620666,1.0919427,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.099976026,-0.24983925,0.071745716,-0.13755259,-0.078358516,-0.114995815,1.0825253,-0.16951889,-0.06904075,0.2332878,-0.08408102,-0.26610026,0.18726437,-0.1053454,-0.30444968,-0.10826717,-0.4432421,-0.06418999,-0.030400895,0.05796296,-0.088503554,-0.19387476,-0.10086597,-0.30290815,-0.21242365,0.379875,-0.07527141,-0.051617455,-0.28595138,-0.059162382,-0.050725356,-0.23341642,0.11004826,-0.06812416,-0.2007941,-0.6761292,0.657322,-0.37641618,-0.16757613,0
0.38528407,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,0.11278272,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.016974604,-0.13939492,-0.18079704,-0.083192356,0.19791815,-0.20635505,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,0.23683412,1.7299582,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.46842018,-0.31470257,0.29952613,-0.035875507,-1.2656302,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.02080574,-0.06987374,-0.100155436,-0.04756436,-0.06331775,-0.12391147,0.064468145,-0.05755121,1.8683778,12.152652,-0.074266955,0.025137173,-0.04112171,0.17742518,-0.020999813,-0.078358516,-0.23862587,0.056249928,-0.16951889,-0.03999896,-0.22769217,-0.08408102,-0.24292338,-0.08569818,-0.1053454,-0.19438064,-0.10826717,-0.42102352,-0.06418999,-0.030400895,-0.009926914,-0.088503554,-0.19387476,-0.10086597,0.04427961,-0.21242365,-0.38602844,-0.07527141,-0.051617455,-0.034066085,-0.059162382,-0.050725356,-0.23341642,-0.48345917,-0.06812416,-0.12834969,-0.25598916,0.35230315,3.1887095,-0.16757613,1
-0.5846488,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.29948202,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,-0.13987646,-0.13939492,0.033389155,-0.083192356,-0.17574339,-0.5557415,-0.071920976,-0.06859739,-0.06594675,-0.16218084,2.9967878,-0.16214013,-0.7908118,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.420984,-0.07222011,0.12159037,-0.035875507,-1.2656302,-0.11066106,1.1641884,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,-0.89102304,-0.06987374,0.022044573,-0.04756436,-0.06331775,-0.77646077,-4.53841,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.31148067,0.81920063,-0.65132785,-0.17413975,-0.078358516,-0.09368208,-4.541256,-0.16951889,-0.45696518,0.47328743,-0.08408102,-0.18217628,-0.4512083,-0.1053454,-0.310088,-0.10826717,-0.264833,-0.06418999,-0.030400895,0.52124774,-0.088503554,-0.19387476,-0.10086597,-0.3370153,-0.21242365,0.06194758,-0.07527141,-0.051617455,2.9706845,-0.059162382,-0.050725356,-0.23341642,0.011000581,-0.06812416,-0.1566991,-0.6395728,0.2834002,-0.37641618,-0.16757613,0
0.30832416,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.3253867,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.20025432,-0.13939492,0.04859052,-0.083192356,-0.023031246,-0.11521608,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,0.18460271,-0.76898736,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.45900103,0.10314665,0.09700378,-0.035875507,-1.2656302,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.6965002,-0.06987374,-0.11428479,-0.04756436,-0.06331775,0.12883925,0.26166022,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.45931077,0.6647097,-0.36795518,-0.057944197,-0.078358516,-0.24865445,0.25321186,-0.16951889,-0.2395956,-0.2330308,-0.08408102,-0.44849047,-0.39801255,-0.1053454,0.070075735,-0.10826717,-0.170227,-0.06418999,-0.030400895,-0.03625273,5.4170775,-0.19387476,-0.10086597,0.018407974,-0.21242365,0.46452972,-0.07527141,-0.051617455,0.7003026,-0.059162382,-0.050725356,2.8158052,-0.43434432,-0.06812416,-0.04882157,-1.0833137,0.6612534,-0.37641618,-0.16757613,0
-0.34949815,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,-0.078748696,-0.040199555,-0.6049731,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,1.260626,-0.06940588,-0.05562216,-0.0679732,0.066300936,-0.13939492,-0.072789155,-0.083192356,-0.14079052,-0.40929666,-0.071920976,-0.06859739,-0.06594675,-0.16218084,-0.10974532,-1.0981296,-1.0500374,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,-0.36805204,-0.18572794,-0.03732968,-0.035875507,0.92741084,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.03422423,-0.06987374,0.06528826,-0.04756436,-0.06331775,-0.7626407,1.8340075,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.32551572,1.5273741,-0.40087077,-0.23287135,-0.078358516,-0.10831469,1.823724,-0.16951889,0.1390367,-0.23341493,-0.08408102,-0.45043018,-0.7673012,-0.1053454,-0.3729656,-0.10826717,-0.6040238,-0.06418999,-0.030400895,-0.12720054,-0.088503554,1.2837509,-0.10086597,-0.21975873,-0.21242365,-0.29934454,-0.07527141,-0.051617455,-0.2543102,-0.059162382,-0.050725356,-0.23341642,0.2622188,-0.06812416,-0.055541098,-0.51384974,0.3204967,-0.37641618,-0.16757613,1
-0.730289,-0.050053358,-0.07355285,-0.07234395,-0.030400893,-0.030400895,10.877845,-0.040199555,0.52222365,-0.13369994,-0.030400895,-0.06825314,-0.06427042,-0.030400895,-0.08606776,-0.06940588,-0.05562216,-0.0679732,0.3085963,-0.13939492,1.3493544,-0.083192356,20.996695,0.2838505,-0.071920976,-0.06859739,-0.06594675,6.226843,-0.10974532,-2.1411748,0.4385349,-0.042821996,-0.067629814,-0.09654722,-0.08846551,-0.059134748,-0.110764034,0.01436665,-0.01477793,0.45532066,-0.035875507,-0.8751426,-0.11066106,-0.21476083,-0.09630276,-0.11692425,-0.051938124,-0.030400898,-0.08317388,-0.050521668,0.024781182,-0.06987374,0.080032595,-0.04756436,-0.06331775,0.4363273,0.08003594,-0.05755121,-0.21880457,-0.13944355,-0.074266955,-0.08641326,-0.18712744,-0.53971034,-0.035601385,-0.078358516,0.46136662,0.071799554,-0.16951889,0.11266589,3.3661525,-0.08408102,0.44092742,0.177482,-0.1053454,-0.23731871,-0.10826717,1.2339016,-0.06418999,-0.030400895,0.40109608,-0.088503554,-0.19387476,-0.10086597,0.51381844,-0.21242365,-1.1742004,-0.07527141,-0.051617455,0.4312723,-0.059162382,-0.050725356,-0.23341642,0.70855904,-0.06812416,0.20210661,0.17873897,-1.0704546,-0.37641618,-0.16757613,0
