methylation_gene__GENE_DGUOK,methylation_gene__GENE_SLC29A2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_SCARNA27,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_C11ORF64,rnaseq_gene__GENE_HES3,methylation_gene__GENE_FHOD3,methylation_gene__GENE_DERL1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_GALE,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NR4A2,methylation_gene__GENE_HIC1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_UBE2B,rnaseq_gene__GENE_NPS,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_GCC1,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_ATP5E,methylation_gene__GENE_PLK4,methylation_gene__GENE_MANBA,methylation_gene__GENE_EMP1,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_TTTY20,methylation_gene__GENE_PXT1;KCTD20,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_ZNF624,methylation_gene__GENE_RSAD2,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_TARS,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_YWHAG,methylation_gene__GENE_FUK,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_WDR5B,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_PRC1,methylation_gene__GENE_KDM1A,methylation_gene__GENE_TMED10,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_IQCC,methylation_gene__GENE_YIF1A,methylation_gene__GENE_ARPC2,methylation_gene__GENE_RAB6B,methylation_gene__GENE_ZDHHC21,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_ARL13B,methylation_gene__GENE_FBXW8,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NIPSNAP1,methylation_gene__GENE_TRIB3,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_FAM53B,methylation_gene__GENE_VCP,methylation_gene__GENE_LRRFIP2,rnaseq_gene__GENE_TMEM225,methylation_gene__GENE_TOMM40L,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_SNAP29;PI4KA,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_NRCAM,methylation_gene__GENE_ICAM1,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_VAMP2,methylation_gene__GENE_SPRYD4,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_SREBF2,methylation_gene__GENE_GEMIN6,target
-0.23844208,0.118960686,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.29708606,-0.1505012,-0.1727201,-0.05442576,-0.007913276,0.03722664,0.011455973,0.22958757,0.018325618,-0.061744325,0.43674663,0.19908847,-0.045534384,-0.4505272,-0.044265844,-0.05137616,-0.15470082,-0.078769214,-0.21114355,-0.076208994,-0.3085149,-0.07143741,-0.15949032,0.028423244,-0.44181135,-0.26115638,0.028652871,-0.052885056,-0.12320335,-0.07671373,0.03783191,-0.23488003,-0.07617085,-0.115279995,-0.3114512,0.22991921,-0.21842997,0.06792787,-0.21567756,-0.068936855,0.7442659,-0.08009408,-0.05375852,-0.42635527,0.15177643,0.030725464,0.43551317,0.12616785,0.41090584,-0.053616364,-0.17772251,-0.07917936,-0.08688093,0.7629726,-0.15884523,-0.2849634,0.16491245,0.44438034,-0.35467795,0.3525709,-0.466991,-0.47182652,-0.8070861,0.9371075,-0.07707038,-0.24888088,-0.12937783,0.13083872,0.02627558,0.07595422,0.7184461,-0.005258797,0.15297602,-0.32095286,-0.32961786,-0.12309436,-0.14999181,-0.2946014,0
0.026987268,0.04477892,-0.044065267,-0.044065263,-0.044065263,-0.044065263,22.649546,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.14942853,-0.15553558,-0.04021667,-0.0153013,0.06880356,-0.096067995,-0.015450696,-0.0826291,0.10339892,0.003307405,-0.045044426,0.07620729,-0.10266443,-0.20536667,22.129038,-0.05137616,-0.036523566,-0.078769214,0.003218902,-0.076208994,0.32218894,0.10491387,0.16619247,0.38974795,0.16265848,0.13627067,-0.046397783,-0.052885056,0.040064566,-0.07671373,0.11222544,-0.012632164,0.037239265,-0.115279995,0.14588052,0.56475914,0.14987819,0.017395278,0.176188,-0.0025147607,0.05057699,0.19037881,-0.05375852,-0.3766074,0.034098435,0.012569776,-0.13412341,0.07955973,0.29565257,0.55614144,0.49727902,0.043049585,-0.011991349,-0.13364081,0.43003356,0.124180764,0.08022074,0.749994,-0.29720113,0.3892484,-0.36442077,0.12608993,-0.34728304,-0.0719368,-0.07707038,0.6691133,-0.12937783,0.15347534,0.65710825,0.27711877,1.057067,0.008720807,-0.049749967,-0.07066515,-0.04840829,-0.13729364,0.23644188,-0.24369194,0
0.0329511,-0.08593342,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.17815998,-0.017864937,-0.1952897,0.18282948,0.5688533,0.13693039,-0.06334244,-0.0693964,-0.1916304,0.034810502,-0.19262895,0.017592762,-0.033649545,-0.018416824,0.0032377031,-0.05137616,-0.2861279,-0.078769214,0.0062473635,-0.076208994,-0.081911646,-0.26806316,0.10741356,0.043605503,-0.348222,0.24371427,0.18966252,-0.052885056,0.39142329,-0.07671373,-0.038161274,-0.07323151,-0.10956754,-0.115279995,0.010483722,-0.10539495,-0.5780772,0.36865884,-0.09279217,0.076252535,0.5803908,0.06080677,-0.05375852,-0.2011154,-0.052265547,0.103804015,0.95285165,0.3247798,0.41439408,-0.044328164,-0.20729584,-0.1406486,-0.004022738,-0.13364081,-0.36689168,-0.10410782,-0.24849184,0.058514908,0.4195191,0.7896446,0.07729828,0.055695135,-0.05141149,0.0010239537,-0.07707038,0.21735103,-0.12937783,-0.401559,-0.33547613,-0.0048903716,0.5577857,0.1909082,-0.174823,0.22670497,-0.28110018,-0.25285605,-0.3299544,-0.2155443,0
-0.16262738,0.061212275,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.041823015,-0.11804919,0.044203877,-0.017571844,0.04044177,-0.0770329,0.04043607,0.18745337,0.09033349,0.08694083,-0.09671587,0.14061446,0.21324766,0.22489458,-0.14069608,-0.05137616,-0.25653264,-0.078769214,-0.06248687,-0.076208994,-0.29263324,0.2768883,-0.094011165,0.47423214,0.03393635,0.109965816,-0.22869904,-0.052885056,0.4390614,-0.07671373,0.14666842,-0.13668525,-0.019915644,-0.115279995,-0.3135396,0.1385416,-0.30478713,0.20344365,0.6727325,-0.07390488,0.49637398,0.13127242,-0.05375852,-0.12848864,0.19013712,-0.012003652,0.21076499,0.5373614,-0.12383289,0.05730028,-0.00010901993,-0.08290579,0.09022357,-0.13364081,-0.29132465,0.832607,-0.17765595,0.24310826,-0.23443879,0.3167463,-0.292011,0.30320433,-0.88789415,-0.028034108,-0.07707038,0.21081066,-0.12937783,0.0023057172,-0.0019331344,0.8929334,-0.104515,-0.26811132,0.29476637,0.3101879,0.14862949,0.20928398,-0.13100527,-0.016037518,1
-0.09194067,-0.1526968,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.23315956,-0.16754627,-0.19259025,-0.1927971,0.050363388,-0.21859813,-0.1339759,-0.21582632,-0.23050082,-0.15283597,-0.06955334,-0.13707961,-0.3049119,-0.28498328,-0.03157611,-0.05137616,0.023403334,-0.078769214,-0.14782548,-0.076208994,-0.06711751,-0.19592811,-0.3656516,-0.31221107,0.083340734,0.19791467,0.44539753,-0.052885056,0.07956519,-0.07671373,0.31927693,-0.07786455,-0.11291827,-0.115279995,-0.014452225,0.26529795,-0.11852353,-0.1099944,0.11016511,0.14806569,-0.2970842,-0.475629,-0.05375852,0.11520084,-0.1827275,-0.30086303,-0.27847394,0.041636817,0.20016336,0.11110212,0.15730359,-0.20971894,-0.1853652,-0.13364081,-0.08709827,-0.28356692,-0.016973218,-0.51826584,-0.2694082,0.04801265,-0.25229284,-0.34512216,-0.5408779,-0.15246965,-0.07707038,-0.10920254,-0.12937783,-0.15289147,-0.32305405,-0.003124885,-0.01621973,-0.32505482,-0.34985337,-0.2912482,-0.0042602937,-0.2994892,0.20582722,-0.4497746,0
0.061798494,0.02269143,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.23816885,0.16065606,-0.004004909,0.47567132,0.06748573,0.73583806,0.4873565,0.046130024,0.029951632,0.020860333,0.19882555,0.1307536,-0.1036768,0.9296425,-0.0678885,-0.05137616,0.06751238,-0.078769214,0.4855436,-0.076208994,0.91449696,0.11512504,-0.0055083986,0.17120671,0.025839666,0.024744103,0.3264501,-0.052885056,0.5219506,-0.07671373,-0.15498859,0.36070794,-0.037493605,-0.115279995,0.10862076,-0.09252246,0.60788316,0.7380694,0.4910988,0.38046896,-0.08731419,0.31216493,-0.05375852,-0.17780444,0.016121011,-0.012913811,-0.019280892,-0.24952663,0.33447045,0.39316353,0.67745584,-0.1006807,-0.07380712,-0.13364081,0.629991,0.2241897,1.1440198,-0.13689016,-0.38160872,-0.3643218,1.415722,0.25080037,0.03698993,-0.16939266,-0.07707038,0.70550746,-0.12937783,-0.11506337,0.2207932,0.39558965,-0.1014576,0.19783403,0.22642045,0.3077375,0.42666602,0.31493893,-0.11711419,0.028949477,0
-0.14707619,0.32181054,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.07687261,0.03374125,0.03032858,-0.09723189,0.07211835,0.13503641,-0.043566667,0.0038599432,0.18380694,0.3559679,0.47794628,0.0579313,0.0004540041,-0.08056533,-0.06976076,-0.05137616,-0.22511637,-0.078769214,0.08981036,-0.076208994,0.057049174,0.7126144,0.2436721,0.10643132,0.037333027,0.11548293,-0.050769895,-0.052885056,1.1019359,-0.07671373,0.4955046,0.05618592,-0.057403654,-0.115279995,0.22233792,-0.15611005,-0.03461508,-0.29930797,1.5508178,0.2959857,0.1861536,0.30650654,-0.05375852,-0.01941367,0.6275313,0.7075294,0.27179727,-0.09018878,0.2918114,-0.012475458,0.41295964,0.037560098,-0.09529198,-0.13364081,0.4203094,0.18126093,-0.07283608,0.043664362,-0.17718422,-0.099681504,0.0061235563,0.3294126,-0.58939105,-0.31862596,-0.07707038,0.4550528,-0.12937783,9.483351,0.7631675,0.14806688,0.02344305,-0.21395476,-0.008287428,0.12892705,-0.24455832,-0.14314474,0.18395904,0.0037204903,1
0.041901197,-0.15424272,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.09493694,-0.052966192,-0.3186887,-0.16228245,0.31244907,-0.0011842904,0.022736521,0.19602892,0.17181912,-0.02815529,0.0031680274,-0.09808096,-0.028255027,-0.24643108,0.042295724,-0.05137616,1.2861195,-0.078769214,-0.11844549,-0.076208994,-0.1816197,0.06706265,0.023700131,-0.25122103,0.046832666,-0.070025,-0.21726103,-0.052885056,-0.18243197,-0.07671373,-0.26336315,-0.3147683,-0.051206276,-0.115279995,0.442996,21.452406,-0.2186675,-0.1328571,0.07448302,-0.2760017,-0.12760642,0.13114336,-0.05375852,-0.5383755,-0.4563787,0.12767373,-0.2358544,0.52747774,-0.18958928,0.5265883,-0.037046988,-0.24372625,-0.26332277,-0.13364081,-0.19902752,-0.23838076,0.6343546,-0.07230836,-0.40439764,-0.4622692,-0.34767404,-0.26923257,0.7933957,0.21835852,-0.07707038,-0.007179052,-0.12937783,-0.25704738,0.34851387,-0.17602399,-0.2774772,0.070129395,0.3405895,-0.049518038,-0.35030195,-0.16084479,0.23147453,-0.44330305,0
-0.25942257,-0.17667922,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.12789172,-0.28365538,-0.111055866,-0.19688524,-0.13261417,0.03476367,0.001196887,0.13251607,0.45834294,-0.064934835,0.2819984,-0.083044134,-0.28393644,-0.32124844,-0.20417441,-0.05137616,0.02813379,-0.078769214,-0.20771478,-0.076208994,-0.19806905,-0.02449391,-0.10853151,-0.1563222,0.0148920175,-0.10991121,0.29340506,-0.052885056,0.029211475,-0.07671373,0.27130917,-0.14055291,-0.09803881,-0.115279995,-0.14120896,-0.09999671,-0.25234735,0.249365,0.17394432,0.2941022,-0.10534965,-0.04728611,-0.05375852,-0.31441268,-0.115554385,-0.02366083,0.2526942,-0.14359172,0.18670805,0.06251554,0.21632564,-0.19249368,-0.11318712,-0.13364081,0.10043542,0.32536668,0.120913506,-0.49706152,-0.44138455,-0.13815922,-0.12487292,-0.06391689,0.3115352,-0.164666,-0.07707038,0.36838388,-0.12937783,-0.051853586,0.447769,0.040734384,-0.22268954,-0.3262446,-0.109079905,-0.14279924,-0.05656584,-0.046424787,-0.40765122,-0.031437855,0
-0.07241487,-0.04787204,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.060835063,-0.13329472,-0.13614312,-0.1736632,-0.24086536,-0.1489827,0.050758958,0.09676291,-0.065218076,-0.042767305,-0.03195513,-0.1666817,-0.2107096,-0.20893134,-0.14061628,-0.05137616,0.2808834,-0.078769214,-0.15421697,-0.076208994,-0.16440248,0.078736626,0.17625503,-0.1305093,-0.03188084,-0.019811256,-0.17023738,-0.052885056,0.04923644,-0.07671373,0.22552827,0.13718331,-0.1422473,-0.115279995,0.13515128,0.119972736,-0.20661825,0.32989088,-0.23439975,0.15141493,0.18220903,0.76008534,-0.05375852,0.17098044,0.025350789,0.14477982,-0.18319178,0.12283464,1.274859,0.04101259,0.60358083,-0.12277165,3.8331635,-0.13364081,1.2270914,0.05457819,0.09903068,-0.020315966,-0.41897395,-0.16091187,-0.10748546,0.21922205,-0.42963144,0.11108443,-0.07707038,0.31107572,-0.12937783,-0.009279392,0.3456371,0.1981224,-0.25602868,-0.1483753,-0.17568995,0.011013538,0.22757754,0.026832344,-0.17321391,0.015456238,0
-0.14639807,0.037497945,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.075846404,0.1334718,-0.09157592,0.21608344,0.2286887,-0.08156422,0.3995598,0.537796,0.4488301,-0.024588535,1.1109599,0.20289177,-0.087673716,0.10685758,-0.16928937,-0.05137616,0.49320915,-0.078769214,-0.13472666,-0.076208994,-0.19456783,1.1763372,0.3268763,0.4201688,0.16238874,0.19554839,0.17421232,-0.052885056,0.90627515,-0.07671373,0.25747085,-0.05052464,0.014865483,-0.115279995,0.3339498,0.08812776,0.010876793,1.3235735,0.18994923,0.17101057,0.83235776,1.0777029,-0.05375852,0.5033824,-0.031272758,0.63664263,0.31013587,0.6485997,0.2822364,0.8836986,0.67855024,-0.12337914,-0.08563475,-0.13364081,0.8091115,0.38096583,-0.3177014,0.14009462,0.4012241,0.7306225,-0.04183206,0.81606174,-0.50008833,0.3641034,-0.07707038,0.65468645,-0.12937783,1.131904,0.30829287,0.76352197,0.7644379,-0.018276833,0.24919832,0.027186416,-0.08227834,0.62905943,-0.083488785,0.21771176,1
-0.016386252,-0.06636724,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.19521,-0.30643606,-0.12651539,-0.27903488,0.036949426,-0.084676616,0.11273784,-0.17485937,-0.13703318,0.048388656,0.14876962,0.12397506,-0.08960962,-0.32968,-0.15867874,-0.05137616,0.36190236,-0.078769214,-0.16366947,-0.076208994,-0.0647191,0.15629345,-0.0910429,0.031707488,0.0569712,-0.033063706,0.053942077,-0.052885056,0.020410685,-0.07671373,-0.044669624,-0.036839835,-0.0599992,-0.115279995,-0.10365313,0.2024409,-0.43749854,0.057550844,-0.0342349,0.04072445,0.20867665,0.9225664,-0.05375852,-0.22798173,0.23010945,-0.037594266,-0.11353595,0.23320398,0.22096819,0.12256667,-0.0062368535,-0.25744992,-0.13834703,-0.13364081,-0.13529164,0.22274972,0.09837828,0.07428057,-0.3596086,0.16250841,-0.21717945,-0.13721749,0.21412751,0.1254191,-0.07707038,0.41294274,-0.12937783,0.5570895,-0.1382076,-0.19331422,-0.048796523,-0.21756989,-0.036905054,0.050655782,0.12893602,0.17471628,0.00040348838,0.13271733,0
0.04022947,-0.07414323,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.09370749,-0.04348523,0.077097595,-0.263067,0.36101255,-0.25889754,0.046143465,0.4219931,0.12385906,0.029933443,-0.04683714,0.11126495,0.01415428,-0.11766577,-0.08909201,-0.05137616,-0.12987044,-0.078769214,-0.048557796,-0.076208994,-0.03412932,0.1035854,0.26136518,0.04548347,0.18752682,1.5345551,0.024562161,-0.052885056,0.09411759,-0.07671373,0.24701518,-0.19408306,-0.010545221,-0.115279995,0.10127067,0.18575303,0.14175312,0.17896774,-0.067149095,-0.01963174,-0.103808045,-0.020743763,-0.05375852,-0.11359959,0.17449184,-0.03973796,-0.120777875,0.05010882,0.56207764,0.30430448,0.5978659,-0.07559744,0.06230226,-0.13364081,0.09903088,0.38025066,0.41269732,0.30395824,-0.28683302,0.0754614,-0.029261338,-0.33312267,0.26820397,0.103605166,-0.07707038,0.2293571,-0.12937783,-0.13863285,-0.4530918,1.3691922,0.1731992,-0.33277005,-0.1187607,0.18242113,-0.03373348,0.10445391,0.051324315,0.041558836,1
-0.019295236,-0.06596619,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,0.06837268,0.12328181,-0.09435926,-0.10764067,0.12615293,0.15054113,-0.1430151,-0.06110782,-0.093993716,0.086733624,-0.15413144,-0.15841581,-0.027041359,-0.073064916,0.06913781,-0.05137616,-0.30551222,-0.078769214,-0.17937806,-0.076208994,0.26729348,-0.098585136,-0.11518247,-0.14020884,-0.08141059,-0.17566477,0.08457372,-0.052885056,0.1372026,-0.07671373,0.09146684,-0.26415685,0.01774396,-0.115279995,0.039704684,-0.18362914,-0.12321004,0.3580421,0.017688552,0.20691101,-0.23413971,-0.14390063,-0.05375852,-0.004292308,0.1593503,-0.2065798,-0.12971202,0.010310757,-0.22898017,0.35341394,0.14254737,-0.098550834,-0.13307233,-0.13364081,-0.3154896,-0.25943142,-0.34392247,-0.5642918,0.3686889,0.034166012,0.113124296,-0.012194331,0.30122158,-0.063300334,-0.07707038,0.16010746,-0.12937783,0.117056094,0.24072807,0.08111829,0.25357345,0.16074389,0.244629,0.4213169,-0.023666905,-0.039989006,0.474672,0.44855464,0
0.062415,-0.15640593,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.14737645,0.12997878,-0.19785023,-0.07348227,-0.3420918,-0.2554754,-0.18707474,-0.07452589,-0.21941938,-0.2942115,0.079715304,-0.2554001,-0.116191,-0.43323132,-0.2007168,-0.05137616,-0.58061475,-0.078769214,-0.44567305,-0.076208994,-0.24945769,-0.22400908,-0.21563315,-0.026614558,0.0902541,-0.42044565,-0.27599117,-0.052885056,0.32856965,-0.07671373,-0.027078077,1.0377146,-0.08718687,-0.115279995,-0.1534428,-0.59738207,-0.5518223,-0.2480826,-0.12978245,-0.09815561,0.042528022,-0.33473668,-0.05375852,0.13012536,-0.3351934,0.34407333,0.23086378,0.06541384,-0.13864425,-0.36365655,-0.41317487,-0.19390737,-0.16799748,-0.13364081,-0.13042103,1.2259974,-0.5850612,1.8100148,0.08155647,0.45117843,-0.19833317,-0.34007037,-0.1021241,0.5411695,-0.07707038,-0.13374159,-0.12937783,-0.57735515,-0.09141318,-0.26241302,15.575823,-0.56553924,-0.2537859,-0.42764813,0.38082385,-0.04563115,0.21982004,0.3200645,1
-0.16246319,-0.075624146,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.28226376,-0.4437818,-0.28693533,-0.32577488,-0.013653674,-0.30989453,-0.29964226,0.34580266,-0.30000567,-0.3133922,-0.52550006,-0.42294112,-0.17577395,-0.5585548,-0.25353637,-0.05137616,-0.5877594,-0.078769214,-0.14806257,-0.076208994,-0.40431273,-0.48948494,-0.41594553,-0.3160471,-0.56234354,-0.52001005,-0.32125682,-0.052885056,-0.10086607,-0.07671373,-0.30307975,-0.2645266,-0.17018631,-0.115279995,-0.42186177,-0.32471108,-0.47413778,-0.50190026,-0.17156875,-0.19030823,-0.576078,-0.42157406,-0.05375852,-0.26604706,-0.32351992,-0.40549067,-0.47860867,-0.33210137,-0.530627,-0.5803311,-0.527252,-0.14790702,-0.37134165,-0.13364081,-0.392773,-0.3359655,-0.42410436,-0.46944353,-0.39785832,-0.3308781,-0.2503422,-0.529157,0.76483345,-0.3013578,-0.07707038,-0.27587804,-0.12937783,0.17698674,-0.26134568,-0.29408318,-0.35208657,-0.436296,-0.4156041,-0.49014458,-0.33395737,-0.14852025,-0.28642398,-0.47370985,1
-0.058065515,-0.028875003,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.23408598,0.6780109,-0.056367435,0.23567465,-0.12608528,0.10511661,0.2967908,0.03105456,-0.1229053,0.077801764,-0.05667883,-0.13754368,0.010728655,-0.066781916,-0.12715544,-0.05137616,-0.20709495,-0.078769214,-0.082903534,-0.076208994,0.06957543,0.023874262,0.028262315,-0.06575982,-0.14677475,-0.11048166,-0.070796475,-0.052885056,-0.055638175,-0.07671373,-0.058387008,-0.020180866,-0.15734307,1.3673882,0.22999947,-0.31068093,0.37207654,0.02697074,-0.12621161,0.086221844,0.07133175,-0.098281786,-0.05375852,-0.19515237,0.5253455,0.19295955,0.03264142,0.44203058,-0.012950599,-0.16498864,-0.011603538,-0.065417886,-0.2264332,0.39041442,-0.32766593,0.5930649,-0.4368404,0.4962691,0.58448946,0.15938862,-0.19897035,0.14333414,-0.18729916,0.5198644,-0.07707038,0.0025973232,-0.12937783,0.16250625,-0.0709981,0.30349213,-0.0629838,-0.2802236,-0.31328258,-0.031406924,0.067563586,0.018674945,-0.041235622,-0.033274703,1
0.010210685,0.06383339,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.054619074,-0.061039485,-0.062137086,-0.06227874,-0.06232367,-0.07561139,-0.07574311,-0.05237115,-0.06883227,0.038094692,-0.17987911,-0.17450051,-0.23885328,-0.011354356,0.15647133,0.07685048,0.24998073,0.13783778,-0.20022553,0.033634786,-0.5920212,0.026332743,-0.05137616,0.0088562565,-0.078769214,-0.2754322,-0.076208994,-0.119275235,0.19970652,0.051044732,0.17941575,-0.077666245,-0.22523475,-0.03861621,-0.052885056,-0.080048986,-0.07671373,0.43619964,0.14201814,-0.05228809,-0.115279995,-0.02708785,-0.16051176,-0.13014291,0.20974335,0.25270054,0.31835654,0.33450064,0.24297804,-0.05375852,0.45465976,0.3245,0.06922329,-0.23826703,0.1160122,-0.08146158,0.59596205,1.5192218,-0.16193737,-0.1646556,-0.13364081,-0.27857125,0.19783604,-0.02874867,0.27208248,-0.053458598,-0.22097021,-0.27572453,0.42545196,-0.95371395,0.19271179,-0.07707038,0.5060007,-0.12937783,0.24478696,0.6151651,0.045837943,0.31058532,0.043087747,0.25821933,-0.00914096,0.0035404894,0.07727508,0.81232995,0.37705788,1
