methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_SNORA19,rnaseq_gene__GENE_TTTY11,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_DEFB130,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_SNORD115-7,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_SPATA31B1P,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_OR6C1,rnaseq_gene__GENE_FLJ44082,methylation_gene__GENE_ZNHIT2,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2M5,rnaseq_gene__GENE_OR4S1,rnaseq_gene__GENE_OR6K2,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR11L1,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_KRTAP24-1,methylation_gene__GENE_ZKSCAN4,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR5D13,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_IL10RB,rnaseq_gene__GENE_OR5T1,rnaseq_gene__GENE_DCD,rnaseq_gene__GENE_OR4K14,rnaseq_gene__GENE_LINC00608,methylation_gene__GENE_STARD5,rnaseq_gene__GENE_OR7A10,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_CAB39L;SETDB2,rnaseq_gene__GENE_C20ORF79,rnaseq_gene__GENE_OR5D16,target
-0.13541208,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.1869976,-0.0667128,-0.06779342,-0.17297599,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.03671389,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.2240701,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.2550499,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.0880404,-0.059761662,-0.056040857,0.006524359,-0.06493661,-0.06115482,1
-0.1882489,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.08048236,-0.0667128,-0.06779342,-0.21808831,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.21427414,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.10191559,-0.0713572,-0.051879484,1.9397198,-0.056941256,-0.3344257,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.02119256,-0.059761662,-0.056040857,-0.0783368,-0.06493661,-0.06115482,1
0.096263714,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.17753465,-0.0667128,-0.06779342,-0.049031164,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.31457704,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.25711295,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.4386133,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.1309493,-0.059761662,-0.056040857,-0.16643563,-0.06493661,-0.06115482,0
-0.08853103,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.13889243,-0.0667128,-0.06779342,-0.23475054,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.3078257,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.5359501,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.48493144,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.24564327,-0.059761662,-0.056040857,-0.3017065,-0.06493661,-0.06115482,0
-0.11033667,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.20410845,-0.0667128,-0.06779342,-0.14659649,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.031997364,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.42093542,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.15596473,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.041093603,-0.059761662,-0.056040857,-0.121682465,2.1631994,-0.06115482,1
-0.11307272,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.22379829,-0.0667128,-0.06779342,-0.28021768,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.28771713,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.2473642,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.37602654,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.30253166,-0.059761662,-0.056040857,-0.1633828,-0.06493661,-0.06115482,1
-0.18445253,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.22859918,-0.0667128,-0.06779342,-0.23456658,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.20888762,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.28766522,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.40573162,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.11761046,-0.059761662,-0.056040857,-0.14813937,-0.06493661,-0.06115482,1
-0.13194653,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.19477071,-0.0667128,-0.06779342,-0.1966562,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.31630546,-0.050876774,-0.06154955,-0.0510505,-0.057611536,10.4854145,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.15501134,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.34016314,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.25021058,-0.059761662,-0.056040857,-0.08732528,-0.06493661,-0.06115482,1
-0.10921468,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.066229954,-0.0667128,-0.06779342,-0.14944588,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.00994915,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.1627108,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.037250575,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.13519941,-0.059761662,-0.056040857,-0.08455717,-0.06493661,-0.06115482,0
-0.14576067,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.23508075,-0.0667128,-0.06779342,0.044913188,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.2840283,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.12714258,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.13865478,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.29261163,-0.059761662,-0.056040857,-0.2880165,-0.06493661,-0.06115482,0
-0.16664402,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.21066575,-0.0667128,-0.06779342,-0.2196651,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.21283671,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.39364937,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.019521518,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.3609925,-0.059761662,-0.056040857,-0.14482532,-0.06493661,-0.06115482,0
-0.112606056,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.11678061,-0.0667128,-0.06779342,-0.1292057,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.21775845,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.46469402,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.5144557,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.35741115,-0.059761662,-0.056040857,-0.3749458,-0.06493661,-0.06115482,0
-0.20827542,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.20575655,-0.0667128,-0.06779342,-0.1874485,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.20824654,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.25573975,-0.0713572,-0.051879484,-0.058577605,-0.056941256,-0.37289634,-0.072045244,-0.07261519,-0.052358013,-0.052545313,-0.16447599,-0.059761662,-0.056040857,-0.43034533,-0.06493661,-0.06115482,0
-0.019792136,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,0.04012006,-0.0667128,-0.06779342,-0.058486246,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.15664767,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.24204853,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.05426456,-0.072045244,5.951762,-0.052358013,-0.052545313,0.10114631,-0.059761662,-0.056040857,15.436078,-0.06493661,-0.06115482,1
-0.103792496,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.1801167,-0.0667128,-0.06779342,-0.15821944,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.39933574,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,-0.19165169,-0.0713572,-0.051879484,-0.058577605,-0.056941256,1.394731,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.002496396,-0.059761662,-0.056040857,-0.3568162,-0.06493661,-0.06115482,1
-0.067251064,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.07911979,-0.0667128,-0.06779342,-0.05022911,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,-0.035283957,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.3747399,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.14326565,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.379734,-0.059761662,-0.056040857,0.0015325516,-0.06493661,-0.06115482,1
-0.1608859,-0.045454547,-0.04545455,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050556514,-0.050556514,-0.052091867,-0.052135784,-0.05298958,-0.05306043,-0.054073565,-0.05513623,-0.057309687,-0.059877835,-0.06267829,-0.11773151,-0.0667128,-0.06779342,-0.1902607,-0.048834685,-0.05606167,-0.056271918,-0.05666739,-0.05688307,-0.05687186,-0.050601136,0.09239781,-0.050876774,-0.06154955,-0.0510505,-0.057611536,-0.072520256,-0.051273204,-0.051386137,-0.064205736,-0.051538043,-0.051617697,-0.05162177,-0.06581708,-0.06333108,-0.08251828,0.19889003,-0.0713572,-0.051879484,-0.058577605,-0.056941256,0.15694074,-0.072045244,-0.07261519,-0.052358013,-0.052545313,0.029057028,-0.059761662,-0.056040857,-0.25336018,-0.06493661,-0.06115482,1
