rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_OR9I1,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_RPUSD2,methylation_gene__GENE_GPI,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_FRY,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR2W5,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_KRTAP19-3,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_KRTAP10-1,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR6B1,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR6C68,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_SRY,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_TSPY1,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR2G6,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PRAMEF22,methylation_gene__GENE_IL4R,methylation_gene__GENE_SKIL,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_MAGEB3,target
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.5452504,0.20074132,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.32566747,-0.13939492,-0.04938687,-0.16757613,-0.16951889,-0.08561648,-0.10272443,0.2605601,-0.07527141,0.23225689,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.10439054,-0.071920976,-0.124685876,-0.18417612,-0.13944355,-0.13158298,-0.16218084,-0.19503176,0.08446265,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.21544401,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.14725053,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.041147895,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.16619584,-0.117310815,-0.06780475,-0.36901993,-0.04597636,-0.10430648,-0.078787245,0.19467586,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.13510855,0.35401174,0.37752488,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,10.186263,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.49325663,-0.3324297,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.12470915,-0.13939492,-0.587096,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.1299468,-0.07527141,0.7695175,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.2473024,-0.071920976,-0.124685876,-0.1687975,-0.13944355,-0.13158298,-0.16218084,-0.28097126,-0.33048704,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.2218557,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.69231784,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.38123184,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.50648403,-0.117310815,-0.06780475,-0.39982167,-0.04597636,-0.10430648,-0.078787245,-0.22488882,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.13821495,-0.31594992,-0.23423487,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.3619863,0.036895666,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.29307818,-0.13939492,0.3647498,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.085442625,-0.07527141,-1.2656302,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.039654616,-0.071920976,-0.124685876,-0.048753526,-0.13944355,-0.13158298,-0.16218084,-0.20243838,0.18449003,-0.1885197,2.3467963,-0.12339336,-0.062246185,-0.19215825,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.64360654,-0.030400898,-0.13838363,-0.18716085,-0.06418999,0.31499827,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.09554367,-0.117310815,-0.06780475,-0.2794857,-0.04597636,-0.10430648,-0.078787245,0.066513635,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.30026022,0.000737929,-0.24131306,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.26770046,0.13610527,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.5492936,-0.13939492,0.20209682,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.16557924,-0.07527141,-1.2656302,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,0.9452457,-0.071920976,-0.124685876,0.87513655,-0.13944355,-0.13158298,-0.16218084,-0.20740592,-0.21441194,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.25092414,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.54161566,32.863373,-0.13838363,-0.18716085,-0.06418999,-0.24434145,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,0.70372105,-0.117310815,-0.06780475,-0.06831753,-0.04597636,-0.10430648,-0.078787245,-0.0934696,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.16289125,16.459297,-2.1307607,-0.110764034,-0.18492761,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,0.15956141,0.17222965,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.22671977,-0.13939492,-0.35831577,8.517058,-0.16951889,-0.08561648,-0.10272443,0.4629952,-0.07527141,-0.6494845,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.00034461363,-0.071920976,-0.124685876,-0.39729732,-0.13944355,-0.13158298,-0.16218084,3.1337354,0.051947515,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.2087738,-0.07316671,-0.19387476,-0.08846551,-0.08303952,1.2449099,-0.030400898,-0.13838363,-0.18716085,-0.06418999,0.74833983,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,0.07612347,-0.117310815,-0.06780475,0.0695791,-0.04597636,-0.10430648,-0.078787245,-0.086294666,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.061304685,0.7421983,0.24849449,-0.110764034,-0.18492761,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,1.1855959,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,0.11416865,-0.31555456,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.39598888,-0.13939492,-0.12979794,-0.16757613,-0.16951889,-0.08561648,-0.10272443,0.029830903,-0.07527141,-0.3228014,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.15277292,-0.071920976,-0.124685876,-0.42150187,-0.13944355,-0.13158298,-0.16218084,0.42253807,-0.38256717,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.20568058,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.51757455,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.0656914,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.3226041,-0.117310815,-0.06780475,-0.22106826,-0.04597636,-0.10430648,-0.078787245,-0.2931052,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.114081934,-0.40196282,-0.2212575,-0.110764034,1.6660643,-0.19023986,0
-0.030400895,-0.06940588,2.2901108,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,0.49541256,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.12279212,-0.1901555,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.4089039,-0.13939492,-0.34714016,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.1691316,-0.07527141,0.36728567,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.2515395,-0.071920976,-0.124685876,-0.17102547,-0.13944355,-0.13158298,-0.16218084,-0.21257181,0.08928149,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.22249357,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.18597347,-0.030400898,-0.13838363,-0.18716085,-0.06418999,0.40580407,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.028002305,-0.117310815,-0.06780475,-0.024988404,-0.04597636,-0.10430648,-0.078787245,-0.055377223,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.09990963,0.6315665,-1.3191453,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.28276864,-0.03049399,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.3584793,-0.13939492,-0.30045494,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.07365015,-0.07527141,-1.0837758,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.009430923,-0.071920976,-0.124685876,-0.047099028,-0.13944355,-0.13158298,-0.16218084,-0.26108062,-0.3586336,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.21692482,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.9913242,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.17659232,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.23126513,-0.117310815,-0.06780475,-0.310404,-0.04597636,-0.10430648,-0.078787245,-0.17702532,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.29572636,-0.12814486,-0.462936,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,0.8509285,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.5614384,-0.2650869,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.46214667,-0.13939492,-0.31203866,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.27631757,-0.07527141,1.8826487,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.36702886,-0.071920976,-0.124685876,-0.27903384,-0.13944355,-0.13158298,-0.16218084,-0.28778678,-0.27923888,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.017368732,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.689859,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.34986338,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,0.2756605,-0.117310815,-0.06780475,-0.115264416,-0.04597636,-0.10430648,-0.078787245,-0.1936195,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.18896678,-0.9936127,-0.31727353,-0.110764034,-0.18492761,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.285466,-0.2955824,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.33533043,-0.13939492,-0.2695125,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.21250394,-0.07527141,-0.51781785,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.33635414,-0.071920976,-0.124685876,0.07591782,-0.13944355,-0.13158298,-0.16218084,-0.28290117,0.26196283,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.21095325,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.06608569,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.2699423,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.45286545,-0.117310815,-0.06780475,-0.2764833,-0.04597636,-0.10430648,-0.078787245,-0.14760388,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.20388402,-0.6282034,0.6531552,-0.110764034,-0.18492761,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,0.2266833,-0.124931075,-0.175216,-0.04067079,-0.06427042,4.023843,-0.05562216,-0.074266955,-0.067629814,-0.042821996,0.12442902,-0.13939492,-0.15751022,-0.16757613,-0.16951889,11.386753,-0.10272443,-0.047371324,-0.07527141,-0.117689654,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.07826795,-0.071920976,-0.124685876,0.09641184,-0.13944355,-0.13158298,-0.16218084,-0.25854123,-0.4669248,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.21384993,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.45137817,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.35749638,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,0.018273586,-0.117310815,-0.06780475,-0.019429054,-0.04597636,-0.10430648,-0.078787245,-0.029387036,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.30023634,-0.38879064,-0.1447519,-0.110764034,-0.18492761,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.3627838,-0.20363139,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.6820825,-0.13939492,-0.5388276,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.25485274,-0.07527141,1.7085855,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.43060488,-0.071920976,-0.124685876,-0.3002654,-0.13944355,-0.13158298,-0.16218084,-0.30884078,-0.25852934,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.25873682,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.14577973,-0.030400898,21.445602,-0.18716085,-0.06418999,0.14230214,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.5739899,-0.117310815,-0.06780475,-0.24213283,-0.04597636,-0.10430648,-0.078787245,-0.22127928,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.308005,-0.64880115,0.676308,-0.110764034,-0.18492761,1.2356716,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.23226102,-0.10370694,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,0.09423189,-0.13939492,0.12785408,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.16756058,-0.07527141,-0.63008815,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.43092725,-0.071920976,-0.124685876,-0.15240431,13.600837,-0.13158298,-0.16218084,2.1242473,-0.02170757,2.5712252,-0.25247434,-0.12339336,-0.062246185,-0.23581278,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.06817193,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.2960439,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.0036033483,-0.117310815,-0.06780475,-0.2302275,-0.04597636,-0.10430648,-0.078787245,-0.16127712,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.34849465,-0.9851743,0.9421965,-0.110764034,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.062321313,-0.116386235,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,0.024205081,-0.13939492,-0.05646565,-0.16757613,-0.16951889,-0.08561648,-0.10272443,0.06084179,-0.07527141,-0.33654428,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.03775633,-0.071920976,-0.124685876,-0.3918392,-0.13944355,-0.13158298,-0.16218084,-0.2220284,0.015055481,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.17250222,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.19335522,-0.030400898,-0.13838363,-0.18716085,-0.06418999,0.9364255,2.4185073,-0.061940223,-0.118806034,-0.09939945,24.1337,-0.021753876,-0.117310815,-0.06780475,-0.038318485,-0.04597636,-0.10430648,-0.078787245,-0.056112394,-0.067872696,-0.09172271,12.089165,-0.08408102,-0.11066106,-0.0648044,0.22598554,0.0076109143,-0.110764034,2.9900718,-0.19023986,0
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.41520694,-0.18325713,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.2570901,-0.13939492,0.020941252,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.18125226,-0.07527141,-0.2730254,-0.050438117,-0.050521668,-0.08795058,-0.12371241,-0.14741206,-0.47123897,-0.071920976,-0.124685876,-0.74120414,-0.13944355,-0.13158298,-0.16218084,-0.2728597,-0.36240485,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.21454507,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.032091267,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.12406327,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.39400092,-0.117310815,-0.06780475,-0.39398354,-0.04597636,-0.10430648,-0.078787245,-0.15400484,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.46557838,-0.5996962,0.5779504,5.8405814,-0.18492761,-0.19023986,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.33552054,-0.26771885,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.60485554,-0.13939492,-0.21103312,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.18182439,-0.07527141,-0.5788908,-0.050438117,-0.050521668,-0.08795058,-0.12371241,8.782452,-0.24273367,-0.071920976,-0.124685876,0.11809271,-0.13944355,-0.13158298,-0.16218084,-0.2797556,-0.26752156,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.20181839,-0.07316671,-0.19387476,-0.08846551,-0.08303952,0.15888046,-0.030400898,-0.13838363,-0.18716085,-0.06418999,2.6279566,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.17008959,-0.117310815,-0.06780475,-0.3929124,-0.04597636,-0.10430648,-0.078787245,-0.10299241,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.19592908,0.13900295,0.6473985,-0.110764034,-0.18492761,1.3034745,1
-0.030400895,-0.06940588,-0.07421895,-0.030400895,-0.04756436,-0.04061949,-0.08720162,-0.083192356,-0.030400895,-0.14370757,-0.030400895,-0.09654722,-0.040199555,-0.07234395,-0.035875507,-0.08606776,-0.061702468,-0.044386145,-0.11696981,-0.030400896,-0.084201984,-0.039873518,-0.06925289,-0.030400893,-0.078748696,-0.059134748,-0.05234718,-0.2041975,-0.1449449,-0.175216,-0.04067079,-0.06427042,-0.09926551,-0.05562216,-0.074266955,-0.067629814,-0.042821996,-0.004293675,-0.13939492,0.14466675,-0.16757613,-0.16951889,-0.08561648,-0.10272443,-0.025619108,-0.07527141,0.11722899,-0.050438117,-0.050521668,-0.08795058,5.6742935,-0.14741206,-0.0240237,-0.071920976,-0.124685876,-0.4996179,-0.13944355,-0.13158298,-0.16218084,-0.26914313,-0.0011499873,-0.1885197,-0.25247434,-0.12339336,-0.062246185,-0.17749746,-0.07316671,-0.19387476,-0.08846551,-0.08303952,-0.24493088,-0.030400898,-0.13838363,-0.18716085,-0.06418999,-0.17710781,-0.18899952,-0.061940223,-0.118806034,-0.09939945,-0.07638114,-0.22861193,-0.117310815,-0.06780475,-0.21962006,-0.04597636,-0.10430648,-0.078787245,-0.22335893,-0.067872696,-0.09172271,-0.09630276,-0.08408102,-0.11066106,-0.17644948,-0.52852833,0.46348938,-0.110764034,-0.18492761,-0.19023986,1
