rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_XKRY2,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_OR5M3,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_GPI,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SPO11,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_CASP6,methylation_gene__GENE_EXT1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_FAM41AY1,methylation_gene__GENE_PNN,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_COMMD5,rnaseq_gene__GENE_MS4A5,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_MAP3K9,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_KRTAP27-1,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_PPIAL4B,methylation_gene__GENE_PIGC;C1ORF105,methylation_gene__GENE_NDE1;KIAA0430,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_LPPR2,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_UCMA,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_PRM2,methylation_gene__GENE_BID,methylation_gene__GENE_PIGP;TTC3,methylation_gene__GENE_NEK11;ASTE1,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_CDK5RAP1,methylation_gene__GENE_CNP,methylation_gene__GENE_ZNF44,rnaseq_gene__GENE_ADAM5P,methylation_gene__GENE_SPSB1,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_SCRIB,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_OR51A7,rnaseq_gene__GENE_FLJ43859,methylation_gene__GENE_B2M,methylation_gene__GENE_KIAA1328;C18ORF10,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_OBFC2B,rnaseq_gene__GENE_OR6C76,methylation_gene__GENE_RSPH3,rnaseq_gene__GENE_OR4P4,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_SUV39H2,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_CNIH,methylation_gene__GENE_LRRC20,methylation_gene__GENE_ST3GAL1,methylation_gene__GENE_ACTR1A;SUFU,methylation_gene__GENE_GMCL1,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_SDC1,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_ZNF33B,target
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,0.22447091,-0.053536013,-0.05998392,0.21874534,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.1591008,1.1354787,0.5224767,-0.039025616,-0.118889146,-0.042500064,-0.027523048,-0.069158584,-0.03694309,-0.039873518,0.0030825234,-0.09654722,-0.05008855,-0.13666488,0.07170954,-0.065219104,-0.08720162,-0.05578467,-0.27768445,-0.55596006,-0.41373092,-0.050053358,-0.057666454,0.12632704,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.21220115,-0.09052681,-0.013591972,0.032388944,0.23913313,-0.327732,-0.06825314,0.019234642,0.4398412,0.09423831,-0.13250025,0.38943553,0.116639815,0.4401993,0.67951614,-0.03312617,-0.06867951,-0.1053454,0.003712576,0.03922292,-0.041330405,0.5508236,-0.07708009,-0.3327063,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.054592453,0.16857427,0.6734535,-0.1427363,-0.061940223,0.014943064,0.14712796,0.096468434,0.24590379,-0.0908266,0.0959429,-0.2767737,-0.58131164,-0.19387476,0.04797716,-0.06664966,0.19399342,-0.051625643,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.3744404,-0.053536013,-0.05998392,-0.06366393,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.14237118,-0.024567254,-0.4973178,-0.039025616,-0.2300814,-0.042500064,0.21462092,-0.069158584,-0.20191611,-0.039873518,-0.19226222,-0.09654722,-0.05008855,-0.12033567,-0.142271,-0.065219104,-0.08720162,29.438786,-0.19107522,0.14328183,-0.5430104,-0.050053358,-0.057666454,-0.26374972,-0.06925289,2.7809603,-0.04061949,15.13019,0.11562585,-0.09052681,-0.7918147,-0.33594066,-0.63315153,-0.27734727,-0.06825314,-0.78285813,0.101258345,-0.08582933,-0.13250025,-0.5750854,-0.32797155,0.06819402,-0.6105117,-0.2074678,-0.06867951,-0.1053454,-0.56154394,-0.10355942,-0.041330405,-0.5351825,-0.07708009,0.06758821,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.10019058,-0.71325886,-0.6666175,-0.12778115,-0.061940223,-0.8534345,-0.54612535,-0.38588977,-0.8236905,-0.6610277,-0.6199467,-0.115777805,-0.50665665,-0.19387476,0.5988431,24.341413,-0.678118,-0.08523329,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.06446159,-0.053536013,-0.05998392,0.0113542145,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.030544648,0.08906212,-0.59405077,-0.039025616,-0.2972848,-0.042500064,1.5973611,-0.069158584,-0.69016904,-0.039873518,-0.22937198,-0.09654722,-0.05008855,-0.2526114,-0.39526644,-0.065219104,-0.08720162,-0.05578467,-0.45086777,0.9136923,-0.5165277,-0.050053358,-0.057666454,-0.08161726,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.27284485,-0.09052681,-0.613549,-0.35060927,-0.62052715,0.07155797,-0.06825314,-0.64422256,-0.15502974,-0.077845454,-0.13250025,-0.21252204,-0.47759834,-0.4983899,-0.4747323,-0.42924345,-0.06867951,-0.1053454,-0.45473382,-0.8563048,-0.041330405,-0.59466755,-0.07708009,-0.41970673,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.62086475,0.39779,-0.37288418,-0.24578603,-0.061940223,-0.74913853,-0.5085792,-0.76621026,-0.15133052,-0.42485476,-0.3278542,0.16541506,-0.37960222,-0.19387476,0.1413802,-0.06664966,-0.7942409,-0.2311276,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.19673377,-0.053536013,-0.05998392,-0.29535243,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.20434317,-0.21955924,-0.7782874,-0.039025616,-0.19077398,-0.042500064,0.336682,-0.069158584,-0.9281318,-0.039873518,-0.10683793,-0.09654722,-0.05008855,0.42001548,-0.22916462,-0.065219104,-0.08720162,-0.05578467,-0.49905863,0.7363078,-0.22868752,-0.050053358,-0.057666454,-0.07885166,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.1866539,-0.09052681,-0.8274121,-0.11535256,-0.7261432,-0.24275969,-0.06825314,-0.8099191,-0.33799922,0.087499745,-0.13250025,-0.21527429,-0.16014065,-0.0194073,-0.23144561,-0.31316683,-0.06867951,-0.1053454,-0.7229855,-0.7072377,-0.041330405,-0.6747951,-0.07708009,0.25355637,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.5317535,0.17746137,-0.6158347,-0.28116846,-0.061940223,-0.45324096,-0.6484652,-0.53388613,-0.51423645,-0.5506905,-0.7735928,-0.085445285,0.232248,-0.19387476,0.83774996,-0.06664966,-0.75801086,-0.08769927,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.29468054,-0.053536013,-0.05998392,-0.13144062,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.057446282,-0.121905595,-0.59532696,-0.039025616,0.072531655,-0.042500064,0.3142997,-0.069158584,-0.66909486,-0.039873518,-0.13443829,-0.09654722,-0.05008855,-0.26209843,-0.2207891,-0.065219104,-0.08720162,-0.05578467,-0.31129712,-0.139116,-0.601868,-0.050053358,-0.057666454,-0.24236195,-0.06925289,0.8813116,-0.04061949,-0.078358516,-0.2266028,-0.09052681,-0.41268045,-0.21042663,12.0540495,-0.024930848,-0.06825314,-0.74034786,-0.12888291,0.27273896,-0.13250025,-0.05660079,-0.2704203,0.5123768,-0.38157156,-0.32527772,-0.06867951,-0.1053454,-0.38350114,-0.7171597,-0.041330405,-0.5426977,-0.07708009,0.6417183,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.040589154,-0.15594989,-0.60270935,-0.042469878,-0.061940223,-0.36791024,-0.27369687,-0.29236123,-0.33001217,-0.61991715,-0.4590015,-0.043656286,-0.069367155,-0.19387476,-0.3901659,-0.06664966,-0.78183085,-0.25699338,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,32.515717,-0.04482511,-0.051822077,0.057766158,-0.053536013,-0.05998392,0.11056926,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.09655659,-0.17282449,-0.5790713,-0.039025616,-0.009854068,-0.042500064,-0.3976899,-0.069158584,-0.5340923,-0.039873518,0.33512768,-0.09654722,-0.05008855,-0.54753804,-0.0921745,-0.065219104,-0.08720162,-0.05578467,-0.33506456,-0.17544599,-0.39251912,-0.050053358,-0.057666454,-0.2347304,-0.06925289,16.470934,-0.04061949,-0.078358516,0.20537284,28.580603,-0.83743376,-0.7238635,-0.48280683,-0.41382888,-0.06825314,-0.3627457,0.16533999,-0.37475175,-0.13250025,1.1795788,-0.26038635,-0.5122113,-0.59937257,-0.23229922,-0.06867951,-0.1053454,0.2734692,-0.5589842,-0.041330405,-0.3460694,-0.07708009,0.47721028,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.628524,-0.020488929,-0.6290654,-0.37744814,-0.061940223,-0.74533045,0.15912987,-0.5237753,-0.7908059,-0.78895426,-0.64358157,-0.21459238,1.5457946,-0.19387476,0.32395497,-0.06664966,-0.5055409,-0.22983795,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.38502628,-0.053536013,-0.05998392,0.088512495,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.122029275,-0.050063394,-0.34538478,-0.039025616,-0.2161124,-0.042500064,0.087891474,-0.069158584,-0.52331173,-0.039873518,-0.22163449,-0.09654722,-0.05008855,0.47888544,0.19816679,-0.065219104,-0.08720162,-0.05578467,-0.2690167,0.34560308,-0.32395336,-0.050053358,-0.057666454,-0.0793006,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.07308273,-0.09052681,-0.30268842,-0.47987357,-0.23545273,0.97945976,-0.06825314,-0.69811773,-0.08200673,-0.13328058,-0.13250025,-0.6496395,-0.006819622,-0.40467623,-0.3386264,-0.16436014,-0.06867951,-0.1053454,-0.73631954,-0.7729062,-0.041330405,-0.53423214,-0.07708009,-0.49953672,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.99295354,-0.2569608,-0.36790636,-0.12964293,-0.061940223,-0.17699575,-0.2578179,-0.46403423,-0.19671257,-0.76234835,-0.3830355,0.78090906,-0.23362748,6.8465466,0.26591966,-0.06664966,-0.6442529,-0.33859015,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,0.16992354,-0.053536013,-0.05998392,0.3981826,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.033561468,-0.077252455,-0.5940925,-0.039025616,-0.10107542,-0.042500064,0.21407999,-0.069158584,-0.47624838,-0.039873518,0.16268016,-0.09654722,-0.05008855,-0.1031004,0.179017,-0.065219104,-0.08720162,-0.05578467,0.0069400887,0.035825133,0.23721486,-0.050053358,-0.057666454,-0.12844124,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.26012,-0.09052681,-0.31740996,-0.34155756,-0.5103848,0.04336668,-0.06825314,-0.7254233,-0.083538674,0.05163492,-0.13250025,-0.2694999,0.014738215,0.24864763,-0.35217065,-0.06195666,-0.06867951,-0.1053454,-0.24868308,-0.4266232,-0.041330405,-0.59642816,-0.07708009,0.12862425,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-1.2249403,0.22113505,-0.48987144,-0.2733724,-0.061940223,-0.05933543,0.21274719,-0.05714104,0.2005038,-0.19377275,-0.2082748,0.26646224,-0.093676396,-0.19387476,0.55036306,-0.06664966,-0.19875495,0.13767862,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.32158154,-0.053536013,-0.05998392,-0.12148977,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.122625686,-0.15246087,-0.58080935,-0.039025616,0.054962672,-0.042500064,-0.052927922,-0.069158584,-0.43999332,-0.039873518,-0.10740761,-0.09654722,-0.05008855,-0.597049,-0.045249864,-0.065219104,-0.08720162,-0.05578467,-0.18473634,-0.25921464,-0.31813285,-0.050053358,-0.057666454,-0.1782005,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.21120463,-0.09052681,-0.8495263,-0.23858619,-0.3573177,0.35715887,-0.06825314,-0.55226636,-0.32023436,-0.39914206,-0.13250025,-0.5816846,-0.20248969,-0.06843657,-0.43117937,-0.32125703,-0.06867951,-0.1053454,-0.17038009,-0.48599663,-0.041330405,-0.50041026,-0.07708009,-0.13975339,-0.044886343,-0.09926551,-0.14370757,5.6876655,-0.4394231,-0.2895698,-0.40320265,-0.34911478,-0.061940223,-0.46793893,-0.24122725,-0.60582,-0.7392409,-0.7312297,-0.53716314,0.1721808,-0.32215923,1.2679695,-0.20713528,-0.06664966,0.17725486,-0.21384294,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.26722768,-0.053536013,-0.05998392,0.2601757,-0.067629814,5.9920387,-0.06710228,-0.0679732,-0.07421895,0.3221402,-0.2124073,-0.5519732,-0.039025616,0.078598954,-0.042500064,0.054673646,-0.069158584,-0.05298503,-0.039873518,0.058470007,-0.09654722,-0.05008855,0.0754869,0.17247029,-0.065219104,-0.08720162,-0.05578467,-0.04415454,0.104985796,-0.05617002,-0.050053358,-0.057666454,-0.07540927,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.07483034,-0.09052681,-0.02974076,0.6322945,-0.1012672,0.4055398,-0.06825314,-0.45986134,-0.052194584,-0.26064667,-0.13250025,-0.33097836,0.15150256,0.2686536,-0.40786973,-0.05429557,-0.06867951,19.290066,-0.41368783,-0.3460149,-0.041330405,-0.5608499,-0.07708009,0.6278422,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.21944174,-0.65742856,-0.49622455,-0.046129502,-0.061940223,-0.41357625,0.18847354,0.07610063,-0.4323679,-0.062862694,0.26032045,-0.17418073,0.570063,-0.19387476,0.22906779,-0.06664966,-0.123160146,0.41126767,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.05753733,-0.053536013,-0.05998392,-0.1443987,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.20821966,-0.12037134,-0.44055387,-0.039025616,0.030878613,-0.042500064,-0.00863875,-0.069158584,-0.32970524,-0.039873518,-0.026222855,-0.09654722,-0.05008855,-0.3259531,-0.09046952,-0.065219104,-0.08720162,-0.05578467,6.7667994,-0.2749515,-0.11619163,-0.050053358,-0.057666454,-0.06924967,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.21729527,-0.09052681,0.09110387,-0.44635576,-0.6645543,-0.12989818,-0.06825314,-0.83682394,-0.38863328,-0.3155338,-0.13250025,0.35959077,-0.26229313,-0.64329785,-0.62034714,3.1569498,-0.06867951,-0.1053454,-0.48757637,-0.29157478,-0.041330405,-0.4795627,-0.07708009,-0.015973795,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.7400292,-0.5477643,-0.46051046,-0.24798985,-0.061940223,-0.22111937,-0.18288238,-0.3428531,-0.1452961,-0.5402668,-0.15623549,-0.097060785,0.19501112,-0.19387476,0.12530978,-0.06664966,-0.5472395,-0.12980682,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.40279594,-0.053536013,-0.05998392,-0.28043783,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.28302133,-0.11317841,-0.6191561,-0.039025616,-0.121013805,-0.042500064,0.06043012,-0.069158584,-0.006042429,-0.039873518,-0.3747721,-0.09654722,-0.05008855,-0.11727992,0.08649048,-0.065219104,-0.08720162,-0.05578467,-0.13952231,0.1729606,-0.40135384,-0.050053358,-0.057666454,-0.112803504,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.040408023,-0.09052681,-0.23135704,-0.30664104,-0.43833393,-0.18933628,-0.06825314,-0.62940514,-0.2381336,-0.181028,-0.13250025,-0.07489496,-0.1330747,-0.6814582,-0.6099961,-0.31117046,-0.06867951,-0.1053454,-0.5634009,-0.4603516,-0.041330405,-0.575128,-0.07708009,-0.11290401,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.58982766,-0.44474906,-0.3595659,-0.2693396,-0.061940223,-0.5164683,-0.6413446,-0.3479288,-0.51005584,-0.3382098,0.11995292,0.21967952,0.11781575,-0.19387476,-0.1643939,-0.06664966,-0.506029,-0.33721173,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.53206027,-0.053536013,-0.05998392,-0.32584172,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.13162091,-0.3479995,0.030960474,-0.039025616,-0.0839126,-0.042500064,-0.37054998,-0.069158584,0.32115194,-0.039873518,1.1276706,-0.09654722,-0.05008855,28.48843,0.010519366,-0.065219104,-0.08720162,-0.05578467,-0.37839267,-0.37206927,-0.42827868,-0.050053358,-0.057666454,-0.21056587,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.30960673,-0.09052681,0.025674034,-0.37950465,0.1912046,-0.20948608,-0.06825314,-0.7825712,0.23065901,-0.36118978,-0.13250025,0.64081097,-0.32335714,-0.93464047,27.235342,-0.3623732,-0.06867951,-0.1053454,-0.10707944,-0.14232367,-0.041330405,0.01734944,-0.07708009,-0.6520504,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.35989073,-0.07822922,0.95128053,0.04951706,-0.061940223,-0.57556236,-0.17987877,-0.21890907,-0.15642545,0.36180368,-0.73035383,0.01766163,0.30017802,-0.19387476,-1.1138542,-0.06664966,0.23791662,-0.31603533,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.37386194,-0.053536013,-0.05998392,-0.12507486,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.4134511,-0.20521781,-0.31169558,-0.039025616,-0.22910707,-0.042500064,-0.39198905,-0.069158584,-0.25874785,-0.039873518,-0.20461693,-0.09654722,-0.05008855,-0.57455975,-0.0030989917,-0.065219104,-0.08720162,-0.05578467,-0.29887062,-0.082407705,-0.27247056,-0.050053358,-0.057666454,-0.08695849,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.20880574,-0.09052681,-0.5631006,-0.2599664,-0.29791996,-0.22816198,-0.06825314,-0.42839986,-0.48062932,-0.48376197,-0.13250025,-0.8161551,-0.3491157,-0.48469806,-0.2207718,-0.14300303,-0.06867951,-0.1053454,-0.5800028,0.045297503,-0.041330405,-0.67188317,-0.07708009,-0.13747162,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.099078916,-0.41925082,-0.50039035,-0.079306886,-0.061940223,-0.73162967,-0.37407783,-0.3928263,-0.7969117,-0.3279669,-0.60518104,-0.25128138,-0.62641805,-0.19387476,-0.44856513,-0.06664966,-0.60337615,-0.25971588,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.22707762,-0.053536013,-0.05998392,-0.24443026,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.13149473,-0.15488628,-0.36773255,-0.039025616,-0.3772235,-0.042500064,0.09597041,-0.069158584,-0.1119741,-0.039873518,-0.3351167,-0.09654722,-0.05008855,-0.46434236,-0.050843585,-0.065219104,-0.08720162,-0.05578467,0.2726324,-0.35338035,-0.32332236,-0.050053358,-0.057666454,-0.28311625,-0.06925289,-0.17236899,-0.04061949,-0.078358516,-0.37320313,-0.09052681,-0.16960113,-0.51287675,0.41345328,-0.50494486,-0.06825314,0.105078384,0.19707003,0.11946626,-0.13250025,-0.58181906,-0.11056975,-0.2844525,-0.32638907,-0.1052189,-0.06867951,-0.1053454,-0.17212936,0.040422503,-0.041330405,0.16355133,-0.07708009,-0.35506764,-0.044886343,-0.09926551,-0.14370757,-0.06940588,0.75757587,-0.2768556,0.21610697,-0.0833175,-0.061940223,0.2762279,-0.3642389,-0.20305796,0.042905785,0.066196,-0.48957625,-0.30854556,-0.34794393,-0.19387476,-0.75351095,-0.06664966,-0.045062453,-0.22059716,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.1624215,-0.053536013,-0.05998392,-0.058141172,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,-0.31550306,-0.16298856,0.22333108,-0.039025616,-0.16501592,-0.042500064,-0.044152223,-0.069158584,-0.18052056,-0.039873518,0.12324956,-0.09654722,-0.05008855,-0.2767675,-0.38549587,-0.065219104,-0.08720162,-0.05578467,-0.20402274,-0.07103232,-0.2809253,-0.050053358,-0.057666454,0.17661372,-0.06925289,9.407771,-0.04061949,-0.078358516,0.061138928,-0.09052681,-0.614378,-0.48595974,-0.3416245,-0.050062288,-0.06825314,-0.32072246,-0.34226388,-0.24806646,-0.13250025,-0.30417588,-0.25031406,0.06886753,-0.5839549,-0.30444968,-0.06867951,-0.1053454,-0.56928277,-0.4550238,-0.041330405,-0.21603934,-0.07708009,-0.1150936,-0.044886343,-0.09926551,-0.14370757,-0.06940588,-0.8290979,-0.14501686,-0.36986285,-0.28595138,-0.061940223,-0.34740597,0.23150194,0.18726437,0.01037524,-0.26385787,0.071745716,-0.2552916,-0.20644993,-0.19387476,-0.9936539,-0.06664966,-0.19868803,-0.44879112,0
-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.04482511,-0.051822077,-0.5444518,-0.053536013,-0.05998392,-0.18148129,-0.067629814,-0.054042384,-0.06710228,-0.0679732,-0.07421895,0.2956506,-0.16318099,-0.6791033,-0.039025616,0.18745188,-0.042500064,0.18530218,-0.069158584,-0.32021895,-0.039873518,-0.21929036,17.112064,-0.05008855,-0.5418966,0.12067653,-0.065219104,-0.08720162,-0.05578467,-0.28508154,-0.046232283,0.0811918,-0.050053358,-0.057666454,-0.17856902,-0.06925289,-0.17236899,-0.04061949,-0.078358516,0.61536944,-0.09052681,-0.24144782,-0.5051471,-0.7460973,-0.44815484,-0.06825314,-0.5153047,-0.25866568,-0.3635983,-0.13250025,-0.34462434,-0.27923888,0.080876656,-0.38118145,-0.21528393,-0.06867951,-0.1053454,-0.5081352,-0.43884593,-0.041330405,-0.5391262,10.932132,-0.54943275,-0.044886343,25.938812,27.406466,-0.06940588,-0.563949,-0.72070396,-0.54824936,-0.0790316,-0.061940223,-0.17513435,-0.54240495,-0.37829024,0.21745053,-0.34630752,-0.4576164,-0.5282066,-0.5048545,3.4748838,-0.2952833,-0.06664966,-0.49729782,-0.06193087,0
