methylation_gene__GENE_TMEM109,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_DUX4L2,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNORA28,rnaseq_gene__GENE_SNORA32,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNORA11B,rnaseq_gene__GENE_KRTAP13-3,rnaseq_gene__GENE_OR4C45,rnaseq_gene__GENE_OR5M9,rnaseq_gene__GENE_OR4B1,rnaseq_gene__GENE_OR6Y1,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR5F1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR8J1,rnaseq_gene__GENE_FKSG73,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR10X1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_OR52A1,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_PISRT1,rnaseq_gene__GENE_OR4K5,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_C11ORF40,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_OR10K1,rnaseq_gene__GENE_OR4D11,rnaseq_gene__GENE_KRTAP12-3,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_OR7G1,rnaseq_gene__GENE_OR5I1,rnaseq_gene__GENE_OR8K1,rnaseq_gene__GENE_TTTY12,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_OR4K13,rnaseq_gene__GENE_TAAR5,rnaseq_gene__GENE_OR4C46,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR6Q1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_OR6K2,rnaseq_gene__GENE_OR4X1,rnaseq_gene__GENE_OR5L2,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_OR7A17,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAS2R16,rnaseq_gene__GENE_OR8B4,rnaseq_gene__GENE_OR5R1,rnaseq_gene__GENE_OR8J3,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_CSN1S2A,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_LCE4A,methylation_gene__GENE_CCNDBP1,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SNORA78,rnaseq_gene__GENE_OR4C15,rnaseq_gene__GENE_OR10G7,rnaseq_gene__GENE_PRNT,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_OR8B8,rnaseq_gene__GENE_OR10W1,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_MARCH3,rnaseq_gene__GENE_OR1D2,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4K2,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_OR12D3,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_OR5H14,rnaseq_gene__GENE_OR10G8,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_TAAR9,rnaseq_gene__GENE_OR6C74,rnaseq_gene__GENE_OR4K15,rnaseq_gene__GENE_OR2G3,rnaseq_gene__GENE_OR8H3,rnaseq_gene__GENE_OR2Y1,rnaseq_gene__GENE_OR9G9,rnaseq_gene__GENE_OR51S1,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_OR2M2,rnaseq_gene__GENE_OR5D13,methylation_gene__GENE_ZNF33B,target
0.096263714,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.17753465,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.06299043,-0.056271918,-0.06581708,-0.056040857,0.220394,-0.06548551,-0.31457704,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.33147976,0
-0.14580403,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.047747727,-0.06779342,9.336943,-0.048834685,-0.07904671,-0.05606167,-0.14437442,-0.056271918,-0.06581708,-0.056040857,-0.27786446,-0.06548551,-0.13090156,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.42858917,0
-0.08853103,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.13889243,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,0.03255632,-0.056271918,-0.06581708,-0.056040857,-0.34884667,-0.06548551,-0.3078257,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.42986855,0
-0.11307272,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.22379829,-0.06779342,-0.07768564,-0.048834685,3.303195,-0.05606167,-0.18091463,-0.056271918,-0.06581708,-0.056040857,-0.29361027,-0.06548551,-0.28771713,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.2756267,1
-0.1470177,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.13034788,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.18201876,-0.056271918,-0.06581708,-0.056040857,-0.2110388,-0.06548551,-0.07772662,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.26601064,0
-0.18445253,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,3.0210216,-0.06434875,-0.22859918,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.18920293,-0.056271918,-0.06581708,-0.056040857,-0.13008651,-0.06548551,-0.20888762,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.34769237,0
-0.13194653,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.19477071,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.16915095,-0.056271918,-0.06581708,-0.056040857,-0.33443916,-0.06548551,-0.31630546,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,10.4854145,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.4875105,1
-0.06683098,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.20518054,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.14043848,-0.056271918,-0.06581708,-0.056040857,-0.070806004,-0.06548551,-0.30153674,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.15037508,0
-0.14576067,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.23508075,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.17350858,-0.056271918,-0.06581708,-0.056040857,-0.027918177,-0.06548551,-0.2840283,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.34641063,0
-0.112606056,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.11678061,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.19122268,-0.056271918,-0.06581708,-0.056040857,-0.31677678,-0.06548551,-0.21775845,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.4854185,0
-0.20827542,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.20575655,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.15377139,-0.056271918,-0.06581708,-0.056040857,-0.13956986,-0.06548551,-0.20824654,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.18411668,0
-0.1609769,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,0.0050658286,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.11807644,-0.056271918,-0.06581708,-0.056040857,0.044327017,-0.06548551,-0.19618627,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.274623,1
0.02662638,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.12448249,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.024043005,-0.056271918,-0.06581708,-0.056040857,-0.049768895,-0.06548551,-0.18575683,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.12088102,0
-0.067251064,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.07911979,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.08225874,-0.056271918,-0.06581708,-0.056040857,0.07976252,-0.06548551,-0.035283957,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.0268349,1
-0.1608859,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.11773151,-0.06779342,14.218017,-0.048834685,-0.07904671,-0.05606167,-0.11903369,-0.056271918,-0.06581708,-0.056040857,-0.12864715,-0.06548551,0.09239781,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.01431576,0
-0.1347287,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,21.954546,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.0579632,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.07020933,-0.056271918,-0.06581708,-0.056040857,-0.010147785,-0.06548551,0.0796904,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,-0.04736371,0
-0.15927103,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454547,-0.045454543,-0.045454547,-0.045454543,-0.045454543,-0.045454543,-0.045454543,-0.04545454,-0.04545454,-0.04545454,-0.045454543,-0.045454543,-0.045454543,-0.049069166,-0.049290735,-0.05043294,-0.050601136,-0.051273204,-0.05162177,-0.052091867,-0.052135784,-0.05298958,-0.054073565,-0.054883927,-0.05567632,-0.056146845,-0.056336332,-0.061227385,-0.06147661,-0.06267829,-0.063021496,-0.06415578,-0.06434875,-0.12240628,-0.06779342,-0.07768564,-0.048834685,-0.07904671,-0.05606167,-0.08391936,-0.056271918,-0.06581708,-0.056040857,-0.25347424,-0.06548551,0.16870683,-0.050556514,-0.050556514,-0.05513623,-0.087317266,-0.056941256,-0.058577605,-0.050876774,-0.06154955,-0.0510505,-0.072520256,-0.07126675,-0.051386137,-0.06769695,-0.051538043,-0.05769207,-0.051617697,-0.07603458,-0.064205736,-0.05731347,-0.0713572,-0.051879484,0.21425435,0
