rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_OR2T12,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_CT47A10,rnaseq_gene__GENE_OR51G1,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_OR5AS1,rnaseq_gene__GENE_GLYCAM1,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_OR1A1,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SNORA30,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CDX4,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB105A,rnaseq_gene__GENE_OR52J3,rnaseq_gene__GENE_OR4M1,rnaseq_gene__GENE_OR4C16,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_SUN5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_REXO1L6P,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_OR10C1,rnaseq_gene__GENE_OR6C68,rnaseq_gene__GENE_TBC1D21,rnaseq_gene__GENE_OR51F1,rnaseq_gene__GENE_OR51D1,rnaseq_gene__GENE_OR5K3,rnaseq_gene__GENE_OR4F17,rnaseq_gene__GENE_DEFB136,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_PRNT,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_KRTAP24-1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_CETN1,rnaseq_gene__GENE_BIRC8,rnaseq_gene__GENE_PLAC1L,rnaseq_gene__GENE_KRTAP9-2,rnaseq_gene__GENE_MYT1L-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_TTTY6B,rnaseq_gene__GENE_OR5W2,rnaseq_gene__GENE_OR9K2,rnaseq_gene__GENE_FTMT,rnaseq_gene__GENE_C9ORF27,methylation_gene__GENE_SLC38A2,rnaseq_gene__GENE_KRTAP9-9,rnaseq_gene__GENE_TTTY6,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_ZMYND19,rnaseq_gene__GENE_GLT6D1,methylation_gene__GENE_EIF4G1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR51G2,rnaseq_gene__GENE_OR5A2,rnaseq_gene__GENE_LOC100287704,methylation_gene__GENE_WDR6,methylation_gene__GENE_IPPK,methylation_gene__GENE_CENPM,rnaseq_gene__GENE_OR51A4,rnaseq_gene__GENE_KRTAP9-8,methylation_gene__GENE_PPP6C,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_CYLC2,methylation_gene__GENE_NDE1,rnaseq_gene__GENE_OR13C8,methylation_gene__GENE_C1ORF89,rnaseq_gene__GENE_RBMY1B,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_FKSG73,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZNF764,methylation_gene__GENE_CNOT10,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_GAGE12F,rnaseq_gene__GENE_AADACL3,rnaseq_gene__GENE_PRAMEF9,methylation_gene__GENE_KIAA0100,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_POMP,rnaseq_gene__GENE_OR14J1,methylation_gene__GENE_RPLP2,methylation_gene__GENE_ISG15,methylation_gene__GENE_LDB1,methylation_gene__GENE_USP14,rnaseq_gene__GENE_PRAC,methylation_gene__GENE_KDM5C,methylation_gene__GENE_PNN,rnaseq_gene__GENE_HDGFL1,rnaseq_gene__GENE_CYP11B1,methylation_gene__GENE_E2F1,target
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,14.201574,-0.067333296,-0.07150777,-0.74346125,-1.069147,-0.07188792,-0.33190393,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.5026491,-1.0818949,-1.0269752,-0.05596226,-0.0720785,-0.6913901,-0.056167826,-0.09744255,-0.10227383,-0.14253867,-0.05709027,-0.78645283,-0.10833606,-0.8313032,-0.06406813,0.016943363,-0.9650779,-0.52040917,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.352355,-0.0843408,-0.34421286,-0.064649016,-1.0866327,-1.149227,-0.8081549,-0.43839085,-0.13319255,-0.4815822,-0.5261731,-0.14566335,-0.20777641,-0.9880831,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.1786983,-0.067333296,-0.07150777,-0.29540816,0.34944695,-0.07188792,0.076701604,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.07050203,0.19152135,0.29859397,-0.05596226,-0.0720785,0.21472575,-0.056167826,-0.09744255,-0.10227383,0.2938778,-0.05709027,0.43676224,-0.10833606,-0.061375577,-0.06406813,-0.1664653,0.09853165,0.5807208,-0.1006545,-0.08483455,-0.15345189,-0.10163879,1.1488757,-0.0843408,0.6399253,-0.064649016,0.37540093,0.053462446,0.14309493,0.72272944,-0.13319255,-0.30667734,-0.50023776,-0.14566335,-0.20777641,-0.0142731555,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,20.299316,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.36067733,-0.067333296,-0.07150777,0.21209203,-0.02629535,-0.07188792,-0.07823295,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.050182316,-0.031973187,-0.12325531,-0.05596226,-0.0720785,0.08876829,-0.056167826,-0.09744255,-0.10227383,-0.30683082,-0.05709027,0.29547834,2.225927,-0.038101476,-0.06406813,-0.11046604,-0.48405597,0.40111342,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.2180268,-0.0843408,-0.00025860663,-0.064649016,0.3772043,0.18278317,0.34175485,-0.7601207,-0.13319255,-0.28859892,-0.16571157,-0.14566335,-0.20777641,0.05901108,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,20.049402,-0.088819906,-0.09838656,-0.22407109,-0.067333296,-0.07150777,0.43149346,0.02340779,-0.07188792,-0.4701539,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.16773313,0.5726435,0.37701023,-0.05596226,-0.0720785,0.41788027,-0.056167826,-0.09744255,-0.10227383,-0.1300569,-0.05709027,0.41864502,-0.10833606,-0.06749513,-0.06406813,1.0484346,0.4246206,0.038643718,-0.1006545,20.166296,-0.15345189,-0.10163879,-0.27254167,-0.0843408,1.3292902,-0.064649016,-0.03783684,0.63158727,0.11442291,-0.9544861,-0.13319255,-0.2894903,0.3092197,-0.14566335,-0.20777641,-0.63262993,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,11.041229,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.27001813,-0.067333296,-0.07150777,0.07682838,-0.30308363,-0.07188792,-0.8392813,5.3208065,-0.09093261,-0.079479285,-0.085027754,-0.16040123,0.3534922,-0.32399732,-0.05596226,-0.0720785,-0.11872756,-0.056167826,-0.09744255,-0.10227383,-0.27738324,-0.05709027,-0.1624775,-0.10833606,-0.3769834,-0.06406813,-0.37772125,-0.253133,-0.48110306,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.42363796,-0.0843408,-0.5196826,-0.064649016,-0.2174959,-0.20634086,-0.2440718,-0.68714106,-0.13319255,-0.6280394,0.086668774,-0.14566335,-0.20777641,-0.95271206,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,22.224855,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.027861064,-0.067333296,-0.07150777,-0.3259211,0.6403999,-0.07188792,-0.85224307,19.90233,-0.09093261,-0.079479285,-0.085027754,-0.48248267,-0.028662315,-0.31123528,-0.05596226,-0.0720785,-0.11860246,-0.056167826,12.51104,-0.10227383,-0.4897245,-0.05709027,-0.17218916,-0.10833606,-0.32269529,-0.06406813,-0.611508,-0.48225746,-0.6496939,-0.1006545,-0.08483455,-0.15345189,15.7739725,-0.88800806,-0.0843408,-1.2268128,-0.064649016,-0.1401084,-0.104542464,0.030990148,-0.88776743,-0.13319255,-0.53525704,-0.6672809,-0.14566335,-0.20777641,-1.2083684,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.17159243,-0.067333296,-0.07150777,-0.89451486,-0.33730656,-0.07188792,0.07250867,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.14116277,-0.41624895,-0.079561,-0.05596226,-0.0720785,-0.29679653,-0.056167826,-0.09744255,-0.10227383,0.25548843,-0.05709027,-0.53454053,-0.10833606,-0.5595649,-0.06406813,-0.089652665,-0.35587052,0.3493631,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.43385053,-0.0843408,-0.10976602,-0.064649016,-0.22078076,0.019515501,-0.3105506,0.046717647,-0.13319255,0.50984186,0.29254565,-0.14566335,1.2095613,-0.96215755,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.018202279,-0.067333296,-0.07150777,-0.8506374,-0.2950112,-0.07188792,-0.29247147,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.042021576,-0.34673914,-0.315483,-0.05596226,-0.0720785,-0.40997997,-0.056167826,-0.09744255,-0.10227383,0.08980393,-0.05709027,-0.8066966,-0.10833606,0.53389186,-0.06406813,-0.24437355,-0.42958722,0.6131324,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.05981499,-0.0843408,-0.76884687,-0.064649016,0.24405804,0.44613194,-0.69975686,-0.26877403,-0.13319255,0.61921585,-0.32267225,-0.14566335,3.6269248,-0.40276527,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.1253724,-0.067333296,-0.07150777,-0.93586147,-0.3897536,-0.07188792,-0.13861407,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.09461289,-0.05421897,-0.44207388,-0.05596226,-0.0720785,-0.5794894,-0.056167826,-0.09744255,-0.10227383,-0.19575782,-0.05709027,-0.37786373,-0.10833606,0.1054919,-0.06406813,-0.09927786,-0.4072114,-0.14857022,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.34832463,-0.0843408,-0.23230106,-0.064649016,-0.4218595,-0.014739163,-0.485647,0.6944465,-0.13319255,-0.30428877,-0.07722116,-0.14566335,-0.20777641,-0.5484162,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.009294423,-0.067333296,-0.07150777,-0.84455514,-0.19289012,-0.07188792,0.24794416,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.08490273,-0.38993287,0.014753594,-0.05596226,-0.0720785,0.0064208717,-0.056167826,-0.09744255,-0.10227383,0.31115246,-0.05709027,-0.9050722,-0.10833606,-0.39851978,-0.06406813,-0.4955425,-0.38658878,-0.1623937,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.43446535,-0.0843408,-0.2789872,-0.064649016,0.0066974307,0.30496618,-0.6204772,0.9156417,-0.13319255,0.53706807,0.35290056,-0.14566335,1.0847611,-0.71571505,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,5.781089,-0.09838656,-0.24081953,-0.067333296,-0.07150777,-0.02592097,0.025639283,-0.07188792,-0.3652727,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.3476984,0.06706745,-0.39010572,-0.05596226,-0.0720785,0.42261127,-0.056167826,-0.09744255,-0.10227383,-0.67033905,-0.05709027,-0.3167794,-0.10833606,-0.24698107,-0.06406813,-0.4698372,-0.5108195,-0.47606903,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.3919346,-0.0843408,-0.5756078,-0.064649016,-0.09855308,-0.27731398,-0.15204445,-0.10216779,-0.13319255,-0.33141512,-0.37565032,-0.14566335,-0.20777641,-1.0281104,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.28704646,-0.067333296,-0.07150777,-0.2746008,0.6790233,-0.07188792,0.787834,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.19482277,0.05507682,0.10589043,-0.05596226,-0.0720785,0.12900272,-0.056167826,-0.09744255,-0.10227383,0.5298424,-0.05709027,0.45436496,-0.10833606,0.07412387,-0.06406813,0.4318057,0.52058613,0.32766026,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.21766445,-0.0843408,1.0715868,-0.064649016,-0.16451809,0.45042723,0.43613115,-0.026606642,-0.13319255,-0.040749174,-0.2536408,-0.14566335,-0.20777641,0.10275684,1
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.0444488,-0.067333296,-0.07150777,0.012953611,-0.096684515,-0.07188792,0.07690149,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.28578117,-0.36109656,-0.13961652,-0.05596226,-0.0720785,0.0112557085,-0.056167826,-0.09744255,-0.10227383,-0.13784058,-0.05709027,-0.7610113,-0.10833606,-0.49339005,-0.06406813,-0.15134995,-0.6721392,-0.07085745,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.31328025,-0.0843408,-0.2932459,-0.064649016,-0.4181234,-0.32100683,0.04866209,0.053978983,1.0873157,0.014608988,0.11283645,-0.14566335,-0.20777641,-0.23029014,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,0.7946994,-0.067333296,-0.07150777,-0.069424935,-0.13359529,-0.07188792,0.5784732,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.08870933,-0.31829423,0.033848707,-0.05596226,-0.0720785,0.4183501,-0.056167826,-0.09744255,-0.10227383,0.89220387,-0.05709027,-0.15306638,-0.10833606,-0.21871938,-0.06406813,-0.0694527,0.040350415,0.8465204,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.13001686,-0.0843408,2.4313114,-0.064649016,-0.3175807,-0.06771547,0.07412458,1.5422571,-0.13319255,2.6530588,1.1227477,-0.14566335,-0.20777641,0.008522537,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,20.608854,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.4686576,-0.067333296,-0.07150777,-0.19255655,-0.12779333,-0.07188792,-0.5493533,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.26077354,-0.6644414,-0.41990942,-0.05596226,-0.0720785,0.2218585,-0.056167826,-0.09744255,-0.10227383,0.16065985,-0.05709027,-0.23569822,-0.10833606,-0.011920098,-0.06406813,-0.19611922,-0.02032778,0.38454854,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.3730626,-0.0843408,0.5295782,-0.064649016,-0.25368348,-0.25182948,-0.07346974,0.1421572,-0.13319255,-0.5456006,-0.50921196,-0.14566335,-0.20777641,-0.35933912,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,-0.07620693,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.13945024,-0.067333296,-0.07150777,0.21321258,-0.23860425,-0.07188792,0.7652021,-0.08072331,-0.09093261,-0.079479285,-0.085027754,-0.1334133,-0.15376794,-0.40796745,-0.05596226,-0.0720785,-0.026861353,-0.056167826,-0.09744255,-0.10227383,-0.06401082,-0.05709027,-0.39930236,-0.10833606,-0.2737569,-0.06406813,-0.39007354,-0.052462153,1.0851482,-0.1006545,-0.08483455,-0.15345189,-0.10163879,-0.5818903,-0.0843408,-1.3421235,-0.064649016,-0.029340073,-0.30762511,-0.27736664,0.15969354,-0.13319255,0.2538393,-0.2194027,-0.14566335,-0.20777641,-0.5191232,0
-0.044280745,-0.044280745,-0.04428074,-0.04428074,-0.044280745,-0.04428074,-0.04428074,-0.04428074,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.04428075,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.04428074,-0.044280745,-0.044280745,-0.044280745,-0.056222294,-0.056256305,-0.057659455,-0.05845271,-0.060371567,-0.06135472,-0.06208287,-0.06239218,-0.062390093,-0.0626049,-0.06263095,-0.06267638,-0.0613941,4.1570063,-0.07974113,-0.08684252,-0.06951823,-0.06268985,-0.07051628,-0.07152144,-0.051931962,-0.08521778,-0.088819906,-0.09838656,-0.2679388,-0.067333296,-0.07150777,0.4031435,0.19867577,-0.07188792,1.5432547,-0.08072331,-0.09093261,-0.079479285,-0.085027754,0.34412175,0.4499832,0.55532044,-0.05596226,-0.0720785,0.062494364,-0.056167826,4.2745686,-0.10227383,0.21258748,-0.05709027,0.4769359,-0.10833606,0.14186387,-0.06406813,0.22904722,0.6525878,0.1298113,-0.1006545,-0.08483455,-0.15345189,-0.10163879,0.20407313,-0.0843408,0.024809988,-0.064649016,0.44052252,0.719256,0.26410148,0.94039977,1.1806256,0.13599841,0.8144961,2.4241536,-0.20777641,-0.059521593,1
