methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_SNAR-C3,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_DEFB128,rnaseq_gene__GENE_OR11H1,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SNORA36C,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_KRTAP20-3,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_CT47A1,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_C20ORF71,methylation_gene__GENE_DERL1,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_GALE,methylation_gene__GENE_KLHL22,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_NDUFAF1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_NR4A2,rnaseq_gene__GENE_NPS,methylation_gene__GENE_FBXL2,methylation_gene__GENE_EPN2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_GCC1,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_UBE2B,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_PLK4,methylation_gene__GENE_EMP1,methylation_gene__GENE_CCPG1,rnaseq_gene__GENE_OR5D16,methylation_gene__GENE_PRC1,methylation_gene__GENE_TARS,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_RSAD2,methylation_gene__GENE_PXT1;KCTD20,methylation_gene__GENE_FUK,methylation_gene__GENE_MIR219-1;RING1,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_TRIB3,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_GPT2,methylation_gene__GENE_WDR5B,methylation_gene__GENE_YWHAG,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YIF1A,methylation_gene__GENE_FBXW8,methylation_gene__GENE_TMED10,methylation_gene__GENE_LRRFIP2,methylation_gene__GENE_ARPC2,rnaseq_gene__GENE_SPINT4,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_RAB8B,methylation_gene__GENE_FAM53B,methylation_gene__GENE_UCKL1AS;ZNF512B;UCKL1,methylation_gene__GENE_ARL13B,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PFKFB2,rnaseq_gene__GENE_WFDC9,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_TRNAU1AP,methylation_gene__GENE_ATP8B2;AQP10,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TOMM40L,methylation_gene__GENE_VAMP2,methylation_gene__GENE_VCP,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_TOR1A,methylation_gene__GENE_AZIN1,methylation_gene__GENE_C9ORF3,methylation_gene__GENE_RPLP2,methylation_gene__GENE_C3ORF23,methylation_gene__GENE_KRTCAP2;TRIM46,methylation_gene__GENE_POLL;RP11-529I10.4,methylation_gene__GENE_PHPT1,methylation_gene__GENE_SREBF2,methylation_gene__GENE_SEMA3F,methylation_gene__GENE_PRIM2,methylation_gene__GENE_CDKN2AIP,methylation_gene__GENE_KAT2B,methylation_gene__GENE_NRCAM,target
-0.12730339,-0.044408843,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.07839099,-0.08135312,-0.23976746,-0.10209075,0.062139496,0.5972484,0.12858018,-0.33312437,-0.083028995,-0.078769214,0.039902687,0.40577045,-0.22711794,-0.18236093,-0.09159165,0.007874956,0.42920274,-0.07980247,0.5403949,-0.19834432,-0.07671373,-0.27653655,0.3396439,-0.07775642,-0.17518024,-0.08288975,-0.2886709,-0.19308569,0.76878464,0.025482371,-0.20693627,0.63834053,0.10829519,0.27976993,0.2847962,-0.09176247,-0.13091885,0.011473472,-0.70617646,0.62459826,-0.41420317,-0.54025626,-0.034917057,-0.054619074,-0.2527536,-0.18393634,0.4468911,0.025491461,0.10354787,0.07669249,0.38381633,-0.09790814,-0.15901923,-0.11398265,-0.29333013,0.22210237,0.49853927,-0.2831922,-0.3314156,-0.35206562,-0.28454047,-0.07697277,0.102730416,0.16185874,-0.25832635,-0.19628017,-0.0895185,0.11657675,-0.18869619,-0.33359554,-0.48689634,0.11691466,-0.14772864,-0.07284246,1
-0.034795307,-0.1311135,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.19865482,-0.10466751,-0.031077828,0.061793637,-0.029637557,0.20074339,-0.03265012,0.18057676,-0.04034207,-0.078769214,-0.13088898,-0.1832323,-0.054235306,0.071100265,-0.09159165,-0.17294851,0.27177998,0.47290078,0.053150225,0.24728867,-0.07671373,-0.048670903,-0.021914547,-0.063151486,-0.39315483,0.24106973,0.116251595,0.08588104,0.034001097,-0.31127045,0.29025704,-0.2901837,0.19594257,0.20410784,-0.19024515,0.032443985,-0.30139133,0.019520307,0.36717778,0.5249312,0.19272643,-0.39557776,-0.05181374,-0.054619074,-0.1818383,-0.39316347,-0.11034549,0.16573966,0.43660864,0.30667108,0.7198253,-0.09790814,0.28514525,-0.17463169,0.042753417,0.30505016,-0.10449883,-0.06711794,0.06481176,0.1409976,-0.3750547,0.1608086,-0.37895015,-0.08625423,0.02802997,0.008172391,1.0579056,0.14427952,-0.4198736,0.5829583,-0.5992424,0.53346,0.17140844,-0.30539578,1
0.06695963,-0.1422099,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.07632638,0.26508018,0.019786851,0.63165605,-0.15250668,0.2111833,0.23942938,0.089228086,-0.044986024,-0.078769214,-0.14670852,-0.22774966,-0.16677168,-0.16861238,-0.09159165,-0.18895537,0.07542073,-0.16387245,-0.19474262,-0.07421399,-0.07671373,-0.08983684,0.0065956097,-0.11357208,-0.27944595,-0.011542927,-0.09911837,-3.5500718e-06,0.11948685,-0.29453668,-0.019585885,-0.060806077,0.73221046,0.5390829,0.44672486,0.21038921,-0.10448327,0.52475727,-0.32903588,-0.052488055,-0.082066715,-0.4128284,0.123704836,-0.054619074,0.32240164,-0.19380128,-0.07325851,0.22132714,0.6393583,0.4460633,0.1545087,-0.09790814,0.05557574,-0.06766653,-0.2303431,0.17577957,0.113538235,0.17225727,-0.4657504,-0.13458396,0.19711794,0.17753728,-0.19390503,-0.54370034,0.2975912,-0.28574556,0.19124621,0.22216898,0.04683367,-0.47082022,-0.21865274,0.034336586,-0.47404778,-0.27858555,1
-0.18321314,-0.13363877,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.051012512,-0.29004136,-0.14090452,-0.220521,0.11080972,-0.0025225526,0.020830989,0.3142203,-0.09114888,-0.078769214,0.040782627,-0.0018760853,-0.076773494,-0.30101198,-0.09159165,0.35854718,0.37694913,0.14010417,-0.06845257,-0.27176666,-0.07671373,0.085976,-0.08137718,-0.13271911,0.18846707,0.52638584,0.2845785,-0.11570123,0.32353827,-0.24469209,0.40021512,-0.11963838,0.46589395,-0.02203779,-0.09952868,1.0847449,-0.21319884,0.8072902,0.20333049,0.27129516,0.23162739,0.02343633,0.6283608,-0.054619074,-0.04621727,-0.2529207,-0.067705855,0.59804213,0.4858161,-0.13904826,0.5137061,-0.09790814,-0.18326369,0.12893702,0.24119887,0.3721909,-0.17748697,-0.04208999,-0.29976076,-0.14565913,-0.21346594,0.05456494,-0.6312551,0.031844098,0.13845322,-0.35664594,0.24098697,-0.06111197,-0.41645524,0.021067236,0.17887446,-0.24922091,0.15371738,0.69273967,1
-0.17556016,-0.1443998,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.081343904,-0.07877845,-0.042440932,-0.24775785,0.12726106,-0.2795935,0.07898304,-0.052618288,-0.2501248,-0.078769214,-0.24470922,-0.25929806,-0.30761763,-0.31340817,-0.09159165,0.08130654,0.11652848,0.042382985,-0.1577576,-0.5001587,-0.07671373,-0.2167947,-0.22524099,-0.15616778,-0.12962882,-0.10282048,-0.017340166,-0.39485872,0.452186,-0.02700497,0.2603413,0.03865198,-0.018378153,0.53978544,0.19127251,-0.4395449,0.2778878,0.2861683,0.22341266,0.5134262,0.14133184,0.19629797,-0.03002814,-0.054619074,-0.42004102,-0.10694287,-0.15388216,1.1379364,-0.2038993,0.13656853,-0.27219707,-0.09790814,-0.29459614,0.5856411,0.017669352,0.104002714,-0.030333165,0.047912937,0.39383557,-0.003692704,-0.12627468,0.044991225,0.10716263,-0.23855555,0.757818,-0.15134636,0.1942579,0.72267073,0.30267036,-0.31710753,0.17365488,-0.10604366,-0.09275894,0.41398343,1
-0.06802551,-0.014084582,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.17529316,0.18572253,-0.2968907,-0.24081808,0.039673652,-0.0104318075,-0.046597343,-0.237007,-0.20560923,-0.078769214,0.23478551,-0.14000219,-0.28439224,-0.2493473,-0.09159165,-0.04458028,-0.15332201,0.08662101,-0.37319693,-0.1574403,-0.07671373,-0.47576827,-0.15512568,-0.14419055,-0.18991955,-0.43599302,-0.1802586,-0.44020286,-0.10611211,0.61159223,-0.06648989,-0.4793492,-0.27226424,0.37441713,-0.2752288,0.2777364,0.22062802,0.20212735,0.013405597,-0.10258287,-0.26725575,0.21079077,-0.1964436,-0.054619074,0.028932005,-0.0069289384,-0.17966801,-0.085563034,-0.35680458,0.23843522,-0.2670065,-0.09790814,-0.5113168,-0.012114923,-0.11807289,-0.2790451,-0.24600966,-0.23900937,-0.10900354,-0.31886214,-0.24793187,0.053302567,0.032599885,0.42238688,-0.21770877,-0.10672521,0.19840679,0.022364574,0.2155609,-0.116967455,1.0408705,0.2288955,-0.15644945,0.27907717,0
-0.030385152,-0.1574029,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.26132897,-0.24573685,-0.19748652,-0.014515633,-0.045870017,-0.079994164,-0.38761076,-0.10303719,-0.20980433,-0.078769214,0.03321541,-0.3496824,-0.09418029,-0.26659498,-0.09159165,-0.07511612,-0.08958501,-0.18124403,-0.3758498,-0.2649548,-0.07671373,-0.35973233,-0.15822582,-0.13287695,-0.43614802,-0.019321771,-0.17073812,-0.32215002,-0.2928722,0.05012264,-0.16782768,-0.17026019,-0.14576624,0.004471201,-0.57909214,-0.20815629,-0.04854031,-0.04641087,0.048704147,-0.016543057,-0.18036994,-0.1508112,-0.2873989,-0.054619074,-0.19263776,-0.43229833,-0.37453058,-0.4045694,-0.060914733,0.4034074,-0.09537139,-0.09790814,-0.34934875,0.36858654,0.02647727,0.29737374,-0.42079797,-0.25196624,-0.22240946,-0.20538436,-0.43933424,-0.39939046,0.28043163,-0.00015406283,0.41808015,-0.19247383,-0.2565564,-0.4076691,-0.30662116,-0.22518674,-0.3307011,-0.26143107,-0.11040695,0.14281885,1
-0.17212735,-0.20344402,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.35062698,-0.3024057,-0.00055578543,0.04899032,0.14237775,0.14665937,-0.12797666,0.48713988,-0.17289425,-0.078769214,-0.13701548,-0.40791625,-0.12333285,-0.28516638,-0.09159165,-0.06007516,0.28243428,0.31379512,0.42851132,0.082197785,-0.07671373,-0.05545838,-0.16007218,-0.09194946,-0.019716827,0.0047009387,0.07963684,-0.21504498,0.34437874,0.16063295,0.16762808,0.0041309963,0.012622932,0.21664596,0.058857035,-0.03229449,0.2888179,0.013371223,-0.35109055,0.54848605,0.009076206,0.20332718,-0.03156379,-0.054619074,-0.488965,0.29488584,0.013658225,0.51828027,-0.22973956,0.038547054,0.547203,-0.09790814,-0.49102107,0.26559272,-0.28808752,0.030032158,-0.2011807,-0.6503676,-0.058156904,-0.101274095,-0.32973576,-0.13644932,0.027461624,0.19948883,-0.45055294,-0.16056415,-0.039580602,-0.06442494,0.85336834,-0.026517874,1.2026488,0.9300429,-0.39418897,0.060466208,1
-0.07411793,-0.09830731,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.31614774,-0.25701103,-0.37652317,0.25080857,-0.13178514,-0.23972888,-0.23905225,0.13701515,-0.36412552,-0.078769214,-0.26733664,-0.39068612,-0.22230281,-0.072950214,-0.09159165,0.09197009,-0.37603098,-0.15196629,-0.33902293,0.04226064,-0.07671373,-0.3297175,0.20088135,-0.15775792,-0.39362034,-0.07275559,-0.13354173,0.07542483,0.27959988,-0.41033393,-0.30342624,-0.22510737,-0.21512967,-0.15057713,-0.6344953,1.739028,-0.4169941,0.060784854,-0.2599019,-0.3968974,-0.30715963,0.1166877,-0.43648875,-0.054619074,-0.34982505,-0.33745018,-0.44874159,-0.29723805,0.12735383,0.39871156,-0.50539356,-0.09790814,-0.51322657,0.10302786,0.13094832,-0.45137188,0.0990197,-0.28216514,-0.25069577,-0.39717972,-0.19154434,-0.4539027,-0.5175863,-0.30835506,0.25670993,-0.22964682,-0.025716279,-0.5449366,-0.043044806,-0.12070716,-0.2339339,0.32262987,0.7803854,-0.14471008,1
-0.18408868,0.021729743,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.35025635,-0.30881396,-0.29016823,-0.0660385,0.26045284,-0.26897576,-0.16903323,-0.25885424,-0.3951979,-0.078769214,-0.3175918,-0.34932527,-0.2964627,-0.15844077,-0.09159165,0.0032402333,-0.19252473,-0.39338043,-0.4236577,-0.39571193,-0.07671373,-0.15370455,-0.20541275,-0.19597942,-0.35033196,-0.2622248,-0.3759041,-0.5744957,0.32016972,-0.19133036,-0.3594611,-0.21177556,0.013554057,0.18362285,-0.28099948,-0.19388647,-0.18703438,-0.382049,-0.5679198,-0.121935494,-0.24477002,-0.40041056,-0.4636305,-0.054619074,-0.45756933,-0.19081537,-0.2638016,-0.40258944,-0.05876363,0.3995951,-0.54222965,-0.09790814,-0.33711728,-0.26025316,-0.239139,-0.045230877,-0.42646644,-0.5997636,-0.400067,-0.58350104,-0.06319296,-0.09655923,-0.4318115,-0.2580422,-0.572003,-0.2333464,-0.5025242,-0.6432145,-0.3113898,-0.5457578,-0.4671291,-0.538728,-0.44687462,-0.2899389,1
-0.06442732,-0.2278953,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.041898232,-0.13547555,-0.22249515,-0.19435881,-0.30482638,-0.16525938,0.071859464,-0.2766486,0.014881207,-0.078769214,-0.10878331,-0.19538416,-0.17425491,-0.006473531,-0.09159165,-0.040258825,-0.3218738,-0.07556985,-0.40911195,-0.33130163,-0.07671373,0.18297789,-0.40784404,-0.13374184,-0.31252438,-0.040061638,-0.101190366,0.24425183,-0.5907786,-0.22019874,-0.24441421,-0.27973503,0.69003004,-0.64456445,-0.52860457,-0.5757074,-0.22160889,-0.17534098,-0.32439202,-0.25626808,-0.35992062,-0.1611528,-0.06397034,-0.054619074,-0.51552165,0.28014395,-0.07438267,-0.5039804,-0.30304265,0.094647884,-0.61288047,-0.09790814,-0.3803212,-0.2686686,-0.3125992,-0.1738475,-0.7913349,-0.33386165,0.23685472,-0.5106115,-0.667977,-0.24095134,0.21961775,-0.58159685,-0.14379403,-0.16134533,-0.43685845,-0.58158815,-0.45926508,-0.33020163,-0.11148506,0.09287535,0.40959474,-0.50572383,1
-0.02591237,0.042700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509919,0.018947562,0.057732377,0.12885483,-0.18898423,-0.2670101,-0.30501378,-0.38501823,-0.0038956048,0.0,-0.05629342,0.04830327,-0.00069676345,0.09782299,0.0,-0.38115314,-0.0175989,0.18672891,-0.23662293,-0.05420148,0.0,-0.07559728,-0.29496646,0.028602883,-0.13405842,-0.4310424,-0.3401108,0.37404892,-0.30723011,0.4023141,-0.14926584,0.012382053,-0.05660645,-0.32297003,-0.57029814,-0.26153147,-0.019077871,0.116378196,-0.21991195,0.17495286,-0.2830682,-0.29938376,0.049482286,0.0,0.23727794,-0.29891112,0.18269931,-0.22031929,-0.15707134,-0.35411346,0.0050835097,0.0,0.24202615,-0.36521322,-0.33304715,-0.56354326,-0.38463765,-0.2544491,-0.17168294,0.38538116,-0.5486931,-0.19265224,0.5389643,-0.44176692,-0.40595904,0.012278505,0.29035744,-0.25037348,-0.06466103,0.9595158,-0.45680097,-0.1375954,-0.008124224,-0.4559135,1
0.03581559,-0.23203568,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.12755378,-0.210006,0.5067709,0.3298793,-0.051283855,0.19663851,1.7281108,0.5628645,-0.24371955,-0.078769214,-0.20990807,-0.24631223,-0.27287623,-0.4076412,-0.09159165,0.056893546,0.8322595,0.038657952,0.010784475,-0.08379283,-0.07671373,-0.18202865,0.054749914,-0.120097205,-0.20126867,0.7886033,-0.12582351,-0.091991134,0.39470434,-0.3978376,0.06759209,-0.1704559,0.35042766,0.29451156,0.16966571,-0.08883886,-0.50204676,-0.36390004,-0.185084,0.011961265,-0.123110525,-0.49457783,0.041933093,-0.054619074,-0.022620747,0.02572759,0.037737038,0.07476164,0.29023585,0.5318591,-0.015907642,-0.09790814,-0.06879971,-0.18928407,0.093573146,0.5474418,0.09885454,0.009288993,-0.1136384,-0.14371173,0.6884781,-0.2747711,-0.4881332,0.2615451,0.41035873,-0.27296633,0.036046438,-0.21107213,0.045805577,0.49223456,-0.42429438,-0.4194917,-0.18605018,-0.10204582,0
-0.0037162793,-0.13007207,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.16392319,-0.30353937,0.28451183,-0.12401751,0.2532752,0.22084811,0.054384723,0.28285912,-0.08646504,-0.078769214,-0.016084302,-0.226089,0.032325897,0.06641763,-0.09159165,-0.1347899,-0.10264435,-0.07913539,0.11255479,-0.37795115,-0.07671373,0.04876925,-0.15527236,-0.10754568,-0.2148197,0.5496613,-0.2819847,-0.21083835,0.106152765,-0.5605909,-0.083144985,0.64910245,-0.24004534,-0.2633638,-0.0047969846,-0.008383565,0.25640464,0.0772187,-0.20000987,0.40721747,0.14433137,0.03846018,0.04698349,-0.054619074,-0.30726585,-0.12595524,0.27888763,-0.09599652,0.22740072,0.24491261,0.04236693,-0.09790814,0.12138227,0.61585486,-0.01583796,0.9386333,-0.037893303,-0.31708053,-0.15863812,-0.42900652,-0.19975574,-0.3744635,-0.4122293,-0.3936449,0.03082331,-0.24482025,0.7099846,0.21414167,0.13457698,-0.17604354,-0.2953312,-0.22159326,0.03864789,0.9588722,1
0.00467665,0.1415885,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.018918311,-0.23481335,0.18927737,-0.32734308,0.24221899,0.17615224,0.67733794,0.050523456,0.4453553,-0.078769214,0.17592576,0.21906005,0.08512221,-0.08587062,-0.09159165,0.26164013,0.43130615,0.5838098,-0.11523425,0.19330247,-0.07671373,0.42295888,0.111409694,0.038840223,0.6421509,0.094312094,0.7492401,0.40515822,-0.02705189,0.0034279265,0.34767514,0.86267287,0.2971068,0.19669771,1.1177701,0.14525615,0.8163349,0.12429466,0.86899644,0.26173183,0.6681862,0.7341067,0.51792467,-0.054619074,-0.1804412,-0.11013603,0.9310394,0.23621118,0.25752863,0.15517063,0.07591313,-0.09790814,-0.029963788,0.16379511,0.6553004,0.5396954,0.36484066,-0.019971335,-0.04231435,0.51403695,0.49990088,1.7257614,-0.16816847,0.31385162,0.46777973,-0.10711948,-0.1138377,0.7195857,0.9762303,0.76195335,0.6052252,0.66587967,0.7826708,0.59371203,1
0.16467458,-0.08348389,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.56136227,0.031607624,0.23981273,-0.13746153,-0.04998333,0.07244452,0.090309955,0.34060898,0.4435566,-0.078769214,-0.01893468,-0.009409665,0.03027498,0.1526541,-0.09159165,0.12006563,0.46656552,0.32407933,1.2718673,0.6240449,-0.07671373,0.27990848,0.098435625,-0.06178557,-0.3179825,-0.16943654,0.7435476,0.3807805,0.29797545,-0.05013373,0.31512582,0.5578852,0.6335812,0.139965,0.27390343,1.1689492,0.20587741,0.121475026,0.0723955,0.50096476,-0.12355336,-0.3602772,0.6928507,-0.054619074,-0.12021157,0.014159924,0.6738579,-0.1732139,0.38469183,0.10952009,-0.016801907,-0.09790814,-0.03584377,0.22739904,-0.13467266,-0.48946416,-0.12066633,0.42343006,0.15735494,0.35768124,0.37496147,0.7203436,0.22335036,0.7911005,0.15913388,-0.1333719,0.21970019,0.51931804,0.03945463,0.3891283,0.40552628,0.556038,0.028502762,-0.11872744,0
0.5818104,0.021854296,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,0.44095138,0.25149107,0.32916552,0.13939285,0.77052295,0.7920325,0.4166187,0.1749187,0.54134405,-0.078769214,0.37320834,0.13367322,0.1791334,-0.23330075,-0.09159165,0.63120544,0.59688324,1.4290266,0.12111854,0.58216745,-0.07671373,1.06972,0.47004992,0.21430759,0.9771194,0.51747435,0.8952522,0.8023275,0.23147321,0.09855048,0.74171215,0.9100677,1.0125117,0.65816694,0.9433822,0.5299998,0.35999107,0.5898842,1.5756074,0.58262587,0.8251563,0.20267507,0.7509366,-0.054619074,1.3129928,0.31224453,1.1774768,0.59458816,0.9841497,-0.110296555,0.72252584,-0.09790814,0.22534633,0.087246105,0.3816614,0.8737918,0.71295106,0.91414154,0.393354,1.2766988,0.31003895,0.4472632,0.42060405,0.8951252,0.6320065,0.13835374,0.58246684,0.69503593,0.3432573,1.0596473,0.52581424,0.74543095,1.0233865,0.043203615,0
0.011448304,-0.12856404,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.05375852,-0.05913073,-0.059945107,-0.061869785,-0.062024266,-0.062137086,-0.06232367,-0.27073884,-0.21757202,-0.095513545,0.1369114,0.013641464,0.039377525,0.0032526208,-0.016293379,-0.1392036,-0.078769214,-0.15832628,-0.21646914,-0.1925231,-0.12341017,-0.09159165,0.06857532,0.15738122,-0.10944873,0.23142722,0.14618276,-0.07671373,0.1732812,0.45177397,-0.07264494,-0.28906995,0.14256996,-0.23973133,0.048108485,-0.041095376,-0.2769111,-0.024755754,-0.08459688,0.20676991,-0.18309899,-0.0427119,-0.114154615,-0.13279508,0.041043088,-0.115387075,0.34251124,-0.31227985,-0.0912322,0.1458552,-0.054619074,-0.31465292,-0.19558953,-0.18379071,0.39038417,0.6237517,0.53208154,-0.05768504,-0.09790814,-0.13293193,-0.18641222,-0.09821361,0.00084092625,0.20498757,-0.08325254,0.3112945,-0.11393055,-0.37870488,1.1047573,-0.27968755,-0.27506697,0.29230997,-0.29767245,0.21408433,0.30867025,0.2520465,0.99564,-0.12619403,-0.39661837,0.12979102,-0.34558293,1
