rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TYMP;ODF3B,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_SCRIB,methylation_gene__GENE_ENO2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_P2RX6P,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_FRY,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_VEGFB,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_GMCL1,methylation_gene__GENE_LRRC20,methylation_gene__GENE_MDK,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_CYP51A1,methylation_gene__GENE_DCTN3,rnaseq_gene__GENE_IAPP,rnaseq_gene__GENE_MOS,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_TMEM207,methylation_gene__GENE_TPP1,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_SKIL,methylation_gene__GENE_QTRT1,methylation_gene__GENE_CNIH,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_ITPA,methylation_gene__GENE_ZNF619,methylation_gene__GENE_TRIB3,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_MRGPRG,methylation_gene__GENE_DCI,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_NSUN5,methylation_gene__GENE_FGFRL1,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_TGM6,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_ZNF160,methylation_gene__GENE_GMFB,rnaseq_gene__GENE_LYZL6,rnaseq_gene__GENE_KRTAP11-1,methylation_gene__GENE_AP2B1,methylation_gene__GENE_DUSP4,methylation_gene__GENE_FGF22,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_RCBTB2,methylation_gene__GENE_RUNDC2A,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_CGRRF1,rnaseq_gene__GENE_RPS4Y2,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_SART3,target
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,32.86337,32.86337,32.863365,32.863365,30.251072,-0.040199555,29.582117,26.338202,-0.035875507,13.629293,-0.07355285,-0.067629814,-0.042500064,-0.0679732,30.244833,21.85804,-0.07234395,-0.09654722,-0.08606776,-0.6331607,-0.0010756722,0.044657294,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.031606283,-0.06940588,-0.048288155,-0.49497616,-0.08358174,-0.4292363,-0.071920976,8.349444,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.32416934,4.329714,-0.066061795,-0.5188648,-0.19387476,-0.6495826,-1.2116696,0.1038767,-0.06427042,-0.050053358,-0.21262209,-0.15101233,3.9106388,-0.09467098,-0.4240657,-0.21729198,-0.14094758,-0.09939945,-0.21742621,-0.11980957,-0.32166559,22.840202,-0.9499611,-0.10422413,-0.23697612,-0.06859739,-0.37290892,-0.2958147,-0.16574429,-0.32950196,-0.078358516,-0.04293071,-0.13028274,-0.0583981,-0.14415032,22.871681,-0.11066106,-0.079487145,-0.16218084,-0.26809457,-0.5596226,-0.10483764,-0.15536214,-0.7336559,-0.6826952,-0.23876531,-0.065219104,0.020368572,-0.84545416,-0.52612454,-0.07587367,0.5817009,-0.04301151,-0.084201984,-0.81326234,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.26536903,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.73209244,0.10355579,0.92683977,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.4284248,-0.06940588,-0.048288155,-0.5343822,3.78647,-0.09013915,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.048862178,-0.08408102,-0.066061795,6.0768523,1.5455004,-0.4167628,1.1193302,0.20487729,-0.06427042,-0.050053358,0.3864204,-0.10965835,-0.22584727,-0.09467098,0.44684812,0.046458982,-0.14094758,-0.09939945,-0.7304354,-0.11980957,0.008396642,0.43290702,-0.13230142,1.3654729,0.9062007,-0.06859739,0.3960266,0.10187738,0.1843099,0.9836487,-0.078358516,-0.04293071,0.0064381906,-0.0583981,0.42344868,-0.16291694,-0.11066106,-0.079487145,-0.16218084,0.18755715,-0.29511032,-0.10483764,-0.15536214,-0.28863254,-0.2050856,-0.02755434,-0.065219104,0.7317027,0.269258,0.72097397,-0.07587367,2.923207,-0.04301151,-0.084201984,0.8209063,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.46498978,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.28748855,-0.38627976,-0.18218175,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.07429602,-0.06940588,-0.048288155,-0.68205667,0.31190652,-0.3627797,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.59291583,-0.08408102,-0.066061795,-0.66980696,-0.19387476,-0.4936474,-0.8899391,-0.19643877,-0.06427042,-0.050053358,-0.48344144,-0.30190673,-0.31665614,-0.09467098,0.049265794,-0.37378561,-0.14094758,-0.09939945,-1.0408863,-0.11980957,0.04766045,-0.19204527,-0.20204808,-0.20123261,-0.5276499,-0.06859739,-0.522562,-0.04232777,-0.23821199,-0.17251678,-0.078358516,-0.04293071,-0.41035628,-0.0583981,-0.43153968,-0.20412947,-0.11066106,-0.079487145,-0.16218084,-0.33661178,-0.33199638,-0.10483764,-0.15536214,-0.2293459,-0.67879474,-0.1609094,-0.065219104,-0.6369151,0.1864825,-0.7454187,-0.07587367,0.23711911,-0.04301151,-0.084201984,-0.73414415,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.19525707,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.35085112,-0.17064925,0.05992697,-0.083192356,-0.041330405,-0.06825314,-0.14370757,0.18755507,-0.06940588,-0.048288155,0.66146034,0.13330695,-0.08024618,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,0.05371268,-0.08408102,-0.066061795,0.025375916,2.919809,-0.05231054,-0.0035447013,-0.23238093,-0.06427042,-0.050053358,0.08749953,0.11430299,-0.08125315,-0.09467098,-0.18759686,-0.17818546,-0.14094758,-0.09939945,0.1018791,-0.11980957,-0.20014851,-0.059275933,0.028327256,-0.21418741,0.0618795,-0.06859739,-0.47434595,-0.08073453,-0.0045492384,-0.37746537,-0.078358516,-0.04293071,-0.1498299,-0.0583981,-0.1352691,0.17620835,-0.11066106,-0.079487145,-0.16218084,-0.020612322,-0.41126445,-0.10483764,-0.15536214,-0.38561228,0.10232488,-0.13811101,-0.065219104,0.07688857,3.001449,-0.028094614,-0.07587367,-0.32609022,-0.04301151,-0.084201984,0.20662962,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.3101925,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.19569333,0.19173308,-0.14972258,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.011551977,-0.06940588,-0.048288155,0.57656056,-0.25932974,0.2684184,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.27908018,-0.08408102,-0.066061795,-0.11647876,-0.19387476,0.7187467,0.10621582,-0.22852086,-0.06427042,-0.050053358,0.24634306,-0.021893935,-0.06497708,-0.09467098,0.17521487,-0.30640796,0.42436573,-0.09939945,0.7775193,-0.11980957,-0.33230928,0.08925887,0.3281663,-0.052152947,0.05588302,-0.06859739,0.15038191,0.011240819,-0.13254206,-0.39614,4.2809787,-0.04293071,-0.024774622,-0.0583981,-0.14716637,0.49756652,-0.11066106,-0.079487145,-0.16218084,-0.031162683,-0.3209199,-0.10483764,-0.15536214,-0.28367,0.91302603,-0.1685916,-0.065219104,0.21425104,1.5310535,-0.11737852,-0.07587367,-0.43839392,-0.04301151,-0.084201984,0.25001895,1
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.59405077,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.2526114,-0.22937198,-0.15504007,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.35060927,-0.06940588,-0.048288155,-0.4747323,0.21486072,-0.24578603,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.44606343,-0.08408102,-0.066061795,-0.01099204,-0.19387476,-0.37288418,-0.62086475,-0.39375845,-0.06427042,-0.050053358,-0.3278542,-0.76621026,-0.33919957,-0.09467098,-0.47759834,-0.37958732,-0.14094758,-0.09939945,-1.1541281,2.4523616,0.1245259,-0.48265678,-0.37677273,-0.42924345,-0.5085792,-0.06859739,0.6855404,-0.19769932,-0.23789908,-0.090833366,-0.078358516,-0.04293071,-0.6271366,-0.0583981,-0.30674806,-1.0904653,-0.11066106,-0.079487145,-0.16218084,-0.35244262,-0.2990626,-0.10483764,-0.15536214,-0.3546896,-0.7925108,-0.22070017,-0.065219104,-0.35189956,-0.103763916,-0.5439219,-0.07587367,-0.37797952,-0.04301151,-0.084201984,1.0511959,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.35738736,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.17451125,-0.19816276,1.2171813,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.4280361,-0.06940588,-0.048288155,-0.71576625,1.3593142,-0.24173057,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.1957288,-0.08408102,-0.066061795,-0.55395067,-0.19387476,-0.42215624,-0.11994562,0.09354478,-0.06427042,-0.050053358,0.14009185,-0.6102333,-0.2859635,-0.09467098,0.2723972,-0.13583356,-0.14094758,-0.09939945,-1.0546275,-0.11980957,-0.46110362,-0.09313406,-0.33668002,0.15921353,-0.22201695,-0.06859739,-0.24306038,0.032510214,-0.23312667,0.30997723,-0.078358516,-0.04293071,-0.3370522,-0.0583981,-0.023910163,-0.59720945,-0.11066106,-0.079487145,-0.16218084,-0.41957563,-0.53908545,-0.10483764,-0.15536214,-0.084149264,-0.43267727,-0.07371792,-0.065219104,-0.42215294,-0.9168443,0.21723077,1.5843291,0.20363723,-0.04301151,-0.084201984,0.269047,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.34538478,-0.061702468,-0.07234395,-0.09654722,-0.08606776,0.47888544,-0.22163449,0.21330371,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.47987357,-0.06940588,-0.048288155,-0.3386264,0.121837996,-0.12964293,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.24360794,-0.08408102,-0.066061795,-0.792437,6.8465466,-0.36790636,-0.99295354,0.2570866,-0.06427042,-0.050053358,-0.3830355,-0.46403423,-0.32810587,-0.09467098,-0.006819622,-0.19255027,-0.14094758,-0.09939945,-0.7549518,-0.11980957,-0.49164608,-0.32518017,-0.83370167,-0.16436014,-0.2578179,-0.06859739,1.2348235,-0.10588636,-0.21624292,-0.121540435,-0.078358516,-0.04293071,-0.5386677,-0.0583981,-0.21992314,-0.7540839,-0.11066106,-0.079487145,-0.16218084,-0.41933557,-0.5274253,-0.10483764,-0.15536214,-0.21468681,-0.292824,-0.121334724,-0.065219104,-0.41201466,-0.28544858,-0.19447015,-0.07587367,-0.12326222,-0.04301151,-0.084201984,-0.88210243,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.6175013,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.050521165,-0.24365889,-0.35872674,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.46036848,-0.06940588,-0.048288155,-0.6704376,-0.27188504,-0.0663463,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.337286,-0.08408102,-0.066061795,-0.15521878,-0.19387476,-0.5031831,-0.29787517,0.09254202,-0.06427042,-0.050053358,-0.34215635,-0.43332306,-0.2400451,-0.09467098,-0.30966908,-0.28758085,-0.14094758,-0.09939945,-0.6589603,23.236258,0.21751697,-0.26455218,-1.2349169,-0.15874079,-0.33433694,-0.06859739,-0.4287924,-0.17789342,-0.1786751,-0.55838555,-0.078358516,-0.04293071,0.03724883,-0.0583981,-0.43561652,-0.539692,-0.11066106,-0.079487145,-0.16218084,-0.4447979,-0.24618651,-0.10483764,-0.15536214,-0.041264202,-0.26266748,-0.20329796,-0.065219104,0.73950577,-0.9620127,-0.6929552,-0.07587367,-0.16249537,-0.04301151,-0.084201984,-0.23561099,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.5940925,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.1031004,0.16268016,0.07500588,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.34155756,-0.06940588,-0.048288155,-0.35217065,0.12027193,-0.2733724,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.058978356,-0.08408102,-0.066061795,0.5000143,-0.19387476,-0.48987144,-1.2249403,0.12378652,-0.06427042,-0.050053358,-0.2082748,-0.05714104,-0.24306956,-0.09467098,0.014738215,-0.1660513,-0.14094758,-0.09939945,-0.48053473,-0.11980957,-0.039617613,-0.19124396,-0.3538613,-0.06195666,0.21274719,-0.06859739,-0.5166632,0.017271101,-0.03890393,-0.2796033,-0.078358516,-0.04293071,-0.36701897,-0.0583981,0.4121847,-0.43907148,-0.11066106,-0.079487145,-0.16218084,-0.3355716,0.51757896,-0.10483764,-0.15536214,0.85806835,-0.31862202,-0.20072068,-0.065219104,-0.4147929,0.7605923,-0.19248816,-0.07587367,0.60216373,-0.04301151,-0.084201984,-0.027817555,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.58080935,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.597049,-0.10740761,-0.2915352,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.23858619,5.6876655,-0.048288155,-0.43117937,0.077817984,-0.34911478,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,0.7312734,-0.38867733,-0.08408102,-0.066061795,-0.5293506,1.2679695,-0.40320265,-0.4394231,0.47710767,-0.06427042,-0.050053358,-0.53716314,-0.60582,-0.285757,-0.09467098,-0.20248969,-0.13353929,-0.14094758,-0.09939945,-0.11682659,-0.11980957,-0.410896,-0.2997607,-0.96640724,-0.32125703,-0.24122725,-0.06859739,1.1073004,-0.05916653,-0.03897408,-0.038078304,-0.078358516,-0.04293071,-0.6593462,-0.0583981,-0.23543546,-0.25579914,-0.11066106,-0.079487145,-0.16218084,-0.3822273,-0.046975054,-0.10483764,-0.15536214,-0.7281677,-0.5819996,-0.20748347,-0.065219104,-1.1582124,0.2574086,-0.83926153,-0.07587367,-0.27119234,-0.04301151,-0.084201984,-0.30119678,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.009013209,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.1732342,-0.034154866,0.11816623,-0.083192356,-0.041330405,-0.06825314,3.2483249,0.46239683,-0.06940588,-0.048288155,0.2651992,0.19983774,1.7551824,-0.071920976,-0.06418999,5.322469,-0.052082743,-0.069542356,-0.21529208,0.13117628,-0.08408102,-0.066061795,-0.055820424,-0.19387476,0.92035216,0.4651225,-0.047520146,-0.06427042,-0.050053358,-0.06828679,-0.01325967,0.099290326,-0.09467098,0.17152347,0.23889662,-0.14094758,-0.09939945,1.8896394,-0.11980957,-0.10886057,0.26255965,1.9943819,0.29223868,0.40499502,-0.06859739,-0.5286293,-0.029432625,0.5633214,0.24980222,-0.078358516,-0.04293071,-0.12593885,-0.0583981,-0.22584215,1.003929,-0.11066106,-0.079487145,-0.16218084,1.2411112,-0.09455929,-0.10483764,-0.15536214,0.050592713,0.08330146,0.010046429,-0.065219104,0.278149,-1.0535771,0.015239202,-0.07587367,0.49648044,-0.04301151,-0.084201984,0.50660855,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.44055387,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.3259531,-0.026222855,1.1945614,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.44635576,-0.06940588,-0.048288155,-0.62034714,0.19892292,-0.24798985,-0.071920976,-0.06418999,-0.09926551,22.458838,-0.069542356,-0.21529208,-0.18849222,-0.08408102,-0.066061795,0.027349403,-0.19387476,-0.46051046,-0.7400292,-0.3236487,-0.06427042,-0.050053358,-0.15623549,-0.3428531,-0.23491724,-0.09467098,-0.26229313,-0.25700682,-0.14094758,-0.09939945,-0.45563862,-0.11980957,-0.399952,-0.31933576,-0.49214724,3.1569498,-0.18288238,-0.06859739,-0.5923749,-0.3223644,-0.10605307,-0.4014457,-0.078358516,-0.04293071,-0.5464938,-0.0583981,-0.2567359,-0.18550742,-0.11066106,-0.079487145,-0.16218084,-0.18591623,-0.28205582,-0.10483764,-0.15536214,-0.7194735,-0.54205614,-0.16438739,-0.065219104,-0.21179028,-0.19578405,-1.0857092,-0.07587367,-0.05575204,-0.04301151,-0.084201984,-0.5078477,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.6191561,-0.061702468,-0.07234395,-0.09654722,-0.08606776,-0.11727992,-0.3747721,-0.18067996,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.30664104,-0.06940588,-0.048288155,-0.6099961,-0.029950162,-0.2693396,-0.071920976,-0.06418999,-0.09926551,15.363808,-0.069542356,-0.21529208,-0.27755174,-0.08408102,-0.066061795,-0.2278776,-0.19387476,-0.3595659,-0.58982766,-0.13184482,-0.06427042,-0.050053358,0.11995292,-0.3479288,-0.32357386,-0.09467098,-0.1330747,-0.2968537,-0.14094758,-0.09939945,-0.44110486,-0.11980957,-0.25351447,6.6604404,-0.5942714,-0.31117046,-0.6413446,-0.06859739,-0.42761052,-0.15153565,-0.09283425,-0.33849195,-0.078358516,-0.04293071,-0.35159507,-0.0583981,-0.3338601,-0.7945081,-0.11066106,-0.079487145,-0.16218084,-0.31927574,0.15666851,-0.10483764,-0.15536214,-0.528609,-0.65389776,-0.09805203,-0.065219104,-0.6175726,-0.34336656,-0.5836335,-0.07587367,0.5176835,-0.04301151,-0.084201984,-0.08450389,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,0.030960474,-0.061702468,-0.07234395,-0.09654722,-0.08606776,28.48843,1.1276706,-0.6798024,-0.083192356,-0.041330405,-0.06825314,-0.14370757,-0.37950465,-0.06940588,-0.048288155,27.235342,-0.84993917,0.04951706,-0.071920976,-0.06418999,-0.09926551,-0.052082743,-0.069542356,-0.21529208,-0.36595583,-0.08408102,-0.066061795,-0.07494634,-0.19387476,0.95128053,0.35989073,-0.06251964,-0.06427042,-0.050053358,-0.73035383,-0.21890907,-0.40070206,-0.09467098,-0.32335714,-0.010331397,-0.14094758,-0.09939945,0.39575568,-0.11980957,0.015855439,0.2506858,-0.5074412,-0.3623732,-0.17987877,-0.06859739,-0.622761,-0.2240576,-0.39625433,-0.40703985,-0.078358516,-0.04293071,0.024606537,-0.0583981,-0.6290757,0.49198836,-0.11066106,-0.079487145,-0.16218084,-0.15206274,-0.7221912,-0.10483764,-0.15536214,-0.36427236,-0.60413945,21.222311,-0.065219104,0.22020724,-0.7003177,-0.622842,-0.07587367,-0.6988521,-0.04301151,-0.084201984,10.388414,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,32.863365,-0.030400896,-0.030400895,-0.030400895,-0.030400895,12.812329,-0.040199555,14.28693,19.520115,32.19855,28.397066,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.29842216,20.45905,-0.07234395,-0.09654722,-0.08606776,-0.06931613,-0.1595753,0.045804642,-0.083192356,-0.041330405,-0.06825314,1.210352,-0.1284348,-0.06940588,-0.048288155,-0.3412578,-0.5849671,-0.27142286,-0.071920976,26.11536,-0.09926551,-0.052082743,-0.069542356,1.3511533,-0.19923656,26.03018,-0.066061795,-0.7780926,-0.19387476,-0.3750854,-0.50653076,-0.2721831,-0.06427042,-0.050053358,-0.18089306,-0.57045937,-0.3171763,-0.09467098,0.13240092,-0.12699422,-0.14094758,-0.09939945,-1.2770925,8.596241,-0.3639165,-0.42454097,-0.5455502,-0.24257879,-0.46623477,-0.06859739,0.5298288,-0.065190256,-0.17990148,-0.2878762,-0.078358516,-0.04293071,-0.07902423,-0.0583981,-0.21166688,-0.491865,-0.11066106,-0.079487145,-0.16218084,-0.2814526,-0.5604911,-0.10483764,-0.15536214,-0.44329378,-0.5015193,-0.22887094,-0.065219104,8.802213,-0.5596366,0.3091137,-0.07587367,-0.044357177,23.016365,-0.084201984,-0.30511585,0
-0.030400895,-0.030400896,-0.030400898,-0.030400895,-0.030400895,-0.030400895,-0.030400893,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.039873518,-0.040199555,-0.04061949,-0.044386145,-0.035875507,-0.04756436,-0.07355285,-0.067629814,-0.042500064,-0.0679732,-0.6791033,-0.061702468,-0.07234395,17.112064,-0.08606776,-0.5418966,-0.21929036,0.1098456,-0.083192356,-0.041330405,-0.06825314,27.406466,-0.5051471,-0.06940588,-0.048288155,-0.38118145,-0.39401415,-0.0790316,-0.071920976,-0.06418999,25.938812,-0.052082743,-0.069542356,-0.21529208,-0.15619972,-0.08408102,-0.066061795,-0.7612574,3.4748838,-0.54824936,-0.563949,-0.016874934,-0.06427042,-0.050053358,-0.4576164,-0.37829024,-0.4324312,-0.09467098,-0.27923888,-0.27742076,-0.14094758,-0.09939945,-0.5181657,-0.11980957,-0.27699187,-0.52097905,-0.74831784,-0.21528393,-0.54240495,-0.06859739,-0.321254,-0.37038368,-0.12951164,-0.34284183,-0.078358516,-0.04293071,-0.36516303,-0.0583981,-0.062647514,-0.4699615,-0.11066106,-0.079487145,-0.16218084,-0.5184283,-0.33178398,-0.10483764,-0.15536214,-0.74020475,-0.02184093,-0.14817643,-0.065219104,-0.9474937,-0.14724523,-0.93350995,-0.07587367,-0.46288258,-0.04301151,22.612976,-0.5460459,0
