rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_GPI,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_DEFB107A,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_USP14,rnaseq_gene__GENE_TSPY2,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_OR51L1,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DKFZP434L192,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_SLC6A5,methylation_gene__GENE_SYPL1,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR4D9,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR2T29,methylation_gene__GENE_QTRT1,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR5A2,methylation_gene__GENE_FRY,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_OR4L1,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_KRTAP5-11,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR8B4,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_OR6C4,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_SRY,methylation_gene__GENE_NRXN2,methylation_gene__GENE_TPCN2,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_CT47A7,methylation_gene__GENE_ATP5J2,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_MT4,target
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.39901873,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.43202367,-0.040199555,-0.21731673,-0.07885677,-0.16951889,-0.10974532,-0.27830878,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.80012923,-0.071920976,-0.36556172,-0.061702468,-0.21172088,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.42847964,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.45946857,-0.12371241,-0.293088,-0.16218084,-0.19032535,-0.18646805,-0.067629814,-0.34010237,-0.32093537,-0.10281369,0.49107698,-0.042821996,-0.6314699,-0.09654722,-0.635326,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.34877902,-0.07587367,-0.07316671,-0.53142744,-0.050521668,-0.052030247,0.08003594,-0.21476083,-0.12434906,-0.078787245,-0.10756889,-0.0583981,-0.18899952,-0.06418999,-0.2087298,0.21290053,0.6044756,-0.2502287,0.88190734,-0.13158298,3.2618878,-0.030400895,0.092953004,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.23771061,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.1496557,-0.040199555,-0.22076115,-0.07885677,-0.16951889,-0.10974532,-0.26465857,-0.13369994,-0.083192356,-0.074266955,-0.06594675,0.005874064,-0.071920976,-0.078554906,-0.061702468,-0.2549716,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.07110434,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.030572303,-0.12371241,-0.14621493,-0.16218084,0.36659,-0.18646805,-0.067629814,-0.41775244,-0.31691948,-0.10281369,0.56365436,-0.042821996,-0.096701324,-0.09654722,0.69524205,-0.063511856,-0.18716085,-0.11426283,-0.030400898,0.2177956,-0.07587367,-0.07316671,0.43654433,-0.050521668,-0.052030247,-0.07564201,2.2023547,-0.12434906,-0.078787245,-0.20700762,-0.0583981,-0.18899952,-0.06418999,-0.032994155,-0.32097358,-0.23330294,0.6374001,1.7308438,-0.13158298,-0.09630276,-0.030400895,-0.41335094,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,0.096926436,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,5.9520774,-0.08606776,-0.030400896,-0.04756436,1.1606046,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.060897686,-0.040199555,-0.40925926,-0.07885677,-0.16951889,-0.10974532,-0.23592776,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.001796676,-0.071920976,0.10673939,-0.061702468,-0.22930719,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.13039371,-0.18492761,-0.19044563,-0.0686956,4.7833886,-0.14933535,-0.12371241,-0.28524947,-0.16218084,0.21747206,-0.18646805,-0.067629814,-0.3174026,-0.17304285,-0.10281369,-0.6695547,-0.042821996,-0.27073964,-0.09654722,0.0921324,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.2889959,-0.07587367,-0.07316671,0.115839325,-0.050521668,-0.052030247,0.22533537,-0.21476083,-0.12434906,-0.078787245,-0.23266485,-0.0583981,-0.18899952,-0.06418999,-0.1347942,-0.08801951,0.8797707,0.7367624,-1.2656302,3.0833647,-0.09630276,-0.030400895,0.62445235,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.0020908907,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.065535456,-0.040199555,-0.44084004,19.345087,-0.16951889,-0.10974532,-0.2569528,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.17924292,-0.071920976,-0.675138,-0.061702468,-0.39028844,-0.16757613,4.345416,-0.21529208,-0.069542356,0.43012118,-0.18492761,-0.19044563,-0.0686956,-0.1724362,0.16074364,-0.12371241,-0.075671226,-0.16218084,0.17281395,-0.18646805,-0.067629814,-0.39410192,-0.06291262,-0.10281369,-0.34368882,-0.042821996,0.5089303,-0.09654722,-0.27768582,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.15302487,-0.07587367,-0.07316671,-0.33536783,-0.050521668,-0.052030247,0.7338834,-0.21476083,-0.12434906,-0.078787245,2.1334262,-0.0583981,-0.18899952,-0.06418999,-0.19950664,-0.2143824,0.6658289,0.5495392,-1.2656302,-0.13158298,-0.09630276,-0.030400895,-0.08210092,-0.2819688,-0.12097921,1
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.39303678,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.23553991,-0.040199555,-0.2982948,-0.07885677,-0.16951889,-0.10974532,-0.22911823,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.102466464,-0.071920976,0.14750531,-0.061702468,-0.36965296,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.111475244,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.20254925,-0.12371241,-0.6677026,-0.16218084,-0.37940192,-0.18646805,-0.067629814,0.58965844,-0.14453024,-0.10281369,-0.4188034,-0.042821996,-0.7016341,-0.09654722,-0.15570782,-0.063511856,-0.18716085,-0.11426283,-0.030400898,0.023625156,-0.07587367,-0.07316671,-0.20190951,-0.050521668,-0.052030247,0.08003594,-0.21476083,-0.12434906,-0.078787245,-0.05750232,-0.0583981,-0.18899952,-0.06418999,-0.21376142,5.9969435,-0.23330294,0.12932228,0.1780613,-0.13158298,-0.09630276,-0.030400895,0.28615832,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.17607646,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,0.027384141,-0.040199555,-0.40889132,-0.07885677,-0.16951889,-0.10974532,-0.26011097,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.096675634,-0.071920976,0.08174845,-0.061702468,-0.21477865,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.058376186,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.36673084,-0.12371241,-0.4926229,-0.16218084,0.33444622,-0.18646805,-0.067629814,-0.17396505,-0.028545573,-0.10281369,-0.6370588,-0.042821996,-0.16420223,-0.09654722,-0.69207555,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.03897956,-0.07587367,-0.07316671,-0.12743184,-0.050521668,-0.052030247,0.064468145,-0.21476083,-0.12434906,-0.078787245,-0.017842788,-0.0583981,-0.18899952,-0.06418999,-0.16726525,-0.09320477,-0.23330294,-0.039314393,0.45730147,-0.13158298,-0.09630276,-0.030400895,-0.025396464,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.53103614,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.13275963,-0.040199555,0.15145907,-0.07885677,-0.16951889,-0.10974532,-0.28414002,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.20415221,-0.071920976,-0.080544464,-0.061702468,-0.32323384,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.31439444,-0.18492761,3.5498161,-0.0686956,-0.1724362,-0.2575663,-0.12371241,-0.3848144,-0.16218084,-0.30592522,-0.18646805,-0.067629814,-0.48498353,-0.25812083,-0.10281369,-0.628837,-0.042821996,-0.4767995,-0.09654722,0.11715889,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.16699031,-0.07587367,-0.07316671,-0.5015204,-0.050521668,-0.052030247,0.08003594,2.6551998,-0.12434906,-0.078787245,-0.35912904,-0.0583981,-0.18899952,-0.06418999,-0.008186124,-0.5561433,-0.23330294,-0.5349023,1.2941836,-0.13158298,-0.09630276,-0.030400895,-0.006928491,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.3180367,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,1.2042772,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.21057324,-0.040199555,0.046067998,-0.07885677,-0.16951889,-0.10974532,-0.248768,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.6129108,-0.071920976,-0.5651491,-0.061702468,-0.26686877,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.1650365,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.23102291,-0.12371241,-0.1135109,-0.16218084,-0.54658127,-0.18646805,-0.067629814,-0.23387153,-0.5044094,-0.10281369,-0.32629594,-0.042821996,-0.0658308,-0.09654722,-0.3692254,-0.063511856,-0.18716085,-0.11426283,-0.030400898,1.7166222,-0.07587367,-0.07316671,-0.30029917,-0.050521668,-0.052030247,-0.38699794,-0.21476083,-0.12434906,-0.078787245,-0.37893572,-0.0583981,-0.18899952,-0.06418999,0.011249356,-0.59152985,-0.23330294,-0.3680316,-0.071109794,-0.13158298,-0.09630276,-0.030400895,0.107463375,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.16964516,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.282504,-0.040199555,1.1702543,-0.07885677,-0.16951889,-0.10974532,-0.25719234,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.65926564,-0.071920976,-1.0505152,-0.061702468,-0.5561995,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.51391864,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.08817833,-0.12371241,-0.27436256,-0.16218084,0.12748723,-0.18646805,-0.067629814,-0.5024052,-0.51264274,-0.10281369,-0.4993993,-0.042821996,-0.80503076,-0.09654722,-0.28822774,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.12234407,-0.07587367,-0.07316671,-0.3778368,-0.050521668,-0.052030247,-0.11715613,-0.21476083,-0.12434906,-0.078787245,-0.12912823,-0.0583981,-0.18899952,-0.06418999,-0.4273203,-0.4784508,-0.23330294,-0.53140604,0.8841329,-0.13158298,-0.09630276,-0.030400895,-1.2815242,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,0.243779,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.21686704,-0.040199555,-0.30145884,-0.07885677,-0.16951889,-0.10974532,-0.24480632,-0.13369994,-0.083192356,-0.074266955,-0.06594675,0.1932913,-0.071920976,-0.6057013,-0.061702468,-0.20096812,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.034950286,-0.18492761,-0.19044563,-0.0686956,-0.1724362,0.1103874,-0.12371241,1.7636756,-0.16218084,-0.33787233,-0.18646805,-0.067629814,-0.10772174,-0.51551217,-0.10281369,1.1697733,-0.042821996,-0.5637767,-0.09654722,-0.24692778,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.09307141,-0.07587367,-0.07316671,-0.19229285,-0.050521668,-0.052030247,0.34468845,-0.21476083,-0.12434906,-0.078787245,-0.25470483,-0.0583981,-0.18899952,-0.06418999,0.05793951,-0.091194496,-0.23330294,-0.31354347,-0.8876084,-0.13158298,-0.09630276,-0.030400895,-1.0139729,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.72557145,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,0.1510552,-0.040199555,-0.17080353,-0.07885677,-0.16951889,-0.10974532,0.066278726,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.23791763,-0.071920976,-0.24619815,-0.061702468,-0.18952858,-0.16757613,-0.2157582,-0.21529208,-0.069542356,0.38505286,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.03161987,-0.12371241,1.4957565,-0.16218084,0.27701417,-0.18646805,-0.067629814,-0.5296869,-0.1049406,-0.10281369,1.9772886,-0.042821996,0.28505984,-0.09654722,-0.23679432,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.21859694,-0.07587367,-0.07316671,-0.03150274,-0.050521668,-0.052030247,0.2201461,-0.21476083,-0.12434906,-0.078787245,-0.13847907,-0.0583981,-0.18899952,-0.06418999,-0.24812855,-0.070178375,1.8771372,-0.62109125,0.61638224,-0.13158298,-0.09630276,-0.030400895,-0.11762431,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.025002167,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.29180098,-0.040199555,0.029333003,-0.07885677,-0.16951889,3.7405536,-0.26679653,4.3943024,-0.083192356,-0.074266955,-0.06594675,-0.45199832,-0.071920976,-1.7817714,-0.061702468,-0.5330508,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.4870124,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.04363104,-0.12371241,-0.2798646,-0.16218084,-0.47098982,-0.18646805,-0.067629814,-0.37038812,-0.49044937,-0.10281369,1.321183,-0.042821996,-0.34308428,-0.09654722,0.0870803,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.22782376,-0.07587367,-0.07316671,-0.24372572,-0.050521668,-0.052030247,0.09560374,1.4943362,-0.12434906,-0.078787245,-0.085929394,-0.0583981,-0.18899952,-0.06418999,-0.26853934,-0.35372096,-0.23330294,-1.1165661,0.07896839,-0.13158298,-0.09630276,-0.030400895,-0.77270454,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.0541681,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.15638499,-0.040199555,-0.1192511,-0.07885677,-0.16951889,-0.10974532,-0.26304775,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.38178238,-0.071920976,-0.30266392,-0.061702468,-0.23348694,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.2730586,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.36431113,-0.12371241,-0.12597801,-0.16218084,-0.54289705,-0.18646805,-0.067629814,-0.3615715,-0.13034058,-0.10281369,-0.973248,-0.042821996,-0.92891294,-0.09654722,0.031544674,-0.063511856,-0.18716085,-0.11426283,-0.030400898,0.345552,-0.07587367,-0.07316671,-0.53613156,-0.050521668,-0.052030247,0.12155006,-0.21476083,-0.12434906,-0.078787245,-0.081495784,-0.0583981,-0.18899952,-0.06418999,-0.13590503,-0.24064244,-0.23330294,-0.48364514,0.41738817,-0.13158298,-0.09630276,-0.030400895,0.041249625,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.09596316,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.09597431,-0.040199555,-0.005613356,-0.07885677,-0.16951889,-0.10974532,-0.22800061,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.42573836,-0.071920976,0.33475742,-0.061702468,0.35039955,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.07677939,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.2826257,-0.12371241,0.5300003,-0.16218084,-0.32124063,-0.18646805,-0.067629814,-0.12361431,-0.37619442,-0.10281369,2.8855329,-0.042821996,-0.52339655,-0.09654722,-1.0009017,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.31604263,-0.07587367,-0.07316671,-0.33768058,-0.050521668,-0.052030247,3.2402985,-0.21476083,-0.12434906,-0.078787245,-0.3278524,-0.0583981,-0.18899952,-0.06418999,-0.078022316,-0.56159365,-0.23330294,-0.9094273,-1.0139953,-0.13158298,-0.09630276,-0.030400895,-0.80739474,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.18217418,-0.04061949,-0.054831173,-0.030400895,-0.030400893,32.863365,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.39905426,-0.040199555,-0.3377994,-0.07885677,-0.16951889,-0.10974532,-0.2592429,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.1344831,-0.071920976,-1.5424687,-0.061702468,-0.6786086,5.8647914,-0.2157582,1.0213966,-0.069542356,-0.42148706,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.049591113,-0.12371241,-0.85791206,-0.16218084,-0.11043243,-0.18646805,-0.067629814,-0.45641917,-0.44505724,-0.10281369,-0.31943512,-0.042821996,-0.44741997,-0.09654722,-0.2018794,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.37860307,-0.07587367,-0.07316671,-0.28812632,-0.050521668,-0.052030247,-0.25726628,-0.21476083,-0.12434906,-0.078787245,-0.1934641,-0.0583981,-0.18899952,-0.06418999,-0.28285572,-0.1428732,-0.23330294,-0.49943113,-1.2656302,-0.13158298,-0.09630276,32.86337,-0.49964988,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,-0.5417071,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,0.06314733,-0.040199555,-0.11056476,-0.07885677,-0.16951889,-0.10974532,-0.26066592,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.43623352,-0.071920976,-0.8724555,-0.061702468,0.17604819,-0.16757613,-0.2157582,2.2012827,-0.069542356,-0.28620082,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.24480706,-0.12371241,-0.27859765,-0.16218084,-0.4959326,-0.18646805,-0.067629814,1.9390086,-0.22930707,-0.10281369,-0.39943442,-0.042821996,-0.6711857,-0.09654722,-0.12831937,16.048756,-0.18716085,-0.11426283,-0.030400898,-0.22465324,-0.07587367,-0.07316671,-0.42713183,-0.050521668,-0.052030247,-0.044506423,-0.21476083,-0.12434906,-0.078787245,-0.38773355,-0.0583981,-0.18899952,-0.06418999,-0.08777942,0.44642606,-0.23330294,-0.40198383,1.6553736,-0.13158298,-0.09630276,-0.030400895,-0.55994815,-0.2819688,-0.12097921,0
-0.08720162,-0.07355285,-0.06331775,-0.050053358,-0.030400895,-0.07421895,-0.06940588,0.066527605,-0.04061949,-0.054831173,-0.030400895,-0.030400893,-0.030400895,-0.042500064,-0.039873518,-0.044386145,-0.07234395,-0.06427042,-0.06825314,-0.05562216,-0.057666454,-0.06925289,-0.078358516,-0.08606776,-0.030400896,-0.04756436,-0.175216,-0.035875507,-0.030400895,-0.030400895,-0.059134748,-0.19789775,-0.040199555,0.4442326,-0.07885677,-0.16951889,-0.10974532,-0.23779988,-0.13369994,-0.083192356,-0.074266955,-0.06594675,-0.5624167,-0.071920976,-1.7133294,-0.061702468,-0.46489653,-0.16757613,-0.2157582,-0.21529208,-0.069542356,-0.49122617,-0.18492761,-0.19044563,-0.0686956,-0.1724362,-0.0065760603,-0.12371241,1.1174537,2.600842,-0.56115437,-0.18646805,-0.067629814,0.12570141,-0.2372109,-0.10281369,0.016143413,-0.042821996,-0.082343735,-0.09654722,0.04796751,-0.063511856,-0.18716085,-0.11426283,-0.030400898,-0.35196674,-0.07587367,-0.07316671,-0.28336486,-0.050521668,-0.052030247,-1.8088566,-0.21476083,-0.12434906,-0.078787245,-0.01960249,-0.0583981,-0.18899952,-0.06418999,-0.3797777,-0.16866219,-0.23330294,-0.73862,0.007585608,-0.13158298,-0.09630276,-0.030400895,-1.0153393,-0.2819688,-0.12097921,0
