rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_GPI,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR8B12,methylation_gene__GENE_VEGFA,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_OR1S2,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_OR5H14,methylation_gene__GENE_ZNF619,methylation_gene__GENE_INPP5A,rnaseq_gene__GENE_TMEM174,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_DDX11,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_FRY,rnaseq_gene__GENE_LINC01020,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_LCN9,methylation_gene__GENE_C10ORF4,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_ATP5E,cnv_log2__GENE_PRKG1,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_IFNA14,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR1S1,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_OR2M7,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_ZNF672,rnaseq_gene__GENE_LINC00442,rnaseq_gene__GENE_AMBN,rnaseq_gene__GENE_RNASE8,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_OR14J1,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_SCARNA21,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_OR6C76,rnaseq_gene__GENE_SNORA54,methylation_gene__GENE_PRCP,rnaseq_gene__GENE_DUSP21,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_MOCS2,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_OR52E2,rnaseq_gene__GENE_PRAMEF14,target
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.07302914,-0.040199555,-0.13939492,0.011225757,-0.37474245,-0.067629814,-0.069542356,-0.074266955,-0.39672992,-0.18492761,-0.8037435,-0.15804444,-0.04067079,-0.2517718,0.075655505,-0.16161753,-0.12371241,0.14760719,-0.28064948,-0.16951889,-0.0531584,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.25078118,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.039006718,-0.09654722,-0.6219485,0.054407742,-0.27110374,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.40829906,-0.11696981,-0.11022954,-0.10974532,-0.07885677,-0.04597636,-0.68977875,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.015431558,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.53192276,-0.12767605,-0.1852027,-0.11426283,-0.066061795,0.24142437,-0.042923182,-0.12434906,-0.19387476,-0.36890042,0.06998932,0.06998932,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,1.0114696,-0.13369994,-0.05562216,0.021946743,-0.040199555,-0.13939492,-0.11801198,-0.28946128,-0.067629814,-0.069542356,-0.074266955,-0.06414738,-0.18492761,-0.6396198,-0.27038914,-0.04067079,-0.16589771,0.16765995,-0.16161753,-0.12371241,-0.5389779,0.028952938,-0.16951889,0.14323047,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.14899963,3.1552608,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.069032185,-0.09654722,-0.52247787,-1.1902071,-0.54835266,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.07310832,-0.11696981,-0.256242,-0.10974532,-0.07885677,-0.04597636,0.17181309,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,0.12783366,-0.2157582,13.143326,-0.21880457,-0.07708009,-0.18646805,0.40261337,-0.12767605,-0.20103848,-0.11426283,-0.066061795,-0.63993436,-0.042923182,-0.12434906,-0.19387476,0.18028581,-1.2962333,-1.2962333,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.11831372,-0.040199555,-0.13939492,-0.086712934,-0.1844835,-0.067629814,-0.069542356,-0.074266955,-0.34217426,-0.18492761,-0.70533645,-0.40943858,-0.04067079,-0.21668898,0.24951422,-0.16161753,-0.12371241,-0.942715,-0.06725184,-0.16951889,-0.0711947,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.15195651,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.12580636,-0.09654722,-0.5252277,-0.028126404,-0.7943886,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.59967095,-0.11696981,-0.32805303,-0.10974532,-0.07885677,-0.04597636,-0.81186604,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,0.1553034,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.043193392,-0.12767605,-0.22822966,-0.11426283,-0.066061795,0.040571056,-0.042923182,-0.12434906,-0.19387476,-0.5072521,-0.020608993,-0.020608993,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.024415804,-0.040199555,-0.13939492,0.042132664,0.19999816,-0.067629814,-0.069542356,-0.074266955,-0.30005404,-0.18492761,-1.6785057,0.040606864,-0.04067079,-0.03176023,0.22646877,-0.16161753,-0.12371241,-0.42924792,-0.12810686,-0.16951889,0.2612492,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.32114688,-0.1724362,-0.062246185,-0.13158298,-0.09172271,4.3258405,-0.059162382,-0.30882183,-0.09654722,-0.655973,0.14354461,-0.18367986,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.11992697,-0.11696981,-0.34862918,-0.10974532,-0.07885677,-0.04597636,-0.09858754,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.14217357,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,1.038852,-0.12767605,-0.22711082,-0.11426283,-0.066061795,-0.46433255,-0.042923182,-0.12434906,-0.19387476,0.35004318,0.1678355,0.1678355,-0.09379102,-0.17369199,1
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,3.99323,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.483466,-0.040199555,-0.13939492,-0.123728596,-0.34839538,-0.067629814,-0.069542356,-0.074266955,-0.062580235,-0.18492761,-1.5954901,-0.20278606,-0.04067079,-0.30048645,0.1378706,-0.16161753,-0.12371241,-0.34573975,-0.23445465,-0.16951889,0.35788107,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.33791873,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.27472305,-0.09654722,-0.62972504,0.041202277,-0.29305136,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.31123286,-0.11696981,-0.22962292,-0.10974532,-0.07885677,-0.04597636,0.6996549,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.9621607,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.28245994,3.870654,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.18639316,-0.12767605,-0.16453537,-0.11426283,-0.066061795,0.019795347,-0.042923182,-0.12434906,-0.19387476,-0.11766489,0.055493593,0.055493593,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.33579177,-0.040199555,-0.13939492,-0.1359943,-0.26858047,-0.067629814,-0.069542356,-0.074266955,-0.07185218,-0.18492761,-0.8538337,0.13097231,-0.04067079,-0.21306434,0.09435168,-0.16161753,-0.12371241,-0.11389501,-0.6059157,-0.16951889,0.18913549,-0.118806034,-0.16218084,-0.08846551,-0.110764034,0.17329161,-0.1724362,-0.062246185,-0.13158298,-0.09172271,4.4682927,-0.059162382,0.43803635,-0.09654722,-0.40609798,0.034599546,-0.07293161,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.5307322,-0.11696981,0.19241723,-0.10974532,-0.07885677,-0.04597636,0.1876581,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.29652926,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,0.7575577,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.20094211,-0.12767605,-0.09746077,-0.11426283,-0.066061795,0.041999158,-0.042923182,-0.12434906,-0.19387476,0.49253604,0.048245728,0.048245728,-0.09379102,-0.17369199,1
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.43202367,-0.040199555,-0.13939492,-0.21731673,-0.80012923,-0.067629814,-0.069542356,-0.074266955,-0.42847964,-0.18492761,0.8703638,-0.34010237,-0.04067079,-0.45946857,-0.32431018,-0.16161753,-0.12371241,0.49107698,-0.293088,-0.16951889,0.36098096,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.53142744,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.31638333,-0.09654722,-0.6314699,-0.5233313,-0.635326,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-1.0873932,-0.11696981,-0.32093537,-0.10974532,-0.07885677,-0.04597636,-0.2502287,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.5550676,3.2618878,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.5747629,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.53975326,-0.12767605,-0.22256081,-0.11426283,-0.066061795,-0.372987,-0.042923182,-0.12434906,-0.19387476,-0.12866247,-0.5641989,-0.5641989,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.1496557,-0.040199555,-0.13939492,-0.22076115,0.005874064,-0.067629814,-0.069542356,-0.074266955,-0.07110434,-0.18492761,0.85486627,-0.41775244,-0.04067079,-0.030572303,-0.084103286,-0.16161753,-0.12371241,0.56365436,-0.14621493,-0.16951889,-0.24952833,-0.118806034,-0.16218084,-0.08846551,-0.110764034,0.43654433,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.02410615,-0.09654722,-0.096701324,0.018092718,0.69524205,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.5030008,9.632464,-0.31691948,-0.10974532,-0.07885677,-0.04597636,0.6374001,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,0.11741733,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.47505683,-0.12767605,-0.082544535,-0.11426283,-0.066061795,0.42021874,-0.042923182,-0.12434906,-0.19387476,-0.22263661,0.030126065,0.030126065,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,1.1606046,-0.13369994,-0.05562216,-0.060897686,-0.040199555,-0.13939492,-0.40925926,-0.001796676,-0.067629814,-0.069542356,-0.074266955,-0.13039371,-0.18492761,-0.48022184,-0.3174026,-0.04067079,-0.14933535,-0.0383015,-0.16161753,-0.12371241,-0.6695547,-0.28524947,-0.16951889,-0.085699335,-0.118806034,-0.16218084,-0.08846551,-0.110764034,0.115839325,4.7833886,-0.062246185,3.0833647,19.798014,-0.19044563,-0.059162382,-0.47364733,-0.09654722,-0.27073964,-1.2727413,0.0921324,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.56327456,-0.11696981,-0.17304285,-0.10974532,-0.07885677,-0.04597636,0.7367624,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.10806441,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.26560667,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.43549827,-0.12767605,-0.13036413,-0.11426283,-0.066061795,0.116164364,-0.042923182,-0.12434906,1.8870982,-0.026237635,-1.3868316,-1.3868316,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.065535456,-0.040199555,-0.13939492,-0.44084004,-0.17924292,-0.067629814,-0.069542356,-0.074266955,0.43012118,-0.18492761,1.5885314,-0.39410192,-0.04067079,0.16074364,-0.23438166,-0.16161753,-0.12371241,-0.34368882,-0.075671226,-0.16951889,0.1518586,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.33536783,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.034751754,-0.09654722,0.5089303,4.432019,-0.27768582,4.4429946,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.94953966,-0.11696981,-0.06291262,-0.10974532,19.345087,-0.04597636,0.5495392,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.43652144,4.345416,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.46461532,-0.12767605,-0.22804926,-0.11426283,-0.066061795,-0.49172103,-0.042923182,-0.12434906,1.4871182,-0.34942856,4.8753242,4.8753242,-0.09379102,-0.17369199,1
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.23553991,-0.040199555,-0.13939492,-0.2982948,-0.102466464,-0.067629814,-0.069542356,-0.074266955,-0.111475244,-0.18492761,-0.4546266,0.58965844,-0.04067079,-0.20254925,0.32401416,-0.16161753,-0.12371241,-0.4188034,-0.6677026,-0.16951889,-0.05182179,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.20190951,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.5591189,-0.09654722,-0.7016341,0.28220198,-0.15570782,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.9696368,-0.11696981,-0.14453024,-0.10974532,-0.07885677,-0.04597636,0.12932228,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.00900177,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.38977575,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.17141625,-0.12767605,-0.19136293,-0.11426283,-0.066061795,0.20083638,-0.042923182,-0.12434906,-0.19387476,-0.6629534,0.3200407,0.3200407,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.027384141,-0.040199555,-0.13939492,-0.40889132,-0.096675634,-0.067629814,-0.069542356,-0.074266955,-0.058376186,-0.18492761,-0.7207214,-0.17396505,-0.04067079,-0.36673084,-0.2707963,-0.16161753,-0.12371241,-0.6370588,-0.4926229,-0.16951889,0.0058631697,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.12743184,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.6875305,-0.09654722,-0.16420223,0.09402413,-0.69207555,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.38191837,-0.11696981,-0.028545573,-0.10974532,-0.07885677,-0.04597636,-0.039314393,0.7394088,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.5429779,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.3658781,-0.12767605,-0.20705988,-0.11426283,-0.066061795,-0.28341854,-0.042923182,-0.12434906,-0.19387476,-0.2577075,0.11347652,0.11347652,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.13275963,-0.040199555,-0.13939492,0.15145907,-0.20415221,-0.067629814,-0.069542356,-0.074266955,-0.31439444,-0.18492761,0.17289394,-0.48498353,-0.04067079,-0.2575663,-0.2834271,-0.16161753,-0.12371241,-0.628837,-0.3848144,-0.16951889,0.048944335,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.5015204,-0.1724362,-0.062246185,-0.13158298,-0.09172271,3.5498161,-0.059162382,-0.16095074,-0.09654722,-0.4767995,-1.2166182,0.11715889,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,0.31109113,-0.11696981,-0.25812083,-0.10974532,-0.07885677,-0.04597636,-0.5349023,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.39080906,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.2630487,-0.12767605,-0.24405612,-0.11426283,-0.066061795,-0.24984981,-0.042923182,-0.12434906,-0.19387476,-0.2695463,-1.3252249,-1.3252249,-0.09379102,3.0713036,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.14755888,-0.040199555,-0.13939492,-0.028052656,-0.13838984,-0.067629814,-0.069542356,-0.074266955,-0.43991894,-0.18492761,-0.45661023,0.013988597,-0.04067079,-0.2903351,-0.14799084,-0.16161753,-0.12371241,-0.84679896,0.1516267,-0.16951889,0.042092487,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.3023743,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.15016614,-0.09654722,-0.4745003,0.054407742,-0.57209605,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.47915792,-0.11696981,-0.46720698,-0.10974532,-0.07885677,-0.04597636,0.053202625,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.045261234,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.88183105,-0.12767605,-0.24988306,-0.11426283,-0.066061795,0.07824446,-0.042923182,-0.12434906,-0.19387476,0.17648724,0.06998932,0.06998932,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.282504,-0.040199555,8.015973,1.1702543,-0.65926564,-0.067629814,-0.069542356,-0.074266955,-0.51391864,-0.18492761,-0.6321247,-0.5024052,-0.04067079,-0.08817833,-0.35838273,-0.16161753,-0.12371241,-0.4993993,-0.27436256,-0.16951889,-0.6823647,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.3778368,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,-0.4786633,-0.09654722,-0.80503076,-0.27572885,-0.28822774,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.22205003,-0.11696981,-0.51264274,-0.10974532,-0.07885677,-0.04597636,-0.53140604,-0.17408647,-0.21529208,-0.19937676,-0.030400895,0.05212428,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.7540036,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.5289853,-0.12767605,-0.23971732,-0.11426283,-0.066061795,-0.12643923,-0.042923182,-0.12434906,-0.19387476,-0.48765936,-0.29240394,-0.29240394,-0.09379102,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,-0.21686704,-0.040199555,7.235104,-0.30145884,0.1932913,-0.067629814,-0.069542356,-0.074266955,-0.034950286,-0.18492761,-1.1434777,-0.10772174,-0.04067079,0.1103874,-0.34472233,-0.16161753,-0.12371241,1.1697733,1.7636756,-0.16951889,-0.6317725,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.19229285,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.07635704,-0.09654722,-0.5637767,-0.10405781,-0.24692778,-0.124685876,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,-0.8859694,-0.11696981,-0.51551217,-0.10974532,-0.07885677,-0.04597636,-0.31354347,-0.17408647,-0.21529208,-0.19937676,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.3765889,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,-0.7860022,-0.12767605,-0.27184302,-0.11426283,-0.066061795,0.12348858,-0.042923182,-0.12434906,-0.19387476,0.27393427,-0.10395945,-0.10395945,22.163942,-0.17369199,0
-0.08720162,-0.06940588,-0.050053358,-0.06331775,-0.054831173,-0.07421895,-0.07234395,-0.078748696,-0.030400893,-0.035875507,-0.030400895,-0.08606776,-0.042500064,-0.083192356,-0.06825314,-0.04756436,-0.175216,-0.13369994,-0.05562216,0.1510552,-0.040199555,-0.13939492,-0.17080353,-0.23791763,-0.067629814,-0.069542356,-0.074266955,0.38505286,-0.18492761,-0.009656856,-0.5296869,-0.04067079,-0.03161987,0.06715772,-0.16161753,-0.12371241,1.9772886,1.4957565,-0.16951889,-0.09685911,-0.118806034,-0.16218084,-0.08846551,-0.110764034,-0.03150274,-0.1724362,-0.062246185,-0.13158298,-0.09172271,-0.19044563,-0.059162382,0.09998861,-0.09654722,0.28505984,1.2462008,-0.23679432,17.04738,-0.050521668,-0.18716085,-0.030400898,-0.18899952,-0.050438117,1.1466146,-0.11696981,-0.1049406,-0.10974532,-0.07885677,-0.04597636,-0.62109125,-0.17408647,-0.21529208,3.244029,-0.030400895,-0.41950408,-0.09630276,-0.08408102,-0.08723144,-0.067872696,-0.052030247,-0.21292232,-0.35784817,-0.2157582,-0.06780475,-0.21880457,-0.07708009,-0.18646805,0.08654472,-0.12767605,-0.18393232,-0.11426283,-0.066061795,0.16208577,-0.042923182,-0.12434906,-0.19387476,1.6209742,1.3782291,1.3782291,-0.09379102,-0.17369199,0
