rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_TSPY4,methylation_gene__GENE_GPI,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_C19ORF24,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_USP14,methylation_gene__GENE_FRY,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_SNORA54,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_FADS1;MIR1908,rnaseq_gene__GENE_SCARNA14,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNORA69,methylation_gene__GENE_SART3,rnaseq_gene__GENE_GSC2,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_SPAG11A,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_ZNF672,methylation_gene__GENE_ASCC1;C10ORF104,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_ACCSL,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_GMCL1,methylation_gene__GENE_KTELC1,methylation_gene__GENE_ADAR,rnaseq_gene__GENE_SPANXN4,methylation_gene__GENE_AP2B1,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_KRTAP20-4,methylation_gene__GENE_AKT1,methylation_gene__GENE_MOCS2,methylation_gene__GENE_CASKIN2;TSEN54,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_LYZL1,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_NPBWR2,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_LRRC20,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_C1ORF85,rnaseq_gene__GENE_SNORA64,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ZC3H13,rnaseq_gene__GENE_MT4,methylation_gene__GENE_AARS;EXOSC6,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_CNOT10,methylation_gene__GENE_NDUFB8,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,methylation_gene__GENE_NLK,methylation_gene__GENE_ABAT,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_DEFB103A,rnaseq_gene__GENE_GUCA1C,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_SCARNA11,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_SNORA22,methylation_gene__GENE_SPATA13,methylation_gene__GENE_UBE3C,methylation_gene__GENE_MTHFD2,methylation_gene__GENE_LHX4,methylation_gene__GENE_TCFL5,rnaseq_gene__GENE_OR8H1,target
-0.050053358,-0.6781656,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.23900355,-0.030400895,-0.071920976,-0.0679732,-0.21814792,-0.16951889,-0.25511214,0.120570615,-0.06594675,-0.04756436,-0.175216,-0.07421895,-1.0548939,-0.24839233,-0.117154084,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.08899588,-1.2656302,-0.253617,-0.12899014,-0.07527141,-0.22794229,-0.08317388,-0.030400898,-0.08561648,-0.5581887,-0.05877857,-0.6910931,-0.069542356,-0.10430648,0.33590293,-0.05755121,-0.08408102,-0.07587367,-0.3731072,-0.3646278,-0.18492761,-0.25247434,-0.7238347,-0.06825314,-0.6734198,-0.75166637,-0.26510698,-0.050725356,-1.2574182,-0.06859739,-0.0848391,-0.9272794,-0.5128426,-1.3408538,-0.44843146,-0.09939945,0.3786153,0.52897906,-0.08846551,-0.17670111,-0.9196597,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.67772603,0.44683686,-0.12371241,0.50206095,-0.12097921,0.30667484,-0.078358516,-0.49835312,-0.48753378,-0.6294297,-0.6294297,-0.5722649,-0.6171063,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.16896145,-0.29358703,0.014770792,-1.2613155,-0.55189794,-0.3283107,-0.44246215,-0.057666454,0
-0.050053358,-0.63219464,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.06294752,-0.030400895,-0.071920976,-0.0679732,-0.24253456,-0.16951889,-0.25371075,-0.17838591,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.8668615,-0.50630623,0.4978273,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.23469718,0.26123154,-0.29229003,-0.12899014,-0.07527141,-0.21395507,-0.08317388,-0.030400898,-0.08561648,-0.39633793,-0.05877857,-0.63658166,-0.069542356,-0.10430648,0.3556836,-0.05755121,-0.08408102,-0.07587367,-0.98626226,-0.8067096,-0.18492761,-0.25247434,-0.33672377,-0.06825314,-0.3721626,-0.90258473,-0.19013493,-0.050725356,-0.5679976,-0.06859739,-0.0848391,-0.33971968,0.054855503,-0.9749925,-0.22006887,-0.09939945,-0.43353972,0.11749649,-0.08846551,-0.27724463,-0.21245512,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.5273108,-0.2819688,-0.12371241,-0.03632308,-0.12097921,-0.36775416,-0.078358516,-0.2024422,-0.7241608,0.07723719,0.07723719,0.2328336,-0.6471318,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.105416596,-0.29358703,-0.36582586,-0.50249606,-0.6839661,0.043383606,-0.66732264,-0.057666454,0
-0.050053358,-0.4705117,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.03714657,-0.030400895,-0.071920976,-0.0679732,-0.036500566,-0.16951889,-0.27297443,-0.00787343,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.7348646,-0.61950094,0.0006599664,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.14592744,0.36332405,-0.4723868,-0.12899014,-0.07527141,-0.22773853,-0.08317388,-0.030400898,-0.08561648,0.08433918,-0.05877857,-0.41645756,-0.069542356,-0.10430648,0.41463923,-0.05755121,-0.08408102,-0.07587367,0.6391972,-0.6931523,-0.18492761,-0.25247434,-0.39210108,-0.06825314,-0.5746963,-1.1916459,-0.14612712,-0.050725356,-0.60893804,-0.06859739,-0.0848391,-0.6142786,-0.099875905,-0.7126718,-0.27317587,-0.09939945,0.21780133,0.35636967,-0.08846551,-0.20730563,-0.10073773,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.19337182,1.8778324,-0.12371241,-0.5639062,-0.12097921,0.43870333,-0.078358516,0.37798026,-0.30031618,1.6282804,1.6282804,-0.26969343,-0.45469442,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.18608834,-0.29358703,-0.31000328,-0.670114,-0.7226517,-0.3509112,-0.72608,-0.057666454,0
-0.050053358,-0.4195336,-0.08720162,-0.06327252,-0.030400893,-0.035875507,0.07302914,-0.030400895,-0.071920976,-0.0679732,-0.14791436,-0.16951889,0.13913395,0.61819834,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.8092191,-0.25078118,0.21179162,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.17494625,-1.2656302,-0.11022954,-0.12899014,-0.07527141,-0.22250883,-0.08317388,-0.030400898,-0.08561648,-0.42191467,19.922794,0.20408814,-0.069542356,-0.10430648,0.40829906,-0.05755121,-0.08408102,6.510512,-0.68977875,0.025302833,-0.18492761,1.8015327,-0.37474245,-0.06825314,-0.5963101,-0.74267507,-0.0051216185,-0.050725356,-0.5146985,-0.06859739,-0.0848391,-0.9770015,-0.36890042,-0.6318493,-0.28064948,-0.09939945,-0.43353972,0.59542686,-0.08846551,-0.07238432,-0.27110374,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.22870728,-0.2819688,-0.12371241,-0.5068343,-0.12097921,0.28574586,-0.078358516,-0.42589876,-0.5297175,0.06998932,0.06998932,-0.2502923,0.030140832,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.32909104,-0.29358703,-0.43171132,-0.81347233,-0.5152544,-0.37166038,-0.35497063,-0.057666454,0
-0.050053358,-0.7673051,-0.08720162,-0.06327252,-0.030400893,-0.035875507,0.11831372,-0.030400895,-0.071920976,-0.0679732,-0.19394284,-0.16951889,-0.24320033,0.5169347,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.3156336,-0.15195651,-0.40416834,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.13537428,-0.013040702,-0.32805303,-0.12899014,-0.07527141,-0.22004052,-0.08317388,-0.030400898,-0.08561648,-0.8530565,-0.05877857,-0.62761307,-0.069542356,-0.10430648,0.59967095,-0.05755121,-0.08408102,-0.07587367,-0.81186604,0.064274296,-0.18492761,-0.25247434,-0.1844835,-0.06825314,-0.12651764,-0.8556412,0.01753718,-0.050725356,-0.63616437,-0.06859739,-0.0848391,0.111955985,-0.5072521,-1.2795411,-0.06725184,-0.09939945,-0.43353972,0.5095637,-0.08846551,-0.19817995,-0.7943886,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.12223848,-0.2819688,-0.12371241,-0.3958891,-0.12097921,0.0023167243,-0.078358516,-0.10959977,-0.22680773,-0.020608993,-0.020608993,-0.40517524,-0.38492048,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.5191081,-0.29358703,-0.6243938,-0.4455721,-0.8956706,0.2633794,-0.6427538,-0.057666454,0
-0.050053358,-0.3793578,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.024415804,-0.030400895,-0.071920976,-0.0679732,-0.17885561,-0.16951889,-0.21765913,-0.23301722,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.1696416,-0.32114688,-0.27631557,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.2714265,1.7903847,-0.34862918,-0.12899014,-0.07527141,-0.24589801,-0.08317388,-0.030400898,-0.08561648,-0.3265275,-0.05877857,-0.4640844,-0.069542356,-0.10430648,0.11992697,-0.05755121,-0.08408102,-0.07587367,-0.09858754,-0.28192136,-0.18492761,-0.25247434,0.19999816,-0.06825314,0.30526128,0.63153726,-0.36573872,-0.050725356,-0.537734,-0.06859739,-0.0848391,-0.26415482,0.35004318,0.71081537,-0.12810686,-0.09939945,-0.43353972,-0.2513624,-0.08846551,-0.1857452,-0.18367986,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.5828212,1.1941806,-0.12371241,0.0016371466,-0.12097921,-0.28808117,-0.078358516,0.1078906,-0.44554302,0.1678355,0.1678355,-0.75503385,-0.6397059,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.0762314,-0.29358703,-0.31937638,-1.0642557,-0.46856123,0.7984881,-0.0984856,-0.057666454,1
-0.050053358,-0.30080217,-0.08720162,-0.06327252,-0.030400893,-0.035875507,0.10077307,-0.030400895,-0.071920976,-0.0679732,-0.31304908,-0.16951889,1.8871629,-0.25856403,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.24747443,-0.35621804,-0.28050226,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.2183916,-1.2656302,-0.46490195,-0.12899014,-0.07527141,-0.23524754,-0.08317388,-0.030400898,-0.08561648,-0.15238173,-0.05877857,-0.6667262,-0.069542356,-0.10430648,0.09912493,-0.05755121,-0.08408102,-0.07587367,-0.18219312,-0.593701,-0.18492761,12.992664,0.18642889,-0.06825314,-0.5549873,-0.42130506,-0.27981272,-0.050725356,-0.8523782,-0.06859739,-0.0848391,-0.51203144,-0.34485233,-1.1160975,-0.61545885,-0.09939945,0.9714908,0.059119657,-0.08846551,-0.31121677,-0.45063657,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.6459678,-0.2819688,-0.12371241,-0.19777581,-0.12097921,-0.11109953,-0.078358516,-0.5328074,-0.87640095,0.15333979,0.15333979,0.3227916,1.5105047,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.9130406,-0.29358703,-0.36078987,-0.683099,-0.48646748,-0.59081477,6.4325476,-0.057666454,1
-0.050053358,-0.17910326,-0.08720162,-0.06327252,-0.030400893,-0.035875507,0.33579177,-0.030400895,-0.071920976,-0.0679732,-0.21760865,-0.16951889,-0.21154413,0.17146432,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.09362982,0.17329161,0.39273122,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.17985754,0.16270562,0.19241723,-0.12899014,-0.07527141,-0.21415937,-0.08317388,-0.030400898,-0.08561648,-0.32547718,-0.05877857,-0.28737813,-0.069542356,-0.10430648,0.5307322,-0.05755121,-0.08408102,-0.07587367,0.1876581,0.26141083,-0.18492761,-0.25247434,-0.26858047,-0.06825314,-0.2106665,-0.47331142,-0.24393448,-0.050725356,-0.3605526,-0.06859739,-0.0848391,-0.17176673,0.49253604,-0.6295223,-0.6059157,-0.09939945,-0.43353972,1.9445399,-0.08846551,-0.18944263,-0.07293161,-0.09467098,-0.06418999,-0.28798902,-0.06940588,0.24328712,-0.2819688,-0.12371241,0.347283,-0.12097921,0.3787679,-0.078358516,-0.14630175,-0.2296916,0.048245728,0.048245728,0.5102301,-0.6338062,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.14032732,-0.29358703,-0.19016717,-0.4029822,-0.35111788,0.18130139,-0.19492356,-0.057666454,1
-0.050053358,-0.39901873,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.43202367,-0.030400895,-0.071920976,-0.0679732,-0.29610232,-0.16951889,-0.27830878,-0.24755538,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.36556172,-0.53142744,-0.21172088,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.32594144,0.88190734,-0.32093537,-0.12899014,-0.07527141,-0.22653015,-0.08317388,-0.030400898,-0.08561648,-0.5822423,-0.05877857,-0.33222863,-0.069542356,-0.10430648,-1.0873932,-0.05755121,-0.08408102,-0.07587367,-0.2502287,-0.7038192,-0.18492761,-0.25247434,-0.80012923,-0.06825314,-0.6258174,-0.34779644,-0.16235834,-0.050725356,-0.49290305,-0.06859739,-0.0848391,-0.6295566,-0.12866247,-0.3501917,-0.293088,-0.09939945,-0.43353972,-0.26159498,-0.08846551,-0.22250567,-0.635326,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.48202303,-0.2819688,-0.12371241,-0.6093074,-0.12097921,0.051376767,-0.078358516,-0.3995781,-0.6233187,-0.5641989,-0.5641989,-0.984906,-0.44190553,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.47299302,-0.29358703,-0.50542647,-0.3449264,-1.1687104,-0.4817258,-0.33352235,-0.057666454,0
-0.050053358,-0.21887025,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.24655186,-0.030400895,-0.071920976,-0.0679732,0.03714271,-0.16951889,-0.28410903,-0.1750494,-0.06594675,-0.04756436,-0.175216,-0.07421895,1.9317459,-0.1344058,-0.016973238,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.11369733,-1.2656302,-0.13302091,10.603904,-0.07527141,-0.04541935,-0.08317388,-0.030400898,-0.08561648,2.2762644,-0.05877857,-0.3336089,-0.069542356,-0.10430648,-0.9229102,-0.05755121,-0.08408102,-0.07587367,0.2331876,-0.92968524,-0.18492761,-0.25247434,-0.4104009,-0.06825314,25.342949,0.13161756,0.2850486,-0.050725356,14.8808775,-0.06859739,-0.0848391,20.77981,-0.3216701,-0.9279911,-0.47431168,-0.09939945,0.7096254,-0.24410489,-0.08846551,-0.2706053,2.3524656,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.35341576,-0.2819688,-0.12371241,-0.20822895,-0.12097921,-7.7531385,-0.078358516,-0.3469979,-0.74410516,-0.86860925,-0.86860925,-0.45988756,0.77237415,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.023104561,-0.29358703,-0.5820994,-0.46903372,-0.54171455,-0.07807265,-0.27619803,-0.057666454,0
-0.050053358,-0.28957894,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.13262293,-0.030400895,-0.071920976,-0.0679732,-0.08584722,-0.16951889,-0.248308,-0.098942764,-0.06594675,-0.04756436,-0.175216,-0.07421895,0.11679625,-0.11180228,-0.2222497,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.2584248,0.86948,-0.061469167,-0.12899014,-0.07527141,-0.21486248,-0.08317388,-0.030400898,-0.08561648,0.06613008,-0.05877857,-0.12217689,-0.069542356,-0.10430648,0.28922462,-0.05755121,-0.08408102,-0.07587367,-0.14152107,-0.21786028,-0.18492761,-0.25247434,0.23504668,-0.06825314,0.019282358,-0.5098004,-0.08443484,-0.050725356,-0.47380316,-0.06859739,-0.0848391,0.11022479,-0.09236292,3.742366,-0.20303504,-0.09939945,-0.43353972,-0.42155924,-0.08846551,-0.23087965,-0.3564055,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.35256347,-0.2819688,-0.12371241,-0.7706837,-0.12097921,0.4471216,-0.078358516,-0.3027701,-0.20786336,0.055493593,0.055493593,-0.027276708,-0.18290797,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.29634026,-0.29358703,-0.35892698,1.0252858,0.1476255,-0.3172846,0.44954622,-0.057666454,0
-0.050053358,0.096926436,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.060897686,-0.030400895,-0.071920976,-0.0679732,-0.11312388,-0.16951889,-0.23592776,-0.37879136,-0.06594675,-0.04756436,1.1606046,-0.07421895,0.10673939,0.115839325,-0.22930719,-0.067629814,-0.042500064,-0.062246185,4.1684756,-0.18646805,-0.13838363,-0.035598926,-1.2656302,-0.17304285,-0.12899014,-0.07527141,-0.21276791,-0.08317388,-0.030400898,-0.08561648,-0.8420603,-0.05877857,-0.26714927,-0.069542356,-0.10430648,0.56327456,-0.05755121,-0.08408102,-0.07587367,0.7367624,-0.81470853,-0.18492761,-0.25247434,-0.001796676,-0.06825314,-0.194712,-0.14264435,-0.14649867,-0.050725356,-0.01976714,-0.06859739,-0.0848391,0.3027912,-0.026237635,1.6692126,-0.28524947,-0.09939945,-0.43353972,-0.42637566,-0.08846551,-0.13762704,0.0921324,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.52441984,-0.2819688,-0.12371241,-1.0369847,-0.12097921,0.5517273,5.9520774,-0.11870071,-0.6214962,-1.3868316,-1.3868316,0.25145373,-0.08553005,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.20205957,-0.29358703,-0.35223377,0.955205,0.6782494,-0.2761445,-0.18086712,-0.057666454,0
-0.050053358,-0.0020908907,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.065535456,-0.030400895,-0.071920976,-0.0679732,0.007938187,-0.16951889,-0.2569528,-0.4263702,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.675138,-0.33536783,-0.39028844,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.17943941,-1.2656302,-0.06291262,-0.12899014,-0.07527141,-0.20461045,-0.08317388,-0.030400898,-0.08561648,-0.77625954,-0.05877857,-0.3862191,-0.069542356,-0.10430648,-0.94953966,-0.05755121,-0.08408102,-0.07587367,0.5495392,-0.8132603,-0.18492761,-0.25247434,-0.17924292,-0.06825314,0.083519705,0.030780394,-0.08073416,-0.050725356,0.30714184,-0.06859739,-0.0848391,-0.6184622,-0.34942856,0.034356344,-0.075671226,-0.09939945,1.6091006,-0.40884307,-0.08846551,-0.17206062,-0.27768582,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.61787164,-0.2819688,-0.12371241,-0.83538055,-0.12097921,0.9608996,-0.078358516,-0.19331443,0.06702435,4.8753242,4.8753242,-0.97401416,-0.18306781,-0.18354331,-0.23449756,-0.13368,-0.10974532,4.6342273,-0.10826717,-0.14199477,-0.4783283,-0.29358703,-0.72932506,0.26804897,-0.11360562,-0.40683576,0.03183684,-0.057666454,1
-0.050053358,-0.39303678,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.23553991,-0.030400895,-0.071920976,-0.0679732,-0.08129234,-0.16951889,-0.22911823,-0.48427096,-0.06594675,-0.04756436,-0.175216,-0.07421895,0.14750531,-0.20190951,-0.36965296,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.24365623,0.1780613,-0.14453024,-0.12899014,-0.07527141,-0.171599,-0.08317388,-0.030400898,-0.08561648,-0.61688334,-0.05877857,-0.6750077,-0.069542356,-0.10430648,-0.9696368,-0.05755121,-0.08408102,-0.07587367,0.12932228,-0.6639964,-0.18492761,-0.25247434,-0.102466464,-0.06825314,-0.23107542,-0.56581485,-0.16147456,-0.050725356,0.18969847,-0.06859739,-0.0848391,-0.13303563,-0.6629534,-0.01557219,-0.6677026,-0.09939945,-0.43353972,-0.47815722,-0.08846551,-0.30891764,-0.15570782,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.43800756,-0.2819688,-0.12371241,-0.8275199,-0.12097921,0.70379686,-0.078358516,-0.12493725,-0.35277352,0.3200407,0.3200407,-0.98095894,0.119159795,1.4987652,-0.23449756,1.262079,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.34664866,-0.29358703,-0.3731709,-0.14383382,-0.57155025,0.025590166,-0.2081423,-0.057666454,0
-0.050053358,-0.17607646,-0.08720162,-0.06327252,-0.030400893,-0.035875507,0.027384141,-0.030400895,-0.071920976,-0.0679732,-0.08595487,-0.16951889,-0.26011097,0.11682778,-0.06594675,-0.04756436,-0.175216,-0.07421895,0.08174845,-0.12743184,-0.21477865,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.24858871,0.45730147,-0.028545573,-0.12899014,-0.07527141,-0.21874464,-0.08317388,-0.030400898,-0.08561648,-0.3311264,-0.05877857,-0.2650397,-0.069542356,-0.10430648,-0.38191837,-0.05755121,-0.08408102,-0.07587367,-0.039314393,-0.92795914,-0.18492761,-0.25247434,-0.096675634,-0.06825314,-0.0053926758,0.13775861,-0.15978585,-0.050725356,0.01325824,-0.06859739,-0.0848391,-0.29943842,-0.2577075,0.11890494,-0.4926229,-0.09939945,-0.43353972,-0.6753727,-0.08846551,-0.20678112,-0.69207555,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.4465409,-0.2819688,-0.12371241,-0.8867091,-0.12097921,-0.19220965,-0.078358516,-0.22075832,-0.5928059,0.11347652,0.11347652,-0.27806377,0.101573266,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.41223606,-0.29358703,-0.32718772,-0.08192888,-0.4054354,-0.6020313,-0.5526045,-0.057666454,0
-0.050053358,-0.37507606,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.14755888,-0.030400895,-0.071920976,-0.0679732,-0.18792059,-0.16951889,-0.24992749,0.12100776,-0.06594675,-0.04756436,-0.175216,-0.07421895,-1.0367637,-0.3023743,-0.556504,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,1.2415146,-0.16501467,0.26774633,-0.46720698,-0.12899014,-0.07527141,-0.21976732,-0.08317388,-0.030400898,-0.08561648,-0.7412571,-0.05877857,-0.1734891,-0.069542356,-0.10430648,-0.47915792,-0.05755121,-0.08408102,-0.07587367,0.053202625,-0.23359421,-0.18492761,-0.25247434,-0.13838984,-0.06825314,-0.07619622,-0.26556718,-0.26747409,-0.050725356,0.35218492,-0.06859739,-0.0848391,0.13156484,0.17648724,-0.60713774,0.1516267,-0.09939945,-0.43353972,-0.07929207,-0.08846551,-0.14698958,-0.57209605,-0.09467098,-0.06418999,-0.28798902,-0.06940588,-0.14060265,-0.06387512,-0.12371241,1.6455631,-0.12097921,0.373961,-0.078358516,-0.2450495,-0.0030701645,0.06998932,0.06998932,-0.14638062,-0.5526992,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,0.08365164,-0.29358703,-0.25074136,-0.8577761,-1.1471134,-0.29250532,-0.2840397,-0.057666454,0
-0.050053358,-0.3180367,-0.08720162,-0.06327252,-0.030400893,-0.035875507,-0.21057324,-0.030400895,-0.071920976,7.199327,-0.2703828,-0.16951889,-0.248768,-0.37623283,-0.06594675,-0.04756436,-0.175216,-0.07421895,-0.5651491,-0.30029917,-0.26686877,-0.067629814,-0.042500064,-0.062246185,-0.15146537,-0.18646805,-0.13838363,-0.26962915,-0.071109794,-0.5044094,-0.12899014,-0.07527141,-0.01624805,-0.08317388,-0.030400898,-0.08561648,-0.16355209,-0.05877857,-0.39295003,-0.069542356,-0.10430648,-1.5010132,-0.05755121,-0.08408102,-0.07587367,-0.3680316,-0.96841574,-0.18492761,-0.25247434,-0.6129108,-0.06825314,-0.18477622,0.2245493,-0.06082311,-0.050725356,0.0660561,-0.06859739,-0.0848391,-0.91204566,-0.7934363,-0.28618035,-0.1135109,-0.09939945,-0.43353972,-0.292175,-0.08846551,-0.074706785,-0.3692254,-0.09467098,-0.06418999,1.4207112,-0.06940588,-0.2880003,-0.2819688,-0.12371241,-0.19748226,-0.12097921,-0.17787983,-0.078358516,-0.2788001,-0.12781745,0.14971584,0.14971584,-0.6254003,-0.5070065,-0.18354331,-0.23449756,-0.13368,-0.10974532,-0.089100406,-0.10826717,-0.14199477,-0.40084836,-0.29358703,-0.5720611,-0.7105735,-1.2315054,0.5530739,-0.246778,-0.057666454,0
