rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_RBMY1A3P,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_C21ORF54,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR5W2,methylation_gene__GENE_C19ORF24,methylation_gene__GENE_C18ORF19;RNMT,methylation_gene__GENE_CCNG1,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_GPHB5,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_OR1I1,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_DKFZP434L192,rnaseq_gene__GENE_OR8I2,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_KIF2B,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR10Z1,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_OR2Z1,rnaseq_gene__GENE_IFNA16,rnaseq_gene__GENE_OR2T1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR5T3,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF14,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_GDEP,rnaseq_gene__GENE_OR10T2,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_RBP5;CLSTN3,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_DCTN3,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_CXORF66,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_CDX4,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ATP5E,methylation_gene__GENE_NAT14,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_INPP5A,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_KRTAP15-1,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_TPCN2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_HPVC1,rnaseq_gene__GENE_OR4D6,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_HTR3D,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_SART1,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_SLC25A38,target
-0.08720162,-0.06940588,-0.030400895,-0.5474802,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.2233331,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.25482288,0.27871737,12.7617235,-0.1907004,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.67022026,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,17.74285,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,9.492955,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.18845588,-0.039873518,-0.19387476,-0.21284768,-0.38451314,-0.05234718,-0.18395357,3.1437817,-0.110764034,-0.36639187,-1.0437489,-0.68384284,-0.117832996,-0.23330294,0.35849237,-0.188335,-0.055652253,-0.042923182,-0.44557312,-0.11152112,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,6.2362742,-0.22343643,-0.02968534,-0.10272443,-0.105565056,0
-0.08720162,-0.06940588,-0.030400895,-0.30519885,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.16876476,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.1139219,-1.4159614,-0.23178984,0.104829244,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.32214805,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.29943553,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.31334957,-0.039873518,-0.19387476,0.08579446,0.041423418,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.17624207,-0.7432293,-0.32173887,-0.08609081,-0.23330294,-0.24752854,-0.1258003,-0.055652253,-0.042923182,-0.03851753,-0.15197532,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.21538116,-0.38099688,-0.10272443,-0.3271543,0
-0.08720162,-0.06940588,-0.030400895,0.246872,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.19565083,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.07048156,-0.27601025,0.7112361,-0.21007298,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,0.09149011,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.08739979,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,0.4489092,-0.039873518,-0.19387476,0.4871606,-0.93318826,-0.05234718,2.123978,-0.28798902,-0.110764034,-0.053360164,0.7334193,-0.16865848,0.094764136,-0.23330294,1.6137918,0.05604106,-0.055652253,-0.042923182,-0.13311587,-0.20007735,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.18625115,-0.41633105,-0.10272443,0.24306019,0
-0.08720162,-0.06940588,-0.030400895,-0.2585275,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,29.686882,-0.030400896,-0.14370757,-0.030400895,-0.04061949,8.184753,-0.054831173,29.045717,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.26141325,1.7898383,-0.13533187,-0.19510023,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.34175247,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.39122328,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.2926387,-0.039873518,2.9670823,-0.23452556,-2.174211,-0.05234718,-0.18395357,-0.28798902,-0.110764034,0.0359126,-0.18863745,-0.5648301,-0.41906658,-0.23330294,-0.20161101,0.19385706,-0.055652253,21.67475,-0.5726672,-0.28840142,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.24692118,-0.28798115,-0.10272443,-0.24714506,0
-0.08720162,-0.06940588,-0.030400895,-0.21468665,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,0.060803927,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.14606644,0.5126085,-0.26405302,-0.33218718,-0.11696981,-0.06327252,1.6361388,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.00058575725,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,4.059357,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.1517402,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.252885,-0.039873518,-0.19387476,-0.1586417,-1.0658098,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.37967095,-0.6844109,-0.38214862,-0.3919628,-0.23330294,0.525264,-0.29781622,-0.055652253,-0.042923182,-0.052230455,-0.21362594,-0.16757613,-0.114294864,-0.04645165,3.4376383,-0.07638114,-0.31696543,-0.23014244,0.049002033,-0.10272443,-0.15615684,0
-0.08720162,-0.06940588,-0.030400895,-0.10892612,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.31575397,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.03172877,1.5214738,-0.3062548,-0.20053582,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,1.8316425,-0.051938124,0.70445126,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.24039744,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.38934097,-0.039873518,1.6484779,-0.34321323,-0.7868573,-0.05234718,2.2308166,-0.28798902,-0.110764034,-0.351238,-0.829731,-0.09581999,-0.30305418,-0.23330294,-0.25674877,-0.27464306,-0.055652253,-0.042923182,-0.31709945,-0.21282466,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.23278904,0.051773936,-0.10272443,-0.2670141,0
-0.08720162,-0.06940588,-0.030400895,-0.5210772,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.10105854,-0.06859739,-0.059162382,-0.09926551,-0.13939492,1.7942892,-0.042821996,-0.3000895,-0.56367165,-0.24869563,-0.122411065,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.69350135,-0.10053951,-0.16951889,1.861142,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,2.9378476,-0.06987374,0.0027602883,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.13549827,-0.039873518,-0.19387476,-0.14097744,-0.90042603,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.44301185,-0.89722145,-0.68982875,-0.47358668,-0.23330294,-0.21323295,-0.35077697,-0.055652253,-0.042923182,-0.3222552,-0.26907107,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,0.09586238,-0.013108065,-0.10272443,-0.3062299,0
-0.08720162,-0.06940588,-0.030400895,-0.37029263,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,0.16220479,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.049251523,0.8037395,-0.22336286,-0.0038488235,-0.11696981,-0.06327252,7.054903,-0.09172271,-0.062246185,1.1707548,-0.050521668,-0.16218084,-0.051938124,-0.4560645,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.41580686,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,2.3454382,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.0073998976,-0.039873518,-0.19387476,0.036269374,-1.2086215,-0.05234718,-0.18395357,-0.28798902,-0.110764034,0.064647764,-0.5039891,-0.14890616,-0.09434304,-0.23330294,-0.4464605,-0.08995116,-0.055652253,-0.042923182,-0.17833552,-0.18524057,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,0.6175858,-0.23416325,-0.30227593,-0.10272443,-0.15352477,0
-0.08720162,-0.06940588,-0.030400895,-0.3943702,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.36703458,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.16502564,-0.2468486,-0.13325365,-0.5083992,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.4084597,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.42541182,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.7066499,-0.039873518,-0.19387476,8.958165,-0.9526111,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.428581,-1.1138934,-0.36563873,-0.35968024,-0.23330294,-0.12844078,-0.4246785,-0.055652253,-0.042923182,-0.267517,-0.2749733,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.28702956,-0.053025622,-0.10272443,-0.22140613,0
-0.08720162,-0.06940588,-0.030400895,-0.5973484,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,0.06848468,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.13700625,0.34798816,0.009414256,0.1671405,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,0.02002103,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.35495114,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,0.0021143903,-0.039873518,-0.19387476,0.15157527,-0.91685736,-0.05234718,-0.18395357,1.0231509,-0.110764034,28.45996,-0.6158806,0.18890497,-0.3633752,-0.23330294,0.11528857,-0.26558694,-0.055652253,-0.042923182,-0.36705542,-0.16623673,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.25765643,0.2545516,-0.10272443,-0.28586707,1
-0.08720162,-0.06940588,-0.030400895,-0.32893753,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,0.029572163,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.18566579,-0.6951319,0.17119624,-0.3030699,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.53467286,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,0.26112294,2.622302,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,0.3432329,-0.039873518,-0.19387476,-0.27286187,-0.63806325,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.32397225,-1.0521001,-0.5262122,-0.49660537,-0.23330294,0.13259275,-0.3411852,-0.055652253,-0.042923182,-0.5417701,-0.14358659,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.27188265,0.1565172,-0.10272443,-0.13749732,0
-0.08720162,-0.06940588,-0.030400895,-0.5428571,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.10737716,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,-0.21974081,-0.4583242,-0.1674375,-0.2799678,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.52274233,-0.10053951,-0.16951889,2.133893,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.30021867,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.54326296,-0.039873518,1.7585844,-0.17505962,-0.80610573,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.21026997,-0.022086816,-0.19162223,-0.42601895,-0.23330294,-0.16875218,-0.43926048,-0.055652253,-0.042923182,-0.44931766,0.62069404,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,0.48996848,-0.2749913,0.43466675,-0.10272443,-0.34144858,0
-0.08720162,-0.06940588,-0.030400895,0.5058482,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.13076669,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.039595034,-0.3598098,-0.021042109,0.92726,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.06341863,-0.10053951,4.1955347,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,0.7669115,-0.06987374,0.3163349,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,0.11619938,-0.039873518,-0.19387476,0.08361867,-0.34654748,-0.05234718,-0.18395357,0.9566296,-0.110764034,0.06791318,0.48351705,-0.25179803,0.39536756,-0.23330294,-0.09080719,0.1923186,-0.055652253,-0.042923182,0.12679112,-0.089086585,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.23670068,0.7442644,-0.10272443,-0.16903247,0
-0.08720162,-0.06940588,-0.030400895,0.21118666,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.13267691,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.080358975,-0.32720646,-0.26625553,-0.13669229,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,0.12039465,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,-0.0815536,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.13889755,-0.039873518,-0.19387476,-0.10210734,0.08657729,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.18749194,0.035559315,0.23985662,0.06961624,-0.23330294,-0.26518914,-0.04307146,-0.055652253,-0.042923182,0.38730666,-0.21937263,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.24268624,-0.14089276,-0.10272443,-0.12215967,0
-0.08720162,-0.06940588,-0.030400895,0.08705338,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,3.320945,-0.054831173,-0.112668514,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.013156988,-0.446022,-0.2501487,0.03340244,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,1.7631336,-0.051938124,0.19958477,-0.10053951,-0.16951889,1.9219441,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,0.23490198,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.20698208,-0.039873518,-0.19387476,-0.10840224,-0.4835936,-0.05234718,-0.18395357,2.7873812,-0.110764034,0.8712304,-0.5613194,0.044963032,0.28489438,-0.23330294,-0.29780903,-0.27679205,-0.055652253,-0.042923182,-0.089307845,-0.15712777,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.22946547,0.088425845,-0.10272443,-0.19319554,0
-0.08720162,-0.06940588,-0.030400895,-0.08118171,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,0.011369482,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.25144547,-0.2078108,-0.15779123,0.04588933,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,0.17593376,-0.10053951,-0.16951889,-0.25247434,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,-0.18899952,-0.06987374,0.20724267,-0.17369199,-0.11066106,-0.074266955,-0.18492761,23.056835,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,2.8300018,-0.039873518,-0.19387476,-0.14595105,-0.05929959,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.15381376,0.11614541,0.227867,0.15482713,-0.23330294,-0.3594092,-0.121197104,-0.055652253,-0.042923182,-0.08369656,-0.21315718,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.16683501,0.15716685,-0.10272443,-0.02913277,0
-0.08720162,-0.06940588,-0.030400895,0.104655676,-0.07234395,-0.030400895,-0.040199555,-0.030400895,-0.07421895,-0.083192356,-0.078748696,-0.08606776,-0.030400895,-0.051617455,-0.10445149,-0.0679732,-0.05562216,-0.030400896,-0.14370757,-0.030400895,-0.04061949,-0.13369994,-0.054831173,-0.14577289,-0.06859739,-0.059162382,-0.09926551,-0.13939492,-0.08846551,-0.042821996,0.17575169,0.44437858,-0.28577983,0.27594224,-0.11696981,-0.06327252,-0.2157582,-0.09172271,-0.062246185,-0.13838363,-0.050521668,-0.16218084,-0.051938124,-0.07604678,-0.10053951,-0.16951889,1.6601753,-0.13158298,-0.050438117,-0.059134748,-0.15146537,-0.08617414,-0.12434906,-0.06331775,-0.030400898,-0.07885677,1.9140753,-0.06987374,-0.072870344,-0.17369199,-0.11066106,-0.074266955,-0.18492761,-0.07587367,-0.08561648,-0.21880457,-0.065219104,-0.11426283,-0.07527141,-0.09630276,-0.39046746,-0.039873518,-0.19387476,0.020981265,-0.14851995,-0.05234718,-0.18395357,-0.28798902,-0.110764034,-0.31336993,-0.24787703,0.22512709,-0.03603897,-0.23330294,-0.44774234,-0.1592695,-0.055652253,-0.042923182,-0.28343636,0.7273941,-0.16757613,-0.114294864,-0.04645165,-0.18110435,-0.07638114,-0.31696543,-0.23911399,0.33423728,-0.10272443,0.02554359,0
