rnaseq_gene__GENE_TTTY5,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_HSFX1,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_TTTY21,rnaseq_gene__GENE_SNAR-A13,rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_PRM1,rnaseq_gene__GENE_PPIAL4B,rnaseq_gene__GENE_XKRY2,rnaseq_gene__GENE_NCRNA00230B,methylation_gene__GENE_GPI,methylation_gene__GENE_CDK2AP2,rnaseq_gene__GENE_FLJ44082,rnaseq_gene__GENE_LRRC30,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_FAM41AY1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_RBMY2FP,methylation_gene__GENE_ACPL2,rnaseq_gene__GENE_LCN9,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_KRTAP27-1,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_VEGFA,methylation_gene__GENE_ZNF414,methylation_gene__GENE_CNOT10,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_PRM2,rnaseq_gene__GENE_OR5H15,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_SCRIB,methylation_gene__GENE_SPSB1,rnaseq_gene__GENE_MYF5,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_FLJ43859,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_TSPY1,methylation_gene__GENE_PGAP1,rnaseq_gene__GENE_OR4P4,methylation_gene__GENE_PTGR2,methylation_gene__GENE_PIGC;C1ORF105,rnaseq_gene__GENE_C20ORF166,methylation_gene__GENE_SUV39H2,rnaseq_gene__GENE_ADAM5P,rnaseq_gene__GENE_CRYGC,methylation_gene__GENE_NACC1;TRMT1,rnaseq_gene__GENE_DEFB104A,methylation_gene__GENE_FGF22,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_PRDM14,rnaseq_gene__GENE_UCMA,rnaseq_gene__GENE_OR51A7,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_SIN3A,methylation_gene__GENE_OBFC2A,methylation_gene__GENE_NAT14,rnaseq_gene__GENE_SNORA28,methylation_gene__GENE_TP53INP1,methylation_gene__GENE_TNIP1,methylation_gene__GENE_DCUN1D4,methylation_gene__GENE_C18ORF1,methylation_gene__GENE_TRIM8,methylation_gene__GENE_UNC84B,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_ITPA,methylation_gene__GENE_SLC25A38,methylation_gene__GENE_DCTN3,methylation_gene__GENE_SIVA1,rnaseq_gene__GENE_NCRNA00112,methylation_gene__GENE_KIF14,methylation_gene__GENE_NEK11;ASTE1,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_PDS5A,rnaseq_gene__GENE_PAGE3,rnaseq_gene__GENE_OR6C74,methylation_gene__GENE_MLST8,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_PMS1;ORMDL1,methylation_gene__GENE_ZFYVE16,rnaseq_gene__GENE_CHRNB3,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_FTSJD1,target
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.17355725,-0.022102458,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.13088727,-0.07355285,-0.039025616,-0.042500064,0.21583815,-0.039873518,0.07996592,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,1.2527504,0.31998682,-0.06741367,-0.0069762343,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.7280226,0.27562764,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.17781818,-0.044886343,-0.048550848,-0.020377984,-0.11526267,-0.10285002,-0.13250025,-0.11783594,0.044063497,-0.048288155,-0.08758957,0.16450205,-0.19387476,-0.17236899,-0.06867951,0.15318495,-0.21529208,0.21614964,-0.12315683,0.080940016,-0.06664966,-0.18028094,-0.10329733,-0.034584083,0.70069176,-0.059083704,0.04427743,2.3263068,0.0654896,-0.13230246,-0.08380182,0.038439706,-0.13713627,-0.13537578,0.29022285,-0.0583981,0.051129904,-0.066061795,-0.05600812,-0.14261265,0.55570745,-0.09370761,-0.1794366,-0.4698681,-0.2253133,-0.08367701,-0.09103331,0.4459791,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.23750989,0.10622963,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.3480205,-0.07355285,-0.039025616,-0.042500064,-0.08661549,-0.039873518,-0.14294522,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.18631285,0.20579606,-0.49493277,-0.049782883,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.34902152,0.13261902,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.37138617,-0.044886343,-0.33818483,-0.24911116,-0.11526267,0.10314436,-0.13250025,-0.11783594,-0.48042795,-0.048288155,0.03726638,0.2669326,-0.19387476,-0.17236899,-0.06867951,-0.09533478,-0.21529208,-0.1621555,-0.23742704,-0.12705746,-0.06664966,-0.13174368,0.18289956,0.0014010719,-0.32810676,-0.30631927,0.034300968,-0.09391567,-0.26395875,-0.1796209,-0.16792521,-0.023564138,-0.13713627,-0.27679852,0.3053329,-0.0583981,-0.04105707,-0.066061795,-0.05600812,0.20044635,0.13235298,-0.09370761,-0.5893378,-0.41055194,-0.2253133,-0.08367701,-0.33759534,-0.184862,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.07319354,0.11459576,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.09294908,-0.07355285,-0.039025616,-0.042500064,-0.28326723,-0.039873518,0.04605658,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.26238132,0.079959646,-0.016401872,-0.15776122,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.25302067,-0.108386554,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.33337083,-0.044886343,-0.15417592,-0.14531487,-0.11526267,-0.13929717,-0.13250025,-0.11783594,-0.401017,-0.048288155,-0.054490335,-0.12114217,-0.19387476,-0.17236899,-0.06867951,0.043698654,-0.21529208,-0.13988769,-0.190819,-0.18182665,-0.06664966,-0.17797579,-0.17410007,-0.0074629015,-0.34024242,-0.22837353,-0.2661668,-0.09391567,-0.61050457,-0.16400072,-0.41193974,-0.032978576,-0.13713627,-0.3901339,0.079949155,-0.0583981,-0.04436203,-0.066061795,-0.05600812,-0.46278074,-0.20402452,-0.09370761,-0.55364925,-0.31989133,-0.2253133,-0.08367701,-0.00039084264,-0.51200956,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,6.943784,-0.05998392,0.04901005,-0.0706452,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.2399879,-0.07355285,30.849882,-0.042500064,-0.15672967,-0.039873518,-0.3003592,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.38457477,0.10009542,0.4552457,-0.0886271,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.11706656,0.15752968,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.2272102,-0.044886343,-0.1996446,-0.26826948,-0.11526267,-0.59164274,-0.13250025,-0.11783594,-0.5481565,-0.048288155,0.026739454,0.0023889134,-0.19387476,-0.17236899,-0.06867951,-0.24068025,-0.21529208,-0.34806287,-0.26691845,-0.056662753,-0.06664966,-0.4693183,-0.38544738,-0.10599094,-0.23312676,-0.44671473,-0.6267647,-0.09391567,-0.5294194,-0.03864833,-0.28892827,-0.007974413,-0.13713627,-0.5225173,0.04201978,-0.0583981,0.03321765,-0.066061795,-0.05600812,-0.31014702,-0.215681,-0.09370761,0.02449427,-0.61333746,-0.2253133,-0.08367701,-0.19117007,-0.26891583,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.034851898,0.03780582,-0.054042384,-0.05803116,-0.05562216,-0.069158584,2.8199306,0.21284336,-0.07355285,-0.039025616,-0.042500064,-0.13005158,-0.039873518,-0.36805224,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.35071158,0.57372606,-0.2102866,-0.17183703,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.33368132,-0.16965733,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.2934349,-0.044886343,-0.2627374,0.1443112,-0.11526267,0.022107055,-0.13250025,-0.11783594,-0.87739766,-0.048288155,-0.09688042,0.20466782,-0.19387476,-0.17236899,-0.06867951,0.05959235,0.8710812,0.23429851,-0.18592425,-0.09586681,-0.06664966,-0.100156754,0.007105185,0.06592966,0.32349834,-0.04751172,0.1678672,-0.09391567,-0.4335033,0.016595338,-0.23765491,0.027986443,-0.13713627,-0.36458537,-0.020236017,-0.0583981,-0.2981126,-0.066061795,-0.05600812,-0.4601117,-0.21098538,-0.09370761,-0.3314719,-0.5714528,1.0641018,-0.08367701,-0.16718994,0.28323963,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.23949789,0.033281732,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.41033545,-0.07355285,-0.039025616,-0.042500064,-0.0025494066,-0.039873518,0.16922872,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.25481012,0.22101425,-0.020751577,-0.10890838,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.13543485,-0.18665239,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.52868426,-0.044886343,-0.49141833,-0.21080582,-0.11526267,-0.67139775,-0.13250025,-0.11783594,-0.6613619,-0.048288155,-0.04146607,0.037552726,-0.19387476,-0.17236899,-0.06867951,-0.032317087,-0.21529208,-0.46093127,-0.14908056,-0.30119655,-0.06664966,-0.2861288,0.08226377,-0.122587055,-0.3539937,-0.71163553,-0.11152008,-0.09391567,-0.45443502,-0.09097733,-0.321217,-0.15476358,-0.13713627,-0.31816986,-0.036003582,-0.0583981,-0.4640233,-0.066061795,-0.05600812,-0.629908,0.43783656,-0.09370761,-0.4834949,-0.910153,-0.2253133,-0.08367701,-0.28114578,-0.5460143,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.012187731,0.2054306,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.22354093,-0.07355285,-0.039025616,-0.042500064,-0.28690743,-0.039873518,-0.24941191,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.07453465,0.38733453,-0.26689792,-0.16535097,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.21563137,0.20994692,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.49264517,-0.044886343,-0.26697257,0.27451065,-0.11526267,-0.7411644,-0.13250025,-0.11783594,-0.9027237,-0.048288155,-0.011004893,-0.26265538,-0.19387476,-0.17236899,-0.06867951,-0.2654588,-0.21529208,-0.30449355,-0.23834765,-0.17165235,-0.06664966,0.029573744,-0.08454843,0.0030540645,1.4755079,-0.664367,-0.1131503,-0.09391567,-0.5768084,-0.08878249,-0.2615957,-0.043981414,-0.13713627,-0.5397269,0.002987911,-0.0583981,-0.051345658,-0.066061795,-0.05600812,-0.58576435,3.2807877,-0.09370761,-0.6301076,-0.53517437,-0.2253133,-0.08367701,0.041921135,-0.14506961,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.07944056,0.1897512,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.0949408,-0.07355285,-0.039025616,-0.042500064,-0.40695545,-0.039873518,-0.10777649,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.4192475,0.13305955,0.43038794,-0.23360069,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.31426135,-0.16918887,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.44352704,-0.044886343,-0.16193631,-0.15543182,-0.11526267,0.029318804,-0.13250025,-0.11783594,-0.755327,-0.048288155,-0.17588943,-0.054902058,-0.19387476,-0.17236899,-0.06867951,-0.04760071,-0.21529208,-0.1992602,-0.19513007,-0.3642037,-0.06664966,-0.29350314,-0.45067152,-0.054074567,-0.2766619,-0.9144804,-0.3650427,-0.09391567,-0.56251657,-0.04565832,-0.3200973,-0.07726678,-0.13713627,-0.53000045,0.03542392,-0.0583981,-0.05206028,-0.066061795,-0.05600812,-0.2290867,-0.1323942,-0.09370761,-0.8104499,-0.6405207,-0.2253133,-0.08367701,-0.055336434,-0.36615524,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.20361848,-0.05309646,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.12126152,-0.07355285,-0.039025616,-0.042500064,0.08863841,-0.039873518,-0.5204749,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,0.59269744,0.3823294,-0.7007905,-0.12652904,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.48474455,0.2327129,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.47852305,-0.044886343,-0.35907224,-0.028260916,-0.11526267,0.029717153,-0.13250025,-0.11783594,-0.43072695,-0.048288155,-0.07935762,0.2077258,-0.19387476,-0.17236899,-0.06867951,-0.26634946,-0.21529208,-0.5066197,-0.14520277,-0.029743833,-0.06664966,0.065680645,-0.16328992,-0.023389125,0.5365562,-0.11822657,0.057776358,-0.09391567,0.10158679,-0.25911227,-0.28334928,0.014500087,-0.13713627,-0.21936956,0.12838821,-0.0583981,-0.7428677,-0.066061795,-0.05600812,-0.52505994,1.4815276,-0.09370761,-0.8834035,-0.50873494,-0.2253133,-0.08367701,-0.15680607,0.111182295,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.010306091,0.13231786,-0.054042384,-0.05803116,7.739961,-0.069158584,-0.0679732,0.15594819,-0.07355285,-0.039025616,-0.042500064,-0.18944669,-0.039873518,-0.015065735,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.12419365,0.47377378,-0.09677654,-0.19099742,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.5445112,-0.2775816,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.5327362,-0.044886343,-0.1652847,-0.27647275,-0.11526267,-0.43052608,-0.13250025,-0.11783594,-0.5960709,-0.048288155,-0.14399196,-0.15954848,-0.19387476,-0.17236899,-0.06867951,-0.042368624,1.1503313,-0.3947566,-0.1696257,11.634971,-0.06664966,-0.48116755,0.035005365,-0.008721446,0.47377473,0.301017,-0.909152,-0.09391567,-0.5545949,13.383863,-0.28151527,-0.054159936,-0.13713627,-0.23641169,0.059436448,-0.0583981,0.007947037,-0.066061795,-0.05600812,-0.008850189,1.7000364,-0.09370761,0.35588217,-0.5406287,-0.2253133,-0.08367701,-0.024234708,-0.5791036,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.09873101,0.10370583,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.263132,-0.07355285,-0.039025616,-0.042500064,0.11901498,-0.039873518,0.4529695,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.3609808,0.17509894,0.5314106,-0.076543406,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.23828502,0.3175621,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.31911355,-0.044886343,1.0432888,0.07684408,-0.11526267,-0.24146906,-0.13250025,-0.11783594,0.16342549,-0.048288155,0.2184332,0.02867113,-0.19387476,-0.17236899,-0.06867951,-0.068062946,-0.21529208,0.2492914,-0.039548744,0.32668966,-0.06664966,0.11436677,-0.19843939,-0.18382607,0.050204158,0.4570783,-0.16391206,-0.09391567,0.11502269,2.7915683,-0.09343266,0.07822442,-0.13713627,-0.20805478,-0.22225934,-0.0583981,0.64834046,-0.066061795,-0.05600812,0.7196728,-0.097765334,-0.09370761,0.17386279,0.62895393,-0.2253133,-0.08367701,-0.122064725,0.14736724,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,0.16772074,0.12778069,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.1603175,-0.07355285,-0.039025616,-0.042500064,0.5064434,-0.039873518,0.15969776,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.07879169,0.06719312,-0.0553991,0.29622707,-0.04061949,-0.071920976,-0.09052681,10.794009,-0.08795058,-0.06825314,0.4199134,-0.006788727,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.19179209,-0.044886343,0.13053644,-0.055773485,-0.11526267,-0.3495158,-0.13250025,-0.11783594,0.5105079,-0.048288155,-0.096092634,0.57260364,-0.19387476,-0.17236899,-0.06867951,0.025087835,-0.21529208,-0.0023361037,-0.2173569,-0.05967972,-0.06664966,-0.0970768,0.40586624,0.33081213,0.24372411,0.34200364,-0.014611053,-0.09391567,-0.050856907,-0.08943092,-0.11981283,-0.14916067,-0.13713627,-0.40285906,0.34848848,-0.0583981,-0.22090429,-0.066061795,-0.05600812,-0.034091573,0.17584309,-0.09370761,-0.17350708,0.27269244,-0.2253133,-0.08367701,0.26942113,0.029639598,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.1582653,0.34279352,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.14818048,-0.07355285,-0.039025616,-0.042500064,-0.6493274,-0.039873518,-0.04795929,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.1960046,0.0022771098,0.24532834,0.36411384,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.7403725,-0.5231314,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.29048368,-0.044886343,0.13849908,-0.07293497,-0.11526267,-0.02255632,-0.13250025,-0.11783594,0.028073402,-0.048288155,-0.027908487,0.49045655,-0.19387476,-0.17236899,-0.06867951,-0.014364273,0.8916759,0.17077899,-0.17282437,1.0637884,-0.06664966,0.08698576,0.21862748,0.06661824,0.3282526,-0.0017315522,0.6957056,-0.09391567,-0.055320647,0.465294,0.07550067,0.09143445,-0.13713627,0.13356858,0.24867183,-0.0583981,0.19740024,-0.066061795,-0.05600812,-0.04293514,0.026138557,1.6853147,0.57204705,0.5294168,-0.2253133,-0.08367701,0.17061323,0.028377237,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.2264482,-0.16171578,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.12608814,-0.07355285,-0.039025616,-0.042500064,0.14747527,-0.039873518,-0.048735395,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.2017654,-0.15428734,0.35017902,0.11186693,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.14111146,0.057268187,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.09398329,-0.044886343,0.9315165,0.2754611,-0.11526267,0.43188563,1.0647002,-0.11783594,0.4909545,-0.048288155,-0.1133529,0.14407265,2.833041,-0.17236899,-0.06867951,0.19761743,-0.21529208,-0.04583546,-0.16336922,0.8629056,-0.06664966,0.015197234,0.33713445,-0.12819134,-0.19338164,0.27327672,0.6374264,-0.09391567,0.96101105,0.17886358,0.39689815,0.47468147,-0.13713627,0.40568796,1.317915,-0.0583981,0.54043204,-0.066061795,-0.05600812,-0.076319054,0.05306841,-0.09370761,1.5137608,0.3681211,-0.2253133,-0.08367701,-0.0020199527,-0.20055619,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.14203626,-0.15961306,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.001431831,-0.07355285,-0.039025616,-0.042500064,0.031655423,-0.039873518,0.01613072,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.29353017,-0.061661668,0.5093574,0.25316536,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.059951246,0.17159946,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.35648108,-0.044886343,0.8521333,0.0853478,-0.11526267,0.21285312,-0.13250025,-0.11783594,-0.054358944,-0.048288155,-0.016521534,0.09655209,-0.19387476,-0.17236899,-0.06867951,0.66085523,-0.21529208,0.1141206,-0.17851982,0.49555093,-0.06664966,-0.4157,-0.094012804,0.012573334,-0.24406374,1.0594883,-0.0395037,-0.09391567,0.51651573,0.28639564,0.21393983,0.2186938,-0.13713627,0.17919463,-0.05289659,-0.0583981,0.9284004,-0.066061795,-0.05600812,0.22184843,0.047151476,-0.09370761,1.431049,0.12292812,-0.2253133,-0.08367701,0.19109976,0.7720034,0
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,3.5730028,-0.05578467,-0.051822077,-0.05998392,-0.13789402,-0.2675519,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,-0.3814624,-0.07355285,-0.039025616,-0.042500064,0.08791446,-0.039873518,-0.38446853,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.29974696,-0.19701782,-0.5128551,0.18261349,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,-0.09252251,-0.09243342,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,0.35025707,-0.044886343,0.73201436,0.64131963,-0.11526267,-0.28646883,-0.13250025,-0.11783594,-0.6987009,-0.048288155,-0.09185091,-0.38953882,-0.19387476,-0.17236899,-0.06867951,0.025939198,-0.21529208,-0.051024817,-0.37919566,1.3574805,-0.06664966,-0.04236082,0.24303216,-0.30793306,-0.5075785,-0.061789006,0.253912,-0.09391567,0.051209085,-0.2734027,0.051938467,0.29889935,-0.13713627,0.16666453,0.1545659,-0.0583981,0.69658786,-0.066061795,-0.05600812,-0.12616822,-0.18519086,-0.09370761,-0.034740914,-0.18481344,-0.2253133,-0.08367701,0.091047026,-0.25321954,1
-0.030400895,-0.030400896,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.030400896,-0.030400895,-0.030400896,-0.030400895,-0.030400895,-0.039174013,-0.05578467,-0.051822077,-0.05998392,-0.27647603,-0.10034113,-0.054042384,-0.05803116,-0.05562216,-0.069158584,-0.0679732,0.1064944,-0.07355285,-0.039025616,-0.042500064,-0.13252628,-0.039873518,-0.101568274,-0.059162382,-0.078358516,-0.0848391,-0.05008855,-0.050053358,-0.2506529,-0.064335674,-0.27307403,-0.084256835,-0.04061949,-0.071920976,-0.09052681,-0.05800454,-0.08795058,-0.06825314,0.2860474,-0.5122821,-0.105133064,-0.057666454,-0.1053454,-0.041330405,-0.061940223,-0.26908475,-0.044886343,1.2291595,0.4280475,-0.11526267,-0.24564421,-0.13250025,-0.11783594,-0.4170839,-0.048288155,-0.12537953,-0.15156735,-0.19387476,-0.17236899,-0.06867951,-0.22700022,-0.21529208,-0.20379937,-0.1932552,0.5860512,-0.06664966,-0.14194094,0.59418935,-6.5968394e-05,-0.15542977,0.0210056,0.25232393,-0.09391567,0.77100515,-0.2341644,0.23023477,0.1535975,-0.13713627,0.21293278,-0.06454499,-0.0583981,0.4477532,-0.066061795,-0.05600812,0.4024003,0.14392781,-0.09370761,0.031841174,0.016004521,-0.2253133,-0.08367701,0.22008087,0.6184436,0
