methylation_gene__GENE_SLC29A2,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_SNORA70C,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A9,rnaseq_gene__GENE_TEX36-AS1,rnaseq_gene__GENE_CT47A11,rnaseq_gene__GENE_KRTAP19-4,rnaseq_gene__GENE_SPINK14,rnaseq_gene__GENE_SPANXN4,rnaseq_gene__GENE_TEX28,rnaseq_gene__GENE_DEFB127,rnaseq_gene__GENE_TTTY22,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR4S2,rnaseq_gene__GENE_MS4A5,rnaseq_gene__GENE_DEFB110,rnaseq_gene__GENE_SNORD115-13,rnaseq_gene__GENE_KRTAP19-6,rnaseq_gene__GENE_LGALS13,rnaseq_gene__GENE_SNORA36A,rnaseq_gene__GENE_C20ORF71,rnaseq_gene__GENE_C11ORF64,methylation_gene__GENE_FHOD3,methylation_gene__GENE_DERL1,methylation_gene__GENE_MYO6,methylation_gene__GENE_CDC42,methylation_gene__GENE_TMEM177,methylation_gene__GENE_ZNF296,methylation_gene__GENE_KLHL22,rnaseq_gene__GENE_DEFA6,methylation_gene__GENE_HIC1,methylation_gene__GENE_HIST1H4C,methylation_gene__GENE_FBXL2,methylation_gene__GENE_ZNF596;RPL23AP53,rnaseq_gene__GENE_FAM99B,methylation_gene__GENE_SRD5A1;NSUN2,methylation_gene__GENE_UBE2B,methylation_gene__GENE_GIGYF2,methylation_gene__GENE_MAD1L1,methylation_gene__GENE_ACPL2,methylation_gene__GENE_GCC1,methylation_gene__GENE_ATP5E,methylation_gene__GENE_C16ORF80,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_EMP1,methylation_gene__GENE_PLK4,rnaseq_gene__GENE_NPS,methylation_gene__GENE_MIR219-1;RING1,rnaseq_gene__GENE_CT47A1,methylation_gene__GENE_PXT1;KCTD20,rnaseq_gene__GENE_XAGE3,methylation_gene__GENE_CCPG1,methylation_gene__GENE_C14ORF104,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_KRTAP20-3,methylation_gene__GENE_CCRN4L,methylation_gene__GENE_KDM1A,methylation_gene__GENE_IQCC,methylation_gene__GENE_NOC2L;KLHL17,methylation_gene__GENE_YWHAG,methylation_gene__GENE_ARL13B,rnaseq_gene__GENE_DEFA5,methylation_gene__GENE_RPN2;C20ORF132,methylation_gene__GENE_RAB6B,methylation_gene__GENE_CD27;TAPBPL;LOC678655,rnaseq_gene__GENE_SPINT4,rnaseq_gene__GENE_CABP2,methylation_gene__GENE_SLC25A29;MIR345,methylation_gene__GENE_PTDSS1;MTERFD1,methylation_gene__GENE_NETO2,methylation_gene__GENE_FIZ1;ZNF524,methylation_gene__GENE_ZBTB12,methylation_gene__GENE_VCP,methylation_gene__GENE_ZNF787,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SSX9P,methylation_gene__GENE_HIST1H1C,methylation_gene__GENE_TOR1A,methylation_gene__GENE_SREBF2,methylation_gene__GENE_NRCAM,methylation_gene__GENE_RNF17,methylation_gene__GENE_VAMP2,rnaseq_gene__GENE_FAM9B,methylation_gene__GENE_SERPINB6,methylation_gene__GENE_GEMIN6,methylation_gene__GENE_AZIN1,methylation_gene__GENE_SLC35B1,methylation_gene__GENE_UTP11L,methylation_gene__GENE_KBTBD6,methylation_gene__GENE_CDKN2AIP,methylation_gene__GENE_HERC5,methylation_gene__GENE_ZDHHC21,methylation_gene__GENE_TKT,methylation_gene__GENE_TSTD2;NCBP1,methylation_gene__GENE_ZNF354A,methylation_gene__GENE_ZSCAN22,target
-0.18408868,0.021729743,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.32315278,-0.35025635,-0.16327651,-0.30881396,-0.29016823,-0.24474327,0.26045284,-0.115279995,-0.06686267,-0.25885424,-0.3175918,-0.2964627,-0.05137616,-0.31543624,0.0032402333,-0.26897576,-0.3146593,-0.26648355,-0.15844077,-0.20838939,-0.19252473,-0.16903323,-0.076208994,-0.4236577,-0.39338043,-0.078769214,-0.5744957,-0.059945107,-0.2622248,-0.17905946,-0.39571193,-0.3594611,-0.2838668,-0.09159165,-0.05375852,0.32016972,-0.28099948,-0.19388647,-0.382049,0.18362285,-0.05876363,-0.13364081,-0.18703438,-0.35075697,-0.33025348,-0.054619074,-0.13460612,-0.45756933,-0.33711728,-0.21313488,0.036491152,-0.36294368,-0.400067,-0.45427296,-0.4007293,-0.19133036,-0.12937783,-0.045230877,-0.06319296,-0.3113898,-0.2899389,0.053659216,-0.5997636,-0.1668889,-0.027292717,-0.47001073,-0.09655923,0.17550725,-0.42538998,0.28858352,-0.538728,-0.18074787,-0.24352214,-0.37888104,-0.58350104,0.5546354,-0.7630434,1
-0.040683806,0.039923795,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,22.649548,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.03986407,-0.15133832,0.066732466,0.14126594,0.0017532841,-0.15592614,0.056884073,-0.115279995,-0.025970517,-0.31843594,-0.14022197,0.19289029,-0.05137616,0.32131574,0.38611588,-0.26617208,0.32747602,0.008246835,0.10996492,-0.049231682,-0.2478827,-0.16447729,-0.076208994,-0.117268875,0.15040268,-0.078769214,0.0844228,-0.059945107,-0.375554,5.473707,-0.021113563,0.29199046,0.11314953,-0.09159165,-0.05375852,-0.42672613,-0.29778722,-0.15117934,0.11238598,-0.118384786,-0.19841214,-0.13364081,-0.23596437,-0.23094104,-0.400342,-0.054619074,3.4093575,0.5495638,1.9632455,-0.10586282,-0.1339275,-0.16039872,0.39399898,-0.46973795,-0.003912064,-0.2308297,-0.12937783,-0.39000228,-0.35906705,-0.27885598,0.036012255,0.11715632,0.017227521,2.8221333,-0.20085093,-0.32177007,-0.21419704,-0.16718657,0.49475697,-0.5707063,0.031876948,0.015226628,-0.21821257,0.09845582,-0.32249314,0.1276184,1.5791633,1
-0.06442732,-0.2278953,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.0099844225,-0.041898232,-0.11922755,-0.13547555,-0.22249515,-0.1942575,-0.30482638,-0.115279995,-0.30020502,-0.2766486,-0.10878331,-0.17425491,-0.05137616,-0.20141771,-0.040258825,-0.16525938,-0.289003,-0.09611717,-0.006473531,-0.09704615,-0.3218738,0.071859464,-0.076208994,-0.40911195,-0.07556985,-0.078769214,0.24425183,-0.059945107,-0.040061638,-0.17905946,-0.33130163,-0.24441421,-0.41128433,-0.09159165,-0.05375852,-0.5907786,-0.52860457,-0.5757074,-0.17534098,-0.64456445,-0.30304265,-0.13364081,-0.22160889,-0.12292279,0.09238702,-0.054619074,-0.13460612,-0.51552165,-0.3803212,-0.16909444,-0.61815166,-0.81345433,0.23685472,-0.45281398,-0.37927347,-0.22019874,-0.12937783,-0.1738475,-0.667977,-0.45926508,-0.50572383,-0.04062671,-0.33386165,-0.1668889,-0.37180874,-0.3616335,-0.24095134,-0.7372424,-0.11137357,0.016689567,0.09287535,-0.4502107,-0.2679074,-0.5465172,-0.5106115,0.37306523,-0.5439945,1
-0.02591237,0.042700242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142741,0.03509919,0.0022133293,0.018947562,0.057732377,0.032169104,-0.18898423,0.0,-0.21465495,-0.38501823,-0.05629342,-0.00069676345,0.0,0.12587714,-0.38115314,-0.2670101,0.6868995,0.32609913,0.09782299,0.4604155,-0.0175989,-0.30501378,0.0,-0.23662293,0.18672891,0.0,0.37404892,0.0,-0.4310424,0.0,-0.05420148,-0.14926584,0.53549385,0.0,0.0,-0.30723011,-0.57029814,-0.26153147,0.116378196,-0.32297003,-0.15707134,0.0,-0.019077871,0.02989929,-0.03416626,0.0,0.0,0.23727794,0.24202615,-0.07848718,-0.4822464,-0.8222114,-0.17168294,-0.414755,-0.06886089,0.4023141,0.0,-0.56354326,-0.5486931,-0.06466103,-0.4559135,-0.0062613916,-0.2544491,0.0,0.044925194,-0.3700062,-0.19265224,-0.67386633,0.55653846,-0.3757031,-0.1375954,-0.29759783,-0.12633976,-0.19158028,0.38538116,0.4256651,0.7322678,1
-0.12137929,-0.23573947,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.08170588,-0.4274972,-0.25760442,0.0010322788,0.04343615,-0.21894918,-0.32921326,-0.115279995,-0.13078502,-0.34581012,-0.1988618,-0.12052522,-0.05137616,0.3006939,-0.16265799,-0.37138414,0.18197289,0.015876548,0.3135967,-0.2644788,-0.04486586,-0.5560584,-0.076208994,-0.27229837,-0.6653377,-0.078769214,0.17567301,-0.059945107,-0.28155616,-0.17905946,-0.5372216,-0.4436806,-0.58832145,-0.09159165,-0.05375852,-0.43176973,-0.59487516,-0.07446844,-0.04427014,-0.5732797,-0.7845366,-0.13364081,-0.43572858,-0.18282686,-0.15322836,-0.054619074,-0.13460612,-0.050193835,-0.15766966,-0.15153565,-0.50419617,-0.40371853,0.04332395,-0.63404226,-0.126749,-0.49299824,-0.12937783,-0.40590426,-0.51182824,-0.08363933,-0.7077585,0.19606802,-0.5995485,2.0880148,-0.45820495,-0.651707,-0.6310975,-0.58340204,-0.028948799,-0.44046172,-0.4558254,-0.6273843,-0.22940575,-0.34790748,-0.5991245,-0.4374792,-0.36358052,1
-0.0037162793,-0.13007207,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.08363656,0.16392319,-0.028168064,-0.30353937,0.28451183,0.26433015,0.2532752,-0.115279995,-0.0077700997,0.28285912,-0.016084302,0.032325897,-0.05137616,-0.3559991,-0.1347899,0.22084811,0.10130366,-0.09678786,0.06641763,-0.17092629,-0.10264435,0.054384723,-0.076208994,0.11255479,-0.07913539,-0.078769214,-0.21083835,-0.059945107,0.5496613,-0.17905946,-0.37795115,-0.083144985,-0.4347713,-0.09159165,-0.05375852,0.106152765,-0.0047969846,-0.008383565,0.0772187,-0.2633638,0.22740072,-0.13364081,0.25640464,-0.23045121,-0.008841951,-0.054619074,-0.13460612,-0.30726585,0.12138227,-0.15742409,0.0008063122,0.073230416,-0.15863812,0.19295911,0.11620559,-0.5605909,-0.12937783,0.9386333,-0.19975574,0.13457698,0.9588722,0.3047373,-0.31708053,-0.1668889,-0.0318401,0.07563153,-0.3744635,0.22061126,-0.6782556,-0.5385999,-0.22159326,0.36515948,0.3932695,0.03370186,-0.42900652,-0.17184632,-0.67916363,1
0.00467665,0.1415885,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.14739051,0.018918311,-0.16116463,-0.23481335,0.18927737,-0.027170237,0.24221899,-0.115279995,0.54445976,0.050523456,0.17592576,0.08512221,-0.05137616,0.19943912,0.26164013,0.17615224,0.09803444,-0.045649294,-0.08587062,0.22309098,0.43130615,0.67733794,-0.076208994,-0.11523425,0.5838098,-0.078769214,0.40515822,-0.059945107,0.094312094,-0.17905946,0.19330247,0.34767514,-0.40956676,-0.09159165,-0.05375852,-0.02705189,1.1177701,0.14525615,0.12429466,0.19669771,0.25752863,-0.13364081,0.8163349,0.15266255,0.031066963,-0.054619074,-0.13460612,-0.1804412,-0.029963788,-0.095230475,0.87834513,0.05060741,-0.04231435,0.13576607,0.15069856,0.0034279265,-0.12937783,0.5396954,0.49990088,0.9762303,0.59371203,0.13950521,-0.019971335,-0.1668889,1.0761985,0.5924829,1.7257614,0.47595146,0.27057558,0.8137444,0.66587967,0.33901492,0.37217703,0.16425103,0.51403695,0.21714537,0.69133985,1
-0.034388363,-0.099796705,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.13487266,0.28828654,-0.013290634,-0.040488042,0.011234434,0.026125873,0.14557104,-0.115279995,-0.006975461,0.3746404,-0.10035882,-0.102271035,-0.05137616,0.059118804,-0.6224542,0.66997385,0.07910825,0.055156842,-0.14979476,-0.031956606,0.16750763,0.794516,-0.076208994,1.1349714,0.10450068,-0.078769214,-0.120405905,-0.059945107,0.2515437,-0.17905946,-0.014107645,1.125321,0.013380735,-0.09159165,-0.05375852,0.15722159,0.5262072,0.10955029,0.6764894,0.6628608,0.5165849,-0.13364081,-0.10951372,-0.28753495,-0.015158012,-0.054619074,-0.13460612,0.4173963,0.5417926,-0.052492887,-0.005462548,0.7732931,-0.3776642,-0.019718023,0.9844566,0.23711692,-0.12937783,0.35723296,0.22145294,0.042491596,0.04963597,0.35849577,0.173325,-0.1668889,0.15810633,0.12767592,0.18523781,0.48438805,0.096425734,0.25256038,0.086334825,1.0758241,0.08505603,1.3790447,0.34953797,0.53004134,0.9327039,0
0.5818104,0.021854296,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.31872612,0.44095138,0.091783464,0.25149107,0.32916552,0.5670129,0.77052295,-0.115279995,0.5056326,0.1749187,0.37320834,0.1791334,-0.05137616,0.20523058,0.63120544,0.7920325,0.5092043,0.005649465,-0.23330075,0.7889037,0.59688324,0.4166187,-0.076208994,0.12111854,1.4290266,-0.078769214,0.8023275,-0.059945107,0.51747435,-0.17905946,0.58216745,0.74171215,-0.07394216,-0.09159165,-0.05375852,0.23147321,0.9433822,0.5299998,0.5898842,0.65816694,0.9841497,-0.13364081,0.35999107,0.22222352,0.8451258,-0.054619074,-0.13460612,1.3129928,0.22534633,0.023607226,0.82473606,0.98440385,0.393354,1.2698236,0.17813587,0.09855048,-0.12937783,0.8737918,0.31003895,0.3432573,0.043203615,0.10312623,0.91414154,-0.1668889,0.6659592,1.0261966,0.4472632,0.7034559,0.48891252,1.3768115,0.74543095,0.9000401,0.24213892,0.3609891,1.2766988,0.35761145,0.89050823,0
0.011448304,-0.12856404,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.20734616,-0.27073884,-0.07764505,-0.21757202,-0.095513545,-0.18201312,0.013641464,-0.115279995,0.17724676,-0.016293379,-0.15832628,-0.1925231,-0.05137616,0.009601542,0.06857532,0.039377525,-0.30159512,-0.2543178,-0.12341017,-0.048984677,0.15738122,0.0032526208,-0.076208994,0.23142722,-0.10944873,-0.078769214,0.048108485,-0.059945107,0.14256996,0.5197917,0.14618276,-0.024755754,0.20839657,-0.09159165,-0.05375852,-0.041095376,-0.0427119,-0.114154615,0.041043088,-0.18309899,0.6237517,-0.13364081,-0.13279508,-0.1968724,-0.08326361,-0.054619074,-0.13460612,-0.31465292,-0.13293193,0.02891771,-0.009268611,-0.021394035,0.3112945,-0.2367768,0.11281116,-0.2769111,-0.12937783,0.00084092625,-0.37870488,0.2520465,-0.34558293,0.4210037,-0.08325254,-0.1668889,-0.0039686845,-0.1629386,1.1047573,-0.0995255,-0.5383682,-0.26997295,-0.39661837,-0.03452083,-0.039582115,-0.16280313,-0.11393055,-0.18257977,0.10620345,1
0.34795707,-0.014957066,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,15.71666,0.1480083,19.413723,0.07788277,-0.12549858,0.01822794,0.12071596,-0.115279995,21.916412,-0.1700332,0.059368823,0.10228741,-0.05137616,-0.1335438,0.12171248,0.26468843,0.11422232,22.047186,-0.123281,0.102658205,0.24226485,-0.0039702454,-0.076208994,0.145567,0.39875233,-0.078769214,0.25749254,-0.059945107,0.007914617,-0.17905946,-0.0115658045,0.22930259,0.06991106,-0.09159165,-0.05375852,-0.0371459,0.24728803,0.044375986,-0.08796466,-0.3079156,0.6533624,-0.13364081,0.18068753,14.531026,-0.46031415,-0.054619074,-0.13460612,0.024421556,0.8372974,9.264922,0.23381798,0.04368593,-0.25350568,-0.31397262,-0.13281792,0.367476,-0.12937783,-0.42440906,-0.55552626,0.0907552,1.7322385,0.29442167,0.14966133,-0.1668889,13.267881,4.543591,-0.12131768,-0.13512878,-0.053619973,0.014178811,0.3401982,-0.29477638,0.31128448,-0.039705563,-0.019357491,0.77766734,0.3983973,1
-0.14285265,-0.11165644,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,15.9592705,-0.12711897,-0.19820261,-0.06940712,22.242846,0.2491789,0.13735016,-0.115279995,0.08572964,0.1274457,22.095339,-0.12821855,-0.05137616,0.35571992,0.33033,0.0012129876,-0.22595233,0.12136072,0.0807057,-0.2508233,0.060838707,-0.22597626,-0.076208994,0.02543328,-0.22477543,-0.078769214,0.64425075,-0.059945107,-0.015670773,-0.17905946,-0.16332406,-0.07890972,0.16112883,-0.09159165,-0.05375852,0.17926535,-0.47029862,-0.19431102,-0.068800844,-0.17684533,-0.0790849,-0.13364081,-0.21392898,-0.13345715,-0.22063698,-0.054619074,-0.13460612,-0.005554725,0.262057,-0.025580367,-0.0058447463,0.27380934,-0.014251977,0.02190888,0.039888017,-0.30389097,-0.12937783,0.042788986,-0.116614684,0.19275944,2.1473691,0.23489806,0.41765773,-0.1668889,16.474005,0.5068672,0.1488328,0.18652318,-0.12463768,-0.16518028,-0.1937118,0.025812538,12.973359,-0.05946724,-0.008158474,-0.27469295,-0.074981816,1
0.0019387006,-0.11257408,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,0.064537615,-0.09863121,-0.11252152,-0.2085637,-0.05532343,-0.018416451,0.035630748,-0.115279995,0.64459354,0.5284643,-0.18158524,-0.09542714,-0.05137616,-0.41809428,0.058991846,0.046832874,-0.026810797,-0.2230636,-0.27658,-0.09107119,-0.15753548,0.08023966,-0.076208994,-0.014736308,0.021323415,-0.078769214,-0.3770694,-0.059945107,-0.14085324,-0.17905946,0.10594285,0.27042603,-0.2454576,-0.09159165,-0.05375852,0.0957821,0.22434066,-0.038307358,-0.2838703,-0.05227577,-0.07754325,-0.13364081,-0.008946819,-0.13670206,-0.2342132,-0.054619074,-0.13460612,-0.32031077,-0.23101206,-0.033404503,-0.09834984,0.10258764,-0.30196646,-0.21242215,0.27419087,0.09249009,-0.12937783,0.36381352,0.06680566,-0.018924873,0.3379416,0.18132128,-0.12251004,-0.1668889,-0.24716611,-0.014688473,-0.25353485,-0.13986,-0.52813816,0.647974,-0.18625358,-0.023058606,-0.110172495,0.22218142,-0.37315932,0.122246504,0.21477711,1
-0.20644663,0.1012966,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.15817063,-0.103204794,-0.049032874,-0.03258359,-0.16919266,-0.08665614,-0.15810177,-0.115279995,1.1235408,-0.29798993,-0.0035883395,-0.10312267,-0.05137616,-0.23442143,-0.06651357,0.1441106,0.119167276,-0.010749562,0.2766736,0.005480531,-0.15753171,0.001780648,-0.076208994,0.076863244,0.31167424,-0.078769214,-0.19474556,-0.059945107,-0.0777332,-0.17905946,-0.3393338,0.6125182,-0.6054085,-0.09159165,-0.05375852,-0.024250766,0.24316205,-0.10583238,0.586277,0.20091924,-0.09147834,-0.13364081,0.7088074,-0.09709282,0.45090327,-0.054619074,-0.13460612,-0.4763015,-0.27996388,-0.20458978,0.52899104,0.1233213,-0.50311387,-0.3586485,0.016336156,0.9661136,-0.12937783,0.19105338,-0.15929784,-0.024916684,2.4785404,0.34814817,-0.3959839,-0.1668889,0.25990427,0.109032735,0.0130044315,0.12428493,0.37033403,-0.28365472,-0.036838263,0.4527227,-0.16557908,0.30376673,-0.28121963,-0.08875788,-0.42255524,0
-0.18481444,-0.073226534,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.08516194,0.20615444,-0.1803391,0.01178513,-0.38997132,-0.3215436,-0.1950432,-0.115279995,-0.026995631,-0.18804748,-0.19955105,-0.30767524,-0.05137616,-0.28259018,-0.0561865,-0.3118282,-0.47736832,-0.33914897,-0.39022908,-0.227046,-0.34970078,-0.19336818,-0.076208994,-0.2093336,-0.15091226,-0.078769214,-0.61768067,-0.059945107,-0.20854814,-0.17905946,-0.2853719,-0.15985706,-0.4924983,-0.09159165,-0.05375852,-0.07069331,-0.12666057,-0.3777039,-0.3304119,0.4547232,-0.079242155,-0.13364081,0.0077859256,0.17351511,0.33709976,-0.054619074,-0.13460612,-0.8111016,-0.5125605,-0.24190444,-0.03904141,0.27041593,0.1138946,-0.4494145,-0.25398567,0.7442986,-0.12937783,-0.46351334,-0.45843616,-0.34500763,-0.5731191,0.31912068,-0.30219463,-0.1668889,-0.24814765,0.041270122,-0.2671887,-0.15844974,0.08016183,-0.06386143,-0.13318905,-0.1556204,-0.2103788,-0.12171958,-0.64628583,-0.14464217,-0.6322204,0
-0.19672488,-0.18799935,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.2443294,0.104726434,0.19601445,-0.036611356,-0.3812576,-0.2215029,-0.19665685,-0.115279995,-0.16344891,-0.2153826,-0.21221668,-0.23376125,-0.05137616,-0.27953088,0.13212653,-0.23595664,-0.5609761,-0.4467766,-0.4542312,0.04683722,0.08896289,-0.2518959,-0.076208994,-0.2605802,-0.20805232,-0.078769214,-0.42704064,-0.059945107,-0.009030429,0.33962306,-0.28792998,-0.42964008,-0.30973336,-0.09159165,-0.05375852,-9.4493174e-05,-0.39947578,-0.4165903,0.24765722,-0.23119654,-0.26667,-0.13364081,-0.07712258,1.0082204,0.43995133,-0.054619074,-0.13460612,-0.700363,-0.50952786,-0.2379592,-0.20646659,-0.09264778,-0.077714495,-0.5352224,-0.49372277,0.26202056,-0.12937783,-0.23960382,-0.46371448,-0.19625463,-0.52669877,0.403313,-0.28701267,3.776726,-0.17341381,-0.40159658,-0.08427087,-0.50116706,1.1381396,-0.30455282,0.27436855,0.10888031,-0.23622319,-0.0048117633,-0.47069898,0.7464527,-0.7835387,1
-0.12878262,0.018217789,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.04587013,0.5656923,-0.097861625,-0.07792937,-0.04292474,0.24201414,0.22219416,0.5245776,0.37980235,0.39806396,0.018542213,0.0030491275,-0.05137616,-0.019226572,0.25851238,-0.11493274,-0.060538735,-0.010428659,-0.015869547,0.09006544,0.15764391,0.27386916,-0.076208994,0.017275212,-0.007960974,-0.078769214,-0.13494283,-0.059945107,0.13429067,-0.17905946,-0.532693,-0.023091475,-0.34157887,-0.09159165,-0.05375852,0.03802241,0.16190541,-0.062319808,-0.18598384,0.1038055,0.01745007,-0.13364081,0.5294691,-0.17603184,1.1781868,-0.054619074,-0.13460612,-0.3009444,-0.5037576,-0.1456618,-0.37538573,-0.0627885,-0.25613904,-0.024071276,0.18707205,0.466569,-0.12937783,0.05149906,-0.44059807,0.0057513993,-0.08739307,0.23376422,-0.0068412437,-0.1668889,-0.050543927,0.11693375,-0.2784078,-0.13581647,0.04090702,-0.25006944,0.06507797,0.21575004,-0.021785215,-0.011489906,-0.33449265,-0.1429285,-0.021516364,0
0.23858935,-0.044122662,-0.044065267,-0.044065267,-0.044065267,-0.044065263,-0.044065267,-0.044065267,-0.044065263,-0.044065263,-0.044065263,-0.044065267,-0.044065263,-0.044065267,-0.044065263,-0.044065263,-0.05913073,-0.06067567,-0.061039485,-0.062024266,-0.062137086,-0.06232367,-0.07561139,-0.14650175,-0.08168174,0.103201255,-0.1698509,-0.21734928,-0.25602958,0.08067619,-0.115279995,-0.02900736,-0.19460292,0.04105009,0.17604679,-0.05137616,-0.063820235,-0.15297174,-0.13588484,-0.4047188,-0.01965501,-0.28493363,-0.29202092,-0.38299853,-0.032256056,-0.076208994,-0.20403692,0.16350542,-0.078769214,-0.25032526,-0.059945107,-0.095201746,-0.17905946,0.20661528,-0.068458185,0.835145,-0.09159165,-0.05375852,-0.37033784,-0.23776092,-0.044868037,-0.14650138,-0.091520526,-0.17749119,-0.13364081,0.077871256,-0.04375694,-0.34691015,-0.054619074,-0.13460612,-0.047203567,0.12006795,-0.09281544,-0.17133975,-0.25798106,-0.21134669,0.048919607,-0.27099475,-0.27051088,-0.12937783,-0.100889884,-0.46082243,-0.36459997,-0.36364144,0.18572882,0.52529764,-0.1668889,-0.021243008,8.598514,-0.22560027,-0.01742492,0.19630212,0.13613826,0.1502521,-0.2710055,-0.16410881,-0.009522105,-0.06468549,-0.1870228,0.12779357,0
