rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR14C36,rnaseq_gene__GENE_TMEM225,rnaseq_gene__GENE_OR9I1,methylation_gene__GENE_GPI,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_OR2M7,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_OR8H1,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_FAM99A,rnaseq_gene__GENE_OR4D9,rnaseq_gene__GENE_CXORF66,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_OR7G2,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_C18ORF19;RNMT,rnaseq_gene__GENE_OR5A1,rnaseq_gene__GENE_OR1S2,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_CCNG1,rnaseq_gene__GENE_OR1S1,rnaseq_gene__GENE_OR2T27,rnaseq_gene__GENE_HPVC1,methylation_gene__GENE_ZNF619,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_OR2M1P,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_PATE1,rnaseq_gene__GENE_TAAR2,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_ATP5E,rnaseq_gene__GENE_KRTAP10-7,rnaseq_gene__GENE_OR2Z1,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_KCNK18,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_OR52K1,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_KRTAP20-4,rnaseq_gene__GENE_TMEM174,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_PSG7,methylation_gene__GENE_ZNF579,rnaseq_gene__GENE_RAG2,rnaseq_gene__GENE_OR5K4,rnaseq_gene__GENE_KRTAP15-1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_IFNA14,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_OR5D16,rnaseq_gene__GENE_UBE2DNL,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_CABP2,rnaseq_gene__GENE_OR7G1,methylation_gene__GENE_GMCL1,rnaseq_gene__GENE_PRAMEF5,rnaseq_gene__GENE_OR4C13,rnaseq_gene__GENE_SCARNA23,rnaseq_gene__GENE_OR8I2,rnaseq_gene__GENE_OR4C12,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_OR8B12,rnaseq_gene__GENE_MT4,rnaseq_gene__GENE_OR5AC2,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_LINC01734,rnaseq_gene__GENE_OR4L1,rnaseq_gene__GENE_FAM99B,rnaseq_gene__GENE_OR1I1,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_OR10T2,methylation_gene__GENE_AARS;EXOSC6,methylation_gene__GENE_PSMG1,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_OR6X1,rnaseq_gene__GENE_IFNK,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_LCE3E,rnaseq_gene__GENE_MYF5,target
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.13275963,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.30455646,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.15145907,-0.04756436,-0.06859739,-0.20415221,-0.06331775,0.17289394,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.11578087,-0.050438117,-0.050521668,-0.16757613,-0.2575663,-0.08795058,-0.10272443,-0.48498353,3.5498161,-0.04645165,-0.062246185,-0.4767995,-0.118806034,-0.08617414,-0.25812083,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,0.31109113,-0.18492761,-0.35912904,-0.18899952,-0.063511856,-0.055652253,0.12937246,-0.008186124,-0.18716085,-0.75401163,-0.06780475,-0.15623061,-0.3848144,-0.04597636,-0.07587367,-0.06987374,-0.34979987,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.40502974,-0.065219104,0.41372937,-0.23814832,-0.07638114,-0.10364239,-0.28798902,-0.39080906,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.14755888,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.23610201,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.028052656,-0.04756436,-0.06859739,-0.13838984,-0.06331775,-0.45661023,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.16501467,-0.050438117,-0.050521668,-0.16757613,-0.2903351,-0.08795058,-0.10272443,0.013988597,-0.19044563,-0.04645165,-0.062246185,-0.4745003,-0.118806034,-0.08617414,-0.46720698,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-0.47915792,-0.18492761,-0.256242,-0.18899952,-0.063511856,-0.055652253,-0.25652534,-0.16162547,-0.18716085,-0.26556718,-0.06780475,-0.15623061,0.1516267,-0.04597636,-0.07587367,-0.06987374,-0.07619622,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,0.16719678,-0.065219104,0.373961,-0.15757595,-0.07638114,-0.10364239,-0.28798902,-0.045261234,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,1.2042772,-0.10445149,-0.051617455,-0.084201984,-0.21057324,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.262588,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.046067998,-0.04756436,-0.06859739,-0.6129108,-0.06331775,0.39231166,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.26962915,-0.050438117,-0.050521668,-0.16757613,-0.23102291,-0.08795058,-0.10272443,-0.23387153,-0.19044563,-0.04645165,-0.062246185,-0.0658308,-0.118806034,-0.08617414,-0.5044094,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-1.5010132,-0.18492761,-0.37893572,-0.18899952,-0.063511856,-0.055652253,-0.09155482,0.011249356,-0.18716085,0.2245493,-0.06780475,4.4790945,-0.1135109,-0.04597636,-0.07587367,-0.06987374,-0.18477622,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.24509981,-0.065219104,-0.17787983,-0.26901042,-0.07638114,-0.10364239,1.4207112,-0.3540274,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.282504,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.13949728,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,1.1702543,-0.04756436,-0.06859739,-0.65926564,-0.06331775,-0.6321247,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,2.3390992,0.07584612,-0.050438117,-0.050521668,-0.16757613,-0.08817833,-0.08795058,-0.10272443,-0.5024052,-0.19044563,-0.04645165,-0.062246185,-0.80503076,-0.118806034,-0.08617414,-0.51264274,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-0.22205003,-0.18492761,-0.12912823,-0.18899952,-0.063511856,-0.055652253,-0.23407055,-0.4273203,-0.18716085,-0.5302928,-0.06780475,-0.15623061,-0.27436256,-0.04597636,-0.07587367,-0.06987374,-0.5604594,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,8.015973,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.2066215,-0.065219104,-0.59949887,-0.37403494,-0.07638114,-0.10364239,-0.28798902,-0.7540036,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.21686704,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.023089964,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.30145884,-0.04756436,-0.06859739,0.1932913,-0.06331775,-1.1434777,-0.09926551,-0.074266955,-0.10053951,-0.08561648,7.9357486,-0.14370757,0.035213117,-0.050438117,-0.050521668,-0.16757613,0.1103874,-0.08795058,-0.10272443,-0.10772174,-0.19044563,-0.04645165,-0.062246185,-0.5637767,-0.118806034,-0.08617414,-0.51551217,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-0.8859694,-0.18492761,-0.25470483,-0.18899952,-0.063511856,-0.055652253,-0.019499635,0.05793951,-0.18716085,-0.087958165,-0.06780475,-0.15623061,1.7636756,-0.04597636,-0.07587367,-0.06987374,0.2136479,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,7.235104,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.109839484,-0.065219104,-0.356885,-0.2327027,-0.07638114,-0.10364239,2.606473,-0.3765889,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,0.1510552,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.20741385,-0.08846551,-0.057666454,-0.175216,17.04738,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.17080353,-0.04756436,-0.06859739,-0.23791763,-0.06331775,-0.009656856,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,1.4746556,11.418341,-0.050438117,-0.050521668,-0.16757613,-0.03161987,-0.08795058,-0.10272443,-0.5296869,-0.19044563,-0.04645165,-0.062246185,0.28505984,-0.118806034,-0.08617414,-0.1049406,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,8.488816,-0.16161753,1.1466146,-0.18492761,-0.13847907,-0.18899952,-0.063511856,-0.055652253,-0.13245846,-0.24812855,-0.18716085,0.0022939565,-0.06780475,-0.15623061,1.4957565,-0.04597636,-0.07587367,-0.06987374,-0.039446566,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.15141554,-0.065219104,0.11482445,-0.23087315,-0.07638114,-0.10364239,-0.28798902,-0.35784817,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.14789414,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.20980321,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,1.2622079,-0.04756436,25.107182,-0.27617422,-0.06331775,-0.45402667,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,1.6221695,-0.050438117,-0.050521668,-0.16757613,-0.017265819,-0.08795058,-0.10272443,-0.5665353,-0.19044563,-0.04645165,-0.062246185,-0.46123764,-0.118806034,-0.08617414,-0.5309648,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-1.1813995,-0.18492761,-0.1648487,-0.18899952,-0.063511856,-0.055652253,-0.28413907,-0.25645593,-0.18716085,-0.7975852,-0.06780475,-0.15623061,0.18871222,-0.04597636,-0.07587367,16.188389,-0.6847631,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,0.3703855,-0.065219104,-0.114266954,-0.40297124,-0.07638114,-0.10364239,-0.28798902,-0.64414966,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.15638499,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.11540887,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.1192511,-0.04756436,-0.06859739,-0.38178238,-0.06331775,0.2713153,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.31883928,-0.050438117,-0.050521668,-0.16757613,-0.36431113,-0.08795058,-0.10272443,-0.3615715,-0.19044563,-0.04645165,-0.062246185,-0.92891294,-0.118806034,-0.08617414,-0.13034058,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-0.6688796,-0.18492761,-0.081495784,-0.18899952,-0.063511856,-0.055652253,-0.23734266,-0.13590503,-0.18716085,-0.67161345,-0.06780475,-0.15623061,-0.12597801,-0.04597636,-0.07587367,-0.06987374,-0.16645102,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.16710691,-0.065219104,0.04867805,-0.30131575,-0.07638114,-0.10364239,-0.28798902,-0.2982477,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.09597431,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.060902826,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.005613356,-0.04756436,-0.06859739,-0.42573836,-0.06331775,1.0072161,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,0.10819826,-0.050438117,-0.050521668,-0.16757613,-0.2826257,-0.08795058,-0.10272443,-0.12361431,-0.19044563,-0.04645165,-0.062246185,-0.52339655,-0.118806034,-0.08617414,-0.37619442,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,1.2622232,-0.18492761,-0.3278524,-0.18899952,-0.063511856,-0.055652253,-0.5689945,-0.078022316,-0.18716085,-0.8905892,-0.06780475,-0.15623061,0.5300003,-0.04597636,-0.07587367,-0.06987374,-0.4034009,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.20438583,-0.065219104,-2.470683,-0.16075377,-0.07638114,-0.10364239,-0.28798902,0.0019444767,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,32.86337,32.863365,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.39905426,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.078206025,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.3377994,-0.04756436,-0.06859739,-0.1344831,-0.06331775,-0.46841738,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,0.18155321,-0.050438117,-0.050521668,5.8647914,-0.049591113,-0.08795058,-0.10272443,-0.45641917,-0.19044563,-0.04645165,-0.062246185,-0.44741997,-0.118806034,-0.08617414,-0.44505724,-0.2157582,-0.12371241,-0.030400898,3.2189653,-0.06940588,2.2637622,-0.0848391,-0.16161753,-1.1537104,-0.18492761,-0.1934641,-0.18899952,-0.063511856,-0.055652253,-0.27954072,-0.28285572,-0.18716085,-0.32353404,-0.06780475,-0.15623061,-0.85791206,-0.04597636,-0.07587367,-0.06987374,-0.6018038,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,8.2096195,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,0.0036809947,-0.065219104,0.8571777,-0.28399906,-0.07638114,-0.10364239,4.130962,0.2974726,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,0.06314733,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.04897568,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.11056476,-0.04756436,-0.06859739,-0.43623352,-0.06331775,-0.50514925,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.29207405,-0.050438117,-0.050521668,-0.16757613,-0.24480706,-0.08795058,-0.10272443,1.9390086,-0.19044563,-0.04645165,-0.062246185,-0.6711857,-0.118806034,-0.08617414,-0.22930707,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,1.0482609,-0.18492761,-0.38773355,-0.18899952,16.048756,-0.055652253,-0.26814407,-0.08777942,-0.18716085,-0.9968146,-0.06780475,-0.15623061,-0.27859765,5.306482,-0.07587367,-0.06987374,-0.24265589,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.015301172,-0.065219104,0.21364452,-0.31896544,-0.07638114,-0.10364239,1.8058325,-0.09732568,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.031340152,-0.030400893,-0.11696981,-0.035875507,-0.05562216,-0.20136553,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.08706929,-0.04756436,-0.06859739,-0.28935865,-0.06331775,-0.44551322,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,0.04265292,-0.050438117,-0.050521668,-0.16757613,-0.33833176,-0.08795058,-0.10272443,-0.22953638,-0.19044563,-0.04645165,-0.062246185,-0.68953717,-0.118806034,-0.08617414,-0.27714273,-0.2157582,-0.12371241,-0.030400898,3.0704365,-0.06940588,-0.1885197,-0.0848391,-0.16161753,0.6474686,-0.18492761,-0.36421743,-0.18899952,-0.063511856,-0.055652253,-0.16405058,0.33637187,-0.18716085,-1.0871481,-0.06780475,-0.15623061,1.5577562,-0.04597636,-0.07587367,-0.06987374,-0.34788552,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.17175385,-0.065219104,-1.7498516,1.2719449,-0.07638114,-0.10364239,-0.28798902,-0.27491584,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.08021754,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.13925077,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.35035104,-0.04756436,-0.06859739,0.74198943,-0.06331775,0.0086690495,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,1.8563875,-0.072255276,-0.050438117,-0.050521668,-0.16757613,-0.09255804,-0.08795058,-0.10272443,0.6245046,-0.19044563,-0.04645165,-0.062246185,0.40117353,-0.118806034,-0.08617414,-0.04704888,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,1.8008472,-0.18492761,-0.1629595,-0.18899952,-0.063511856,-0.055652253,0.066207625,0.3455995,-0.18716085,0.05700318,-0.06780475,-0.15623061,2.2922585,-0.04597636,-0.07587367,-0.06987374,-0.00308819,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,2.2910542,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.008280095,-0.065219104,-2.5240505,-0.21232569,-0.07638114,-0.10364239,-0.28798902,-0.38759166,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,17.409082,-0.084201984,-0.13532506,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.30408964,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.06978278,-0.04756436,-0.06859739,-0.47705603,-0.06331775,-0.07649396,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.27889544,-0.050438117,25.080305,-0.16757613,-0.23240429,-0.08795058,-0.10272443,-0.12443801,-0.19044563,-0.04645165,-0.062246185,-0.5672763,-0.118806034,-0.08617414,-0.38408232,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,-0.41850865,-0.18492761,-0.43739638,-0.18899952,-0.063511856,-0.055652253,-0.37280592,-0.048472695,-0.18716085,-0.66626453,-0.06780475,-0.15623061,0.01233353,-0.04597636,-0.07587367,-0.06987374,0.12648895,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.15663669,-0.065219104,0.55901814,-0.3018023,-0.07638114,-0.10364239,-0.28798902,-0.20295441,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,9.666816,-0.051617455,-0.084201984,0.08801512,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.13387959,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.56684524,-0.04756436,-0.06859739,-0.10656757,-0.06331775,-0.030642591,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,0.12888843,-0.050438117,-0.050521668,-0.16757613,-0.029404681,-0.08795058,-0.10272443,-0.49057546,-0.19044563,-0.04645165,-0.062246185,0.58299404,-0.118806034,-0.08617414,-0.5647787,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,0.52799463,-0.18492761,-0.0035408973,-0.18899952,-0.063511856,-0.055652253,-0.15444218,0.1296788,-0.18716085,-0.28366822,-0.06780475,-0.15623061,1.2182282,-0.04597636,-0.07587367,-0.06987374,0.38292724,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.09945842,-0.065219104,-2.4931092,-0.3562164,-0.07638114,-0.10364239,-0.28798902,-0.5457239,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,0.018699937,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.32445833,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,0.23905076,-0.04756436,-0.06859739,0.72158295,-0.06331775,-0.27334356,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,0.23242608,-0.050438117,-0.050521668,-0.16757613,-0.08250082,-0.08795058,-0.10272443,0.75889015,-0.19044563,-0.04645165,-0.062246185,1.6489667,-0.118806034,-0.08617414,-0.13541237,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,3.8742692,-0.18492761,0.021528332,-0.18899952,-0.063511856,-0.055652253,0.30988684,0.07042639,-0.18716085,0.018469071,-0.06780475,-0.15623061,13.127999,-0.04597636,-0.07587367,-0.06987374,0.3668441,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,0.18505433,-0.065219104,-1.4323571,0.057700038,-0.07638114,-0.10364239,-0.28798902,-0.62561196,-0.12899014,-0.105133064,0
-0.08720162,-0.07421895,-0.054831173,-0.042500064,-0.030400895,-0.030400895,-0.06925289,-0.10445149,-0.051617455,-0.084201984,-0.041626893,-0.030400893,-0.11696981,-0.035875507,-0.05562216,0.22353603,-0.08846551,-0.057666454,-0.175216,-0.124685876,-0.067629814,-0.069542356,-0.10281369,-0.05234718,-0.22488075,-0.04756436,-0.06859739,0.2975367,-0.06331775,0.018608134,-0.09926551,-0.074266955,-0.10053951,-0.08561648,-0.07527141,-0.14370757,-0.13541627,-0.050438117,-0.050521668,-0.16757613,-0.19686984,-0.08795058,-0.10272443,0.104503386,-0.19044563,-0.04645165,-0.062246185,0.14652431,-0.118806034,-0.08617414,-0.08254446,-0.2157582,-0.12371241,-0.030400898,-0.2232396,-0.06940588,-0.1885197,-0.0848391,-0.16161753,3.189783,-0.18492761,-0.16247112,-0.18899952,-0.063511856,-0.055652253,-0.097762816,0.12960067,-0.18716085,-0.16005118,-0.06780475,4.722344,0.06483191,-0.04597636,-0.07587367,-0.06987374,-0.25739205,-0.08723144,-0.10578322,-0.078748696,-0.051938124,-0.11426283,-0.08408102,-0.13939492,-0.12097921,-0.08507758,-0.25247434,-0.10705519,-0.052030247,-0.042923182,-0.09172271,-0.15842552,-0.065219104,-1.8169622,-0.1333687,-0.07638114,-0.10364239,-0.28798902,-0.40238643,-0.12899014,-0.105133064,0
