rnaseq_gene__GENE_DEFB121,rnaseq_gene__GENE_SNAR-A2,rnaseq_gene__GENE_CDY1B,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_SNAR-F,rnaseq_gene__GENE_PRAMEF17,methylation_gene__GENE_OSBPL6,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_LRRC30,methylation_gene__GENE_EXT1,rnaseq_gene__GENE_OR4A15,methylation_gene__GENE_PNN,rnaseq_gene__GENE_C21ORF54,methylation_gene__GENE_CASP6,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_KRTAP10-9,methylation_gene__GENE_PRDX6,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_SNAR-C4,rnaseq_gene__GENE_OR4D10,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_PRAMEF18,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_OR8H1,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_ZNF721;PIGG,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_NDE1;KIAA0430,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_FGF6,rnaseq_gene__GENE_KRTAP19-6,methylation_gene__GENE_CNP,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_BID,methylation_gene__GENE_YJU2B,rnaseq_gene__GENE_OR2T6,methylation_gene__GENE_CDK5RAP1,rnaseq_gene__GENE_DEFB104A,rnaseq_gene__GENE_C20ORF166,rnaseq_gene__GENE_OR5A1,methylation_gene__GENE_B2M,rnaseq_gene__GENE_DEFB129,methylation_gene__GENE_RSPH3,methylation_gene__GENE_ZNF33B,methylation_gene__GENE_PPP2R5D,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_FRY,rnaseq_gene__GENE_AMBN,methylation_gene__GENE_ASAH1,rnaseq_gene__GENE_DHRS7C,rnaseq_gene__GENE_OR6C4,methylation_gene__GENE_ENTPD6,methylation_gene__GENE_NACC1;TRMT1,methylation_gene__GENE_ATP5S;L2HGDH,rnaseq_gene__GENE_PAGE3,methylation_gene__GENE_SDC1,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_C21ORF131,methylation_gene__GENE_ADK;AP3M1,methylation_gene__GENE_ST3GAL1,rnaseq_gene__GENE_OR8K3,methylation_gene__GENE_LRRC20,methylation_gene__GENE_CYP51A1,rnaseq_gene__GENE_TECRL,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_MAGEB10,rnaseq_gene__GENE_SNORA69,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_DIS3L,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_OTUD6A,methylation_gene__GENE_ENO2,methylation_gene__GENE_DCTN3,methylation_gene__GENE_CNIH,methylation_gene__GENE_SKIL,methylation_gene__GENE_NKIRAS2;DNAJC7,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_TPP1,rnaseq_gene__GENE_ZNF735,methylation_gene__GENE_VEGFB,rnaseq_gene__GENE_IAPP,methylation_gene__GENE_ITPA,methylation_gene__GENE_PNP,methylation_gene__GENE_DCI,methylation_gene__GENE_LASS5,rnaseq_gene__GENE_CSRP3,rnaseq_gene__GENE_BCYRN1,methylation_gene__GENE_ACTR1A;SUFU,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_C10ORF71,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_COX6A1,target
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.16992354,-0.07355285,-0.067629814,-0.05803116,-0.077252455,-0.042500064,-0.10107542,-0.0679732,0.033561468,-0.07421895,-0.05562216,-0.47624838,-0.07234395,-0.050053358,-0.09654722,-0.13749969,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.16268016,0.179017,-0.071920976,-0.062246185,0.035825133,-0.089100406,-0.08795058,-0.041330405,-0.083538674,-0.34155756,-0.14370757,-0.31740996,0.04336668,-0.083192356,-0.7254233,-0.048288155,-0.11526267,-0.09926551,-0.24868308,-0.06825314,0.12862425,0.13767862,0.24864763,-0.2733724,-0.058978356,-0.21529208,0.26012,-0.17625973,-0.0583981,-0.19875495,0.26646224,-1.2249403,-0.066061795,0.55036306,0.12378652,-0.09370761,-0.27947548,0.2005038,-0.08367701,-0.05714104,0.014738215,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.18485291,-0.09939945,-0.1489025,0.12027193,-0.1660513,0.21274719,-0.3538613,-0.2796033,-0.06427042,-0.039617613,-0.09391567,-0.48987144,-0.14094758,-0.5166632,-0.056995478,-0.36701897,-0.093676396,-0.15924661,-0.078358516,-0.19377275,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.56635374,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.32158154,-0.07355285,-0.067629814,-0.05803116,-0.15246087,-0.042500064,0.054962672,-0.0679732,-0.122625686,-0.07421895,-0.05562216,-0.43999332,-0.07234395,-0.050053358,-0.09654722,-0.18426532,-0.08606776,-0.06925289,5.6876655,-0.08720162,-0.057666454,-0.10740761,-0.045249864,-0.071920976,-0.062246185,-0.25921464,-0.089100406,-0.08795058,-0.041330405,-0.32023436,-0.23858619,-0.14370757,-0.8495263,0.35715887,-0.083192356,-0.55226636,-0.048288155,-0.11526267,-0.09926551,-0.17038009,-0.06825314,-0.13975339,-0.21384294,-0.06843657,-0.34911478,-0.38867733,0.7312734,-0.21120463,-0.17625973,-0.0583981,0.17725486,0.1721808,-0.4394231,-0.066061795,-0.20713528,0.47710767,-0.09370761,-0.36812955,-0.7392409,1.7004297,-0.60582,-0.20248969,-0.11196494,-0.09467098,9.789105,-0.08561648,-0.069542356,0.100320496,-0.09939945,-0.1489025,0.077817984,-0.13353929,-0.24122725,-0.96640724,-0.038078304,-0.06427042,-0.410896,-0.09391567,-0.40320265,-0.14094758,1.1073004,-0.6692924,-0.6593462,-0.32215923,-0.15924661,-0.078358516,-0.7312297,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.14885707,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.18443348,-0.07355285,-0.067629814,-0.05803116,-0.04296711,-0.042500064,-0.22384979,-0.0679732,0.10078778,-0.07421895,-0.05562216,0.49902245,-0.07234395,-0.050053358,-0.09654722,0.18383338,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.034154866,0.3551093,-0.071920976,-0.062246185,-0.37861317,-0.089100406,-0.08795058,-0.041330405,0.235998,0.46239683,3.2483249,-0.07227772,0.5147744,-0.083192356,0.2805616,-0.048288155,-0.11526267,5.322469,0.3110298,-0.06825314,0.4058217,-0.121496834,-0.1713913,1.7551824,0.13117628,-0.21529208,0.022172833,1.7194654,-0.0583981,-0.45353404,-0.28839704,0.4651225,-0.066061795,1.2102467,-0.047520146,-0.09370761,-0.08227476,0.023820123,-0.08367701,-0.01325967,0.17152347,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.062248703,-0.09939945,-0.1489025,0.19983774,0.23889662,0.40499502,1.9943819,0.24980222,-0.06427042,-0.10886057,-0.09391567,0.92035216,-0.14094758,-0.5286293,0.328369,-0.12593885,0.040869944,-0.15924661,-0.078358516,0.6982264,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.1589919,0
32.86337,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.024926517,-0.07355285,-0.067629814,-0.05803116,0.009572818,-0.042500064,-0.18603434,-0.0679732,-0.07230683,-0.07421895,-0.05562216,1.2416978,-0.07234395,-0.050053358,-0.09654722,-0.20665526,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.32346815,-0.017538913,-0.071920976,-0.062246185,-0.20951502,-0.089100406,-0.08795058,-0.041330405,0.07039173,-0.46341604,-0.14370757,-0.15468132,-0.6187452,-0.083192356,0.33154047,-0.048288155,-0.11526267,3.9908123,0.070761405,-0.06825314,0.5183069,-0.21668549,0.50726,-0.10093132,0.016903711,-0.21529208,0.05227403,-0.17625973,-0.0583981,-0.21326832,-0.8212508,0.30140257,-0.066061795,-0.5649288,0.04826386,-0.09370761,0.04207793,0.11252057,-0.08367701,0.53736943,-0.12363977,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.55048287,-0.09939945,-0.1489025,-0.05643036,-0.16719042,-0.25764775,0.161373,-0.17821102,-0.06427042,-0.270184,-0.09391567,-0.47598872,-0.14094758,-0.40705305,-0.2700874,-0.26420322,-0.14093071,0.7791603,-0.078358516,0.075121574,-0.06859739,3.3073542,-0.08846551,-0.07638114,-0.36151683,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.40279594,-0.07355285,-0.067629814,-0.05803116,-0.11317841,-0.042500064,-0.121013805,-0.0679732,0.28302133,-0.07421895,-0.05562216,-0.006042429,-0.07234395,-0.050053358,-0.09654722,-0.0721235,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.3747721,0.08649048,-0.071920976,-0.062246185,0.1729606,-0.089100406,-0.08795058,-0.041330405,-0.2381336,-0.30664104,-0.14370757,-0.23135704,-0.18933628,-0.083192356,-0.62940514,-0.048288155,-0.11526267,-0.09926551,-0.5634009,-0.06825314,-0.11290401,-0.33721173,-0.6814582,-0.2693396,-0.27755174,-0.21529208,-0.040408023,-0.17625973,-0.0583981,-0.506029,0.21967952,-0.58982766,-0.066061795,-0.1643939,-0.13184482,-0.09370761,-0.35363835,-0.51005584,-0.08367701,-0.3479288,-0.1330747,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.10191224,-0.09939945,-0.1489025,-0.029950162,-0.2968537,-0.6413446,-0.5942714,-0.33849195,-0.06427042,-0.25351447,-0.09391567,-0.3595659,-0.14094758,-0.42761052,-0.3010698,-0.35159507,0.11781575,-0.15924661,-0.078358516,-0.3382098,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.43633685,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.1423869,-0.07355285,-0.067629814,-0.05803116,-0.20381416,-0.042500064,-0.10559447,-0.0679732,-0.3113573,-0.07421895,-0.05562216,0.037025142,-0.07234395,-0.050053358,-0.09654722,-0.24109611,-0.08606776,-0.06925289,-0.06940588,1.0058736,-0.057666454,-0.37613794,-0.19887397,-0.071920976,-0.062246185,0.31380168,-0.089100406,-0.08795058,-0.041330405,-0.20863158,-0.28321788,-0.14370757,-0.46452558,-0.42628893,-0.083192356,0.037447423,-0.048288155,-0.11526267,-0.09926551,-0.029917378,-0.06825314,-0.20578903,-0.3500674,-0.32676104,-0.19019115,-0.11309888,-0.21529208,-0.1396238,-0.17625973,-0.0583981,-0.04867911,-0.1915799,-0.18404023,-0.066061795,-0.6290229,-0.288979,-0.09370761,-0.11593366,0.8293224,-0.08367701,-0.2735913,0.119997345,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.5182206,-0.09939945,-0.1489025,-0.11199005,-0.17246123,-0.46061686,-0.50687146,-0.024639502,-0.06427042,-0.3480129,-0.09391567,-0.19838013,-0.14094758,-0.0063597625,-0.39014944,0.019164829,-0.31837806,-0.15924661,-0.078358516,-0.36281392,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.4062764,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.1624215,-0.07355285,-0.067629814,-0.05803116,-0.16298856,-0.042500064,-0.16501592,-0.0679732,-0.31550306,-0.07421895,-0.05562216,-0.18052056,-0.07234395,-0.050053358,-0.09654722,-0.023738448,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.12324956,-0.38549587,9.104129,-0.062246185,-0.07103232,-0.089100406,-0.08795058,-0.041330405,-0.34226388,-0.48595974,-0.14370757,-0.614378,-0.050062288,-0.083192356,-0.32072246,-0.048288155,-0.11526267,-0.09926551,-0.56928277,-0.06825314,-0.1150936,-0.44879112,0.06886753,-0.28595138,-0.19712487,-0.21529208,0.061138928,-0.17625973,-0.0583981,-0.19868803,-0.2552916,-0.8290979,-0.066061795,-0.9936539,-0.28236285,-0.09370761,0.1104059,0.01037524,-0.08367701,0.18726437,-0.25031406,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.13678609,-0.09939945,-0.1489025,-0.24983925,-0.114995815,0.23150194,-1.0620666,-0.45269156,-0.06427042,-0.38272113,-0.09391567,-0.36986285,-0.14094758,-0.39377612,0.30991888,-0.28327754,-0.20644993,-0.15924661,-0.078358516,-0.26385787,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.41689706,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.5444518,-0.07355285,-0.067629814,-0.05803116,-0.16318099,-0.042500064,0.18745188,-0.0679732,0.2956506,-0.07421895,-0.05562216,-0.32021895,-0.07234395,-0.050053358,17.112064,0.45361668,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.21929036,0.12067653,-0.071920976,-0.062246185,-0.046232283,-0.089100406,-0.08795058,-0.041330405,-0.25866568,-0.5051471,27.406466,-0.24144782,-0.44815484,-0.083192356,-0.5153047,-0.048288155,-0.11526267,25.938812,-0.5081352,-0.06825314,-0.54943275,-0.06193087,0.080876656,-0.0790316,-0.15619972,-0.21529208,0.61536944,-0.17625973,-0.0583981,-0.49729782,-0.5282066,-0.563949,-0.066061795,-0.2952833,-0.016874934,-0.09370761,0.10649502,0.21745053,-0.08367701,-0.37829024,-0.27923888,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.3814736,-0.09939945,-0.1489025,-0.39401415,-0.27742076,-0.54240495,-0.74831784,-0.34284183,-0.06427042,-0.27699187,-0.09391567,-0.54824936,-0.14094758,-0.321254,-0.71095806,-0.36516303,-0.5048545,-0.15924661,-0.078358516,-0.34630752,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.3006297,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.123039484,-0.07355285,-0.067629814,-0.05803116,-0.00769606,-0.042500064,-0.0396234,-0.0679732,-0.42971262,-0.07421895,-0.05562216,-0.5682553,-0.07234395,-0.050053358,-0.09654722,-0.24828528,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.059041157,-0.14407659,-0.071920976,-0.062246185,-0.12824692,-0.089100406,-0.08795058,-0.041330405,-0.6469459,-0.19249208,-0.14370757,-0.40455472,-0.15474823,-0.083192356,-0.47971508,-0.048288155,-0.11526267,-0.09926551,-0.58269846,-0.06825314,-0.6557633,-0.29335552,-0.70786107,-0.028380001,-0.24546304,2.059532,-0.35400212,-0.17625973,-0.0583981,-0.42012697,-0.68669,-0.79963523,-0.066061795,-0.5528423,-0.59760576,-0.09370761,-0.63913393,-0.49326152,-0.08367701,-0.3481949,-0.21500546,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.31761026,-0.09939945,-0.1489025,-0.11396819,-0.21839103,-0.61778617,-0.4223645,0.13110965,-0.06427042,-0.30558273,-0.09391567,-0.15977447,-0.14094758,-0.5354061,-0.469104,-0.50236845,0.48177385,-0.15924661,-0.078358516,-0.3405139,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.7979719,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.33736375,-0.07355285,-0.067629814,-0.05803116,-0.27027044,-0.042500064,0.3230151,-0.0679732,0.76467544,-0.07421895,-0.05562216,-0.49588615,-0.07234395,-0.050053358,-0.09654722,0.033389155,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.028948694,0.12877609,-0.071920976,-0.062246185,0.76568663,-0.089100406,-0.08795058,-0.041330405,0.078416504,-0.5557415,-0.14370757,-0.37998152,-0.39186817,-0.083192356,-0.71821463,-0.048288155,-0.11526267,-0.09926551,-0.06227322,-0.06825314,2.0570364,-0.4154796,0.026891291,2.9706845,-0.32087052,-0.21529208,0.46415138,-0.17625973,-0.0583981,-0.7219999,-0.21789056,-0.23244625,-0.066061795,-0.64363843,0.9512857,-0.09370761,-0.44520694,-0.8278579,-0.08367701,-0.4512083,-0.20550217,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,1.0888077,-0.09939945,-0.1489025,0.81920063,-0.09368208,0.24696945,-0.77646077,0.09300504,-0.06427042,1.2635417,-0.09391567,-0.5522803,-0.14094758,0.052619427,-0.08698892,-0.41306737,1.3357052,-0.15924661,-0.078358516,-0.7856876,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.25578466,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.3117644,-0.07355285,-0.067629814,-0.05803116,-0.13435045,-0.042500064,-0.21894631,-0.0679732,0.23916516,-0.07421895,-0.05562216,-0.5239973,-0.07234395,-0.050053358,-0.09654722,-0.072789155,1.260626,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.24329913,-0.19452104,-0.071920976,-0.062246185,-0.23292339,-0.089100406,-0.08795058,-0.041330405,-0.4338094,-0.40929666,-0.14370757,-0.79223335,-0.32878813,-0.083192356,-0.46082297,-0.048288155,-0.11526267,-0.09926551,-0.68232536,-0.06825314,0.067513764,-0.006062311,-0.35978863,-0.2543102,-0.52961063,-0.21529208,-0.06970011,-0.17625973,-0.0583981,-0.5386626,0.4586627,-0.9190128,-0.066061795,0.13516155,-0.13105111,-0.09370761,-0.22348514,-0.6504018,-0.08367701,-0.7673012,-0.22191387,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.084333666,-0.09939945,-0.1489025,1.5273741,-0.10831469,-0.42610365,-0.7626407,-0.12643202,-0.06427042,0.30526772,-0.09391567,-0.26525164,-0.14094758,-0.0285158,-0.34568584,0.0013598634,0.34867373,-0.15924661,-0.078358516,-0.39714018,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.19325474,1
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.119893044,-0.07355285,-0.067629814,-0.05803116,-0.22224905,-0.042500064,-0.032973927,-0.0679732,0.55315894,-0.07421895,-0.05562216,-0.22335076,-0.07234395,-0.050053358,-0.09654722,0.20509607,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.13395718,-0.043829106,-0.071920976,-0.062246185,0.32418287,-0.089100406,-0.08795058,-0.041330405,-0.31480518,-0.26309407,-0.14370757,-0.14401196,-0.012023686,-0.083192356,-0.14407626,-0.048288155,-0.11526267,-0.09926551,-0.34221038,-0.06825314,-0.14505932,-0.26911825,-0.28791294,0.09940347,-0.104785524,-0.21529208,0.3845629,-0.17625973,-0.0583981,0.039419815,0.84518343,0.107258715,-0.066061795,-0.31997898,0.20405893,-0.09370761,0.13513775,-0.54682803,-0.08367701,-0.282207,-0.09207684,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,-0.09147098,-0.09939945,-0.1489025,1.0176549,-0.09328704,0.014179763,-0.1948997,0.52245545,-0.06427042,0.1979869,-0.09391567,-0.30088636,-0.14094758,0.11067585,-0.14736158,-0.41732278,-0.42933518,0.6585996,-0.078358516,-0.6446881,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.21192665,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.14433955,-0.07355285,-0.067629814,-0.05803116,-0.23729627,-0.042500064,0.022323214,-0.0679732,0.25642508,-0.07421895,-0.05562216,-0.0014121509,-0.07234395,-0.050053358,-0.09654722,-0.022369156,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.6928612,0.26096427,-0.071920976,-0.062246185,0.3354617,-0.089100406,-0.08795058,-0.041330405,0.11379601,-0.051427145,-0.14370757,0.16804607,0.19767141,-0.083192356,-0.39004877,-0.048288155,-0.11526267,-0.09926551,-0.115500145,-0.06825314,0.60285425,0.1925807,0.10637749,-0.20289446,-0.083831,-0.21529208,0.1579479,-0.17625973,-0.0583981,-0.25095728,-0.11802216,-0.72176135,-0.066061795,0.052002113,0.20389445,-0.09370761,-0.29854915,0.2444141,-0.08367701,0.11291301,0.56376123,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,1.825901,-0.09939945,-0.1489025,0.2832153,-0.09283942,0.8064607,0.027690904,-0.23917958,-0.06427042,0.54160315,-0.09391567,-0.14207584,-0.14094758,0.76645666,-0.30990607,-0.20307446,0.20998129,-0.15924661,-0.078358516,-0.4613777,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.034806307,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.1073588,-0.07355285,-0.067629814,-0.05803116,-0.17757045,-0.042500064,-0.15929359,-0.0679732,-0.30785823,-0.07421895,-0.05562216,-0.029454187,-0.07234395,-0.050053358,-0.09654722,-0.05280118,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.062033508,-0.19890499,-0.071920976,-0.062246185,0.031990614,-0.089100406,-0.08795058,-0.041330405,-0.36146367,-0.47192478,-0.14370757,-0.4546207,0.2533564,-0.083192356,-0.7721936,-0.048288155,-0.11526267,-0.09926551,-0.29680216,-0.06825314,0.08292558,-0.21616773,-0.35957474,-0.07924192,-0.38765603,-0.21529208,0.18049926,-0.17625973,-0.0583981,-0.57091475,0.28686884,-0.56924975,-0.066061795,-0.05339449,-0.38416788,-0.09370761,-0.4782708,-0.62760013,-0.08367701,-0.43499503,-0.26495078,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.08996718,-0.09939945,-0.1489025,0.4187084,-0.26259327,-0.41682798,-0.33571824,-0.035175793,-0.06427042,-0.1748432,-0.09391567,-0.4510545,-0.14094758,-0.33398148,-0.6273637,-0.41701105,0.17646268,-0.15924661,-0.078358516,0.06517869,-0.06859739,-0.1911025,1.7937902,-0.07638114,-0.5815793,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.043147195,-0.07355285,-0.067629814,-0.05803116,0.001590977,-0.042500064,-0.064425156,-0.0679732,0.3462359,-0.07421895,-0.05562216,-0.3379486,-0.07234395,-0.050053358,-0.09654722,0.011832339,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.10413992,-0.29877084,-0.071920976,-0.062246185,0.33462685,-0.089100406,-0.08795058,-0.041330405,-0.37322515,-0.019344583,0.5873795,-0.16928753,0.039684687,-0.083192356,-0.20446223,-0.048288155,-0.11526267,-0.09926551,-0.38641608,-0.06825314,1.477183,-0.32621896,0.030780863,-0.23457663,0.021320073,-0.21529208,-0.2649096,-0.17625973,-0.0583981,-0.31483564,0.22576284,-0.45904598,-0.066061795,1.1908873,-0.35878912,-0.09370761,-0.035817724,0.20766075,-0.08367701,-0.15294576,-0.13841526,-0.11196494,-0.09467098,-0.1653577,-0.08561648,-0.069542356,0.015725555,-0.09939945,-0.1489025,0.552421,0.0068237716,-0.2205856,-0.0422331,6.4658885,-0.06427042,-0.19316675,-0.09391567,-0.32606766,-0.14094758,0.45619774,-0.13510053,-0.3872719,0.078779206,-0.15924661,-0.078358516,-0.156525,-0.06859739,-0.1911025,-0.08846551,-0.07638114,-0.39476106,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,-0.17817608,-0.07355285,-0.067629814,-0.05803116,-0.26728088,-0.042500064,-0.15389997,-0.0679732,0.077545635,-0.07421895,-0.05562216,-0.34219924,-0.07234395,-0.050053358,-0.09654722,-0.2233331,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,-0.36639187,-0.3047109,-0.071920976,-0.062246185,-0.025099732,-0.089100406,-0.08795058,-0.041330405,-0.48235866,0.14454821,-0.14370757,-0.17430243,-0.28804633,-0.083192356,-0.41696241,-0.048288155,-0.11526267,-0.09926551,-0.42639464,-0.06825314,-0.09965016,-0.28666478,-0.010566865,-0.11152112,17.74285,-0.21529208,0.082452744,-0.17625973,-0.0583981,-0.4460379,-0.073094636,-0.63560563,-0.066061795,-0.6184678,24.113916,-0.09370761,-0.29479116,-0.76371944,-0.08367701,-0.65168047,-0.1395619,-0.11196494,-0.09467098,-0.1653577,9.492955,-0.069542356,0.444728,-0.09939945,-0.1489025,0.23278372,-0.21284768,0.13056205,-0.5834859,-0.16870025,-0.06427042,3.5977051,-0.09391567,-0.47366807,-0.14094758,0.12394301,-0.12649618,-0.52481073,1.0480123,-0.15924661,-0.078358516,-0.71645385,-0.06859739,-0.1911025,-0.08846551,-0.07638114,1.0493336,0
-0.030400896,-0.030400896,-0.030400895,-0.030400895,-0.030400895,-0.030400898,-0.030400896,-0.040199555,0.0121224895,-0.07355285,-0.067629814,-0.05803116,-0.21720771,-0.042500064,-0.29386556,-0.0679732,-0.0826441,-0.07421895,-0.05562216,0.9414494,-0.07234395,-0.050053358,-0.09654722,0.05587808,-0.08606776,-0.06925289,-0.06940588,-0.08720162,-0.057666454,0.012146399,-0.104020685,27.57708,-0.062246185,-0.0429074,-0.089100406,-0.08795058,-0.041330405,-0.49292633,-0.3228216,-0.14370757,-0.18753833,0.2747735,-0.083192356,0.28420314,28.082212,-0.11526267,-0.09926551,-0.038214978,-0.06825314,-0.14284301,-0.14213659,-0.37048516,0.85233194,0.017240979,-0.21529208,0.05817187,-0.17625973,-0.0583981,-0.2295944,-0.526467,0.49555555,-0.066061795,-0.32882306,-0.024742708,-0.09370761,-0.45477986,-0.4797524,-0.08367701,0.04693431,0.049625,-0.11196494,25.586246,-0.1653577,-0.08561648,-0.069542356,-0.42957118,24.751959,-0.1489025,0.69655883,0.081932485,0.3386917,-0.5464038,0.010666411,-0.06427042,-0.011677349,-0.09391567,-0.024712643,-0.14094758,-0.6987537,-0.23394504,-0.18897818,0.3495306,-0.15924661,-0.078358516,-0.06055904,-0.06859739,-0.1911025,-0.08846551,-0.07638114,0.050739158,0
